summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2004-12-05,17.558977
2004-12-06,12.986133
2004-12-07,19.651302
2004-12-08,13.3703165
2004-12-09,17.286716
2004-12-10,13.683572
2004-12-11,12.275185
2004-12-12,16.111942
2004-12-13,12.401958
2004-12-14,6.5183477
2004-12-15,17.983238
2004-12-16,13.785799
2004-12-17,16.269342
2004-12-18,15.925916
2004-12-19,18.206448
2004-12-20,13.00539
2004-12-21,15.305207
2004-12-22,14.892894
2004-12-23,16.9906
2004-12-24,12.005108
2004-12-25,14.886995
2004-12-26,17.846775
2004-12-27,11.976517
2004-12-28,16.994333
2004-12-29,12.170061
2004-12-30,12.782427
2004-12-31,17.110508
2005-01-01,12.246164
2005-01-02,18.481344
2005-01-03,13.697395
2005-01-04,18.31168
2005-01-05,12.893647
2005-01-06,13.29987
2005-01-07,7.3743024
2005-01-08,17.025667
2005-01-09,13.825579
2005-01-10,18.996695
2005-01-11,15.3195
2005-01-12,18.9034
2005-01-13,21.095459
2005-01-14,15.384624
2005-01-15,15.701896
2005-01-16,21.306852
2005-01-17,19.124815
2005-01-18,19.723894
2005-01-19,19.18212
2005-01-20,18.159481
2005-01-21,25.885197
2005-01-22,22.100826
2005-01-23,23.096481
2005-01-24,20.088617
2005-01-25,19.896393
2005-01-26,21.79065
2005-01-27,26.84227
2005-01-28,29.815464
2005-01-29,36.40444
2005-01-30,34.15911
2005-01-31,27.043514
2005-02-01,40.516052
2005-02-02,32.812492
2005-02-03,36.186817
2005-02-04,27.941553
2005-02-05,28.15518
2005-02-06,36.13637
2005-02-07,37.07735
2005-02-08,28.942675
2005-02-09,30.008131
2005-02-10,51.94628
2005-02-11,28.115086
2005-02-12,42.06481
2005-02-13,38.11465
2005-02-14,49.33458
2005-02-15,64.23753
2005-02-16,34.600323
2005-02-17,54.241844
2005-02-18,63.387096
2005-02-19,65.12497
2005-02-20,59.38882
2005-02-21,62.51702
2005-02-22,47.871895
2005-02-23,51.65264
2005-02-24,40.73149
2005-02-25,39.089638
2005-02-26,45.66749
2005-02-27,56.209694
2005-02-28,41.898174
2005-03-01,62.30855
2005-03-02,74.89986
2005-03-03,74.853294
2005-03-04,81.99672
2005-03-05,78.485825
2005-03-06,101.99666
2005-03-07,68.440216
2005-03-08,98.83949
2005-03-09,60.048386
2005-03-10,67.269005
2005-03-11,88.177155
2005-03-12,102.76537
2005-03-13,108.13843
2005-03-14,70.24692
2005-03-15,53.747646
2005-03-16,75.55725
2005-03-17,95.03298
2005-03-18,59.24568
2005-03-19,95.92238
2005-03-20,81.885796
2005-03-21,59.4919
2005-03-22,60.513107
2005-03-23,116.366585
2005-03-24,86.230064
2005-03-25,104.26263
2005-03-26,34.842728
2005-03-27,35.36003
2005-03-28,35.877594
2005-03-29,36.395245
2005-03-30,36.912785
2005-03-31,95.056854
2005-04-01,71.00072
2005-04-02,150.67316
2005-04-03,126.696304
2005-04-04,136.21117
2005-04-05,165.18628
2005-04-06,141.9784
2005-04-07,119.25075
2005-04-08,175.48756
2005-04-09,88.36469
2005-04-10,115.988754
2005-04-11,164.38759
2005-04-12,197.29083
2005-04-13,147.48593
2005-04-14,99.25631
2005-04-15,45.02945
2005-04-16,99.92045
2005-04-17,121.010994
2005-04-18,85.93339
2005-04-19,189.9089
2005-04-20,187.56018
2005-04-21,225.34644
2005-04-22,159.6117
2005-04-23,243.8428
2005-04-24,244.39056
2005-04-25,236.56714
2005-04-26,125.30258
2005-04-27,167.0327
2005-04-28,118.000496
2005-04-29,247.98334
2005-04-30,155.4439
2005-05-01,109.60498
2005-05-02,167.07477
2005-05-03,118.333305
2005-05-04,243.22775
2005-05-05,157.04935
2005-05-06,210.70657
2005-05-07,227.20117
2005-05-08,252.12805
2005-05-09,215.73224
2005-05-10,257.97073
2005-05-11,279.8626
2005-05-12,288.1921
2005-05-13,284.60596
2005-05-14,292.76645
2005-05-15,206.29526
2005-05-16,155.99582
2005-05-17,198.09373
2005-05-18,185.98871
2005-05-19,127.08702
2005-05-20,163.19868
2005-05-21,249.86502
2005-05-22,185.207
2005-05-23,179.15141
2005-05-24,177.60634
2005-05-25,110.22793
2005-05-26,276.33313
2005-05-27,113.99708
2005-05-28,135.18823
2005-05-29,244.52313
2005-05-30,234.53072
2005-05-31,248.42499
2005-06-01,111.26998
2005-06-02,117.41814
2005-06-03,218.01523
2005-06-04,150.49048
2005-06-05,62.651104
2005-06-06,295.5457
2005-06-07,250.87683
2005-06-08,259.87546
2005-06-09,231.54869
2005-06-10,265.30304
2005-06-11,184.32483
2005-06-12,164.30424
2005-06-13,63.53296
2005-06-14,137.73232
2005-06-15,158.94862
2005-06-16,63.70414
2005-06-17,177.47142
2005-06-18,194.49821
2005-06-19,179.64047
2005-06-20,272.34595
2005-06-21,216.97812
2005-06-22,212.16
2005-06-23,233.97464
2005-06-24,115.974884
2005-06-25,182.58615
2005-06-26,339.38416
2005-06-27,284.50656
2005-06-28,311.3041
2005-06-29,131.92613
2005-06-30,143.52713
