ZONE,T="TIME=9.460800000000e+08"
50.00,7.16
50.10,7.16
50.20,7.17
50.30,7.17
50.40,7.18
50.50,7.18
50.60,7.18
50.70,7.19
50.80,7.19
50.90,7.19
51.00,7.20
51.10,7.20
51.20,7.20
51.30,7.21
51.40,7.21
51.50,7.22
51.60,7.22
51.70,7.22
51.80,7.23
51.90,7.23
52.00,7.23
52.10,7.24
52.20,7.24
52.30,7.24
52.40,7.25
52.50,7.25
52.60,7.26
52.70,7.26
52.80,7.26
52.90,7.27
53.00,7.27
53.10,7.27
53.20,7.28
53.30,7.28
53.40,7.28
53.50,7.29
53.60,7.29
53.70,7.30
53.80,7.30
53.90,7.30
54.00,7.31
54.10,7.31
54.20,7.31
54.30,7.32
54.40,7.32
54.50,7.32
54.60,7.33
54.70,7.33
54.80,7.34
54.90,7.34
55.00,7.34
55.10,7.35
55.20,7.35
55.30,7.35
55.40,7.36
55.50,7.36
55.60,7.36
55.70,7.37
55.80,7.37
55.90,7.37
56.00,7.38
56.10,7.38
56.20,7.39
56.30,7.39
56.40,7.39
56.50,7.40
56.60,7.40
56.70,7.40
56.80,7.41
56.90,7.41
57.00,7.41
57.10,7.42
57.20,7.42
57.30,7.43
57.40,7.43
57.50,7.43
57.60,7.44
57.70,7.44
57.80,7.44
57.90,7.45
58.00,7.45
58.10,7.45
58.20,7.46
58.30,7.46
58.40,7.47
58.50,7.47
58.60,7.47
58.70,7.48
58.80,7.48
58.90,7.48
59.00,7.49
59.10,7.49
59.20,7.49
59.30,7.50
59.40,7.50
59.50,7.51
59.60,7.51
59.70,7.51
59.80,7.52
59.90,7.52
60.00,7.52
60.10,7.53
60.20,7.53
60.30,7.53
60.40,7.54
60.50,7.54
60.60,7.54
60.70,7.55
60.80,7.55
60.90,7.56
61.00,7.56
61.10,7.56
61.20,7.57
61.30,7.57
61.40,7.57
61.50,7.58
61.60,7.58
61.70,7.58
61.80,7.59
61.90,7.59
62.00,7.60
62.10,7.60
62.20,7.60
62.30,7.61
62.40,7.61
62.50,7.61
62.60,7.62
62.70,7.62
62.80,7.62
62.90,7.63
63.00,7.63
63.10,7.63
63.20,7.64
63.30,7.64
63.40,7.65
63.50,7.65
63.60,7.65
63.70,7.66
63.80,7.66
63.90,7.66
64.00,7.67
64.10,7.67
64.20,7.67
64.30,7.68
64.40,7.68
64.50,7.69
64.60,7.69
64.70,7.69
64.80,7.70
64.90,7.70
65.00,7.70
65.10,7.71
65.20,7.71
65.30,7.71
65.40,7.72
65.50,7.72
65.60,7.73
65.70,7.73
65.80,7.73
65.90,7.74
66.00,7.74
66.10,7.74
66.20,7.75
66.30,7.75
66.40,7.75
66.50,7.76
66.60,7.76
66.70,7.76
66.80,7.77
66.90,7.77
67.00,7.78
67.10,7.78
67.20,7.78
67.30,7.79
67.40,7.79
67.50,7.79
67.60,7.80
67.70,7.80
67.80,7.80
67.90,7.81
68.00,7.81
68.10,7.82
68.20,7.82
68.30,7.82
68.40,7.83
68.50,7.83
68.60,7.83
68.70,7.84
68.80,7.84
68.90,7.84
69.00,7.85
69.10,7.85
69.20,7.85
69.30,7.86
69.40,7.86
69.50,7.87
69.60,7.87
69.70,7.87
69.80,7.88
69.90,7.88
70.00,7.88
70.10,7.89
70.20,7.89
70.30,7.89
70.40,7.90
70.50,7.90
70.60,7.91
