summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Longwave Radiation (W m-2)
2009-10-08,277.81516
2009-10-09,328.0387
2009-10-10,329.61594
2009-10-11,303.5996
2009-10-12,313.38895
2009-10-13,342.0288
2009-10-14,354.2496
2009-10-15,347.82358
2009-10-16,282.0971
2009-10-17,278.5624
2009-10-18,326.6048
2009-10-19,333.47632
2009-10-20,333.59946
2009-10-21,343.4958
2009-10-22,337.94348
2009-10-23,340.2796
2009-10-24,341.96857
2009-10-25,344.7674
2009-10-26,332.3806
2009-10-27,342.7812
2009-10-28,337.8013
2009-10-29,331.43216
2009-10-30,350.5477
2009-10-31,322.6451
2009-11-01,337.34674
2009-11-02,313.38608
2009-11-03,317.60654
2009-11-04,297.7776
2009-11-05,307.5959
2009-11-06,313.86044
2009-11-07,280.88498
2009-11-08,262.2763
2009-11-09,260.34735
2009-11-10,315.9522
2009-11-11,304.30127
2009-11-12,314.18677
2009-11-13,289.05206
2009-11-14,324.14325
2009-11-15,301.44025
2009-11-16,328.22415
2009-11-17,307.27423
2009-11-18,304.0581
2009-11-19,350.86993
2009-11-20,315.00964
2009-11-21,327.0327
2009-11-22,315.24988
2009-11-23,305.03598
2009-11-24,330.42633
2009-11-25,310.53485
2009-11-26,311.69748
2009-11-27,291.73035
2009-11-28,292.01343
2009-11-29,307.33752
2009-11-30,263.6037
2009-12-01,284.54114
2009-12-02,303.69766
2009-12-03,310.69272
2009-12-04,261.6351
2009-12-05,318.80096
2009-12-06,309.94077
2009-12-07,319.4083
2009-12-08,307.09998
2009-12-09,306.71268
2009-12-10,268.35843
2009-12-11,269.0952
2009-12-12,269.96338
2009-12-13,275.49203
2009-12-14,306.79565
2009-12-15,309.6289
2009-12-16,312.16296
2009-12-17,292.97394
2009-12-18,271.008
2009-12-19,273.73697
2009-12-20,268.3809
2009-12-21,281.7437
2009-12-22,261.31998
2009-12-23,272.4996
2009-12-24,274.08243
2009-12-25,269.32602
2009-12-26,268.53998
2009-12-27,289.70392
2009-12-28,230.33836
2009-12-29,276.57715
2009-12-30,295.55222
2009-12-31,275.04715
2010-01-01,281.28888
2010-01-02,285.08832
2010-01-03,251.78082
2010-01-04,268.73642
2010-01-05,253.07555
2010-01-06,250.48637
2010-01-07,223.04324
2010-01-08,213.55241
2010-01-09,257.798
2010-01-10,272.22186
2010-01-11,297.1737
2010-01-12,297.58224
2010-01-13,294.63202
2010-01-14,292.28156
2010-01-15,305.31763
2010-01-16,308.1736
2010-01-17,284.95822
2010-01-18,275.90186
2010-01-19,294.2363
2010-01-20,301.61835
2010-01-21,298.23276
2010-01-22,308.42957
2010-01-23,301.4563
2010-01-24,302.1515
2010-01-25,290.525
2010-01-26,300.32715
2010-01-27,317.8777
2010-01-28,304.2985
2010-01-29,253.92712
2010-01-30,238.22046
2010-01-31,253.48763
2010-02-01,287.34402
2010-02-02,279.26578
2010-02-03,268.18372
2010-02-04,294.33932
2010-02-05,311.08194
2010-02-06,302.90826
2010-02-07,306.51132
2010-02-08,295.05786
2010-02-09,263.0002
2010-02-10,260.4789
2010-02-11,271.15347
2010-02-12,285.22473
2010-02-13,284.01788
2010-02-14,298.25897
2010-02-15,302.28268
2010-02-16,275.7272
2010-02-17,252.58362
2010-02-18,256.60968
2010-02-19,264.18433
2010-02-20,228.77135
2010-02-21,243.89981
2010-02-22,231.24988
2010-02-23,249.6464
2010-02-24,294.526
2010-02-25,302.7058
2010-02-26,301.6504
2010-02-27,294.2471
2010-02-28,289.1756
2010-03-01,233.89655
2010-03-02,226.65184
2010-03-03,250.9728
2010-03-04,232.46118
2010-03-05,291.45428
2010-03-06,302.67493
2010-03-07,276.77347
2010-03-08,279.36652
2010-03-09,277.43112
2010-03-10,235.8081
2010-03-11,287.34836
2010-03-12,297.86835
2010-03-13,278.02597
2010-03-14,298.08835
2010-03-15,312.64774
2010-03-16,304.6804
2010-03-17,310.35275
2010-03-18,334.51874
2010-03-19,289.40002
2010-03-20,300.20242
2010-03-21,291.51483
2010-03-22,310.44907
2010-03-23,316.5077
2010-03-24,324.691
2010-03-25,320.39948
2010-03-26,320.6881
2010-03-27,279.19727
2010-03-28,301.18423
2010-03-29,294.40735
2010-03-30,306.0817
2010-03-31,297.39246
2010-04-01,255.54138
2010-04-02,265.34653
2010-04-03,302.97433
2010-04-04,293.98276
2010-04-05,325.6815
2010-04-06,328.0935
2010-04-07,276.78467
2010-04-08,306.03232
2010-04-09,323.07462
2010-04-10,287.4308
2010-04-11,280.9213
2010-04-12,272.56027
2010-04-13,304.71915
2010-04-14,279.75937
2010-04-15,310.13354
2010-04-16,258.28204
2010-04-17,285.4754
2010-04-18,304.2657
2010-04-19,287.26102
2010-04-20,268.4129
2010-04-21,262.27795
2010-04-22,283.38766
2010-04-23,317.32892
2010-04-24,313.87143
2010-04-25,333.5418
2010-04-26,312.6811
2010-04-27,342.12854
2010-04-28,340.1412
2010-04-29,333.57867
2010-04-30,311.045
2010-05-01,318.4658
2010-05-02,302.66098
2010-05-03,285.02307
2010-05-04,316.62552
2010-05-05,335.73248
2010-05-06,328.55197
2010-05-07,288.97467
2010-05-08,286.94238
2010-05-09,302.0418
2010-05-10,296.18628
2010-05-11,278.8227
2010-05-12,273.50153
2010-05-13,301.58295
2010-05-14,311.07803
2010-05-15,287.52698
2010-05-16,310.38733
2010-05-17,307.1363
2010-05-18,284.1511
2010-05-19,341.666
2010-05-20,347.0426
2010-05-21,337.58148
2010-05-22,325.79108
2010-05-23,333.96582
2010-05-24,326.21927
2010-05-25,303.29825
2010-05-26,302.6609
2010-05-27,300.90323
2010-05-28,295.51218
2010-05-29,326.7699
2010-05-30,317.83762
2010-05-31,296.5778
2010-06-01,338.73993
2010-06-02,319.86707
2010-06-03,305.75183
2010-06-04,319.21393
2010-06-05,329.67325
2010-06-06,351.99506
2010-06-07,349.62253
2010-06-08,349.16812
2010-06-09,346.9895
2010-06-10,332.16837
2010-06-11,335.34827
2010-06-12,327.11337
2010-06-13,343.54797
2010-06-14,335.70795
2010-06-15,320.03094
2010-06-16,339.4555
2010-06-17,344.14783
2010-06-18,322.6994
2010-06-19,306.9411
2010-06-20,316.12158
2010-06-21,331.86725
2010-06-22,314.56366
2010-06-23,354.30112
2010-06-24,349.86563
2010-06-25,350.2352
2010-06-26,349.2274
2010-06-27,341.68387
2010-06-28,341.3168
2010-06-29,341.77524
2010-06-30,337.29922
