summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Longwave Radiation (W m-2)
2004-08-24,355.18756
2004-08-25,347.93887
2004-08-26,342.55103
2004-08-27,312.51263
2004-08-28,335.32175
2004-08-29,330.1018
2004-08-30,331.85144
2004-08-31,291.92694
2004-09-01,328.5066
2004-09-02,352.37228
2004-09-03,351.9971
2004-09-04,351.9031
2004-09-05,361.98538
2004-09-06,344.25052
2004-09-07,306.86435
2004-09-08,298.0356
2004-09-09,308.74277
2004-09-10,341.554
2004-09-11,348.5237
2004-09-12,340.17102
2004-09-13,312.02094
2004-09-14,319.22495
2004-09-15,293.64832
2004-09-16,350.11868
2004-09-17,329.76285
2004-09-18,316.267
2004-09-19,328.2548
2004-09-20,320.42484
2004-09-21,303.7111
2004-09-22,341.92575
2004-09-23,305.33295
2004-09-24,286.33615
2004-09-25,342.80298
2004-09-26,340.20023
2004-09-27,350.177
2004-09-28,347.51413
2004-09-29,322.77737
2004-09-30,350.16876
2004-10-01,334.51358
2004-10-02,323.53848
2004-10-03,324.4331
2004-10-04,309.42322
2004-10-05,310.82187
2004-10-06,323.17468
2004-10-07,310.82248
2004-10-08,291.37164
2004-10-09,313.41763
2004-10-10,327.47424
2004-10-11,323.6259
2004-10-12,328.54657
2004-10-13,328.3925
2004-10-14,315.98816
2004-10-15,321.4464
2004-10-16,331.7758
2004-10-17,326.79666
2004-10-18,295.47147
2004-10-19,320.608
2004-10-20,318.1453
2004-10-21,313.12225
2004-10-22,310.9316
2004-10-23,304.26926
2004-10-24,333.72446
2004-10-25,322.63538
2004-10-26,302.6442
2004-10-27,316.60175
2004-10-28,328.43707
2004-10-29,335.27557
2004-10-30,333.82535
2004-10-31,324.3484
2004-11-01,308.7826
2004-11-02,323.0662
2004-11-03,325.1985
2004-11-04,292.4596
2004-11-05,327.67636
2004-11-06,342.26697
2004-11-07,328.23483
2004-11-08,326.8161
2004-11-09,301.00693
2004-11-10,291.14197
2004-11-11,336.81387
2004-11-12,299.63828
2004-11-13,270.3966
2004-11-14,316.71124
2004-11-15,331.64612
2004-11-16,327.3782
2004-11-17,319.14322
2004-11-18,297.24722
2004-11-19,245.007
2004-11-20,247.77042
2004-11-21,302.8332
2004-11-22,324.28613
2004-11-23,327.47446
2004-11-24,337.91684
2004-11-25,334.08472
2004-11-26,305.2377
2004-11-27,317.62173
2004-11-28,288.92218
2004-11-29,289.77206
2004-11-30,309.176
2004-12-01,302.3055
2004-12-02,256.21075
2004-12-03,308.92633
2004-12-04,334.13297
2004-12-05,308.63907
2004-12-06,333.25458
2004-12-07,278.53796
2004-12-08,320.0662
2004-12-09,301.61768
2004-12-10,314.12527
2004-12-11,314.3361
2004-12-12,305.9332
2004-12-13,316.2478
2004-12-14,338.61755
2004-12-15,287.44272
2004-12-16,312.31015
2004-12-17,281.16327
2004-12-18,276.99762
2004-12-19,237.39702
2004-12-20,289.1117
2004-12-21,287.32825
2004-12-22,323.3732
2004-12-23,305.90622
2004-12-24,302.76196
2004-12-25,278.60303
2004-12-26,263.88538
2004-12-27,313.70966
2004-12-28,278.6415
2004-12-29,320.83817
2004-12-30,334.40012
2004-12-31,290.2594
2005-01-01,318.2816
2005-01-02,272.6942
2005-01-03,322.5839
2005-01-04,297.504
2005-01-05,315.7914
2005-01-06,325.44934
2005-01-07,337.0473
2005-01-08,299.29718
2005-01-09,325.0072
2005-01-10,313.05283
2005-01-11,320.90085
2005-01-12,291.3805
2005-01-13,279.13696
2005-01-14,302.20224
2005-01-15,332.15912
2005-01-16,310.8393
2005-01-17,304.9305
2005-01-18,285.93155
2005-01-19,305.47812
2005-01-20,314.07593
2005-01-21,275.61835
2005-01-22,274.0967
2005-01-23,281.2569
2005-01-24,292.2821
2005-01-25,307.37573
2005-01-26,311.6947
2005-01-27,299.04324
2005-01-28,293.14267
2005-01-29,273.74973
2005-01-30,288.43237
2005-01-31,324.1344
2005-02-01,291.88644
2005-02-02,305.3026
2005-02-03,302.12277
2005-02-04,318.31696
2005-02-05,306.3624
2005-02-06,290.7152
2005-02-07,291.08337
2005-02-08,312.385
2005-02-09,321.4483
2005-02-10,274.08188
2005-02-11,305.46158
2005-02-12,292.92447
2005-02-13,288.17294
2005-02-14,277.82812
2005-02-15,254.12216
2005-02-16,299.5701
2005-02-17,289.3166
2005-02-18,278.7676
2005-02-19,254.81705
2005-02-20,264.08362
2005-02-21,265.34784
2005-02-22,281.81396
2005-02-23,274.1503
2005-02-24,290.34076
2005-02-25,298.5069
2005-02-26,296.2948
2005-02-27,285.73706
2005-02-28,298.98953
2005-03-01,283.3997
2005-03-02,267.27008
2005-03-03,272.09586
2005-03-04,275.94055
2005-03-05,277.10083
2005-03-06,255.84494
2005-03-07,295.29486
2005-03-08,271.6344
2005-03-09,301.75793
2005-03-10,301.303
2005-03-11,286.00616
2005-03-12,264.0122
2005-03-13,253.9623
2005-03-14,293.65167
2005-03-15,325.11798
2005-03-16,332.8629
2005-03-17,325.5841
2005-03-18,344.20245
2005-03-19,321.14478
2005-03-20,321.22684
2005-03-21,330.6326
2005-03-22,338.78848
2005-03-23,312.83762
2005-03-24,327.5918
2005-03-25,318.73563
2005-03-26,325.97836
2005-03-27,321.39948
2005-03-28,319.84274
2005-03-29,319.16666
2005-03-30,319.90717
2005-03-31,312.73712
2005-04-01,333.56442
2005-04-02,309.45865
2005-04-03,313.497
2005-04-04,291.43274
2005-04-05,283.3824
2005-04-06,293.3795
2005-04-07,290.27408
2005-04-08,255.79187
2005-04-09,312.45236
2005-04-10,319.56363
2005-04-11,306.70923
2005-04-12,279.22763
2005-04-13,292.00864
2005-04-14,310.37854
2005-04-15,312.8478
2005-04-16,307.0504
2005-04-17,307.62708
2005-04-18,325.2544
2005-04-19,288.22665
2005-04-20,286.74643
2005-04-21,272.6942
2005-04-22,297.13287
2005-04-23,268.33105
2005-04-24,269.33997
2005-04-25,279.8881
2005-04-26,315.03894
2005-04-27,307.35324
2005-04-28,325.28076
2005-04-29,290.64587
2005-04-30,322.0514
2005-05-01,337.41367
2005-05-02,330.54178
2005-05-03,340.78806
2005-05-04,286.79718
2005-05-05,324.17395
2005-05-06,297.6408
2005-05-07,286.51758
2005-05-08,278.4857
2005-05-09,283.8903
2005-05-10,272.9995
2005-05-11,273.03915
2005-05-12,276.8387
2005-05-13,278.43604
2005-05-14,279.4965
2005-05-15,314.80862
2005-05-16,306.04932
2005-05-17,286.46402
2005-05-18,298.9555
2005-05-19,333.6822
2005-05-20,334.08353
2005-05-21,302.38284
2005-05-22,315.7701
2005-05-23,314.45685
2005-05-24,324.01987
2005-05-25,348.39536
2005-05-26,313.90213
2005-05-27,337.9178
2005-05-28,337.2265
2005-05-29,305.47617
2005-05-30,302.69128
2005-05-31,300.28012
2005-06-01,338.5517
2005-06-02,350.756
2005-06-03,331.82806
2005-06-04,339.48892
2005-06-05,340.32758
2005-06-06,288.89325
2005-06-07,310.9172
2005-06-08,327.30978
2005-06-09,335.71548
2005-06-10,309.26428
2005-06-11,327.22537
2005-06-12,321.50894
2005-06-13,339.3484
2005-06-14,336.51608
2005-06-15,342.2277
2005-06-16,354.55884
2005-06-17,354.6984
2005-06-18,365.3829
2005-06-19,366.1235
2005-06-20,327.6003
2005-06-21,339.58292
2005-06-22,349.48578
2005-06-23,344.08902
2005-06-24,359.89093
2005-06-25,340.23145
2005-06-26,307.06583
2005-06-27,324.06982
2005-06-28,324.94022
2005-06-29,351.9638
2005-06-30,355.69556
