summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Longwave Radiation (W m-2)
2001-10-17,343.59344
2001-10-18,341.4546
2001-10-19,332.175
2001-10-20,352.01273
2001-10-21,343.76978
2001-10-22,342.7392
2001-10-23,341.95938
2001-10-24,324.1003
2001-10-25,344.61624
2001-10-26,325.042
2001-10-27,301.44296
2001-10-28,310.51318
2001-10-29,337.4778
2001-10-30,345.036
2001-10-31,278.45343
2001-11-01,332.38623
2001-11-02,333.39163
2001-11-03,304.87357
2001-11-04,305.63373
2001-11-05,319.0229
2001-11-06,312.29413
2001-11-07,302.43716
2001-11-08,262.19562
2001-11-09,274.51752
2001-11-10,318.4815
2001-11-11,339.19827
2001-11-12,319.9084
2001-11-13,267.29886
2001-11-14,284.64667
2001-11-15,309.80075
2001-11-16,325.56418
2001-11-17,314.5242
2001-11-18,321.93524
2001-11-19,324.15717
2001-11-20,326.85022
2001-11-21,332.83698
2001-11-22,280.2148
2001-11-23,305.08618
2001-11-24,337.86893
2001-11-25,313.28186
2001-11-26,276.11465
2001-11-27,288.22266
2001-11-28,312.33728
2001-11-29,334.28226
2001-11-30,339.2318
2001-12-01,303.98813
2001-12-02,295.2713
2001-12-03,313.6153
2001-12-04,300.43448
2001-12-05,302.2092
2001-12-06,291.01257
2001-12-07,331.19427
2001-12-08,327.78854
2001-12-09,267.8839
2001-12-10,251.65027
2001-12-11,249.41812
2001-12-12,258.75116
2001-12-13,291.8051
2001-12-14,307.32324
2001-12-15,309.25256
2001-12-16,297.05325
2001-12-17,299.19833
2001-12-18,287.31622
2001-12-19,297.43262
2001-12-20,290.91608
2001-12-21,303.2702
2001-12-22,255.73045
2001-12-23,302.37524
2001-12-24,323.1492
2001-12-25,260.33774
2001-12-26,268.09665
2001-12-27,306.6112
2001-12-28,267.82904
2001-12-29,255.78462
2001-12-30,270.247
2001-12-31,253.74072
2002-01-01,254.0666
2002-01-02,249.67471
2002-01-03,279.0817
2002-01-04,251.33104
2002-01-05,295.04443
2002-01-06,307.57104
2002-01-07,313.9983
2002-01-08,311.1233
2002-01-09,300.62634
2002-01-10,268.0715
2002-01-11,308.48557
2002-01-12,316.95978
2002-01-13,326.72266
2002-01-14,328.15018
2002-01-15,278.12448
2002-01-16,323.5752
2002-01-17,303.64343
2002-01-18,309.52582
2002-01-19,294.3025
2002-01-20,311.45276
2002-01-21,333.84628
2002-01-22,303.6043
2002-01-23,322.79507
2002-01-24,277.3942
2002-01-25,293.51862
2002-01-26,314.43542
2002-01-27,314.60193
2002-01-28,310.50745
2002-01-29,309.75104
2002-01-30,315.54138
2002-01-31,313.6737
2002-02-01,324.603
2002-02-02,322.73987
2002-02-03,307.21118
2002-02-04,309.10086
2002-02-05,291.16705
2002-02-06,289.2413
2002-02-07,302.4905
2002-02-08,327.9841
2002-02-09,300.49496
2002-02-10,309.46393
2002-02-11,298.744
2002-02-12,303.3947
2002-02-13,267.81818
2002-02-14,276.09967
2002-02-15,294.68845
2002-02-16,309.3684
2002-02-17,307.3449
2002-02-18,280.72446
2002-02-19,307.67163
2002-02-20,279.86777
2002-02-21,308.2782
2002-02-22,282.8263
2002-02-23,273.14313
2002-02-24,284.82007
2002-02-25,305.50018
2002-02-26,302.90985
2002-02-27,290.1159
2002-02-28,289.72955
2002-03-01,256.20444
2002-03-02,308.66202
2002-03-03,325.39716
2002-03-04,305.72385
2002-03-05,298.17798
2002-03-06,314.90134
2002-03-07,269.21603
2002-03-08,316.66318
2002-03-09,285.25797
2002-03-10,292.74863
2002-03-11,261.60654
2002-03-12,270.81854
2002-03-13,242.7837
2002-03-14,275.91672
2002-03-15,304.05453
2002-03-16,310.52704
2002-03-17,303.89005
2002-03-18,301.35605
2002-03-19,303.11703
2002-03-20,304.18616
2002-03-21,313.3393
2002-03-22,320.067
2002-03-23,310.6387
2002-03-24,329.6583
2002-03-25,317.48083
2002-03-26,263.9752
2002-03-27,292.91907
2002-03-28,274.52628
2002-03-29,261.76694
2002-03-30,287.02222
2002-03-31,331.40747
2002-04-01,328.56393
2002-04-02,302.31668
2002-04-03,306.9684
2002-04-04,308.49197
2002-04-05,273.80704
2002-04-06,264.3121
2002-04-07,252.07457
2002-04-08,303.40176
2002-04-09,295.7187
2002-04-10,297.02875
2002-04-11,315.0578
2002-04-12,290.84293
2002-04-13,268.46494
2002-04-14,314.35495
2002-04-15,283.5168
2002-04-16,270.2635
2002-04-17,304.95084
2002-04-18,311.71695
2002-04-19,293.9832
2002-04-20,324.97656
2002-04-21,347.1365
2002-04-22,327.1526
2002-04-23,330.99768
2002-04-24,302.25412
2002-04-25,305.75876
2002-04-26,292.307
2002-04-27,279.51706
2002-04-28,308.55396
2002-04-29,301.47946
2002-04-30,308.86697
2002-05-01,299.43442
2002-05-02,293.71658
2002-05-03,304.49658
2002-05-04,303.35025
2002-05-05,267.9758
2002-05-06,297.59586
2002-05-07,325.1553
2002-05-08,325.3424
2002-05-09,318.92044
2002-05-10,334.58096
2002-05-11,279.6947
2002-05-12,284.8536
2002-05-13,342.65167
2002-05-14,324.24
2002-05-15,335.47012
2002-05-16,339.96295
2002-05-17,338.87872
2002-05-18,330.08264
2002-05-19,332.5047
2002-05-20,349.29077
2002-05-21,322.79218
2002-05-22,328.96484
2002-05-23,330.30612
2002-05-24,325.8914
2002-05-25,315.96628
2002-05-26,336.44305
2002-05-27,318.5609
2002-05-28,331.26257
2002-05-29,326.37903
2002-05-30,311.28864
2002-05-31,306.2575
2002-06-01,338.0797
2002-06-02,355.6225
2002-06-03,324.88858
2002-06-04,320.80814
2002-06-05,338.55032
2002-06-06,340.2702
2002-06-07,346.17673
2002-06-08,354.8806
2002-06-09,345.85825
2002-06-10,326.66055
2002-06-11,325.3702
2002-06-12,321.72626
2002-06-13,332.1203
2002-06-14,346.871
2002-06-15,341.07825
2002-06-16,355.80106
2002-06-17,334.37936
2002-06-18,322.36404
2002-06-19,328.84863
2002-06-20,327.27228
2002-06-21,349.00946
2002-06-22,342.238
2002-06-23,327.1442
2002-06-24,342.48984
2002-06-25,330.91446
2002-06-26,328.96512
2002-06-27,309.18402
2002-06-28,315.3505
2002-06-29,348.0805
2002-06-30,349.40836
