summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Longwave Radiation (W m-2)
2011-04-04,326.7029
2011-04-05,339.94382
2011-04-06,345.37167
2011-04-07,300.8185
2011-04-08,311.6378
2011-04-09,303.9464
2011-04-10,313.15433
2011-04-11,316.9741
2011-04-12,280.95435
2011-04-13,332.28928
2011-04-14,333.73694
2011-04-15,334.4966
2011-04-16,326.10522
2011-04-17,283.7645
2011-04-18,324.90823
2011-04-19,315.6424
2011-04-20,318.1196
2011-04-21,325.96884
2011-04-22,316.27332
2011-04-23,328.84055
2011-04-24,311.1216
2011-04-25,303.7744
2011-04-26,279.73264
2011-04-27,272.1572
2011-04-28,289.3834
2011-04-29,308.29343
2011-04-30,279.6425
2011-05-01,271.5725
2011-05-02,271.8708
2011-05-03,264.99353
2011-05-04,270.02493
2011-05-05,344.88226
2011-05-06,346.82205
2011-05-07,358.71722
2011-05-08,339.3536
2011-05-09,327.769
2011-05-10,341.05945
2011-05-11,332.05795
2011-05-12,325.1951
2011-05-13,305.50507
2011-05-14,324.21097
2011-05-15,345.10397
2011-05-16,351.0404
2011-05-17,347.07996
2011-05-18,322.95502
2011-05-19,316.48883
2011-05-20,306.8251
2011-05-21,343.22046
2011-05-22,315.29767
2011-05-23,333.61646
2011-05-24,299.58966
2011-05-25,341.36407
2011-05-26,339.54407
2011-05-27,333.6585
2011-05-28,319.55087
2011-05-29,317.09003
2011-05-30,305.45367
2011-05-31,305.7086
2011-06-01,351.04816
2011-06-02,330.721
2011-06-03,318.378
2011-06-04,345.56213
2011-06-05,339.15198
2011-06-06,327.03943
2011-06-07,336.39557
2011-06-08,333.57504
2011-06-09,318.60107
2011-06-10,298.63174
2011-06-11,324.84375
2011-06-12,321.15323
2011-06-13,341.8277
2011-06-14,312.90826
2011-06-15,353.85242
2011-06-16,322.88528
2011-06-17,344.9365
2011-06-18,350.25388
2011-06-19,346.0805
2011-06-20,334.2881
2011-06-21,351.95428
2011-06-22,350.7137
2011-06-23,327.11398
2011-06-24,326.61618
2011-06-25,358.20853
2011-06-26,367.58783
2011-06-27,355.7535
2011-06-28,298.4794
2011-06-29,323.91278
2011-06-30,329.4388
