summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Potential evapotranspiration with interception correction (mm/day)
2008-10-28,0.4009717
2008-10-29,0.41076076
2008-10-30,0.32789087
2008-10-31,0.5200639
2008-11-01,0.019023217
2008-11-02,0
2008-11-03,0
2008-11-04,0.07132434
2008-11-05,0
2008-11-06,0.050010346
2008-11-07,0.66602784
2008-11-08,0.7520721
2008-11-09,0.7772435
2008-11-10,1.3554801
2008-11-11,0.8841111
2008-11-12,0.33984512
2008-11-13,0.36129355
2008-11-14,0.96050966
2008-11-15,0.943746
2008-11-16,0.22120227
2008-11-17,0
2008-11-18,0.3408893
2008-11-19,1.006852
2008-11-20,1.1254644
2008-11-21,0.82674956
2008-11-22,0.42950588
2008-11-23,0.2200265
2008-11-24,0.46816728
2008-11-25,0.23109093
2008-11-26,0.576504
2008-11-27,0.7310606
2008-11-28,0
2008-11-29,0
2008-11-30,0
2008-12-01,0.16043542
2008-12-02,0
2008-12-03,0
2008-12-04,0.07589017
2008-12-05,0.20707656
2008-12-06,0
2008-12-07,0.37053657
2008-12-08,0.18784529
2008-12-09,0
2008-12-10,0.1630794
2008-12-11,0
2008-12-12,0.2528555
2008-12-13,0
2008-12-14,0
2008-12-15,0.00072531315
2008-12-16,0.43455398
2008-12-17,0.5922481
2008-12-18,0.8438592
2008-12-19,0.9055643
2008-12-20,0.65100086
2008-12-21,1.2038162
2008-12-22,0.30267775
2008-12-23,0.19500963
2008-12-24,0
2008-12-25,0
2008-12-26,0
2008-12-27,0
2008-12-28,0
2008-12-29,0
2008-12-30,0
2008-12-31,0
2009-01-01,0
2009-01-02,0
2009-01-03,0
2009-01-04,0.14912422
2009-01-05,0
2009-01-06,0.19582683
2009-01-07,0
2009-01-08,0
2009-01-09,0.020586317
2009-01-10,0.8965139
2009-01-11,0.9631711
2009-01-12,0.52067935
2009-01-13,0
2009-01-14,0
2009-01-15,0.6796312
2009-01-16,0.57589424
2009-01-17,0.73144853
2009-01-18,0.75604475
2009-01-19,0.32044995
2009-01-20,0.43203238
2009-01-21,0.29918256
2009-01-22,0.63309956
2009-01-23,0.090023965
2009-01-24,0.022144051
2009-01-25,0.48873693
2009-01-26,0
2009-01-27,0.1565212
2009-01-28,0
2009-01-29,0.35861662
2009-01-30,0.83983696
2009-01-31,1.1099032
2009-02-01,0.98933816
2009-02-02,0.4466797
2009-02-03,0.45108745
2009-02-04,0
2009-02-05,0.21929942
2009-02-06,0.28144136
2009-02-07,0.5271723
2009-02-08,0.1948751
2009-02-09,0.040198844
2009-02-10,0.17182691
2009-02-11,0.21337447
2009-02-12,0.1196998
2009-02-13,0.027061282
2009-02-14,0.15894243
2009-02-15,0.46610305
2009-02-16,0.7329465
2009-02-17,0.48869884
2009-02-18,0.27966034
2009-02-19,0.43767756
2009-02-20,0.4105206
2009-02-21,0.9223715
2009-02-22,1.1948253
2009-02-23,0.5023627
2009-02-24,0.4638254
2009-02-25,1.2834382
2009-02-26,1.0865412
2009-02-27,0.47397086
2009-02-28,0.80972266
2009-03-01,0.7975662
2009-03-02,0.7750689
2009-03-03,0.8201891
2009-03-04,0.7024355
2009-03-05,0.43232277
2009-03-06,0.70739084
2009-03-07,0.78129566
2009-03-08,1.233183
2009-03-09,1.3297131
2009-03-10,0.7934243
2009-03-11,0.6311531
2009-03-12,1.5635777
2009-03-13,1.0375612
2009-03-14,1.4485749
2009-03-15,1.3194826
2009-03-16,0.79080796
2009-03-17,0.94919544
2009-03-18,0.9704092
2009-03-19,0.9394289
2009-03-20,0.89190614
2009-03-21,1.018291
2009-03-22,1.6885705
2009-03-23,1.5895736
2009-03-24,1.2881947
2009-03-25,1.823741
2009-03-26,1.6682181
2009-03-27,1.5404308
2009-03-28,1.2507542
2009-03-29,1.5199127
2009-03-30,1.3710611
2009-03-31,1.6005961
2009-04-01,1.2382919
2009-04-02,1.6621331
2009-04-03,1.3177912
2009-04-04,1.2127844
2009-04-05,1.9393053
2009-04-06,1.20963
2009-04-07,1.8254123
2009-04-08,1.727356
2009-04-09,1.2798253
2009-04-10,1.2382848
2009-04-11,2.0053115
2009-04-12,1.9415941
2009-04-13,1.7820039
2009-04-14,1.1845534
2009-04-15,1.2718716
2009-04-16,1.4580913
2009-04-17,1.5192744
2009-04-18,1.5396572
2009-04-19,2.2821949
2009-04-20,2.341392
2009-04-21,2.1272337
2009-04-22,2.242178
2009-04-23,1.4848363
2009-04-24,1.6936457
2009-04-25,1.9998034
2009-04-26,1.8959876
2009-04-27,1.3458505
2009-04-28,0.6927185
2009-04-29,1.9181082
2009-04-30,1.2758216
2009-05-01,1.9484031
2009-05-02,2.999516
2009-05-03,2.8869703
2009-05-04,1.5790873
2009-05-05,1.5805247
2009-05-06,1.8914785
2009-05-07,2.8693302
2009-05-08,2.5221512
2009-05-09,2.0470915
2009-05-10,2.4287152
2009-05-11,3.0516884
2009-05-12,2.7978644
2009-05-13,2.9319587
2009-05-14,2.6896577
2009-05-15,0.8615421
2009-05-16,1.5758996
2009-05-17,2.5799327
2009-05-18,1.7586898
2009-05-19,2.0833242
2009-05-20,2.3506992
2009-05-21,2.488502
2009-05-22,2.599972
2009-05-23,1.879063
2009-05-24,3.259736
2009-05-25,2.4879928
2009-05-26,3.2297316
2009-05-27,2.1618195
2009-05-28,2.3313253
2009-05-29,3.8659523
2009-05-30,4.9163733
2009-05-31,4.641162
2009-06-01,4.6620836
2009-06-02,2.9317646
2009-06-03,2.7452848
2009-06-04,1.9507375
2009-06-05,2.0362623
2009-06-06,2.4125514
2009-06-07,2.4009778
2009-06-08,2.558095
2009-06-09,2.4896312
2009-06-10,2.1416798
2009-06-11,2.756632
2009-06-12,3.4568527
2009-06-13,2.4670305
2009-06-14,2.3676844
2009-06-15,0.89852166
2009-06-16,2.6788027
2009-06-17,2.059164
2009-06-18,2.7609024
2009-06-19,2.960538
2009-06-20,2.2608466
2009-06-21,2.6697052
2009-06-22,2.4288013
2009-06-23,4.012105
2009-06-24,3.1097243
2009-06-25,3.5577445
2009-06-26,2.7599032
2009-06-27,1.9003083
2009-06-28,2.0414808
2009-06-29,2.7918055
2009-06-30,2.3290257
