summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Potential evapotranspiration with interception correction (mm/day)
2006-09-30,0.86184466
2006-10-01,0.6063614
2006-10-02,0.55005485
2006-10-03,0.69800055
2006-10-04,0.7231251
2006-10-05,0.28291282
2006-10-06,1.1931338
2006-10-07,1.7201161
2006-10-08,1.2865136
2006-10-09,0.9329348
2006-10-10,0.46807218
2006-10-11,0.57461333
2006-10-12,0.78735596
2006-10-13,0.42985806
2006-10-14,0.4175249
2006-10-15,0.4286559
2006-10-16,0.54775405
2006-10-17,0.29137018
2006-10-18,0.30565098
2006-10-19,0.40708706
2006-10-20,0.34665394
2006-10-21,0.22366881
2006-10-22,0.27357092
2006-10-23,0.14323728
2006-10-24,0.18756913
2006-10-25,0.3246675
2006-10-26,1.1949515
2006-10-27,0.38661122
2006-10-28,0.58549577
2006-10-29,0.74738586
2006-10-30,0.6856499
2006-10-31,1.3759212
2006-11-01,0.4590201
2006-11-02,0.106251486
2006-11-03,0.049980912
2006-11-04,0.73799706
2006-11-05,1.2998899
2006-11-06,0.80923575
2006-11-07,0.53586406
2006-11-08,0.40007997
2006-11-09,0.26130188
2006-11-10,0.5442496
2006-11-11,1.0814705
2006-11-12,0.8151574
2006-11-13,1.2291452
2006-11-14,0.8234421
2006-11-15,0.050520286
2006-11-16,0.44696444
2006-11-17,0.48915163
2006-11-18,0.2934708
2006-11-19,0.3754171
2006-11-20,0.9835075
2006-11-21,0.9827174
2006-11-22,0.19460835
2006-11-23,0.57835436
2006-11-24,0.635602
2006-11-25,0.5994688
2006-11-26,0.23273416
2006-11-27,1.0324515
2006-11-28,0.533524
2006-11-29,0.68933946
2006-11-30,1.5772367
2006-12-01,0.8101029
2006-12-02,0.8954962
2006-12-03,1.2185159
2006-12-04,1.3170776
2006-12-05,0.25405532
2006-12-06,0
2006-12-07,0.4433667
2006-12-08,0.12811239
2006-12-09,0.13092986
2006-12-10,0.80087316
2006-12-11,0.9345311
2006-12-12,1.192412
2006-12-13,0.8351183
2006-12-14,0.68583965
2006-12-15,0.2681026
2006-12-16,0
2006-12-17,0
2006-12-18,0
2006-12-19,0
2006-12-20,0
2006-12-21,0.15820074
2006-12-22,0
2006-12-23,0
2006-12-24,0
2006-12-25,0
2006-12-26,0
2006-12-27,0
2006-12-28,0
2006-12-29,0.77002066
2006-12-30,0.5813052
2006-12-31,1.0511415
2007-01-01,0.83718365
2007-01-02,0.33980313
2007-01-03,0.74915147
2007-01-04,1.1064153
2007-01-05,0.5308462
2007-01-06,0.4587759
2007-01-07,0.40716025
2007-01-08,0.3921706
2007-01-09,0.9522378
2007-01-10,0.16270326
2007-01-11,1.2620499
2007-01-12,1.4028099
2007-01-13,1.0298849
2007-01-14,0.88378817
2007-01-15,1.4804835
2007-01-16,0
2007-01-17,0.58497506
2007-01-18,0.48648113
2007-01-19,0.5824635
2007-01-20,1.1939464
2007-01-21,0.30074748
2007-01-22,0.25409776
2007-01-23,0.21019116
2007-01-24,0.49758232
2007-01-25,0.067284405
2007-01-26,0.47307175
2007-01-27,0.510106
2007-01-28,0.8399744
2007-01-29,0.32594877
2007-01-30,0.6960432
2007-01-31,0.55484015
2007-02-01,0.516119
2007-02-02,0.35516876
2007-02-03,0
2007-02-04,0.11075644
2007-02-05,0.077980354
2007-02-06,0.019742941
2007-02-07,0
2007-02-08,0.19780177
2007-02-09,0.2589279
2007-02-10,0.65250874
2007-02-11,0.29792702
2007-02-12,0.17628184
2007-02-13,0.31490856
2007-02-14,0.27951697
2007-02-15,1.2898355
2007-02-16,0.45410278
2007-02-17,0.17559986
2007-02-18,0.14645499
2007-02-19,0.4802042
2007-02-20,0.49222887
2007-02-21,0.22506453
2007-02-22,0.21255642
2007-02-23,0.4837043
2007-02-24,0.27062958
2007-02-25,0.30822223
2007-02-26,0.88087773
2007-02-27,0.56568
2007-02-28,1.3498573
2007-03-01,1.2183307
2007-03-02,0.6905667
2007-03-03,0.72484475
2007-03-04,0.4628066
2007-03-05,1.5243087
2007-03-06,1.1813116
2007-03-07,0.81474936
2007-03-08,1.2263074
2007-03-09,1.4269068
2007-03-10,1.1947347
2007-03-11,1.1515894
2007-03-12,1.2380761
2007-03-13,1.2975143
2007-03-14,0.98404247
2007-03-15,1.4078755
2007-03-16,1.3232172
2007-03-17,1.4374604
2007-03-18,1.4428527
2007-03-19,1.3698921
2007-03-20,1.2379626
2007-03-21,1.0420989
2007-03-22,0.93984294
2007-03-23,1.0166975
2007-03-24,1.1369157
2007-03-25,1.1953528
2007-03-26,1.1609349
2007-03-27,1.1620404
2007-03-28,0.84003484
2007-03-29,0.52564895
2007-03-30,0.67410725
2007-03-31,1.4634409
2007-04-01,1.6938808
2007-04-02,1.2015579
2007-04-03,1.391653
2007-04-04,1.9304049
2007-04-05,2.1090055
2007-04-06,1.504969
2007-04-07,1.9406245
2007-04-08,2.2830946
2007-04-09,2.0681798
2007-04-10,1.8112923
2007-04-11,1.8437489
2007-04-12,2.081784
2007-04-13,1.773047
2007-04-14,2.2355177
2007-04-15,2.2027571
2007-04-16,2.3919392
2007-04-17,2.097006
2007-04-18,2.067438
2007-04-19,1.9372227
2007-04-20,1.0732738
2007-04-21,1.583293
2007-04-22,1.2887536
2007-04-23,1.3822653
2007-04-24,1.6207743
2007-04-25,2.2256298
2007-04-26,2.1816378
2007-04-27,2.2909746
2007-04-28,2.4747212
2007-04-29,2.1879437
2007-04-30,3.0235875
2007-05-01,2.6867638
2007-05-02,2.5822892
2007-05-03,2.4184263
2007-05-04,1.5737046
2007-05-05,2.3925934
2007-05-06,3.0028741
2007-05-07,2.3370495
2007-05-08,2.3982396
2007-05-09,2.054719
2007-05-10,1.8734407
2007-05-11,1.3717813
2007-05-12,1.310471
2007-05-13,1.2630615
2007-05-14,2.476188
2007-05-15,2.545279
2007-05-16,1.4439356
2007-05-17,1.4776366
2007-05-18,2.7827764
2007-05-19,3.0448709
2007-05-20,3.1610017
2007-05-21,3.6470594
2007-05-22,3.130222
2007-05-23,2.7733552
2007-05-24,2.019287
2007-05-25,3.0925345
2007-05-26,2.7161968
2007-05-27,2.034459
2007-05-28,2.243781
2007-05-29,1.4434313
2007-05-30,1.9292068
2007-05-31,3.2867527
2007-06-01,3.139624
2007-06-02,2.3822665
2007-06-03,1.631293
2007-06-04,1.8543931
2007-06-05,1.9346408
2007-06-06,2.3320355
2007-06-07,2.0866828
2007-06-08,1.9175208
2007-06-09,2.862114
2007-06-10,1.8976791
2007-06-11,3.030575
2007-06-12,1.4925691
2007-06-13,1.5348508
2007-06-14,2.292914
2007-06-15,2.035541
2007-06-16,0.8276826
2007-06-17,1.8123252
2007-06-18,2.0001388
2007-06-19,2.0281167
2007-06-20,2.2612176
2007-06-21,2.346018
2007-06-22,2.0106997
2007-06-23,1.6038558
2007-06-24,1.5773206
2007-06-25,1.9958849
2007-06-26,3.3096313
2007-06-27,2.470726
2007-06-28,2.0280492
2007-06-29,2.6919582
2007-06-30,2.157448
