Scotland_W Rainfall (mm)
Areal series, starting from 1910
Allowances have been made for topographic, coastal and urban effects where relationships are found to exist.
Seasons: Winter=Dec-Feb, Spring=Mar-May, Summer=June-Aug, Autumn=Sept-Nov. (Winter: Year refers to Jan/Feb).
Values are ranked and displayed to 1 dp. Where values are equal, rankings are based in order of year descending.
Data are provisional from January 2018 and Winter 2018.  Last updated 02/12/2019.

Year    JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     WIN    SPR    SUM    AUT     ANN
1950  132.6  164.0  118.4  130.3   55.6  101.2  178.1  192.4  326.7  173.4  134.7   80.1   597.1  304.4  471.7  634.8  1787.6
1951  188.1  112.8  114.8  102.9   54.8   64.0  115.5  169.5  139.4   50.8  250.1  281.7   381.0  272.5  349.0  440.2  1644.3
1952  178.6   62.3  112.6   80.5   65.0  108.2  107.7  156.7  105.8  167.7   84.8  176.9   522.6  258.1  372.6  358.4  1407.0
1953   95.2   80.3   42.2   89.0   92.8   48.7  187.5  138.5  197.9  134.0  263.8  172.2   352.5  224.1  374.7  595.6  1542.2
1954  176.5  140.9  121.2   56.3  113.6  129.6  130.0  151.1  228.7  295.1  270.9  239.0   489.6  291.2  410.7  794.6  2052.9
1955  114.1   94.4   56.4  100.6  106.2  101.3   47.4   49.0  157.0  135.7   83.6  236.6   447.5  263.2  197.7  376.3  1282.2
1956  122.6   54.1   78.7   53.7   92.3   99.1  169.3  191.9  151.2  128.2   96.3  235.3   413.2  224.7  460.4  375.7  1472.8
1957  228.4  121.1  154.9   72.8   71.6   74.6  155.9  148.6  120.5  183.6   79.0  187.1   584.8  299.2  379.1  383.1  1598.0
1958  190.8  117.3   41.6   65.2  110.8   97.4  140.7  155.9  145.9  153.3   67.8  182.5   495.2  217.6  394.0  367.0  1469.3
1959   69.6   63.6  105.1  118.6   45.0  102.6  177.7   50.0   53.7  192.3  215.7  261.6   315.7  268.7  330.3  461.7  1455.5
1960  139.6  159.4   71.8  138.6   71.6   81.7  130.8  127.3  103.5  101.7  220.4  195.1   560.5  282.1  339.9  425.6  1541.7
1961  149.2  158.9  101.6  132.0   68.5   79.6  123.0  196.7  195.3  227.6  134.4  114.8   503.2  302.1  399.3  557.2  1681.5
1962  287.3  141.4   57.4   87.6   75.2   90.2   86.2  223.8  207.9   91.7   95.9  167.9   543.4  220.3  400.3  395.5  1612.6
1963   21.1   33.6  208.2  102.6  139.1   92.7   89.4  126.4  134.6  191.9  220.7   57.0   222.6  449.9  308.5  547.2  1417.3
1964   85.3   43.3   64.2  108.2  124.9   98.5  111.3  147.2  175.7  132.0  153.2  201.3   185.5  297.3  356.9  460.9  1445.0
1965  186.2   28.9   98.7  118.0   94.0  144.8  118.2  142.9  172.7  161.2   87.8  200.6   416.3  310.7  405.9  421.6  1553.9
1966   99.2  146.3  144.9   83.4  120.1  124.3   60.6  104.5  156.5  117.3  153.5  247.2   446.1  348.3  289.4  427.3  1557.7
1967  130.6  151.5  179.7   82.3  141.8   84.2  135.1   95.1  166.1  291.1  132.0  128.2   529.4  403.7  314.5  589.2  1717.7
1968  160.6   74.0  168.7   65.4   96.3   62.5   91.0   83.3  175.5  230.4  110.6   81.2   362.8  330.4  236.7  516.5  1399.5
1969  138.2   59.1   30.6   62.5   92.7  100.2   98.1   79.2  108.5  145.1  193.9  146.9   278.6  185.8  277.5  447.5  1255.1
1970  126.4  148.5   88.6  112.0   77.9   78.2  160.4  101.4  194.6  219.7  208.0   89.8   421.8  278.4  339.9  622.3  1605.4
1971  128.7  125.5   90.7   58.5   72.4   71.0   82.1  115.8   64.7  189.7  149.0  114.3   344.1  221.6  268.9  403.4  1262.6
1972  173.4  100.7   88.8  170.8  134.8  144.0   71.7   76.9   26.1   82.9  190.1  169.7   388.5  394.4  292.5  299.2  1430.0
1973  139.4  124.0   81.3   75.7   97.6   95.5   81.7  115.2   93.2   79.7  165.4  200.6   433.2  254.7  292.4  338.2  1349.3
1974  310.2  142.1   74.1   10.5   80.8   75.6  114.4  113.7  181.5   80.3  220.9  272.4   652.9  165.4  303.8  482.6  1676.4
1975  309.8   60.5   54.8   90.2   34.3   67.0  114.3   74.3  205.8  115.2  166.4   87.1   642.7  179.3  255.6  487.3  1379.5
1976  210.1  108.5  148.6   71.8  152.7   85.7   70.6   22.0  120.9  183.1  178.3  106.1   405.7  373.0  178.3  482.3  1458.4
1977  121.8  138.9  160.4  133.8   61.1   54.7   67.2  117.6  201.7  239.6  203.9  116.0   366.8  355.3  239.5  645.1  1616.7
1978  172.5   97.6  209.0   29.5   19.7   68.7   91.1  104.5  234.9  111.3  231.0  138.6   386.1  258.1  264.2  577.1  1508.1
1979  136.7   41.3  185.3   87.9   75.8   65.4  104.4  160.9  156.0  183.9  259.7  201.7   316.5  348.9  330.8  599.6  1658.9
1980  109.7  122.7  116.2   12.5   24.9  149.7  136.1  161.3  243.4  196.1  168.4  261.2   434.1  153.6  447.1  607.9  1702.0
1981  194.4  104.7  177.3   33.4  103.7  114.2  107.5   54.5  267.7  219.1  248.2   67.0   560.3  314.4  276.3  735.0  1691.8
1982  181.6  146.0  176.2   42.6   91.4   86.6   48.3  161.6  221.3  205.8  262.1  242.1   394.6  310.2  296.5  689.2  1865.6
1983  253.7   57.2  185.4   61.5  104.8   82.1   52.2   47.2  175.3  301.2   53.4  223.5   553.0  351.7  181.5  530.0  1597.6
1984  250.6  127.0   80.1   58.3   17.6   73.3   53.1   64.8  176.0  255.3  231.3  186.3   601.1  156.0  191.2  662.5  1573.6
1985   69.0   49.1   93.3  104.8   63.8   73.2  211.5  282.2  261.7   94.0  132.5  210.1   304.5  262.0  566.9  488.1  1645.3
1986  201.0    7.4  205.8   86.8  212.9   65.2   98.6  127.0   56.2  199.8  282.7  333.0   418.4  505.6  290.9  538.7  1876.4
1987   77.8   98.2  179.2   70.3   75.8  100.7  119.0  160.6  175.5  196.6  126.0  182.9   508.9  325.3  380.3  498.1  1562.6
1988  232.7  154.3  195.5   77.3   61.1   31.0  218.3  207.2  180.9  182.4  108.4  172.1   569.9  333.9  456.6  471.7  1821.2
1989  207.2  230.6  217.6   80.7   42.3   83.5   56.0  228.6  107.0  215.2   68.9  106.3   609.9  340.6  368.1  391.1  1644.0
1990  294.4  318.8  236.6  110.4   60.3  129.3   87.5  133.6  146.9  266.7   87.5  211.9   719.5  407.3  350.4  501.2  2084.0
1991  173.0   91.4  150.9  169.5   29.0  122.8   99.2   80.0  133.7  183.2  250.0  189.9   476.3  349.5  302.1  567.0  1672.8
