summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Air Temperature (K)
2012-03-13,279.7401
2012-03-14,279.2967
2012-03-15,279.16205
2012-03-16,280.70132
2012-03-17,278.12363
2012-03-18,276.72574
2012-03-19,279.26462
2012-03-20,282.59036
2012-03-21,281.63116
2012-03-22,279.1825
2012-03-23,279.74832
2012-03-24,281.0915
2012-03-25,282.95798
2012-03-26,283.3815
2012-03-27,283.405
2012-03-28,283.73425
2012-03-29,283.44012
2012-03-30,282.26324
2012-03-31,278.56616
2012-04-01,278.836
2012-04-02,278.54333
2012-04-03,274.99298
2012-04-04,274.91745
2012-04-05,275.90042
2012-04-06,279.76675
2012-04-07,279.53824
2012-04-08,281.13974
2012-04-09,278.95688
2012-04-10,277.76895
2012-04-11,278.40964
2012-04-12,277.48184
2012-04-13,276.83752
2012-04-14,276.1828
2012-04-15,275.7602
2012-04-16,276.92285
2012-04-17,278.0357
2012-04-18,277.63748
2012-04-19,278.71927
2012-04-20,279.0191
2012-04-21,279.24524
2012-04-22,279.4055
2012-04-23,278.65756
2012-04-24,278.2218
2012-04-25,278.4734
2012-04-26,279.01318
2012-04-27,277.46924
2012-04-28,277.0028
2012-04-29,276.6874
2012-04-30,280.0702
2012-05-01,280.95697
2012-05-02,280.7157
2012-05-03,280.34137
2012-05-04,278.12296
2012-05-05,276.22787
2012-05-06,276.92313
2012-05-07,277.7215
2012-05-08,280.35532
2012-05-09,279.6932
2012-05-10,278.858
2012-05-11,278.1727
2012-05-12,280.4887
2012-05-13,280.8255
2012-05-14,280.0933
2012-05-15,278.89832
2012-05-16,278.48352
2012-05-17,278.41525
2012-05-18,278.5277
2012-05-19,279.22064
2012-05-20,279.98618
2012-05-21,282.11273
2012-05-22,286.1082
2012-05-23,287.9097
2012-05-24,288.94022
2012-05-25,289.0804
2012-05-26,288.9581
2012-05-27,288.82083
2012-05-28,287.44525
2012-05-29,283.9594
2012-05-30,284.002
2012-05-31,284.01227
2012-06-01,283.50955
2012-06-02,281.1946
2012-06-03,279.99405
2012-06-04,281.1509
2012-06-05,281.93118
2012-06-06,283.65536
2012-06-07,284.17264
2012-06-08,284.1963
2012-06-09,284.5613
2012-06-10,283.2463
2012-06-11,282.20526
2012-06-12,282.04007
2012-06-13,282.4524
2012-06-14,282.9121
2012-06-15,281.59808
2012-06-16,282.6424
2012-06-17,282.45218
2012-06-18,283.06674
2012-06-19,284.24783
2012-06-20,284.42084
2012-06-21,283.84167
2012-06-22,284.49527
2012-06-23,284.58417
2012-06-24,284.89767
2012-06-25,285.07736
2012-06-26,285.16434
2012-06-27,286.50043
2012-06-28,287.08362
2012-06-29,286.7287
2012-06-30,286.15973
