summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Longwave Radiation (W m-2)
2005-08-22,332.34903
2005-08-23,345.98077
2005-08-24,312.35086
2005-08-25,304.1747
2005-08-26,320.25494
2005-08-27,343.2368
2005-08-28,358.0811
2005-08-29,309.87512
2005-08-30,331.5929
2005-08-31,366.1098
2005-09-01,331.73538
2005-09-02,315.83676
2005-09-03,332.755
2005-09-04,343.9962
2005-09-05,361.9725
2005-09-06,323.79022
2005-09-07,362.54257
2005-09-08,354.0659
2005-09-09,345.84723
2005-09-10,349.69943
2005-09-11,325.2577
2005-09-12,321.3039
2005-09-13,364.402
2005-09-14,339.79816
2005-09-15,332.50964
2005-09-16,287.74884
2005-09-17,334.3583
2005-09-18,341.52988
2005-09-19,350.2229
2005-09-20,316.9329
2005-09-21,345.7826
2005-09-22,351.30252
2005-09-23,336.74957
2005-09-24,294.16202
2005-09-25,326.26266
2005-09-26,350.32773
2005-09-27,304.1756
2005-09-28,320.49084
2005-09-29,320.66605
2005-09-30,349.76447
2005-10-01,310.30707
2005-10-02,323.95193
2005-10-03,338.80243
2005-10-04,343.72458
2005-10-05,333.38763
2005-10-06,332.64328
2005-10-07,356.53418
2005-10-08,320.61212
2005-10-09,330.61182
2005-10-10,349.22253
2005-10-11,340.9112
2005-10-12,336.57352
2005-10-13,313.09735
2005-10-14,290.62656
2005-10-15,333.6007
2005-10-16,322.96225
2005-10-17,344.73538
2005-10-18,342.5461
2005-10-19,341.97293
2005-10-20,328.6567
2005-10-21,327.46338
2005-10-22,331.04132
2005-10-23,319.51965
2005-10-24,339.79938
2005-10-25,323.76343
2005-10-26,342.7895
2005-10-27,325.7725
2005-10-28,352.7892
2005-10-29,341.49185
2005-10-30,349.40958
2005-10-31,315.22418
2005-11-01,298.65677
2005-11-02,336.08847
2005-11-03,348.17398
2005-11-04,337.45776
2005-11-05,313.247
2005-11-06,328.4974
2005-11-07,292.21185
2005-11-08,324.39386
2005-11-09,278.73795
2005-11-10,326.33322
2005-11-11,332.21658
2005-11-12,307.4357
2005-11-13,265.8545
2005-11-14,338.49405
2005-11-15,290.9098
2005-11-16,262.53287
2005-11-17,249.38731
2005-11-18,232.31294
2005-11-19,263.0261
2005-11-20,285.73618
2005-11-21,282.5865
2005-11-22,269.35962
2005-11-23,291.41354
2005-11-24,281.6483
2005-11-25,287.8204
2005-11-26,305.90768
2005-11-27,287.55444
2005-11-28,272.4806
2005-11-29,260.46204
2005-11-30,302.01825
2005-12-01,320.93295
2005-12-02,321.72696
2005-12-03,321.1181
2005-12-04,313.5212
2005-12-05,306.6639
2005-12-06,284.7953
2005-12-07,267.77084
2005-12-08,278.7557
2005-12-09,315.55383
2005-12-10,335.85428
2005-12-11,322.58902
2005-12-12,261.59796
2005-12-13,306.98203
2005-12-14,304.47812
2005-12-15,332.8903
2005-12-16,283.0829
2005-12-17,257.42825
2005-12-18,294.81464
2005-12-19,299.64667
2005-12-20,309.00894
2005-12-21,309.59735
2005-12-22,322.9581
2005-12-23,310.59818
2005-12-24,285.23178
2005-12-25,273.9337
2005-12-26,299.38486
2005-12-27,277.58093
2005-12-28,258.64725
2005-12-29,262.17474
2005-12-30,296.51102
2005-12-31,306.59784
2006-01-01,293.3441
2006-01-02,298.82776
2006-01-03,294.6824
2006-01-04,258.66837
2006-01-05,300.41467
2006-01-06,296.6892
2006-01-07,299.35342
2006-01-08,264.06537
2006-01-09,300.07852
2006-01-10,331.21838
2006-01-11,288.31604
2006-01-12,318.29507
2006-01-13,328.42197
2006-01-14,297.91968
2006-01-15,297.06464
2006-01-16,313.203
2006-01-17,305.58176
2006-01-18,325.68762
2006-01-19,340.47195
2006-01-20,294.75464
2006-01-21,308.81235
2006-01-22,314.079
2006-01-23,308.97354
2006-01-24,301.93127
2006-01-25,298.91888
2006-01-26,281.1009
2006-01-27,302.23438
2006-01-28,302.4285
2006-01-29,268.14468
2006-01-30,254.63141
2006-01-31,246.18417
2006-02-01,277.24884
2006-02-02,283.25955
2006-02-03,294.18024
2006-02-04,283.7304
2006-02-05,314.29486
2006-02-06,323.49655
2006-02-07,325.26923
2006-02-08,268.25443
2006-02-09,258.0143
2006-02-10,247.2419
2006-02-11,302.40738
2006-02-12,318.23718
2006-02-13,323.8863
2006-02-14,321.58978
2006-02-15,292.64658
2006-02-16,297.59406
2006-02-17,281.92838
2006-02-18,271.80478
2006-02-19,293.73267
2006-02-20,278.2063
2006-02-21,279.16043
2006-02-22,278.82837
2006-02-23,309.88104
2006-02-24,294.20306
2006-02-25,297.64224
2006-02-26,299.33005
2006-02-27,297.36765
2006-02-28,250.84976
2006-03-01,246.75978
2006-03-02,234.4714
2006-03-03,249.76007
2006-03-04,253.38283
2006-03-05,260.5922
2006-03-06,235.29375
2006-03-07,301.0638
2006-03-08,312.34744
2006-03-09,305.82727
2006-03-10,307.55148
2006-03-11,294.2064
2006-03-12,286.4069
2006-03-13,296.94122
2006-03-14,294.25882
2006-03-15,299.86722
2006-03-16,289.54602
2006-03-17,287.42133
2006-03-18,305.15356
2006-03-19,305.54202
2006-03-20,300.2732
2006-03-21,257.10812
2006-03-22,257.16687
2006-03-23,267.34644
2006-03-24,305.10507
2006-03-25,318.97958
2006-03-26,329.2554
2006-03-27,334.26053
2006-03-28,324.32382
2006-03-29,266.0953
2006-03-30,319.44818
2006-03-31,314.1281
2006-04-01,298.80103
2006-04-02,304.3692
2006-04-03,276.76846
2006-04-04,244.9217
2006-04-05,290.36176
2006-04-06,284.87863
2006-04-07,298.74933
2006-04-08,277.60233
2006-04-09,261.68347
2006-04-10,264.72934
2006-04-11,302.30063
2006-04-12,316.1235
2006-04-13,286.74847
2006-04-14,279.7778
2006-04-15,311.94974
2006-04-16,288.6232
2006-04-17,281.01144
2006-04-18,284.7675
2006-04-19,287.0847
2006-04-20,313.5911
2006-04-21,305.6767
2006-04-22,326.6775
2006-04-23,264.572
2006-04-24,313.65903
2006-04-25,317.81613
2006-04-26,302.28964
2006-04-27,301.62277
2006-04-28,299.6957
2006-04-29,281.75922
2006-04-30,291.62912
2006-05-01,310.92618
2006-05-02,324.41815
2006-05-03,289.27017
2006-05-04,330.0473
2006-05-05,294.7011
2006-05-06,307.79755
2006-05-07,342.94785
2006-05-08,298.95993
2006-05-09,293.06827
2006-05-10,277.46133
2006-05-11,300.87192
2006-05-12,323.11813
2006-05-13,299.6837
2006-05-14,316.39914
2006-05-15,338.059
2006-05-16,335.56354
2006-05-17,343.38614
2006-05-18,325.40775
2006-05-19,333.1908
2006-05-20,334.707
2006-05-21,311.62122
2006-05-22,318.65045
2006-05-23,288.25027
2006-05-24,287.4325
2006-05-25,287.28482
2006-05-26,327.4811
2006-05-27,324.5869
2006-05-28,315.75775
2006-05-29,300.30603
2006-05-30,288.96826
2006-05-31,283.70206
2006-06-01,331.3221
2006-06-02,299.52167
2006-06-03,318.15985
2006-06-04,335.3946
2006-06-05,343.92688
2006-06-06,319.80658
2006-06-07,328.36295
2006-06-08,315.33047
2006-06-09,332.45566
2006-06-10,328.2379
2006-06-11,341.10678
2006-06-12,343.4115
2006-06-13,322.83368
2006-06-14,316.72128
2006-06-15,324.6245
2006-06-16,366.78012
2006-06-17,363.52835
2006-06-18,358.97894
2006-06-19,348.4244
2006-06-20,336.8167
2006-06-21,331.91815
2006-06-22,343.90598
2006-06-23,339.38812
2006-06-24,340.50244
2006-06-25,326.44473
2006-06-26,315.97043
2006-06-27,328.74792
2006-06-28,330.886
2006-06-29,358.10117
2006-06-30,362.87943
