summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Longwave Radiation (W m-2)
2004-01-06,303.89716
2004-01-07,321.21555
2004-01-08,326.8768
2004-01-09,311.4474
2004-01-10,312.20877
2004-01-11,295.71677
2004-01-12,289.35126
2004-01-13,286.32553
2004-01-14,288.509
2004-01-15,299.84183
2004-01-16,293.78214
2004-01-17,272.0213
2004-01-18,306.05325
2004-01-19,338.00552
2004-01-20,333.39993
2004-01-21,320.6271
2004-01-22,320.2443
2004-01-23,323.79553
2004-01-24,273.55228
2004-01-25,269.9244
2004-01-26,283.08716
2004-01-27,270.18878
2004-01-28,270.60275
2004-01-29,268.25323
2004-01-30,310.1981
2004-01-31,301.05145
2004-02-01,295.40115
2004-02-02,329.4878
2004-02-03,342.5424
2004-02-04,336.41476
2004-02-05,306.8265
2004-02-06,297.66202
2004-02-07,279.21368
2004-02-08,251.45862
2004-02-09,277.76904
2004-02-10,330.02393
2004-02-11,308.43082
2004-02-12,306.09995
2004-02-13,314.69073
2004-02-14,315.7626
2004-02-15,307.76868
2004-02-16,308.3969
2004-02-17,274.78687
2004-02-18,257.31427
2004-02-19,263.24277
2004-02-20,278.62054
2004-02-21,277.01334
2004-02-22,251.39525
2004-02-23,265.47595
2004-02-24,283.58676
2004-02-25,239.41092
2004-02-26,254.25725
2004-02-27,270.88782
2004-02-28,246.98903
2004-02-29,233.32413
2004-03-01,235.86305
2004-03-02,260.91827
2004-03-03,310.67224
2004-03-04,292.5946
2004-03-05,288.60507
2004-03-06,278.5835
2004-03-07,278.22205
2004-03-08,270.72488
2004-03-09,280.61194
2004-03-10,291.06183
2004-03-11,294.83063
2004-03-12,294.51285
2004-03-13,299.78116
2004-03-14,316.83917
2004-03-15,319.64874
2004-03-16,337.0489
2004-03-17,284.90204
2004-03-18,304.74014
2004-03-19,290.8035
2004-03-20,309.63126
2004-03-21,287.7195
2004-03-22,277.36288
2004-03-23,282.36395
2004-03-24,283.72226
2004-03-25,302.33145
2004-03-26,312.78934
2004-03-27,317.05746
2004-03-28,297.56763
2004-03-29,315.20184
2004-03-30,305.58942
2004-03-31,293.9134
2004-04-01,323.85797
2004-04-02,330.68896
2004-04-03,317.59702
2004-04-04,283.8638
2004-04-05,290.4088
2004-04-06,295.77734
2004-04-07,299.4729
2004-04-08,307.09164
2004-04-09,331.80948
2004-04-10,324.95578
2004-04-11,326.95648
2004-04-12,320.49167
2004-04-13,317.29874
2004-04-14,338.46295
2004-04-15,323.0717
2004-04-16,293.62732
2004-04-17,299.80865
2004-04-18,314.9708
2004-04-19,302.1874
2004-04-20,301.7398
2004-04-21,329.97067
2004-04-22,290.00015
2004-04-23,333.91864
2004-04-24,336.22113
2004-04-25,297.9581
2004-04-26,304.2156
2004-04-27,334.40445
2004-04-28,315.10175
2004-04-29,312.33884
2004-04-30,331.31448
2004-05-01,290.92032
2004-05-02,309.04834
2004-05-03,290.54437
2004-05-04,312.77554
2004-05-05,307.93906
2004-05-06,312.19052
2004-05-07,313.00598
2004-05-08,344.55292
2004-05-09,340.7634
2004-05-10,322.89285
2004-05-11,341.46835
2004-05-12,317.9841
2004-05-13,327.2632
2004-05-14,338.62762
2004-05-15,331.5683
2004-05-16,305.46375
2004-05-17,313.76538
2004-05-18,316.69815
2004-05-19,315.14084
2004-05-20,300.3819
2004-05-21,303.5023
2004-05-22,281.93445
2004-05-23,280.36844
2004-05-24,318.9323
2004-05-25,310.28345
2004-05-26,303.84534
2004-05-27,281.47348
2004-05-28,336.53705
2004-05-29,347.73105
2004-05-30,316.48117
2004-05-31,325.2772
2004-06-01,344.0394
2004-06-02,322.17642
2004-06-03,350.90332
2004-06-04,332.74323
2004-06-05,345.5617
2004-06-06,349.5497
2004-06-07,336.51083
2004-06-08,358.92438
2004-06-09,343.98944
2004-06-10,339.8166
2004-06-11,337.58304
2004-06-12,326.68774
2004-06-13,344.24066
2004-06-14,340.08316
2004-06-15,336.04672
2004-06-16,344.36575
2004-06-17,343.52924
2004-06-18,313.40042
2004-06-19,324.81604
2004-06-20,321.89285
2004-06-21,326.103
2004-06-22,313.5749
2004-06-23,348.84076
2004-06-24,341.8048
2004-06-25,313.81934
2004-06-26,340.7104
2004-06-27,337.84415
2004-06-28,316.3013
2004-06-29,347.21667
2004-06-30,347.9117
