summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Potential evapotranspiration with interception correction (mm/day)
2009-10-24,0.6547333
2009-10-25,0.7849659
2009-10-26,0.39776298
2009-10-27,0.22676376
2009-10-28,0.25448537
2009-10-29,0.2541577
2009-10-30,0.6545937
2009-10-31,0.3753054
2009-11-01,0.37505525
2009-11-02,0.83840525
2009-11-03,0.51511437
2009-11-04,0.1483804
2009-11-05,0.047708757
2009-11-06,0.21158795
2009-11-07,0.08071191
2009-11-08,0
2009-11-09,0
2009-11-10,0
2009-11-11,0.03224873
2009-11-12,0.583763
2009-11-13,0.2305489
2009-11-14,0.49172306
2009-11-15,0.32950398
2009-11-16,0.6361321
2009-11-17,0.7957238
2009-11-18,0.26586226
2009-11-19,0.5781636
2009-11-20,0.58415955
2009-11-21,0.59947944
2009-11-22,1.1725881
2009-11-23,0.6321949
2009-11-24,0.4121191
2009-11-25,1.4748498
2009-11-26,0.9813986
2009-11-27,0.25587714
2009-11-28,0
2009-11-29,0.4707784
2009-11-30,0
2009-12-01,0.4599336
2009-12-02,0.077548265
2009-12-03,0.15220739
2009-12-04,0
2009-12-05,0.18333118
2009-12-06,0.73102754
2009-12-07,0.2036448
2009-12-08,0.07673759
2009-12-09,0.20446493
2009-12-10,0
2009-12-11,0
2009-12-12,0
2009-12-13,0
2009-12-14,0
2009-12-15,0
2009-12-16,0.11073831
2009-12-17,0.08052521
2009-12-18,0
2009-12-19,0.051417384
2009-12-20,0.2439894
2009-12-21,0.056803804
2009-12-22,0
2009-12-23,0
2009-12-24,0
2009-12-25,0
2009-12-26,0
2009-12-27,0
2009-12-28,0
2009-12-29,0.14664058
2009-12-30,0.72498715
2009-12-31,0.074732035
2010-01-01,0.03180149
2010-01-02,0.097766146
2010-01-03,0
2010-01-04,0
2010-01-05,0.08129665
2010-01-06,0.079109244
2010-01-07,0
2010-01-08,0
2010-01-09,0
2010-01-10,0.35478935
2010-01-11,0.5921463
2010-01-12,0.7796087
2010-01-13,0.49777037
2010-01-14,0
2010-01-15,0.46127847
2010-01-16,0.41271904
2010-01-17,0.16884287
2010-01-18,0
2010-01-19,0.2139559
2010-01-20,0.59735817
2010-01-21,0.6775359
2010-01-22,0
2010-01-23,0
2010-01-24,0
2010-01-25,0.06721819
2010-01-26,0.15714368
2010-01-27,0.56778425
2010-01-28,0.40001875
2010-01-29,0.59163743
2010-01-30,0.2526775
2010-01-31,0.31354198
2010-02-01,0.32234734
2010-02-02,0.11889331
2010-02-03,0.1071984
2010-02-04,0.23486598
2010-02-05,0.34811208
2010-02-06,0.04113027
2010-02-07,0.13053702
2010-02-08,0.26455167
2010-02-09,0.38398212
2010-02-10,0.18232095
2010-02-11,0.07975315
2010-02-12,0.15602472
2010-02-13,0.11149167
2010-02-14,0
2010-02-15,0.24763405
2010-02-16,0.083725065
2010-02-17,0.14546467
2010-02-18,0.11776644
2010-02-19,0.11023802
2010-02-20,0.21579671
2010-02-21,0.22649519
2010-02-22,0.36525902
2010-02-23,0.5589465
2010-02-24,0.45492208
2010-02-25,0.26938188
2010-02-26,0.30041552
2010-02-27,0.7251409
2010-02-28,0.45695597
2010-03-01,0.4940607
2010-03-02,0.5477573
2010-03-03,0.49899113
2010-03-04,0.5751327
2010-03-05,0.5494124
2010-03-06,0.53247416
2010-03-07,0.56076676
2010-03-08,0.4648918
2010-03-09,0.50425136
2010-03-10,0.7312963
2010-03-11,0.7713661
2010-03-12,1.0430566
2010-03-13,0.9371974
2010-03-14,1.2700963
2010-03-15,1.1374578
2010-03-16,0.88748205
2010-03-17,1.0020348
2010-03-18,1.2237356
2010-03-19,1.5484365
2010-03-20,1.045376
2010-03-21,0.9382867
2010-03-22,1.1695191
2010-03-23,1.06645
2010-03-24,0.7264911
2010-03-25,0.55771637
2010-03-26,0.7029057
2010-03-27,1.6131485
2010-03-28,1.3099458
2010-03-29,0.9025895
2010-03-30,0.8255378
2010-03-31,0.97862786
2010-04-01,1.8058823
2010-04-02,1.5273335
2010-04-03,0.99315786
2010-04-04,1.6290677
2010-04-05,1.3949571
2010-04-06,1.1211014
2010-04-07,1.9750005
2010-04-08,1.5041602
2010-04-09,1.1727704
2010-04-10,2.2319324
2010-04-11,2.4394524
2010-04-12,2.2724154
2010-04-13,1.4665135
2010-04-14,2.0955696
2010-04-15,1.5569582
2010-04-16,2.3888872
2010-04-17,2.0480378
2010-04-18,1.4417629
2010-04-19,2.022202
2010-04-20,2.3802042
2010-04-21,2.3856153
2010-04-22,1.7871268
2010-04-23,1.0835538
2010-04-24,1.9293238
2010-04-25,1.3153744
2010-04-26,1.9938385
2010-04-27,0.77789974
2010-04-28,1.7448263
2010-04-29,1.8666177
2010-04-30,2.0593789
2010-05-01,1.480073
2010-05-02,1.6906455
2010-05-03,2.1666286
2010-05-04,1.7877524
2010-05-05,1.6225454
2010-05-06,1.8018961
2010-05-07,2.7108266
2010-05-08,2.8350785
2010-05-09,1.9401485
2010-05-10,1.8059572
2010-05-11,2.379873
2010-05-12,2.2401226
2010-05-13,1.8229649
2010-05-14,2.4553196
2010-05-15,2.8905118
2010-05-16,2.6643925
2010-05-17,2.7600343
2010-05-18,3.4397159
2010-05-19,1.579845
2010-05-20,1.6896392
2010-05-21,2.7971277
2010-05-22,3.9483404
2010-05-23,3.3449678
2010-05-24,2.9927766
2010-05-25,3.0563517
2010-05-26,2.7118576
2010-05-27,2.2055988
2010-05-28,2.659958
2010-05-29,1.5386099
2010-05-30,2.6357112
2010-05-31,3.638106
2010-06-01,2.1099942
2010-06-02,3.1536655
2010-06-03,3.783543
2010-06-04,3.7069054
2010-06-05,3.3429382
2010-06-06,1.584571
2010-06-07,2.036303
2010-06-08,1.4888445
2010-06-09,1.9595733
2010-06-10,2.668374
2010-06-11,1.9489706
2010-06-12,3.1500359
2010-06-13,2.0361137
2010-06-14,2.3575833
2010-06-15,2.9365778
2010-06-16,3.0712793
2010-06-17,3.0316174
2010-06-18,3.504077
2010-06-19,3.9382708
2010-06-20,3.4176505
2010-06-21,2.7933772
2010-06-22,4.090633
2010-06-23,2.097268
2010-06-24,2.2137034
2010-06-25,2.4336727
2010-06-26,2.7615938
2010-06-27,3.0267854
2010-06-28,2.6955998
2010-06-29,3.0157957
2010-06-30,3.064608
