summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Potential evapotranspiration with interception correction (mm/day)
2007-01-17,0.7806184
2007-01-18,0.5572216
2007-01-19,0.5294659
2007-01-20,1.2076726
2007-01-21,0.27482134
2007-01-22,0.11934117
2007-01-23,0.099319965
2007-01-24,0.30960494
2007-01-25,0.035957433
2007-01-26,0.37943968
2007-01-27,0.48627
2007-01-28,0.93470836
2007-01-29,0.3922745
2007-01-30,0.8051636
2007-01-31,0.45226926
2007-02-01,0.2760275
2007-02-02,0.35972092
2007-02-03,0
2007-02-04,0.031635966
2007-02-05,0.03263696
2007-02-06,0
2007-02-07,0
2007-02-08,0.28559875
2007-02-09,0.42703104
2007-02-10,0.7621769
2007-02-11,0.3526051
2007-02-12,0.18222821
2007-02-13,0.4667254
2007-02-14,0.5512092
2007-02-15,1.343034
2007-02-16,0.84558356
2007-02-17,0.25561845
2007-02-18,0.27215567
2007-02-19,0.46410647
2007-02-20,0.646386
2007-02-21,0.25003937
2007-02-22,0.43070883
2007-02-23,0.60816866
2007-02-24,0.21971816
2007-02-25,0.2836966
2007-02-26,0.9589955
2007-02-27,0.614951
2007-02-28,1.2918603
2007-03-01,1.3457413
2007-03-02,0.5814118
2007-03-03,0.79767275
2007-03-04,0.61924535
2007-03-05,1.5308359
2007-03-06,1.4820957
2007-03-07,1.0009873
2007-03-08,1.1667087
2007-03-09,1.4047189
2007-03-10,1.0439142
2007-03-11,0.8912766
2007-03-12,1.1526306
2007-03-13,1.3940568
2007-03-14,1.1068139
2007-03-15,1.428124
2007-03-16,1.2549133
2007-03-17,1.2335185
2007-03-18,1.406012
2007-03-19,1.2140055
2007-03-20,1.7914248
2007-03-21,0.76563835
2007-03-22,0.9020559
2007-03-23,1.015989
2007-03-24,1.46765
2007-03-25,1.4637599
2007-03-26,1.5219537
2007-03-27,1.5155506
2007-03-28,0.8970512
2007-03-29,0.8598542
2007-03-30,1.1346834
2007-03-31,1.7670325
2007-04-01,1.8346325
2007-04-02,1.4533772
2007-04-03,1.7752655
2007-04-04,2.0403962
2007-04-05,1.9672587
2007-04-06,1.2716701
2007-04-07,1.889357
2007-04-08,1.9146605
2007-04-09,1.5286614
2007-04-10,1.4676144
2007-04-11,1.5288185
2007-04-12,2.3712509
2007-04-13,2.5041144
2007-04-14,2.6547835
2007-04-15,1.8454195
2007-04-16,2.4655657
2007-04-17,2.2475102
2007-04-18,1.7275877
2007-04-19,1.9029863
2007-04-20,1.3682927
2007-04-21,1.3755431
2007-04-22,1.2235008
2007-04-23,1.1350298
2007-04-24,1.3963137
2007-04-25,1.8524863
2007-04-26,2.5212703
2007-04-27,2.7640789
2007-04-28,3.2608352
2007-04-29,3.1897798
2007-04-30,3.7604966
2007-05-01,3.677653
2007-05-02,3.276499
2007-05-03,3.1311607
2007-05-04,2.295242
2007-05-05,2.547137
2007-05-06,2.5073934
2007-05-07,2.1620977
2007-05-08,2.2685308
2007-05-09,2.3053718
2007-05-10,1.9843291
2007-05-11,1.3245585
2007-05-12,1.3698542
2007-05-13,1.612707
2007-05-14,2.5681238
2007-05-15,2.8529284
2007-05-16,1.3829765
2007-05-17,1.3729718
2007-05-18,2.6392655
2007-05-19,2.5884752
2007-05-20,3.3131695
2007-05-21,3.473083
2007-05-22,3.19217
2007-05-23,2.1709569
2007-05-24,1.6378527
2007-05-25,2.9252558
2007-05-26,2.7667518
2007-05-27,2.0873597
2007-05-28,2.6289976
2007-05-29,1.8011111
2007-05-30,1.9832323
2007-05-31,2.9721098
2007-06-01,3.7174926
2007-06-02,2.2245784
2007-06-03,1.424626
2007-06-04,2.0381575
2007-06-05,2.6305063
2007-06-06,3.5806808
2007-06-07,3.0191586
2007-06-08,2.255259
2007-06-09,3.9056532
2007-06-10,2.5688078
2007-06-11,3.355488
2007-06-12,1.8607318
2007-06-13,1.6245408
2007-06-14,2.5222604
2007-06-15,2.3490663
2007-06-16,0.7427049
2007-06-17,2.2473123
2007-06-18,2.4192615
2007-06-19,2.3105617
2007-06-20,2.0932074
2007-06-21,2.343639
2007-06-22,2.4171875
2007-06-23,1.589653
2007-06-24,1.572142
2007-06-25,2.483723
2007-06-26,3.2261586
2007-06-27,2.8749247
2007-06-28,1.8672638
2007-06-29,2.7896185
2007-06-30,1.9057672
