Timestamp,Value
Jan 2010,50.2
Feb 2010,1
Mar 2010,50.4
Apr 2010,36.2
May 2010,53.4
Jun 2010,25.2
Jul 2010,124.6
Aug 2010,53
Sep 2010,26.8
Oct 2010,0
Nov 2010,2
Dec 2010,0
Jan 2011,1.8
Feb 2011,112.2
Mar 2011,0.2
Apr 2011,7.4
May 2011,68.4
Jun 2011,88
Jul 2011,109
Aug 2011,136.8
Sep 2011,57
Oct 2011,68
Nov 2011,57
Dec 2011,50.6
Jan 2012,21.6
Feb 2012,21
Mar 2012,8.6
Apr 2012,101.8
May 2012,53.4
Jun 2012,133.2
Jul 2012,85.8
Aug 2012,79.2
Sep 2012,44
Oct 2012,119.6
Nov 2012,46.2
Dec 2012,126
Jan 2013,80.8
Feb 2013,30.2
Mar 2013,59.6
Apr 2013,36.4
May 2013,70
Jun 2013,31.6
Jul 2013,64.6
Aug 2013,24.4
Sep 2013,26.6
Oct 2013,114.8
Nov 2013,17
Dec 2013,87.6
Jan 2014,115.2
Feb 2014,72.2
Mar 2014,33.6
Apr 2014,52.2
May 2014,57.6
Jun 2014,70.2
Jul 2014,50.8
Aug 2014,98.8
Sep 2014,16.6
Oct 2014,122.5
Nov 2014,106.2
Dec 2014,32.4
Jan 2015,50.4
Feb 2015,24.8
Mar 2015,35.4
Apr 2015,27.2
May 2015,87.8
Jun 2015,33.6
Jul 2015,122.2
Aug 2015,56.2
Sep 2015,23.8
Oct 2015,56.2
Nov 2015,116.8
Dec 2015,139.6
Jan 2016,168.4
Feb 2016,60.8
Mar 2016,23.4
Apr 2016,78
May 2016,20.6
Jun 2016,84
Jul 2016,82.8
Aug 2016,37.8
Sep 2016,35.4
Oct 2016,84.8
Nov 2016,33.2
Dec 2016,41.2
Jan 2017,23
Feb 2017,66
Mar 2017,56.4
Apr 2017,10.2
May 2017,50.2
Jun 2017,118.8
Jul 2017,53.8
Aug 2017,88.8
Sep 2017,75.6
Oct 2017,51
Nov 2017,45
Dec 2017,33.8
Jan 2018,61.2
Feb 2018,21
Mar 2018,115
Apr 2018,38.2
May 2018,29.8
Jun 2018,34
Jul 2018,47.6
Aug 2018,58.4
Sep 2018,32.2
Oct 2018,58.2
Nov 2018,108.6
Dec 2018,52.6
Jan 2019,9.8
Feb 2019,26.4
Mar 2019,73.2
Apr 2019,31.6
May 2019,96.6
Jun 2019,83.8
Jul 2019,93.6
Aug 2019,167.6
Sep 2019,69.4
Oct 2019,77.6
Nov 2019,124.6
Dec 2019,13.2
