Timestamp,Value
Jan 2010,61.2
Feb 2010,98.6
Mar 2010,91.8
Apr 2010,62.4
May 2010,32
Jun 2010,31.2
Jul 2010,147.2
Aug 2010,87.8
Sep 2010,127.2
Oct 2010,112.6
Nov 2010,105.6
Dec 2010,50.8
Jan 2011,78
Feb 2011,164
Mar 2011,108.6
Apr 2011,46.2
May 2011,111.2
Jun 2011,109.2
Jul 2011,91.8
Aug 2011,154.4
Sep 2011,106.2
Oct 2011,147.4
Nov 2011,114.8
Dec 2011,176.2
Jan 2012,110.6
Feb 2012,41.8
Mar 2012,37
Apr 2012,84
May 2012,73.8
Jun 2012,201.4
Jul 2012,168.8
Aug 2012,110.8
Sep 2012,123.2
Oct 2012,114.6
Nov 2012,100.2
Dec 2012,156.8
Jan 2013,114.6
Feb 2013,63.4
Mar 2013,42
Apr 2013,64
May 2013,72.8
Jun 2013,36.6
Jul 2013,93.6
Aug 2013,38.2
Sep 2013,70.4
Oct 2013,155.8
Nov 2013,66.8
Dec 2013,201.2
Jan 2014,98.4
Feb 2014,113.8
Mar 2014,113.8
Apr 2014,76.2
May 2014,68.4
Jun 2014,50.6
Jul 2014,78.8
Aug 2014,115
Sep 2014,15.2
Oct 2014,109.4
Nov 2014,60.2
Dec 2014,147.6
Jan 2015,167.6
Feb 2015,72.2
Mar 2015,103.2
Apr 2015,66.8
May 2015,129.4
Jun 2015,63.8
Jul 2015,77.6
Aug 2015,44.6
Sep 2015,20.6
Oct 2015,35.2
Nov 2015,251.6
Dec 2015,192
Jan 2016,172.2
Feb 2016,144
Mar 2016,42.8
Apr 2016,77.8
May 2016,52
Jun 2016,61
Jul 2016,141
Aug 2016,69.2
Sep 2016,106.2
Oct 2016,36.6
Nov 2016,72
Dec 2016,85
Jan 2017,45.2
Feb 2017,137.6
Mar 2017,108.4
Apr 2017,19.4
May 2017,50.2
Jun 2017,160.8
Jul 2017,105
Aug 2017,119.4
Sep 2017,92.4
Oct 2017,120
Nov 2017,77
Dec 2017,106
Jan 2018,143.6
Feb 2018,62.2
Mar 2018,79.6
Apr 2018,83.4
May 2018,23.2
Jun 2018,82.2
Jul 2018,52.4
Aug 2018,90.8
Sep 2018,119
Oct 2018,72.8
Nov 2018,133.2
Dec 2018,91.8
Jan 2019,42.4
Feb 2019,54.6
Mar 2019,134.2
Apr 2019,45
May 2019,110.2
Jun 2019,62.4
Jul 2019,97.6
Aug 2019,175.8
Sep 2019,112.8
Oct 2019,115.6
Nov 2019,69.4
Dec 2019,40
