Timestamp,Value
Jan 2010,69.4
Feb 2010,78.6
Mar 2010,103
Apr 2010,76.8
May 2010,39.6
Jun 2010,30.6
Jul 2010,152.4
Aug 2010,80.4
Sep 2010,145.6
Oct 2010,135
Nov 2010,140
Dec 2010,30.2
Jan 2011,95.6
Feb 2011,147.6
Mar 2011,106
Apr 2011,54.4
May 2011,159.2
Jun 2011,83.2
Jul 2011,99.4
Aug 2011,141.4
Sep 2011,200
Oct 2011,233.6
Nov 2011,151
Dec 2011,236.2
Jan 2012,144.2
Feb 2012,76.4
Mar 2012,54.8
Apr 2012,85.4
May 2012,59.8
Jun 2012,199.2
Jul 2012,156
Aug 2012,103.4
Sep 2012,169.8
Oct 2012,180.4
Nov 2012,166.6
Dec 2012,185.2
Jan 2013,128.2
Feb 2013,69.4
Mar 2013,52.4
Apr 2013,85
May 2013,105.6
Jun 2013,72
Jul 2013,148.4
Aug 2013,104.6
Sep 2013,98.6
Oct 2013,160
Nov 2013,100
Dec 2013,213.6
Jan 2014,156
Feb 2014,190.2
Mar 2014,155.4
Apr 2014,79.4
May 2014,132.6
Jun 2014,50.6
Jul 2014,82
Aug 2014,155.1
Sep 2014,19
Oct 2014,153.2
Nov 2014,76.6
Dec 2014,176.4
Jan 2015,215.8
Feb 2015,119.4
Mar 2015,154.6
Apr 2015,82.6
May 2015,123.6
Jun 2015,79
Jul 2015,160
Aug 2015,85
Sep 2015,28.2
Oct 2015,49.2
Nov 2015,244
Dec 2015,236.2
Jan 2016,198
Feb 2016,194.2
Mar 2016,65.6
Apr 2016,101
May 2016,83.6
Jun 2016,64.4
Jul 2016,142.8
Aug 2016,102
Sep 2016,123.4
Oct 2016,36
Nov 2016,110.2
Dec 2016,93.2
Jan 2017,80.8
Feb 2017,128.4
Mar 2017,123
Apr 2017,27.8
May 2017,99.4
Jun 2017,184.4
Jul 2017,114.2
Aug 2017,172.2
Sep 2017,132.6
Oct 2017,213.6
Nov 2017,124.2
Dec 2017,133.8
Jan 2018,146.4
Feb 2018,78.8
Mar 2018,84.2
Apr 2018,105.6
May 2018,29.8
Jun 2018,86
Jul 2018,90.8
Aug 2018,124.4
Sep 2018,110.4
Oct 2018,120.8
Nov 2018,168
Dec 2018,103.8
Jan 2019,79.8
Feb 2019,109
Mar 2019,207.4
Apr 2019,30.6
May 2019,80
Jun 2019,87
Jul 2019,98.8
Aug 2019,248.4
Sep 2019,161.2
Oct 2019,147.2
Nov 2019,58
Dec 2019,64.8
