Timestamp,Value
Jan 2010,30.8
Feb 2010,65.2
Mar 2010,73.8
Apr 2010,75.8
May 2010,33.6
Jun 2010,34.8
Jul 2010,123.6
Aug 2010,65
Sep 2010,92
Oct 2010,91.6
Nov 2010,87
Dec 2010,42.4
Jan 2011,77.2
Feb 2011,71.2
Mar 2011,82.4
Apr 2011,38
May 2011,123.2
Jun 2011,81
Jul 2011,99.4
Aug 2011,142.4
Sep 2011,96
Oct 2011,136.4
Nov 2011,129.6
Dec 2011,190
Jan 2012,105.8
Feb 2012,32.8
Mar 2012,23.4
Apr 2012,62.4
May 2012,51.6
Jun 2012,127.2
Jul 2012,154
Aug 2012,106.8
Sep 2012,80
Oct 2012,111
Nov 2012,107
Dec 2012,127.4
Jan 2013,96.4
Feb 2013,41.4
Mar 2013,29.8
Apr 2013,68.8
May 2013,72
Jun 2013,26.4
Jul 2013,88.2
Aug 2013,26
Sep 2013,64.4
Oct 2013,176.2
Nov 2013,51.6
Dec 2013,219.4
Jan 2014,110.8
Feb 2014,126.6
Mar 2014,103.4
Apr 2014,69.8
May 2014,60.6
Jun 2014,63.2
Jul 2014,28.2
Aug 2014,70.8
Sep 2014,2
Oct 2014,118
Nov 2014,49.8
Dec 2014,126.6
Jan 2015,177.4
Feb 2015,75.4
Mar 2015,101.6
Apr 2015,48.4
May 2015,109.4
Jun 2015,49.4
Jul 2015,132.6
Aug 2015,50.8
Sep 2015,33.2
Oct 2015,50.8
Nov 2015,229
Dec 2015,212.8
Jan 2016,166.6
Feb 2016,140.4
Mar 2016,42.6
Apr 2016,66.8
May 2016,56.4
Jun 2016,37
Jul 2016,92
Aug 2016,52.4
Sep 2016,106.2
Oct 2016,28
Nov 2016,56.8
Dec 2016,65.4
Jan 2017,41.2
Feb 2017,103
Mar 2017,64.6
Apr 2017,16.2
May 2017,59.4
Jun 2017,97.2
Jul 2017,74.8
Aug 2017,82.2
Sep 2017,81.2
Oct 2017,101.2
Nov 2017,67.6
Dec 2017,78.8
Jan 2018,143.4
Feb 2018,46
Mar 2018,59.4
Apr 2018,79.4
May 2018,15
Jun 2018,60.6
Jul 2018,33
Aug 2018,63
Sep 2018,81.2
Oct 2018,57.2
Nov 2018,118
Dec 2018,75.6
Jan 2019,35.4
Feb 2019,52.2
Mar 2019,113
Apr 2019,33.6
May 2019,62
Jun 2019,41
Jul 2019,76.2
Aug 2019,177.4
Sep 2019,84.8
Oct 2019,107.2
Nov 2019,44.2
Dec 2019,29.4
