Timestamp,Value
Jul 2014,0
Aug 2014,107
Sep 2014,15.2
Oct 2014,144.4
Nov 2014,63.4
Dec 2014,171.6
Jan 2015,192.5
Feb 2015,78.3
Mar 2015,108.6
Apr 2015,51.2
May 2015,104.1
Jun 2015,48.1
Jul 2015,125.3
Aug 2015,35.1
Sep 2015,33
Oct 2015,43.2
Nov 2015,245.9
Dec 2015,277
Jan 2016,197.3
Feb 2016,142.6
Mar 2016,55.3
Apr 2016,73.2
May 2016,43
Jun 2016,63.9
Jul 2016,95.9
Aug 2016,89.4
Sep 2016,69.3
Oct 2016,33.2
Nov 2016,684.1
Dec 2016,102.3
Jan 2017,52.7
Feb 2017,100.8
Mar 2017,110.5
Apr 2017,19.1
May 2017,46.9
Jun 2017,171.9
Jul 2017,113.3
Aug 2017,109.1
Sep 2017,101.2
Oct 2017,102.7
Nov 2017,85
Dec 2017,113.8
Jan 2018,156
Feb 2018,57.5
Mar 2018,63.2
Apr 2018,57.7
May 2018,19.9
Jun 2018,79.9
Jul 2018,63.5
Aug 2018,98.3
Sep 2018,94.5
Oct 2018,68.1
Nov 2018,93.7
Dec 2018,85.7
Jan 2019,41
Feb 2019,138.5
Mar 2019,147.2
Apr 2019,47.4
May 2019,78.3
Jun 2019,126.3
Jul 2019,109.6
Aug 2019,130.9
Sep 2019,125
Oct 2019,140.2
Nov 2019,120
Dec 2019,55.7
