Timestamp,Value
Jan 2014,9
Feb 2014,161.2
Mar 2014,105
Apr 2014,55.8
May 2014,78.4
Jun 2014,38.2
Jul 2014,42.6
Aug 2014,104.4
Sep 2014,9
Oct 2014,129.6
Nov 2014,78
Dec 2014,198
Jan 2015,162.8
Feb 2015,81
Mar 2015,102
Apr 2015,69.2
May 2015,77.2
Jun 2015,52.6
Jul 2015,89.4
Aug 2015,56.6
Sep 2015,24.6
Oct 2015,60.8
Nov 2015,234.4
Dec 2015,198.2
Jan 2016,145.4
Feb 2016,140.2
Mar 2016,47.8
Apr 2016,81
May 2016,57
Jun 2016,105.8
Jul 2016,110.8
Aug 2016,60.4
Sep 2016,82.4
Oct 2016,33.4
Nov 2016,92.4
Dec 2016,70.2
Jan 2017,63
Feb 2017,108.8
Mar 2017,76.2
Apr 2017,23
May 2017,53.2
Jun 2017,152.2
Jul 2017,89.8
Aug 2017,95.6
Sep 2017,96.4
Oct 2017,103.2
Nov 2017,115.8
Dec 2017,106
Jan 2018,155.8
Feb 2018,65
Mar 2018,51.8
Apr 2018,64.8
May 2018,18.2
Jun 2018,56.2
Jul 2018,63.8
Aug 2018,68.4
Sep 2018,51.6
Oct 2018,77.8
Nov 2018,108.4
Dec 2018,71.4
Jan 2019,52.4
Feb 2019,51.2
Mar 2019,108
Apr 2019,41.6
May 2019,42.6
Jun 2019,48.2
Jul 2019,140
Aug 2019,150.6
Sep 2019,102.8
Oct 2019,98
Nov 2019,42.8
Dec 2019,32.6
