Timestamp,Value
Jan 2010,30.4
Feb 2010,79.2
Mar 2010,41
Apr 2010,35.8
May 2010,45
Jun 2010,18.6
Jul 2010,106.6
Aug 2010,64.2
Sep 2010,97.6
Oct 2010,63
Nov 2010,94.6
Dec 2010,39.8
Jan 2011,55.6
Feb 2011,96.2
Mar 2011,89
Apr 2011,6.2
May 2011,98
Jun 2011,91.8
Jul 2011,102.6
Aug 2011,178.8
Sep 2011,91.4
Oct 2011,66.6
Nov 2011,55.8
Dec 2011,48.8
Jan 2012,35.4
Feb 2012,24.2
Mar 2012,22.6
Apr 2012,110.2
May 2012,65.2
Jun 2012,133.4
Jul 2012,119.8
Aug 2012,97.2
Sep 2012,43.4
Oct 2012,102.6
Nov 2012,53.2
Dec 2012,152.2
Jan 2013,104
Feb 2013,35.8
Mar 2013,56.2
Apr 2013,33
May 2013,57.4
Jun 2013,31.4
Jul 2013,78.2
Aug 2013,29.4
Sep 2013,26.4
Oct 2013,115.8
Nov 2013,24.6
Dec 2013,85.8
Jan 2014,138.6
Feb 2014,87.8
Mar 2014,30.8
Apr 2014,46.8
May 2014,43.8
Jun 2014,94
Jul 2014,63.3
Aug 2014,111.6
Sep 2014,18.4
Oct 2014,114.6
Nov 2014,110.6
Dec 2014,33.2
Jan 2015,53.2
Feb 2015,30.4
Mar 2015,43
Apr 2015,26.8
May 2015,87.6
Jun 2015,35.2
Jul 2015,112
Aug 2015,74.6
Sep 2015,36.6
Oct 2015,68.4
Nov 2015,89.2
Dec 2015,122.4
Jan 2016,84.2
Feb 2016,40.4
Mar 2016,19.4
Apr 2016,94.4
May 2016,22
Jun 2016,78
Jul 2016,89.4
Aug 2016,45.6
Sep 2016,42.6
Oct 2016,66.6
Nov 2016,41.4
Dec 2016,36.6
Jan 2017,35
Feb 2017,67.4
Mar 2017,60.4
Apr 2017,10.6
May 2017,39.6
Jun 2017,114.2
Jul 2017,46.2
Aug 2017,92.2
Sep 2017,75.6
Oct 2017,43.8
Nov 2017,63.4
Dec 2017,34.8
Jan 2018,62.4
Feb 2018,28.2
Mar 2018,132
Apr 2018,48.2
May 2018,40
Jun 2018,36.4
Jul 2018,61
Aug 2018,58
Sep 2018,35.4
Oct 2018,74
Nov 2018,89.6
Dec 2018,50
Jan 2019,23
Feb 2019,27.4
Mar 2019,72.6
Apr 2019,31.6
May 2019,85.8
Jun 2019,58.6
Jul 2019,84.6
Aug 2019,91.2
Sep 2019,65.6
Oct 2019,0
Nov 2019,58.6
Dec 2019,13.4
