Timestamp,Value
Jan 2010,0
Feb 2010,0
Mar 2010,53.8
Apr 2010,16.6
May 2010,41
Jun 2010,17.8
Jul 2010,74.8
Aug 2010,43.4
Sep 2010,49.2
Oct 2010,46
Nov 2010,132.2
Dec 2010,59.2










































Jul 2014,41.8
Aug 2014,79.4
Sep 2014,13
Oct 2014,66.4
Nov 2014,53
Dec 2014,40.2
Jan 2015,35
Feb 2015,17
Mar 2015,33.6
Apr 2015,23.8
May 2015,85.8
Jun 2015,26.6
Jul 2015,94.2
Aug 2015,53.4
Sep 2015,2.8
Oct 2015,29.2
Nov 2015,121.4
Dec 2015,118.8
Jan 2016,134.6
Feb 2016,36
Mar 2016,22
Apr 2016,62.6
May 2016,16.6
Jun 2016,73.6
Jul 2016,64.2
Aug 2016,43.2
Sep 2016,38.2
Oct 2016,39.4
Nov 2016,71.2
Dec 2016,35.4
Jan 2017,25.6
Feb 2017,46.4
Mar 2017,28.8
Apr 2017,12.2
May 2017,34.4
Jun 2017,149
Jul 2017,61.6
Aug 2017,58.8
Sep 2017,46.2
Oct 2017,33.2
Nov 2017,42.6
Dec 2017,29.6
Jan 2018,45.6
Feb 2018,32.2
Mar 2018,98.4
Apr 2018,41
May 2018,17.8
Jun 2018,49.6
Jul 2018,34.2
Aug 2018,71.2
Sep 2018,45.8
Oct 2018,47.2
Nov 2018,59.4
Dec 2018,27.6
Jan 2019,7.6
Feb 2019,10.6
Mar 2019,59
Apr 2019,32
May 2019,64.4
Jun 2019,52.2
Jul 2019,60.4
Aug 2019,93.8
Sep 2019,59.2
Oct 2019,79.2
Nov 2019,103.4
Dec 2019,7.6
