Timestamp,Value
Jun 2015,50.4
Jul 2015,181
Aug 2015,108.4
Sep 2015,39.4
Oct 2015,84.4
Nov 2015,267
Dec 2015,335.2
Jan 2016,225
Feb 2016,150
Mar 2016,68
Apr 2016,77.2
May 2016,73.2
Jun 2016,72.8
Jul 2016,120
Aug 2016,108.6
Sep 2016,164.4
Oct 2016,52.4
Nov 2016,69
Dec 2016,125.2
Jan 2017,66.4
Feb 2017,146.6
Mar 2017,116.8
Apr 2017,15.8
May 2017,54
Jun 2017,140.8
Jul 2017,94
Aug 2017,116.2
Sep 2017,116.8
Oct 2017,132.8
Nov 2017,81.4
Dec 2017,113.6
Jan 2018,186.4
Feb 2018,70.2
Mar 2018,99
Apr 2018,108.4
May 2018,28.8
Jun 2018,53.2
Jul 2018,47.6
Aug 2018,65
Sep 2018,103.6
Oct 2018,102.2
Nov 2018,169.4
Dec 2018,109.4
Jan 2019,48.4
Feb 2019,73.4
Mar 2019,150.6
Apr 2019,32.6
May 2019,57.6
Jun 2019,60.6
Jul 2019,92
Aug 2019,142
Sep 2019,76.6
Oct 2019,103.2
Nov 2019,73.6
Dec 2019,45.6
