Timestamp,Value
Jan 2010,32
Feb 2010,58.4
Mar 2010,75.2
Apr 2010,47.6
May 2010,24.6
Jun 2010,24.2
Jul 2010,132
Aug 2010,67.2
Sep 2010,106.4
Oct 2010,109.2
Nov 2010,78.4
Dec 2010,32.4
Jan 2011,83.6
Feb 2011,140.6
Mar 2011,79.8
Apr 2011,38.2
May 2011,131.8
Jun 2011,63.4
Jul 2011,71.4
Aug 2011,99.6
Sep 2011,119.8
Oct 2011,177
Nov 2011,50.2
Dec 2011,190.6
Jan 2012,114.8
Feb 2012,51.4
Mar 2012,25.2
Apr 2012,34.4
May 2012,37.6
Jun 2012,118.8
Jul 2012,104.2
Aug 2012,101.8
Sep 2012,78.2
Oct 2012,130.8
Nov 2012,112.6
Dec 2012,155.6
Jan 2013,101
Feb 2013,46.6
Mar 2013,38.2
Apr 2013,77
May 2013,71.6
Jun 2013,49.8
Jul 2013,97.2
Aug 2013,43.4
Sep 2013,71.8
Oct 2013,160.8
Nov 2013,63.2
Dec 2013,134.6
Jan 2014,72
Feb 2014,123.4
Mar 2014,93.2
Apr 2014,64
May 2014,92
Jun 2014,48.2
Jul 2014,69.4
Aug 2014,48.4
Sep 2014,13.6
Oct 2014,121.9
Nov 2014,77.4
Dec 2014,138.4
Jan 2015,150.2
Feb 2015,69.2
Mar 2015,99.2
Apr 2015,53.6
May 2015,111
Jun 2015,68.2
Jul 2015,123.6
Aug 2015,84
Sep 2015,21.4
Oct 2015,68.4
Nov 2015,219.4
Dec 2015,175.6
Jan 2016,103.8
Feb 2016,117.4
Mar 2016,51.4
Apr 2016,78.6
May 2016,83.2
Jun 2016,65.4
Jul 2016,104.6
Aug 2016,86.6
Sep 2016,95.8
Oct 2016,25.6
Nov 2016,80
Dec 2016,80.4
Jan 2017,63.6
Feb 2017,87.2
Mar 2017,80.8
Apr 2017,17.6
May 2017,58
Jun 2017,130.2
Jul 2017,83.4
Aug 2017,129
Sep 2017,88
Oct 2017,129
Nov 2017,98.8
Dec 2017,72.8
Jan 2018,168.6
Feb 2018,48
Mar 2018,60.4
Apr 2018,63.2
May 2018,22.2
Jun 2018,45.4
Jul 2018,71.4
Aug 2018,100.4
Sep 2018,66.8
Oct 2018,81.2
Nov 2018,109.2
Dec 2018,79
Jan 2019,52.4
Feb 2019,56
Mar 2019,117.8
Apr 2019,39.8
May 2019,41.6
Jun 2019,61.6
Jul 2019,138.4
Aug 2019,178.2
Sep 2019,84
Oct 2019,104.2
Nov 2019,63.6
Dec 2019,38.2
