Timestamp,Value
Jan 2010,82.8
Feb 2010,59.8
Mar 2010,57.8
Apr 2010,50.4
May 2010,49.4
Jun 2010,30.2
Jul 2010,119.2
Aug 2010,60.2
Sep 2010,99.4
Oct 2010,31.4
Nov 2010,99.6
Dec 2010,63.2
Jan 2011,67.6
Feb 2011,115.8
Mar 2011,57.2
Apr 2011,16.2
May 2011,0
Jun 2011,37.4
Jul 2011,119.8
Aug 2011,197.4
Sep 2011,71
Oct 2011,98.2
Nov 2011,69.8
Dec 2011,79.2
Jan 2012,44.8
Feb 2012,20.6
Mar 2012,23.6
Apr 2012,140.2
May 2012,107.4
Jun 2012,158
Jul 2012,128.2
Aug 2012,119.6
Sep 2012,109.4
Oct 2012,100
Nov 2012,92
Dec 2012,136.6
Jan 2013,67.4
Feb 2013,30.2
Mar 2013,58.6
Apr 2013,37.4
May 2013,46.8
Jun 2013,34
Jul 2013,96.8
Aug 2013,33.4
Sep 2013,57.4
Oct 2013,92.2
Nov 2013,34.6
Dec 2013,136.2
Jan 2014,112
Feb 2014,130.4
Mar 2014,56.8
Apr 2014,56.6
May 2014,84.2
Jun 2014,70.4
Jul 2014,23.4
Aug 2014,60.6
Sep 2014,9.6
Oct 2014,125.8
Nov 2014,92.8
Dec 2014,75.4
Jan 2015,84
Feb 2015,35
Mar 2015,64.2
Apr 2015,37.6
May 2015,51.2
Jun 2015,0.2
Jul 2015,113.6
Aug 2015,56.8
Sep 2015,41.2
Oct 2015,36.2
Nov 2015,135.4
Dec 2015,193
Jan 2016,197.8
Feb 2016,63
Mar 2016,41.2
Apr 2016,78.4
May 2016,20
Jun 2016,58.2
Jul 2016,76
Aug 2016,60.4
Sep 2016,58.4
Oct 2016,36.8
Nov 2016,99.2
Dec 2016,53
Jan 2017,26.6
Feb 2017,76
Mar 2017,56.8
Apr 2017,15.6
May 2017,35.4
Jun 2017,163.2
Jul 2017,67.8
Aug 2017,66.4
Sep 2017,86.8
Oct 2017,56.4
Nov 2017,51.4
Dec 2017,40.2
Jan 2018,72.8
Feb 2018,45
Mar 2018,63.6
Apr 2018,60.6
May 2018,23.4
Jun 2018,46.6
Jul 2018,38.6
Aug 2018,74.6
Sep 2018,59
Oct 2018,41.8
Nov 2018,91
Dec 2018,45
Jan 2019,11.8
Feb 2019,15.2
Mar 2019,86.4
Apr 2019,41.2
May 2019,50
Jun 2019,90.2
Jul 2019,94.8
Aug 2019,107.6
Sep 2019,86
Oct 2019,113.2
Nov 2019,139.2
Dec 2019,18.6
