Timestamp,Value
Jan 2010,24
Feb 2010,68
Mar 2010,62.8
Apr 2010,21.2
May 2010,42.8
Jun 2010,33.4
Jul 2010,118.6
Aug 2010,46.2
Sep 2010,41.2
Oct 2010,40
Nov 2010,44.2
Dec 2010,32.2
Jan 2011,40.6
Feb 2011,44
Mar 2011,41
Apr 2011,18.2
May 2011,39
Jun 2011,39.6
Jul 2011,33.6
Aug 2011,31
Sep 2011,48
Oct 2011,103.4
Nov 2011,51
Dec 2011,73.6
Jan 2012,48.6
Feb 2012,12.8
Mar 2012,12.8
Apr 2012,88.8
May 2012,45.2
Jun 2012,110.8
Jul 2012,173.2
Aug 2012,85.4
Sep 2012,77.2
Oct 2012,115.6
Nov 2012,69.6
Dec 2012,120
Jan 2013,59
Feb 2013,26
Mar 2013,43.6
Apr 2013,41
May 2013,56
Jun 2013,24.4
Jul 2013,81.8
Aug 2013,16.6
Sep 2013,54.4
Oct 2013,104.6
Nov 2013,25
Dec 2013,118.4
Jan 2014,64.4
Feb 2014,69
Mar 2014,68.6
Apr 2014,55
May 2014,79.2
Jun 2014,60.2
Jul 2014,34.2
Aug 2014,89
Sep 2014,24.8
Oct 2014,94.8
Nov 2014,47
Dec 2014,90.4
Jan 2015,89.4
Feb 2015,41.2
Mar 2015,70
Apr 2015,27.4
May 2015,67.8
Jun 2015,43
Jul 2015,94
Aug 2015,37.8
Sep 2015,23.8
Oct 2015,22
Nov 2015,156.2
Dec 2015,182.6
Jan 2016,137.6
Feb 2016,72.6
Mar 2016,24.4
Apr 2016,58
May 2016,32
Jun 2016,74.6
Jul 2016,55.2
Aug 2016,46.8
Sep 2016,41.8
Oct 2016,38.6
Nov 2016,36.4
Dec 2016,58.4
Jan 2017,23.2
Feb 2017,66
Mar 2017,58.4
Apr 2017,3
May 2017,28
Jun 2017,169.2
Jul 2017,81.2
Aug 2017,73.4
Sep 2017,58.6
Oct 2017,50.4
Nov 2017,45.6
Dec 2017,59.6
Jan 2018,83.2
Feb 2018,37.8
Mar 2018,64.2
Apr 2018,67.4
May 2018,16
Jun 2018,54.6
Jul 2018,40.8
Aug 2018,53
Sep 2018,55
Oct 2018,32.8
Nov 2018,66.6
Dec 2018,38.4
Jan 2019,9
Feb 2019,19.4
Mar 2019,80
Apr 2019,37.6
May 2019,80
Jun 2019,113.2
Jul 2019,81.8
Aug 2019,141.2
Sep 2019,80.6
Oct 2019,94.8
Nov 2019,82
Dec 2019,28.6
