Timestamp,Value
Jan 2010,41.6
Feb 2010,103.2
Mar 2010,111
Apr 2010,112.8
May 2010,42.8
Jun 2010,37
Jul 2010,210.4
Aug 2010,92.6
Sep 2010,155.2
Oct 2010,155
Nov 2010,133.2
Dec 2010,41.4
Jan 2011,139.6
Feb 2011,211.4
Mar 2011,135.8
Apr 2011,84.6
May 2011,221.6
Jun 2011,99
Jul 2011,90.8
Aug 2011,166.8
Sep 2011,244.4
Oct 2011,256.8
Nov 2011,224.4
Dec 2011,254.6
Jan 2012,174.2
Feb 2012,119.2
Mar 2012,77.2
Apr 2012,79.8
May 2012,84.4
Jun 2012,187.8
Jul 2012,157.4
Aug 2012,150
Sep 2012,170.8
Oct 2012,162.2
Nov 2012,195.4
Dec 2012,233.6
Jan 2013,144
Feb 2013,87
Mar 2013,51.2
Apr 2013,135.8
May 2013,148.2
Jun 2013,94
Jul 2013,107.4
Aug 2013,77.2
Sep 2013,98.4
Oct 2013,241.4
Nov 2013,96.4
Dec 2013,311.6
Jan 2014,204
Feb 2014,259.3
Mar 2014,186.8
Apr 2014,100.2
May 2014,110.6
Jun 2014,71.2
Jul 2014,31
Aug 2014,149.4
Sep 2014,30.8
Oct 2014,214.4
Nov 2014,96.4
Dec 2014,224.2
Jan 2015,290.8
Feb 2015,155.4
Mar 2015,171.4
Apr 2015,80.4
May 2015,183
Jun 2015,108.6
Jul 2015,202
Aug 2015,130
Sep 2015,40.2
Oct 2015,82.4
Nov 2015,318
Dec 2015,331.8
Jan 2016,232.6
Feb 2016,233
Mar 2016,103.2
Apr 2016,113
May 2016,106.4
Jun 2016,72.8
Jul 2016,141.6
Aug 2016,124.2
Sep 2016,172.8
Oct 2016,48.6
Nov 2016,112.4
Dec 2016,117.6
Jan 2017,72.4
Feb 2017,169.2
Mar 2017,153.4
Apr 2017,32
May 2017,67.2
Jun 2017,173.2
Jul 2017,102.4
Aug 2017,151.8
Sep 2017,162.6
Oct 2017,222
Nov 2017,136.2
Dec 2017,141
Jan 2018,240.4
Feb 2018,80
Mar 2018,99.2
Apr 2018,105.6
May 2018,44
Jun 2018,77.2
Jul 2018,92.2
Aug 2018,142
Sep 2018,152.6
Oct 2018,171.4
Nov 2018,222.8
Dec 2018,121.6
Jan 2019,79
Feb 2019,116.4
Mar 2019,204.8
Apr 2019,41.4
May 2019,84.8
Jun 2019,82.6
Jul 2019,127
Aug 2019,282
Sep 2019,157.2
Oct 2019,188
Nov 2019,70.6
Dec 2019,86.6
