Timestamp,Value



Apr 2010,29.4
May 2010,31.4
Jun 2010,32.6
Jul 2010,6.2
Aug 2010,100.6
Sep 2010,125.4
Oct 2010,150.4
Nov 2010,128.2
Dec 2010,66
Jan 2011,82.8
Feb 2011,178.2
Mar 2011,118
Apr 2011,38.4
May 2011,147.8
Jun 2011,97.2
Jul 2011,43.4
Aug 2011,137.4
Sep 2011,186
Oct 2011,140
Nov 2011,40.6
Dec 2011,63.4
Jan 2012,122.8
Feb 2012,31.2
Mar 2012,37.4
Apr 2012,119.4
May 2012,84
Jun 2012,125
Jul 2012,151.2
Aug 2012,212.6
Sep 2012,47.8
Oct 2012,129.2
Nov 2012,105.8
Dec 2012,218.2
Jan 2013,115.8
Feb 2013,40
Mar 2013,41.6
Apr 2013,115.8
May 2013,54.6
Jun 2013,9.8
Jul 2013,52.4
Aug 2013,44.4
Sep 2013,60.2
Oct 2013,264
Nov 2013,50
Dec 2013,302
Jan 2014,258.4
Feb 2014,233.6
Mar 2014,113.2
Apr 2014,110.6
May 2014,61.8
Jun 2014,80.6
Jul 2014,48.6
Aug 2014,108.2
Sep 2014,15.4
Oct 2014,172.4
Nov 2014,175
Dec 2014,109.6
Jan 2015,191.4
Feb 2015,94.2
Mar 2015,157.8
Apr 2015,43.2
May 2015,81.8
Jun 2015,62.8
Jul 2015,181.8
Aug 2015,96.2
Sep 2015,26.8
Oct 2015,106
Nov 2015,205.6
Dec 2015,362.8
Jan 2016,266
Feb 2016,107.2
Mar 2016,42.2
Apr 2016,64.4
May 2016,66
Jun 2016,49.4
Jul 2016,65.2
Aug 2016,59
Sep 2016,128.2
Oct 2016,44.2
Nov 2016,30.4
Dec 2016,84.6
Jan 2017,40.6
Feb 2017,111.8
Mar 2017,90
Apr 2017,7.2
May 2017,54.6
Jun 2017,119.6
Jul 2017,76.6
Aug 2017,100
Sep 2017,103
Oct 2017,72
Nov 2017,55
Dec 2017,56.8
Jan 2018,154.8
Feb 2018,44.6
Mar 2018,85.8
Apr 2018,67.6
May 2018,25.6
Jun 2018,52.4
Jul 2018,40.4
Aug 2018,67.2
Sep 2018,77.4
Oct 2018,87.6
Nov 2018,206.8
Dec 2018,105.6
Jan 2019,18
Feb 2019,93.8
Mar 2019,139.2
Apr 2019,49.8
May 2019,100.8
Jun 2019,82.8
Jul 2019,75
Aug 2019,180.2
Sep 2019,100.8
Oct 2019,115.6
Nov 2019,106.2
Dec 2019,31.2
