Timestamp,Value
Jan 2010,68.6
Feb 2010,77.6
Mar 2010,42
Apr 2010,32.6
May 2010,41
Jun 2010,22.4
Jul 2010,121
Aug 2010,69
Sep 2010,100.4
Oct 2010,65.6
Nov 2010,92.4
Dec 2010,40
Jan 2011,63
Feb 2011,101.6
Mar 2011,79.2
Apr 2011,6
May 2011,105.8
Jun 2011,98.8
Jul 2011,104.4
Aug 2011,165.2
Sep 2011,88.2
Oct 2011,63.2
Nov 2011,58.2
Dec 2011,51.6
Jan 2012,39.2
Feb 2012,26.4
Mar 2012,18.8
Apr 2012,96.6
May 2012,64.6
Jun 2012,112.8
Jul 2012,116.8
Aug 2012,106.6
Sep 2012,33.6
Oct 2012,98.2
Nov 2012,50.4
Dec 2012,149.4
Jan 2013,102
Feb 2013,26.6
Mar 2013,50.6
Apr 2013,38.8
May 2013,62.2
Jun 2013,31.6
Jul 2013,83.2
Aug 2013,27.6
Sep 2013,24
Oct 2013,117.4
Nov 2013,25.8
Dec 2013,89.6
Jan 2014,133.2
Feb 2014,78
Mar 2014,25.8
Apr 2014,38.6
May 2014,41.4
Jun 2014,93
Jul 2014,75.4
Aug 2014,97
Sep 2014,16.8
Oct 2014,104.8
Nov 2014,108
Dec 2014,36
Jan 2015,52
Feb 2015,27.2
Mar 2015,42.4
Apr 2015,28
May 2015,78.4
Jun 2015,34.8
Jul 2015,109.2
Aug 2015,64.6
Sep 2015,39.6
Oct 2015,58.8
Nov 2015,86.4
Dec 2015,99.4
Jan 2016,150.6
Feb 2016,40.4
Mar 2016,22.6
Apr 2016,87
May 2016,18.8
Jun 2016,87.8
Jul 2016,85.8
Aug 2016,53
Sep 2016,43.2
Oct 2016,68.4
Nov 2016,45.2
Dec 2016,36
Jan 2017,32.8
Feb 2017,55.4
Mar 2017,56.6
Apr 2017,7.8
May 2017,41.4
Jun 2017,117.8
Jul 2017,48.8
Aug 2017,87.4
Sep 2017,67
Oct 2017,43.8
Nov 2017,54.8
Dec 2017,32.4
Jan 2018,59.2
Feb 2018,22
Mar 2018,110.6
Apr 2018,34.6
May 2018,40.6
Jun 2018,37.6
Jul 2018,64.8
Aug 2018,47.2
Sep 2018,35.4
Oct 2018,71.6
Nov 2018,89.2
Dec 2018,47
Jan 2019,22.4
Feb 2019,27.2
Mar 2019,67.8
Apr 2019,32
May 2019,80.4
Jun 2019,59.8
Jul 2019,85.8
Aug 2019,106.2
Sep 2019,59.8
Oct 2019,76.6
Nov 2019,133.8
Dec 2019,10.4
