Timestamp,Value
Jan 2010,33.6
Feb 2010,94.6
Mar 2010,91
Apr 2010,68.6
May 2010,23.4
Jun 2010,28.6
Jul 2010,116.8
Aug 2010,71.6
Sep 2010,113.4
Oct 2010,108.8
Nov 2010,114.6
Dec 2010,62
Jan 2011,101.8
Feb 2011,177.4
Mar 2011,111.2
Apr 2011,41.4
May 2011,108.8
Jun 2011,68
Jul 2011,43.6
Aug 2011,132
Sep 2011,107.2
Oct 2011,134.2
Nov 2011,75.6
Dec 2011,165.2
Jan 2012,56.4
Feb 2012,34.4
Mar 2012,39.8
Apr 2012,73
May 2012,73.8
Jun 2012,187.6
Jul 2012,164
Aug 2012,106.4
Sep 2012,115.6
Oct 2012,115
Nov 2012,120
Dec 2012,141.2
Jan 2013,119.6
Feb 2013,52.4
Mar 2013,54
Apr 2013,81.2
May 2013,78.4
Jun 2013,35.4
Jul 2013,80.4
Aug 2013,31.2
Sep 2013,65
Oct 2013,172.2
Nov 2013,73.2
Dec 2013,228.6
Jan 2014,124.2
Feb 2014,123
Mar 2014,123.6
Apr 2014,46.8
May 2014,4.2
Jun 2014,3
Jul 2014,17
Aug 2014,69.2
Sep 2014,12.6
Oct 2014,115.4
Nov 2014,72.6
Dec 2014,168.2
Jan 2015,209.6
Feb 2015,92.8
Mar 2015,119.6
Apr 2015,63.4
May 2015,80.8
Jun 2015,55.2
Jul 2015,109.4
Aug 2015,33.6
Sep 2015,19.8
Oct 2015,29
Nov 2015,167.8
Dec 2015,212
Jan 2016,185.4
Feb 2016,130
Mar 2016,34.4
Apr 2016,68.2
May 2016,44.2
Jun 2016,7
Jul 2016,40.2
Aug 2016,25.6
Sep 2016,112.4
Oct 2016,46.4
Nov 2016,25.4
Dec 2016,79.6
Jan 2017,40.4
Feb 2017,141.4
Mar 2017,107.6
Apr 2017,15.8
May 2017,48.2
Jun 2017,136.2
Jul 2017,76
Aug 2017,105.2
Sep 2017,85.8
Oct 2017,125.6
Nov 2017,71.2
Dec 2017,97.6
Jan 2018,128
Feb 2018,51.2
Mar 2018,93
Apr 2018,94.8
May 2018,25
Jun 2018,65.4
Jul 2018,68.4
Aug 2018,70.6
Sep 2018,107
Oct 2018,78
Nov 2018,152.8
Dec 2018,77.2
Jan 2019,32.2
Feb 2019,68.2
Mar 2019,138.8
Apr 2019,46.8
May 2019,88.6
Jun 2019,71
Jul 2019,92.6
Aug 2019,173.6
Sep 2019,100.2
Oct 2019,116.8
Nov 2019,77.2
Dec 2019,50.6
