Timestamp,Value
Nov 2012,10
Dec 2012,351.2
Jan 2013,230.2
Feb 2013,104.2
Mar 2013,64.4
Apr 2013,182.2
May 2013,208
Jun 2013,112.6
Jul 2013,113
Aug 2013,117
Sep 2013,178
Oct 2013,342.8
Nov 2013,180.2
Dec 2013,201.4
Jan 2014,186
Feb 2014,163.4
Mar 2014,201.6
Apr 2014,103.4
May 2014,122.2
Jun 2014,59.2
Jul 2014,153.4
Aug 2014,196.4
Sep 2014,49
Oct 2014,349.4
Nov 2014,193
Dec 2014,332.2
Jan 2015,321.4
Feb 2015,160.8
Mar 2015,201.6
Apr 2015,117
May 2015,191.6
Jun 2015,0
Jul 2015,37
Aug 2015,184.4
Sep 2015,65.4
Oct 2015,170.4
Nov 2015,447.4
Dec 2015,474.8
Jan 2016,311.4
Feb 2016,348.4
Mar 2016,145.4
Apr 2016,167.2
May 2016,51.2
Jun 2016,106.2
Jul 2016,207
Aug 2016,199.2
Sep 2016,169.2
Oct 2016,0
Nov 2016,141.2
Dec 2016,210.6
Jan 2017,162
Feb 2017,300.6
Mar 2017,227.6
Apr 2017,75
May 2017,86.8
Jun 2017,226.8
Jul 2017,171.6
Aug 2017,220.4
Sep 2017,213
Oct 2017,391.8
Nov 2017,201.2
Dec 2017,183.8
Jan 2018,310.8
Feb 2018,121.4
Mar 2018,142.6
Apr 2018,135.8
May 2018,70.4
Jun 2018,90.2
Jul 2018,109.2
Aug 2018,234.8
Sep 2018,220.4
Oct 2018,288.2
Nov 2018,274.6
Dec 2018,220.2
Jan 2019,128
Feb 2019,151.6
Mar 2019,237.6
Apr 2019,67.4
May 2019,155.8
Jun 2019,136.8
Jul 2019,156.4
Aug 2019,369.8
Sep 2019,210
Oct 2019,238.6
Nov 2019,167.8
Dec 2019,110.8
