Timestamp,Value
Jan 2010,41.8
Feb 2010,0
Mar 2010,38
Apr 2010,33
May 2010,46.6
Jun 2010,30
Jul 2010,118.6
Aug 2010,79.6
Sep 2010,97.2
Oct 2010,79.6
Nov 2010,99.4
Dec 2010,67
Jan 2011,46.2
Feb 2011,111.4
Mar 2011,67.6
Apr 2011,11.4
May 2011,113.2
Jun 2011,106.2
Jul 2011,98.2
Aug 2011,170.4
Sep 2011,66.2
Oct 2011,71
Nov 2011,71
Dec 2011,47.6
Jan 2012,48.4
Feb 2012,20.2
Mar 2012,12.6
Apr 2012,117.4
May 2012,54.4
Jun 2012,137
Jul 2012,100.2
Aug 2012,89.2
Sep 2012,33.8
Oct 2012,104.4
Nov 2012,48.2
Dec 2012,176.8
Jan 2013,78
Feb 2013,39.2
Mar 2013,75.8
Apr 2013,46.2
May 2013,73.8
Jun 2013,31
Jul 2013,98.2
Aug 2013,27.6
Sep 2013,34.2
Oct 2013,130.2
Nov 2013,31.8
Dec 2013,138.8
Jan 2014,156
Feb 2014,93.6
Mar 2014,46.8
Apr 2014,48.8
May 2014,39.6
Jun 2014,113.8
Jul 2014,65.2
Aug 2014,110
Sep 2014,22.6
Oct 2014,126
Nov 2014,167.4
Dec 2014,60.6
Jan 2015,70.2
Feb 2015,34
Mar 2015,48.4
Apr 2015,35.4
May 2015,90
Jun 2015,47.2
Jul 2015,157
Aug 2015,81.8
Sep 2015,35.4
Oct 2015,59
Nov 2015,103
Dec 2015,161.8
Jan 2016,225
Feb 2016,50
Mar 2016,38.4
Apr 2016,74.4
May 2016,30.8
Jun 2016,115.8
Jul 2016,67.2
Aug 2016,38.8
Sep 2016,50.2
Oct 2016,78
Nov 2016,43.2
Dec 2016,48
Jan 2017,34.4
Feb 2017,68
Mar 2017,62.8
Apr 2017,10.2
May 2017,40.6
Jun 2017,105
Jul 2017,38.4
Aug 2017,101.8
Sep 2017,76.8
Oct 2017,55.2
Nov 2017,54.6
Dec 2017,30
Jan 2018,48.4
Feb 2018,25.6
Mar 2018,110.2
Apr 2018,28.8
May 2018,35.6
Jun 2018,35
Jul 2018,61.6
Aug 2018,58.6
Sep 2018,46.8
Oct 2018,64.2
Nov 2018,134.4
Dec 2018,64.2
Jan 2019,19.4
Feb 2019,34.6
Mar 2019,71.6
Apr 2019,30.6
May 2019,94.6
Jun 2019,76.6
Jul 2019,83.6
Aug 2019,141.6
Sep 2019,81
Oct 2019,52.8
Nov 2019,112.6
Dec 2019,15.4
