Timestamp,Value
Jan 2010,80.8
Feb 2010,74.4
Mar 2010,69.4
Apr 2010,56
May 2010,37
Jun 2010,29.8
Jul 2010,98
Aug 2010,61.8
Sep 2010,88.4
Oct 2010,57.2
Nov 2010,76.2
Dec 2010,51.6
Jan 2011,70.4
Feb 2011,91.6
Mar 2011,56.4
Apr 2011,30
May 2011,79.2
Jun 2011,49.8
Jul 2011,126.6
Aug 2011,152
Sep 2011,78.4
Oct 2011,99.6
Nov 2011,76.8
Dec 2011,99.8
Jan 2012,57.4
Feb 2012,23.2
Mar 2012,23.6
Apr 2012,102.2
May 2012,95
Jun 2012,166.6
Jul 2012,172.6
Aug 2012,93.8
Sep 2012,157
Oct 2012,118.4
Nov 2012,79.4
Dec 2012,120.8
Jan 2013,77
Feb 2013,33.4
Mar 2013,54.6
Apr 2013,37.6
May 2013,73
Jun 2013,27.4
Jul 2013,104
Aug 2013,33
Sep 2013,66.6
Oct 2013,81.8
Nov 2013,45.6
Dec 2013,141.2
Jan 2014,104.6
Feb 2014,133.8
Mar 2014,65
Apr 2014,49.6
May 2014,82.4
Jun 2014,52
Jul 2014,47.4
Aug 2014,92.8
Sep 2014,11.8
Oct 2014,108.8
Nov 2014,70.2
Dec 2014,101.8
Jan 2015,97.6
Feb 2015,37
Mar 2015,61.6
Apr 2015,32
May 2015,87.8
Jun 2015,38.2
Jul 2015,117.8
Aug 2015,36
Sep 2015,31.6
Oct 2015,34
Nov 2015,146.2
Dec 2015,205.8
Jan 2016,182
Feb 2016,75.2
Mar 2016,45.2
Apr 2016,66.2
May 2016,30.4
Jun 2016,58.6
Jul 2016,74.8
Aug 2016,71.8
Sep 2016,56.8
Oct 2016,28.6
Nov 2016,97.4
Dec 2016,52.4
Jan 2017,38
Feb 2017,82.8
Mar 2017,75.8
Apr 2017,15
May 2017,27.8
Jun 2017,82.6
Jul 2017,66.2
Aug 2017,76.6
Sep 2017,81.4
Oct 2017,59.4
Nov 2017,61.6
Dec 2017,54.2
Jan 2018,63
Feb 2018,35.2
Mar 2018,89.6
Apr 2018,76.4
May 2018,19.2
Jun 2018,81.6
Jul 2018,44.8
Aug 2018,68.2
Sep 2018,61
Oct 2018,46.4
Nov 2018,86.2
Dec 2018,44.4
Jan 2019,19.2
Feb 2019,24.4
Mar 2019,91.4
Apr 2019,40
May 2019,66
Jun 2019,76.6
Jul 2019,88.2
Aug 2019,96
Sep 2019,74.2
Oct 2019,82.6
Nov 2019,108.2
Dec 2019,24.6
