Timestamp,Value
Jan 2010,65.6
Feb 2010,13.8
Mar 2010,68.4
Apr 2010,40
May 2010,27.8
Jun 2010,28.8
Jul 2010,147.6
Aug 2010,66.6
Sep 2010,84.2
Oct 2010,81.4
Nov 2010,84.6
Dec 2010,60.8
Jan 2011,11.8
Feb 2011,142.8
Mar 2011,88.2
Apr 2011,25
May 2011,89.8
Jun 2011,66.4
Jul 2011,55
Aug 2011,120.8
Sep 2011,75.6
Oct 2011,89.2
Nov 2011,93.4
Dec 2011,87.8
Jan 2012,48.8
Feb 2012,22.2
Mar 2012,12.4
Apr 2012,101
May 2012,63.8
Jun 2012,109
Jul 2012,119.2
Aug 2012,113.4
Sep 2012,67
Oct 2012,95.4
Nov 2012,69
Dec 2012,154.8
Jan 2013,6.6
Feb 2013,18
Mar 2013,41.8
Apr 2013,47
May 2013,58.4
Jun 2013,31
Jul 2013,60
Aug 2013,18.8
Sep 2013,34.2
Oct 2013,103.8
Nov 2013,0
Dec 2013,0
Jan 2014,0
Feb 2014,0
Mar 2014,37.2
Apr 2014,81.4
May 2014,48.8
Jun 2014,56.8
Jul 2014,51.2
Aug 2014,108.8
Sep 2014,31.8
Oct 2014,131.2
Nov 2014,96.2
Dec 2014,73
Jan 2015,117.4
Feb 2015,68.2
Mar 2015,71.2
Apr 2015,32.4
May 2015,85.4
Jun 2015,0
Jul 2015,120.8
Aug 2015,66.8
Sep 2015,34.6
Oct 2015,48.8
Nov 2015,149
Dec 2015,192.6
Jan 2016,196
Feb 2016,61.2
Mar 2016,34.6
Apr 2016,57.2
May 2016,39.2
Jun 2016,87.8
Jul 2016,65.8
Aug 2016,47
Sep 2016,48.8
Oct 2016,50.8
Nov 2016,49.8
Dec 2016,68.4
Jan 2017,25.2
Feb 2017,69.2
Mar 2017,69.6
Apr 2017,3.8
May 2017,35.4
Jun 2017,109.6
Jul 2017,73.6
Aug 2017,99.2
Sep 2017,46.4
Oct 2017,38.6
Nov 2017,42.2
Dec 2017,57
Jan 2018,116.8
Feb 2018,37.8
Mar 2018,139
Apr 2018,68
May 2018,30
Jun 2018,49.4
Jul 2018,48.6
Aug 2018,75.6
Sep 2018,85.6
Oct 2018,55.6
Nov 2018,126.2
Dec 2018,63
Jan 2019,13.6
Feb 2019,41.6
Mar 2019,96
Apr 2019,55.8
May 2019,86
Jun 2019,64.8
Jul 2019,97
Aug 2019,167
Sep 2019,97.2
Oct 2019,86
Nov 2019,121.4
Dec 2019,29.4
