ZONE,T="TIME=9.462000000000e+08"
0,8.962
2,9.069
4,9.177
6,9.281
8,9.385
10,9.488
12,9.590
14,9.692
16,9.789
18,9.886
20,9.981
22,10.075
24,10.166
26,10.261
28,10.342
30,10.434
32,10.508
34,10.586
36,10.661
38,10.733
40,10.802
42,10.887
44,10.929
46,10.988
48,11.074
50,11.132
51,11.116
52,11.170
53,11.151
54,11.169
55,11.187
56,11.249
57,11.270
58,11.245
59,11.265
60,11.287
61,11.309
62,11.333
63,11.411
64,11.438
65,11.412
66,11.441
67,11.473
68,11.562
69,11.597
70,11.577
71,11.672
72,11.655
73,11.698
74,11.796
75,11.841
76,11.834
77,11.883
78,11.933
79,12.033
80,12.037
81,12.090
82,12.189
83,12.242
84,12.256
85,12.313
86,12.406
87,12.427
88,12.485
89,12.542
90,12.629
92,12.739
94,12.849
96,12.958
98,13.065
100,13.154
102,13.273
106,13.472
110,13.655
114,13.840
118,14.022
122,14.192
126,14.356
130,14.517
134,14.673
138,14.826
142,14.976
146,15.124
150,15.269
