summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2007-06-30,2.8730474
2007-07-01,2.088906
2007-07-02,2.2681167
2007-07-03,2.3574233
2007-07-04,3.0967667
2007-07-05,3.2640984
2007-07-06,3.2509959
2007-07-07,4.7663794
2007-07-08,3.6894126
2007-07-09,2.9109914
2007-07-10,3.1610672
2007-07-11,4.309809
2007-07-12,2.2455225
2007-07-13,2.5297701
2007-07-14,5.078011
2007-07-15,2.3613093
2007-07-16,3.7666705
2007-07-17,2.1999357
2007-07-18,1.8068676
2007-07-19,2.1128156
2007-07-20,3.208755
2007-07-21,2.6212587
2007-07-22,2.329123
2007-07-23,1.4574947
2007-07-24,2.6759284
2007-07-25,4.200732
2007-07-26,3.9541645
2007-07-27,5.452252
2007-07-28,4.9119506
2007-07-29,4.415603
2007-07-30,4.0857058
2007-07-31,4.0675087
2007-08-01,3.8379903
2007-08-02,3.2031078
2007-08-03,4.498896
2007-08-04,6.5010242
2007-08-05,2.773053
2007-08-06,4.005215
2007-08-07,4.565407
2007-08-08,2.5149643
2007-08-09,1.7233269
2007-08-10,2.2004607
2007-08-11,2.1049066
2007-08-12,2.9489794
2007-08-13,5.451263
2007-08-14,2.4218485
2007-08-15,3.5864265
2007-08-16,5.232503
2007-08-17,3.4567883
2007-08-18,2.9785151
2007-08-19,3.6235144
2007-08-20,2.6582599
2007-08-21,3.2997344
2007-08-22,2.9586146
2007-08-23,1.8887041
2007-08-24,3.1549873
2007-08-25,4.525899
2007-08-26,4.1417246
2007-08-27,3.4600942
2007-08-28,1.5744218
2007-08-29,2.9380088
2007-08-30,5.340996
2007-08-31,5.547389
2007-09-01,4.8608055
2007-09-02,4.679518
2007-09-03,2.9673014
2007-09-04,2.420083
2007-09-05,4.047269
2007-09-06,2.7797806
2007-09-07,3.2085323
2007-09-08,3.0391252
2007-09-09,4.0394783
2007-09-10,5.20892
2007-09-11,2.6391704
2007-09-12,2.4053135
2007-09-13,4.2227817
2007-09-14,4.9425483
2007-09-15,3.9117615
2007-09-16,5.6827044
2007-09-17,4.507039
2007-09-18,4.3635464
2007-09-19,4.33404
2007-09-20,5.5041547
2007-09-21,3.5680723
2007-09-22,4.386195
2007-09-23,5.559164
2007-09-24,4.554031
2007-09-25,4.1627316
2007-09-26,4.1325455
2007-09-27,3.5403047
2007-09-28,3.4835048
2007-09-29,2.4001334
2007-09-30,1.1800342
2007-10-01,1.4769564
2007-10-02,1.8936918
2007-10-03,3.0162458
2007-10-04,3.1852577
2007-10-05,1.6196519
2007-10-06,1.8617556
2007-10-07,1.4856368
2007-10-08,2.0336227
2007-10-09,2.3509216
2007-10-10,1.7478771
2007-10-11,4.6812415
2007-10-12,2.1046383
2007-10-13,2.9034626
2007-10-14,3.4433272
2007-10-15,4.4847064
2007-10-16,4.818042
2007-10-17,3.5635064
2007-10-18,1.1117346
2007-10-19,1.7671839
2007-10-20,2.3652265
2007-10-21,2.9384518
2007-10-22,3.263145
2007-10-23,2.2574246
2007-10-24,1.5323684
2007-10-25,2.4357312
2007-10-26,5.156228
2007-10-27,5.023714
2007-10-28,5.803452
2007-10-29,4.5866857
2007-10-30,3.5878165
