summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2009-09-29,3.7750113
2009-09-30,3.3547611
2009-10-01,3.308512
2009-10-02,3.9092276
2009-10-03,10.266456
2009-10-04,4.1646247
2009-10-05,2.1301854
2009-10-06,3.375911
2009-10-07,3.129733
2009-10-08,2.8018253
2009-10-09,4.7279935
2009-10-10,2.6963074
2009-10-11,4.816563
2009-10-12,1.9178308
2009-10-13,2.0286343
2009-10-14,1.6096443
2009-10-15,1.6958463
2009-10-16,2.7054715
2009-10-17,1.5297723
2009-10-18,3.0544631
2009-10-19,2.6644318
2009-10-20,6.128645
2009-10-21,5.010164
2009-10-22,3.7218118
2009-10-23,2.9915802
2009-10-24,5.7492995
2009-10-25,7.6909347
2009-10-26,2.8451753
2009-10-27,3.5761523
2009-10-28,3.5058184
2009-10-29,2.0250044
2009-10-30,4.4894285
2009-10-31,3.8196023
2009-11-01,5.44276
2009-11-02,6.333028
2009-11-03,4.7021885
2009-11-04,2.328298
2009-11-05,1.8759727
2009-11-06,3.0488105
2009-11-07,2.361652
2009-11-08,1.7464864
2009-11-09,1.4101406
2009-11-10,1.4742855
2009-11-11,1.962961
2009-11-12,4.9730005
2009-11-13,2.879132
2009-11-14,5.4969625
2009-11-15,3.6767855
2009-11-16,5.5961666
2009-11-17,7.022272
2009-11-18,4.6560683
2009-11-19,8.905176
2009-11-20,6.3142953
2009-11-21,4.924239
2009-11-22,7.801166
2009-11-23,6.254915
2009-11-24,6.0013065
2009-11-25,10.06917
2009-11-26,7.448814
2009-11-27,4.3322043
2009-11-28,1.6779726
2009-11-29,6.640215
2009-11-30,3.961272
2009-12-01,4.398792
2009-12-02,3.164903
2009-12-03,3.3499637
2009-12-04,2.8405087
2009-12-05,3.918387
2009-12-06,5.7277784
2009-12-07,4.480413
2009-12-08,3.365387
2009-12-09,3.670279
2009-12-10,1.729045
2009-12-11,1.0153308
2009-12-12,1.0265368
2009-12-13,1.393889
2009-12-14,2.8131723
2009-12-15,3.186692
2009-12-16,3.659246
2009-12-17,3.6807158
2009-12-18,2.5998082
2009-12-19,3.3411417
2009-12-20,3.9705613
2009-12-21,3.0355103
2009-12-22,2.337889
2009-12-23,3.2364953
2009-12-24,1.9792461
2009-12-25,2.0026495
2009-12-26,1.6392075
2009-12-27,2.8386555
2009-12-28,1.3231313
2009-12-29,3.7273982
2009-12-30,6.8545856
2009-12-31,2.841678
2010-01-01,3.293457
2010-01-02,4.427683
2010-01-03,2.3092618
2010-01-04,2.582162
2010-01-05,3.7264202
2010-01-06,3.6814635
2010-01-07,1.7542244
2010-01-08,1.784787
2010-01-09,1.8240894
2010-01-10,5.812929
2010-01-11,5.4392962
2010-01-12,5.8462896
2010-01-13,5.204834
2010-01-14,2.1931326
2010-01-15,5.436729
2010-01-16,5.9814515
2010-01-17,3.5781438
2010-01-18,3.1697314
2010-01-19,2.9985945
2010-01-20,5.3525352
2010-01-21,4.7347493
2010-01-22,3.0848238
2010-01-23,2.32914
2010-01-24,2.7829628
2010-01-25,2.1469586
2010-01-26,2.6968374
2010-01-27,5.1986427
2010-01-28,3.6476324
2010-01-29,4.742251
2010-01-30,4.0528874
2010-01-31,3.9012022
2010-02-01,3.771409
2010-02-02,3.338075
2010-02-03,2.347827
2010-02-04,2.9918826
2010-02-05,3.3011582
2010-02-06,2.0084085
2010-02-07,2.1116416
2010-02-08,2.9630094
2010-02-09,3.5283058
2010-02-10,2.7567108
2010-02-11,2.2748609
2010-02-12,2.7315824
2010-02-13,2.1797984
2010-02-14,1.3696293
2010-02-15,2.9815714
2010-02-16,1.4974984
2010-02-17,1.129767
2010-02-18,1.1592387
2010-02-19,1.7789394
2010-02-20,1.5533088
2010-02-21,1.839298
2010-02-22,1.9066463
2010-02-23,2.8666072
2010-02-24,5.2731304
2010-02-25,3.6767206
2010-02-26,5.442437
2010-02-27,4.4131384
2010-02-28,3.9364002
2010-03-01,2.64364
2010-03-02,2.2068748
2010-03-03,1.7527325
2010-03-04,1.7125936
2010-03-05,3.9419572
2010-03-06,2.2245462
2010-03-07,1.6996396
2010-03-08,1.0211933
2010-03-09,1.4264625
2010-03-10,1.4878433
2010-03-11,3.3106058
2010-03-12,3.5336635
2010-03-13,4.6171746
2010-03-14,5.033362
2010-03-15,5.6673136
2010-03-16,2.8820267
2010-03-17,4.978965
2010-03-18,6.430827
2010-03-19,7.091794
2010-03-20,2.3269305
2010-03-21,2.998897
2010-03-22,5.202166
2010-03-23,3.5609012
2010-03-24,3.524853
2010-03-25,2.3626618
2010-03-26,5.241972
2010-03-27,5.6784306
2010-03-28,5.6963267
2010-03-29,3.7090185
2010-03-30,7.354759
2010-03-31,7.647525
2010-04-01,6.3623075
2010-04-02,3.0284302
2010-04-03,2.1685498
2010-04-04,2.9990933
2010-04-05,7.158141
2010-04-06,6.8739467
2010-04-07,2.5429015
2010-04-08,4.272197
2010-04-09,2.1281989
2010-04-10,1.6087897
2010-04-11,2.366988
2010-04-12,2.1291082
2010-04-13,3.6651623
2010-04-14,2.8620589
2010-04-15,2.5406232
2010-04-16,3.1695833
2010-04-17,4.8092465
2010-04-18,2.6938155
2010-04-19,3.0382488
2010-04-20,6.54669
2010-04-21,3.9785728
2010-04-22,3.074825
2010-04-23,2.3113043
2010-04-24,2.2175188
2010-04-25,2.6483119
2010-04-26,4.3633485
2010-04-27,3.421774
2010-04-28,5.9056187
2010-04-29,3.9367077
2010-04-30,2.7173564
2010-05-01,3.1931634
2010-05-02,2.914708
2010-05-03,2.9233298
2010-05-04,3.2196927
2010-05-05,2.296891
2010-05-06,3.3483467
2010-05-07,5.1613417
2010-05-08,4.125447
2010-05-09,2.4456456
2010-05-10,2.9393246
2010-05-11,2.4460068
2010-05-12,2.5096073
2010-05-13,4.223429
2010-05-14,2.9665275
2010-05-15,4.0721545
2010-05-16,3.2502394
2010-05-17,2.6638377
2010-05-18,2.4279428
2010-05-19,2.841607
2010-05-20,2.2706156
2010-05-21,1.6856709
2010-05-22,2.4140625
2010-05-23,2.694722
2010-05-24,3.6185424
2010-05-25,2.8779676
2010-05-26,2.5693083
2010-05-27,3.2726762
2010-05-28,3.4688413
2010-05-29,2.5850518
2010-05-30,4.212143
2010-05-31,2.7453978
2010-06-01,2.6472936
2010-06-02,3.1597092
2010-06-03,2.2337143
2010-06-04,2.7340896
2010-06-05,1.9708536
2010-06-06,2.4239035
2010-06-07,1.9303083
2010-06-08,3.2701802
2010-06-09,5.908866
2010-06-10,4.0601325
2010-06-11,3.5757868
2010-06-12,3.9240623
2010-06-13,2.2266667
2010-06-14,2.8714077
2010-06-15,1.8876134
2010-06-16,1.8231329
2010-06-17,2.0252833
2010-06-18,3.4439497
2010-06-19,4.741096
2010-06-20,2.7602391
2010-06-21,2.2195253
2010-06-22,2.9702694
2010-06-23,3.8594596
2010-06-24,3.774018
2010-06-25,2.103618
2010-06-26,2.4666123
2010-06-27,3.9852834
2010-06-28,3.9971118
2010-06-29,2.5916846
2010-06-30,2.2699327
