summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2004-06-30,4.615617
2004-07-01,4.3133163
2004-07-02,3.4868817
2004-07-03,3.4794586
2004-07-04,2.208696
2004-07-05,3.0777028
2004-07-06,2.2490056
2004-07-07,2.7825587
2004-07-08,4.1227136
2004-07-09,2.6184156
2004-07-10,2.1054246
2004-07-11,2.5508628
2004-07-12,3.1636662
2004-07-13,2.8216634
2004-07-14,4.739379
2004-07-15,2.1550863
2004-07-16,3.1189594
2004-07-17,2.5772862
2004-07-18,4.134007
2004-07-19,2.9085586
2004-07-20,2.743123
2004-07-21,3.5906608
2004-07-22,2.7612946
2004-07-23,4.4980574
2004-07-24,5.157649
2004-07-25,3.6369169
2004-07-26,2.2377136
2004-07-27,1.7297455
2004-07-28,1.63017
2004-07-29,2.078047
2004-07-30,2.2903926
2004-07-31,1.5738074
2004-08-01,2.2249148
2004-08-02,3.0958939
2004-08-03,2.3029356
2004-08-04,1.5480318
2004-08-05,2.5342026
2004-08-06,2.413308
2004-08-07,2.0419073
2004-08-08,4.6145344
2004-08-09,3.084336
2004-08-10,3.2463667
2004-08-11,2.6865277
2004-08-12,3.8764715
2004-08-13,2.9734528
2004-08-14,1.7762051
2004-08-15,2.485798
2004-08-16,1.9524491
2004-08-17,1.4619257
2004-08-18,3.6108735
2004-08-19,2.228614
2004-08-20,3.4290433
2004-08-21,2.5599551
2004-08-22,2.110899
2004-08-23,4.222642
2004-08-24,2.5473862
2004-08-25,3.4542646
2004-08-26,3.8629003
2004-08-27,6.979099
2004-08-28,4.3453736
2004-08-29,6.1681123
2004-08-30,5.1944485
2004-08-31,2.6245692
2004-09-01,1.8978019
2004-09-02,2.816711
2004-09-03,5.0339704
2004-09-04,4.721592
2004-09-05,2.0818343
2004-09-06,3.2136843
2004-09-07,2.216497
2004-09-08,1.8852403
2004-09-09,1.8739783
2004-09-10,1.9906139
2004-09-11,6.251765
2004-09-12,7.7953496
2004-09-13,7.0973105
2004-09-14,4.3898506
2004-09-15,3.5376062
2004-09-16,6.306815
2004-09-17,4.9915185
2004-09-18,6.8313932
2004-09-19,7.3831196
2004-09-20,8.730015
2004-09-21,7.783578
2004-09-22,5.2140565
2004-09-23,5.0010924
2004-09-24,3.8723109
2004-09-25,4.6537232
2004-09-26,6.1994014
2004-09-27,3.6840682
2004-09-28,3.966193
2004-09-29,2.232424
2004-09-30,2.644604
2004-10-01,3.2205217
2004-10-02,5.8150754
2004-10-03,4.676997
2004-10-04,5.4113283
2004-10-05,7.589817
2004-10-06,7.4070315
2004-10-07,3.8420084
2004-10-08,2.3762527
2004-10-09,2.3012707
2004-10-10,2.7814622
2004-10-11,3.7346187
2004-10-12,3.1407092
2004-10-13,2.7027538
2004-10-14,1.2461281
2004-10-15,3.124561
2004-10-16,4.3504834
2004-10-17,3.3652349
2004-10-18,2.7660522
2004-10-19,4.3859196
2004-10-20,2.3055644
2004-10-21,7.1932745
2004-10-22,6.0991096
2004-10-23,1.5322229
2004-10-24,3.0918036
2004-10-25,3.0844276
2004-10-26,1.5226523
2004-10-27,4.66755
2004-10-28,4.513109
2004-10-29,3.1569629
2004-10-30,1.2676355
2004-10-31,1.7814888
2004-11-01,0.8922043
2004-11-02,2.3696618
2004-11-03,3.159245
2004-11-04,5.3793836
2004-11-05,4.9085526
2004-11-06,2.3491395
2004-11-07,2.969647
2004-11-08,1.4277891
2004-11-09,2.7945716
2004-11-10,3.927206
2004-11-11,4.1710916
2004-11-12,6.995055
2004-11-13,3.426636
2004-11-14,5.1972246
2004-11-15,5.7886605
2004-11-16,2.3466346
2004-11-17,7.20691
2004-11-18,3.3665962
2004-11-19,3.5549128
2004-11-20,1.940974
2004-11-21,3.6392581
2004-11-22,6.3413587
2004-11-23,2.031063
2004-11-24,3.7177227
2004-11-25,4.106385
2004-11-26,3.9345262
2004-11-27,3.3189428
2004-11-28,3.9402688
2004-11-29,2.34768
2004-11-30,3.8875349
2004-12-01,0.9972376
2004-12-02,1.3973614
2004-12-03,3.7346125
2004-12-04,5.899433
2004-12-05,4.633286
2004-12-06,6.826053
2004-12-07,2.8736043
2004-12-08,3.9623995
2004-12-09,4.3471484
2004-12-10,3.6314156
2004-12-11,1.5296869
2004-12-12,2.529783
2004-12-13,3.9869614
2004-12-14,9.217765
2004-12-15,4.5310526
2004-12-16,8.584574
2004-12-17,5.25138
2004-12-18,3.6929584
2004-12-19,2.3765595
2004-12-20,3.0409517
2004-12-21,4.0037756
2004-12-22,7.2024064
2004-12-23,9.311707
2004-12-24,5.4064097
2004-12-25,5.008772
2004-12-26,3.0279925
2004-12-27,5.8714314
2004-12-28,5.3778787
2004-12-29,5.646707
2004-12-30,6.8198676
2004-12-31,3.0985432
2005-01-01,7.4079156
2005-01-02,7.6170073
2005-01-03,7.1247725
2005-01-04,8.461697
2005-01-05,8.152227
2005-01-06,9.443138
2005-01-07,8.725182
2005-01-08,9.775355
2005-01-09,8.082937
2005-01-10,9.500878
2005-01-11,9.677898
2005-01-12,11.198825
2005-01-13,3.7461388
2005-01-14,2.9148793
2005-01-15,6.3701525
2005-01-16,6.9985147
2005-01-17,7.2970243
2005-01-18,6.799572
2005-01-19,6.6215878
2005-01-20,9.432907
2005-01-21,5.269791
2005-01-22,2.1021478
2005-01-23,3.6237178
2005-01-24,3.387581
2005-01-25,2.6645284
2005-01-26,2.4718747
2005-01-27,3.3723772
2005-01-28,4.1227345
2005-01-29,2.3726332
2005-01-30,4.406209
2005-01-31,6.319255
2005-02-01,3.8823512
2005-02-02,3.401178
2005-02-03,4.1251583
2005-02-04,6.3424535
2005-02-05,2.292551
2005-02-06,2.0584784
2005-02-07,4.1389074
2005-02-08,5.84905
2005-02-09,7.715567
2005-02-10,6.6336317
2005-02-11,2.442732
2005-02-12,6.4057093
2005-02-13,7.614618
2005-02-14,5.256182
2005-02-15,2.4068472
2005-02-16,3.1379185
2005-02-17,2.4697857
2005-02-18,5.965175
2005-02-19,4.951637
2005-02-20,4.684565
2005-02-21,3.7910001
2005-02-22,3.4320273
2005-02-23,4.109199
2005-02-24,5.7983212
2005-02-25,4.0468426
2005-02-26,3.617288
2005-02-27,2.0684936
2005-02-28,3.1817467
2005-03-01,3.246673
2005-03-02,3.5261247
2005-03-03,3.496713
2005-03-04,5.0247564
2005-03-05,5.4599276
2005-03-06,1.9685814
2005-03-07,2.53978
2005-03-08,2.5776668
2005-03-09,1.9277014
2005-03-10,3.442215
2005-03-11,7.535026
2005-03-12,5.5574455
2005-03-13,4.535014
2005-03-14,4.3278832
2005-03-15,5.4130173
2005-03-16,8.693804
2005-03-17,7.2159796
2005-03-18,4.925767
2005-03-19,1.2709461
2005-03-20,2.0853124
2005-03-21,3.9561899
2005-03-22,4.1242747
2005-03-23,4.5528193
2005-03-24,3.0723848
2005-03-25,2.2555785
2005-03-26,2.803077
2005-03-27,4.076843
2005-03-28,4.297565
2005-03-29,3.1922488
2005-03-30,3.5591447
2005-03-31,3.1287496
2005-04-01,4.02964
2005-04-02,2.0908291
2005-04-03,3.2110143
2005-04-04,5.5285277
2005-04-05,6.540495
2005-04-06,6.724463
2005-04-07,6.1377645
2005-04-08,6.412638
2005-04-09,6.178921
2005-04-10,5.914584
2005-04-11,6.756455
2005-04-12,5.304746
2005-04-13,3.2402427
2005-04-14,3.9204628
2005-04-15,7.1111107
2005-04-16,5.2546897
2005-04-17,5.077694
2005-04-18,5.7087207
2005-04-19,2.912001
2005-04-20,4.6408257
2005-04-21,2.1178787
2005-04-22,3.4203808
2005-04-23,4.1605387
2005-04-24,2.9194975
2005-04-25,3.5071323
2005-04-26,3.6853192
2005-04-27,2.8286033
2005-04-28,6.4484096
2005-04-29,6.2132783
2005-04-30,2.21002
2005-05-01,3.69269
2005-05-02,3.826288
2005-05-03,3.2112544
2005-05-04,4.100005
2005-05-05,6.2525806
2005-05-06,5.480155
2005-05-07,5.6027074
2005-05-08,5.4074187
2005-05-09,3.8424084
2005-05-10,2.7018864
2005-05-11,2.0469627
2005-05-12,2.028488
2005-05-13,3.54152
2005-05-14,2.8098242
2005-05-15,2.5866125
2005-05-16,4.2239423
2005-05-17,3.0655425
2005-05-18,3.267638
2005-05-19,3.5609717
2005-05-20,4.7464366
2005-05-21,3.3817136
2005-05-22,1.804518
2005-05-23,4.394333
2005-05-24,2.6350353
2005-05-25,4.464735
2005-05-26,6.23195
2005-05-27,3.8332813
2005-05-28,6.970094
2005-05-29,4.9342027
2005-05-30,2.2156382
2005-05-31,1.9706182
2005-06-01,3.0322871
2005-06-02,3.4611967
2005-06-03,3.9336107
2005-06-04,2.9359481
2005-06-05,2.269028
2005-06-06,2.732614
2005-06-07,2.5363944
2005-06-08,2.815709
2005-06-09,3.3606048
2005-06-10,2.7513828
2005-06-11,2.5748243
2005-06-12,3.055713
2005-06-13,4.983843
2005-06-14,3.5758705
2005-06-15,4.29372
2005-06-16,2.5005617
2005-06-17,2.4729273
2005-06-18,2.5031166
2005-06-19,2.4896624
2005-06-20,3.0610218
2005-06-21,4.382045
2005-06-22,4.7759356
2005-06-23,4.4682994
2005-06-24,1.8925252
2005-06-25,2.5101502
2005-06-26,2.2564259
2005-06-27,2.9717245
2005-06-28,2.1900854
2005-06-29,3.14114
2005-06-30,2.148302
