summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":248249.29832359683,"y":664355.3510028278,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Specific Humidity (kg kg-1)
2004-06-30,0.008541201
2004-07-01,0.0072102062
2004-07-02,0.0075547933
2004-07-03,0.007927241
2004-07-04,0.0075736316
2004-07-05,0.0074115996
2004-07-06,0.0073544555
2004-07-07,0.0073741362
2004-07-08,0.006290817
2004-07-09,0.006658278
2004-07-10,0.007404027
2004-07-11,0.007434564
2004-07-12,0.0071175727
2004-07-13,0.006795202
2004-07-14,0.008498172
2004-07-15,0.0075489604
2004-07-16,0.007832188
2004-07-17,0.008041594
2004-07-18,0.007412856
2004-07-19,0.007770658
2004-07-20,0.00907457
2004-07-21,0.009361668
2004-07-22,0.008672957
2004-07-23,0.00802716
2004-07-24,0.007697909
2004-07-25,0.008137553
2004-07-26,0.007947694
2004-07-27,0.009796044
2004-07-28,0.010192357
2004-07-29,0.010319963
2004-07-30,0.009244766
2004-07-31,0.0088397395
2004-08-01,0.00926469
2004-08-02,0.010223053
2004-08-03,0.011309494
2004-08-04,0.01093845
2004-08-05,0.010896712
2004-08-06,0.010265624
2004-08-07,0.009950398
2004-08-08,0.011178984
2004-08-09,0.012019122
2004-08-10,0.011886006
2004-08-11,0.01138315
2004-08-12,0.010936666
2004-08-13,0.010261541
2004-08-14,0.009517052
2004-08-15,0.010335238
2004-08-16,0.009936777
2004-08-17,0.009654267
2004-08-18,0.010316451
2004-08-19,0.009808627
2004-08-20,0.0072226347
2004-08-21,0.0063210856
2004-08-22,0.006775434
2004-08-23,0.00857739
2004-08-24,0.009593289
2004-08-25,0.008643095
2004-08-26,0.008271541
2004-08-27,0.0075947624
2004-08-28,0.0074624084
2004-08-29,0.007928679
2004-08-30,0.007631121
2004-08-31,0.0066475673
2004-09-01,0.0079576755
2004-09-02,0.008904131
2004-09-03,0.009457028
2004-09-04,0.010718733
2004-09-05,0.010357979
2004-09-06,0.008922383
2004-09-07,0.007819875
2004-09-08,0.006782335
2004-09-09,0.0075008837
2004-09-10,0.008933318
2004-09-11,0.008576519
2004-09-12,0.008028823
2004-09-13,0.0065003284
2004-09-14,0.007051374
2004-09-15,0.0058383266
2004-09-16,0.008588999
2004-09-17,0.007674861
2004-09-18,0.0072627165
2004-09-19,0.0073157935
2004-09-20,0.0072165807
2004-09-21,0.00614678
2004-09-22,0.0068815798
2004-09-23,0.006507419
2004-09-24,0.00551814
2004-09-25,0.0077131693
2004-09-26,0.008594929
2004-09-27,0.008547421
2004-09-28,0.008621275
2004-09-29,0.0075571444
2004-09-30,0.00852822
2004-10-01,0.00716095
2004-10-02,0.006271331
2004-10-03,0.0067654247
2004-10-04,0.0062688687
2004-10-05,0.0064169005
2004-10-06,0.006293025
2004-10-07,0.0063600936
2004-10-08,0.0053112847
2004-10-09,0.0050365673
2004-10-10,0.005640004
2004-10-11,0.0055212863
2004-10-12,0.0057596047
2004-10-13,0.007036702
2004-10-14,0.0062709055
2004-10-15,0.0065372535
2004-10-16,0.006119959
2004-10-17,0.0059367334
2004-10-18,0.005815412
2004-10-19,0.0052975463
2004-10-20,0.0049331496
2004-10-21,0.0057431045
2004-10-22,0.0059482628
2004-10-23,0.0059592645
2004-10-24,0.00696412
2004-10-25,0.0065321364
2004-10-26,0.0054795123
2004-10-27,0.0057992823
2004-10-28,0.007014183
2004-10-29,0.007105754
2004-10-30,0.0071046827
2004-10-31,0.006222553
2004-11-01,0.006259487
2004-11-02,0.006041288
2004-11-03,0.0066608666
2004-11-04,0.005551727
2004-11-05,0.005960121
2004-11-06,0.008102051
2004-11-07,0.0075104926
2004-11-08,0.006520383
2004-11-09,0.005876525
2004-11-10,0.0047089495
2004-11-11,0.007347802
2004-11-12,0.0054654754
2004-11-13,0.0040136203
2004-11-14,0.0061909505
2004-11-15,0.006689395
2004-11-16,0.0067493594
2004-11-17,0.0060728397
2004-11-18,0.003787876
2004-11-19,0.0031018446
2004-11-20,0.0031638124
2004-11-21,0.005443182
2004-11-22,0.006954067
2004-11-23,0.0067047314
2004-11-24,0.007261496
2004-11-25,0.0070764986
2004-11-26,0.005850548
2004-11-27,0.0053851255
2004-11-28,0.004221
2004-11-29,0.004325701
2004-11-30,0.0051479256
2004-12-01,0.0047669853
2004-12-02,0.0041354257
2004-12-03,0.0061899116
2004-12-04,0.006630665
2004-12-05,0.005778871
2004-12-06,0.0062954472
2004-12-07,0.004843732
2004-12-08,0.006304666
2004-12-09,0.0056240545
2004-12-10,0.005852239
2004-12-11,0.0057748803
2004-12-12,0.005875275
2004-12-13,0.005365519
2004-12-14,0.007037857
2004-12-15,0.005195167
2004-12-16,0.0050842967
2004-12-17,0.0040667523
2004-12-18,0.0038244869
2004-12-19,0.002853441
2004-12-20,0.004014995
2004-12-21,0.0045852014
2004-12-22,0.0068553556
2004-12-23,0.005933369
2004-12-24,0.0042529427
2004-12-25,0.003487562
2004-12-26,0.0037196034
