summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":248249.29832359683,"y":664355.3510028278,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Specific Humidity (kg kg-1)
2006-06-30,0.009341769
2006-07-01,0.009319333
2006-07-02,0.010253804
2006-07-03,0.010435638
2006-07-04,0.009990947
2006-07-05,0.010263621
2006-07-06,0.010124488
2006-07-07,0.008050313
2006-07-08,0.0073290872
2006-07-09,0.009104773
2006-07-10,0.008533261
2006-07-11,0.0076702856
2006-07-12,0.008409203
2006-07-13,0.006812397
2006-07-14,0.007305811
2006-07-15,0.007943918
2006-07-16,0.008020849
2006-07-17,0.009965803
2006-07-18,0.011460649
2006-07-19,0.01054819
2006-07-20,0.010998767
2006-07-21,0.011369264
2006-07-22,0.01056657
2006-07-23,0.009700758
2006-07-24,0.009846117
2006-07-25,0.010402071
2006-07-26,0.011068261
2006-07-27,0.010539863
2006-07-28,0.010686583
2006-07-29,0.010988376
2006-07-30,0.008837769
2006-07-31,0.008841888
2006-08-01,0.008760481
2006-08-02,0.008559108
2006-08-03,0.008186473
2006-08-04,0.009373678
2006-08-05,0.012036551
2006-08-06,0.010343786
2006-08-07,0.007180068
2006-08-08,0.00791116
2006-08-09,0.007241512
2006-08-10,0.007305986
2006-08-11,0.0072792294
2006-08-12,0.0074909423
2006-08-13,0.0076515814
2006-08-14,0.00833764
2006-08-15,0.008171958
2006-08-16,0.008231227
2006-08-17,0.009001099
2006-08-18,0.010181877
2006-08-19,0.010020928
2006-08-20,0.0095775165
2006-08-21,0.0089550605
2006-08-22,0.008500683
2006-08-23,0.009134292
2006-08-24,0.007387015
2006-08-25,0.007874253
2006-08-26,0.0089396
2006-08-27,0.008202674
2006-08-28,0.0073180497
2006-08-29,0.007575903
2006-08-30,0.0075730383
2006-08-31,0.010005191
2006-09-01,0.0092973355
2006-09-02,0.008224513
2006-09-03,0.008565892
2006-09-04,0.008291337
2006-09-05,0.009876022
2006-09-06,0.009026664
2006-09-07,0.0070050866
2006-09-08,0.0068463082
2006-09-09,0.0072611403
2006-09-10,0.008089846
2006-09-11,0.009930235
2006-09-12,0.010408642
2006-09-13,0.009682945
2006-09-14,0.009577372
2006-09-15,0.0075988905
2006-09-16,0.008267106
2006-09-17,0.009493165
2006-09-18,0.008146293
2006-09-19,0.0076026865
2006-09-20,0.010177003
2006-09-21,0.010606159
2006-09-22,0.008499024
2006-09-23,0.009036559
2006-09-24,0.009499432
2006-09-25,0.009543409
2006-09-26,0.008671358
2006-09-27,0.0095869135
2006-09-28,0.008160436
2006-09-29,0.008358564
2006-09-30,0.007570125
2006-10-01,0.008521858
2006-10-02,0.008001668
2006-10-03,0.00741338
2006-10-04,0.0067459648
2006-10-05,0.00792081
2006-10-06,0.007929379
2006-10-07,0.006807247
2006-10-08,0.007671541
2006-10-09,0.0073285075
2006-10-10,0.0066875247
2006-10-11,0.009009436
2006-10-12,0.007476328
2006-10-13,0.007873101
2006-10-14,0.007658247
2006-10-15,0.0068299863
2006-10-16,0.0063011968
2006-10-17,0.00807775
2006-10-18,0.008659992
2006-10-19,0.008470662
2006-10-20,0.008116633
2006-10-21,0.00793367
2006-10-22,0.0070470846
2006-10-23,0.006755645
2006-10-24,0.00659586
2006-10-25,0.0069656367
2006-10-26,0.006874489
2006-10-27,0.006499155
2006-10-28,0.008547304
2006-10-29,0.0064252163
2006-10-30,0.008350031
2006-10-31,0.005023937
2006-11-01,0.003825478
2006-11-02,0.0041652103
2006-11-03,0.0046793288
2006-11-04,0.0062608346
2006-11-05,0.006560914
2006-11-06,0.006107539
2006-11-07,0.007142173
2006-11-08,0.006252334
2006-11-09,0.0046464824
2006-11-10,0.006048694
2006-11-11,0.0049994844
2006-11-12,0.005783675
2006-11-13,0.0060779355
2006-11-14,0.005007844
2006-11-15,0.005569893
2006-11-16,0.005071831
2006-11-17,0.004694419
2006-11-18,0.0043600514
2006-11-19,0.004916407
2006-11-20,0.0047111143
2006-11-21,0.004960285
2006-11-22,0.004875707
2006-11-23,0.0054916176
2006-11-24,0.0053427406
2006-11-25,0.0054482296
2006-11-26,0.005579058
2006-11-27,0.006168436
2006-11-28,0.005731767
2006-11-29,0.0063639744
2006-11-30,0.006778207
2006-12-01,0.005726976
2006-12-02,0.0052529466
2006-12-03,0.0056093535
2006-12-04,0.0055891327
2006-12-05,0.005637341
2006-12-06,0.0050604036
2006-12-07,0.0054052444
2006-12-08,0.004748738
2006-12-09,0.0042565884
2006-12-10,0.006554792
2006-12-11,0.004814205
2006-12-12,0.0049143857
2006-12-13,0.006807357
2006-12-14,0.0061286637
2006-12-15,0.0047583194
2006-12-16,0.004692183
2006-12-17,0.0045718895
2006-12-18,0.004230764
2006-12-19,0.00457342
2006-12-20,0.0046485476
2006-12-21,0.0048853396
2006-12-22,0.0062493505
2006-12-23,0.0049139312
2006-12-24,0.0038330853
2006-12-25,0.0042440235
2006-12-26,0.0046188333
2006-12-27,0.004422952
2006-12-28,0.005061478
2006-12-29,0.0063590105
2006-12-30,0.0050649145
2006-12-31,0.0050872243
2007-01-01,0.00445959
2007-01-02,0.0049595055
2007-01-03,0.006571324
2007-01-04,0.00546436
2007-01-05,0.0055989353
2007-01-06,0.005321168
2007-01-07,0.0058555338
2007-01-08,0.0053453026
2007-01-09,0.0056482763
2007-01-10,0.004352561
2007-01-11,0.0048814365
2007-01-12,0.005935339
2007-01-13,0.005507844
2007-01-14,0.004937388
2007-01-15,0.0055541825
2007-01-16,0.0038443208
2007-01-17,0.0042008813
2007-01-18,0.004460054
2007-01-19,0.005231737
2007-01-20,0.004324187
2007-01-21,0.0041446835
2007-01-22,0.003488343
2007-01-23,0.0037473568
2007-01-24,0.0037273404
2007-01-25,0.0037791324
2007-01-26,0.005339703
2007-01-27,0.0052633714
2007-01-28,0.006098553
2007-01-29,0.00570504
2007-01-30,0.005265145
2007-01-31,0.007020522
2007-02-01,0.006581117
2007-02-02,0.005001713
2007-02-03,0.0044591795
2007-02-04,0.0046243328
2007-02-05,0.0035838184
2007-02-06,0.0029841792
2007-02-07,0.0029472199
2007-02-08,0.0034254144
2007-02-09,0.0036498255
2007-02-10,0.003945662
2007-02-11,0.0049352716
2007-02-12,0.0052727065
2007-02-13,0.005128807
2007-02-14,0.0046876655
2007-02-15,0.0055846344
2007-02-16,0.005527204
2007-02-17,0.005044436
2007-02-18,0.0039651063
2007-02-19,0.0053061987
2007-02-20,0.005619847
2007-02-21,0.005192189
2007-02-22,0.006059846
2007-02-23,0.0059992927
2007-02-24,0.0061565707
2007-02-25,0.005915239
2007-02-26,0.0039361767
2007-02-27,0.0054165637
2007-02-28,0.005193265
2007-03-01,0.004295288
2007-03-02,0.0043422203
2007-03-03,0.00499323
2007-03-04,0.0049748183
2007-03-05,0.0048451587
2007-03-06,0.0052344124
2007-03-07,0.0051567103
2007-03-08,0.0050974814
2007-03-09,0.004512187
2007-03-10,0.00629344
2007-03-11,0.0062905974
2007-03-12,0.0051577734
2007-03-13,0.005192967
2007-03-14,0.005775035
2007-03-15,0.0051757214
2007-03-16,0.005184493
2007-03-17,0.006182173
2007-03-18,0.0037659009
2007-03-19,0.0035691813
2007-03-20,0.002703696
2007-03-21,0.0034837318
2007-03-22,0.005233592
2007-03-23,0.0043641
2007-03-24,0.004404738
2007-03-25,0.0048099486
2007-03-26,0.0051181973
2007-03-27,0.0050681
2007-03-28,0.005218466
2007-03-29,0.0049831783
2007-03-30,0.0052179643
2007-03-31,0.004825091
2007-04-01,0.0043392554
2007-04-02,0.0045341644
2007-04-03,0.0045522987
2007-04-04,0.0049679405
2007-04-05,0.005266964
2007-04-06,0.0051781195
2007-04-07,0.0050072
2007-04-08,0.0055838474
2007-04-09,0.0067985645
2007-04-10,0.006801251
2007-04-11,0.006469462
2007-04-12,0.0056954306
2007-04-13,0.005838495
2007-04-14,0.0068575866
2007-04-15,0.0074340636
2007-04-16,0.00518156
2007-04-17,0.0049794284
2007-04-18,0.0053960676
2007-04-19,0.005617452
2007-04-20,0.0052559925
2007-04-21,0.0069758412
2007-04-22,0.008160737
2007-04-23,0.008585024
2007-04-24,0.0083114505
2007-04-25,0.007267244
2007-04-26,0.0053893444
2007-04-27,0.005508964
2007-04-28,0.005506711
2007-04-29,0.00558275
2007-04-30,0.0051541408
2007-05-01,0.0053898236
2007-05-02,0.0057058968
2007-05-03,0.006081953
2007-05-04,0.00586001
2007-05-05,0.0065380507
2007-05-06,0.0061599785
2007-05-07,0.0060906713
2007-05-08,0.0061261035
2007-05-09,0.006198311
2007-05-10,0.0062283706
2007-05-11,0.0057630106
2007-05-12,0.0062138634
2007-05-13,0.0059774113
2007-05-14,0.0050406344
2007-05-15,0.005150026
2007-05-16,0.006381032
2007-05-17,0.008224303
2007-05-18,0.006644531
2007-05-19,0.0062247715
2007-05-20,0.0056740195
2007-05-21,0.0055542476
2007-05-22,0.0056722704
2007-05-23,0.0076654023
2007-05-24,0.008079091
2007-05-25,0.0051906058
2007-05-26,0.0049968716
2007-05-27,0.005025754
2007-05-28,0.004538015
2007-05-29,0.005596849
2007-05-30,0.0063279876
2007-05-31,0.0073717013
2007-06-01,0.0076450584
2007-06-02,0.008456667
2007-06-03,0.009511153
2007-06-04,0.008739784
2007-06-05,0.007689174
2007-06-06,0.0073939078
2007-06-07,0.008030408
2007-06-08,0.009074425
2007-06-09,0.0094291195
2007-06-10,0.00966277
2007-06-11,0.00979011
2007-06-12,0.009127038
2007-06-13,0.0073233456
2007-06-14,0.0058699856
2007-06-15,0.0061315405
2007-06-16,0.007303011
2007-06-17,0.008005177
2007-06-18,0.008424891
2007-06-19,0.008731782
2007-06-20,0.009284397
2007-06-21,0.009074144
2007-06-22,0.009114563
2007-06-23,0.008443127
2007-06-24,0.007845312
2007-06-25,0.006528161
2007-06-26,0.005290351
2007-06-27,0.006161275
2007-06-28,0.006688156
2007-06-29,0.00657716
2007-06-30,0.0076157227
