summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":248249.29832359683,"y":664355.3510028278,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Specific Humidity (kg kg-1)
2009-06-30,0.010958894
2009-07-01,0.012225997
2009-07-02,0.012139883
2009-07-03,0.01091633
2009-07-04,0.009726552
2009-07-05,0.0088100815
2009-07-06,0.009490633
2009-07-07,0.008540495
2009-07-08,0.0071340925
2009-07-09,0.0066862837
2009-07-10,0.006707086
2009-07-11,0.007930509
2009-07-12,0.00909604
2009-07-13,0.008859017
2009-07-14,0.0090436125
2009-07-15,0.009288071
2009-07-16,0.008554892
2009-07-17,0.008859867
2009-07-18,0.008400523
2009-07-19,0.00804512
2009-07-20,0.008041538
2009-07-21,0.0088698715
2009-07-22,0.009289555
2009-07-23,0.009215602
2009-07-24,0.0084550455
2009-07-25,0.0071423952
2009-07-26,0.008850211
2009-07-27,0.008542028
2009-07-28,0.008430451
2009-07-29,0.008325301
2009-07-30,0.0073936493
2009-07-31,0.007882097
2009-08-01,0.008920146
2009-08-02,0.008247151
2009-08-03,0.008884855
2009-08-04,0.010769722
2009-08-05,0.008613468
2009-08-06,0.008627371
2009-08-07,0.008349931
2009-08-08,0.008957127
2009-08-09,0.009517995
2009-08-10,0.010052276
2009-08-11,0.009261313
2009-08-12,0.008726968
2009-08-13,0.008087335
2009-08-14,0.009321889
2009-08-15,0.009506957
2009-08-16,0.008643826
2009-08-17,0.00878695
2009-08-18,0.009715152
2009-08-19,0.011238533
2009-08-20,0.009864626
2009-08-21,0.0075687305
2009-08-22,0.0075129713
2009-08-23,0.010295147
2009-08-24,0.0076080807
2009-08-25,0.007662968
2009-08-26,0.009340474
2009-08-27,0.008454735
2009-08-28,0.0073469537
2009-08-29,0.0073199486
2009-08-30,0.0088029085
2009-08-31,0.010548103
2009-09-01,0.007964296
2009-09-02,0.0081299385
2009-09-03,0.0080220755
2009-09-04,0.007715445
2009-09-05,0.008222082
2009-09-06,0.008262073
2009-09-07,0.008349154
2009-09-08,0.009453962
2009-09-09,0.007066834
2009-09-10,0.0074032242
2009-09-11,0.007553901
2009-09-12,0.0075387117
2009-09-13,0.008337073
2009-09-14,0.0076503176
2009-09-15,0.007653255
2009-09-16,0.0067963037
2009-09-17,0.0064845677
2009-09-18,0.0064692525
2009-09-19,0.0070836344
2009-09-20,0.0066787857
2009-09-21,0.009088123
2009-09-22,0.007788437
2009-09-23,0.0070257317
2009-09-24,0.007898543
2009-09-25,0.007988714
2009-09-26,0.008167623
2009-09-27,0.009297182
2009-09-28,0.009418746
2009-09-29,0.009183056
2009-09-30,0.008262696
2009-10-01,0.005507591
2009-10-02,0.007581509
2009-10-03,0.0063827857
2009-10-04,0.005279743
2009-10-05,0.0057730083
2009-10-06,0.006148938
2009-10-07,0.005213445
2009-10-08,0.005043932
2009-10-09,0.0057983706
2009-10-10,0.007208723
2009-10-11,0.0062645175
2009-10-12,0.0055287145
2009-10-13,0.00795638
2009-10-14,0.009317254
2009-10-15,0.008523501
2009-10-16,0.005499298
2009-10-17,0.0050501944
2009-10-18,0.0066682626
2009-10-19,0.0068098526
2009-10-20,0.0057621337
2009-10-21,0.0074605457
2009-10-22,0.0071010017
2009-10-23,0.007485106
2009-10-24,0.007810823
2009-10-25,0.00787309
2009-10-26,0.0065543344
2009-10-27,0.007869139
2009-10-28,0.008946128
2009-10-29,0.008476257
2009-10-30,0.008639907
2009-10-31,0.008339458
2009-11-01,0.0070643337
2009-11-02,0.0059075197
2009-11-03,0.005872937
2009-11-04,0.0054033427
2009-11-05,0.0055651846
2009-11-06,0.0052327276
2009-11-07,0.0048156837
2009-11-08,0.004269171
2009-11-09,0.004294303
2009-11-10,0.0055305487
2009-11-11,0.005064403
2009-11-12,0.005916298
2009-11-13,0.0052506477
2009-11-14,0.0058678584
2009-11-15,0.005797759
2009-11-16,0.006189595
2009-11-17,0.005670326
2009-11-18,0.0057475604
2009-11-19,0.008436826
2009-11-20,0.006488094
2009-11-21,0.006220314
2009-11-22,0.005592459
2009-11-23,0.0056917
2009-11-24,0.0062767607
2009-11-25,0.0049503176
2009-11-26,0.004962937
2009-11-27,0.0050109453
2009-11-28,0.0044339695
2009-11-29,0.0040232395
2009-11-30,0.0032146885
2009-12-01,0.0036375076
2009-12-02,0.0050727995
2009-12-03,0.0046947445
2009-12-04,0.004190864
2009-12-05,0.0056448965
2009-12-06,0.0053000534
2009-12-07,0.0052573713
2009-12-08,0.005387826
2009-12-09,0.0058553945
2009-12-10,0.0047226343
2009-12-11,0.004069939
2009-12-12,0.0036704578
2009-12-13,0.0031866822
2009-12-14,0.0045298166
2009-12-15,0.004696413
2009-12-16,0.004720222
2009-12-17,0.0035660376
2009-12-18,0.0028500806
2009-12-19,0.0031445315
2009-12-20,0.0034276836
2009-12-21,0.0037070413
2009-12-22,0.0030061682
2009-12-23,0.0030858407
2009-12-24,0.0025851135
2009-12-25,0.0033236986
2009-12-26,0.0034166854
2009-12-27,0.0035800731
2009-12-28,0.0025770727
2009-12-29,0.002756831
2009-12-30,0.0035252161
2009-12-31,0.0029388862
2010-01-01,0.0029212171
2010-01-02,0.0034035014
2010-01-03,0.0023622236
2010-01-04,0.0030205997
2010-01-05,0.0028198403
2010-01-06,0.0023546782
2010-01-07,0.0020052271
2010-01-08,0.0018482495
2010-01-09,0.0027544852
2010-01-10,0.002743686
2010-01-11,0.0036523752
2010-01-12,0.003792451
2010-01-13,0.0035695154
2010-01-14,0.0039571486
2010-01-15,0.0048487843
2010-01-16,0.0049365317
2010-01-17,0.0048390836
2010-01-18,0.0052043675
2010-01-19,0.004296672
2010-01-20,0.0040565464
2010-01-21,0.00408668
2010-01-22,0.00501473
2010-01-23,0.004358394
2010-01-24,0.004370962
2010-01-25,0.0037237254
2010-01-26,0.0042408197
2010-01-27,0.0054709576
2010-01-28,0.0048286654
2010-01-29,0.0032854453
2010-01-30,0.0028919072
2010-01-31,0.0032992498
2010-02-01,0.0037744332
2010-02-02,0.0040720254
2010-02-03,0.0030432146
2010-02-04,0.004590059
2010-02-05,0.0049724337
2010-02-06,0.0048861997
2010-02-07,0.004612915
2010-02-08,0.003883597
2010-02-09,0.0031896748
2010-02-10,0.002955067
2010-02-11,0.0034434788
2010-02-12,0.003944044
2010-02-13,0.0037069365
2010-02-14,0.004871495
2010-02-15,0.004690035
2010-02-16,0.0037453105
2010-02-17,0.0034308988
2010-02-18,0.0029104631
2010-02-19,0.0028006285
2010-02-20,0.0028032032
2010-02-21,0.0028298346
2010-02-22,0.0025847752
2010-02-23,0.0025413816
2010-02-24,0.0037891255
