summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2006-10-15,1.406322
2006-10-16,1.5321547
2006-10-17,2.0867493
2006-10-18,1.0864661
2006-10-19,2.4755561
2006-10-20,1.4230222
2006-10-21,0.77226114
2006-10-22,1.566162
2006-10-23,0.73065716
2006-10-24,1.0587938
2006-10-25,2.5463495
2006-10-26,7.129896
2006-10-27,2.7498643
2006-10-28,4.5428557
2006-10-29,2.5360777
2006-10-30,5.7264905
2006-10-31,7.0336943
2006-11-01,1.5396284
2006-11-02,0.6713217
2006-11-03,1.4099585
2006-11-04,4.0716047
2006-11-05,5.5338206
2006-11-06,4.530572
2006-11-07,2.8321605
2006-11-08,3.3950527
2006-11-09,2.6084433
2006-11-10,5.3367705
2006-11-11,7.674815
2006-11-12,4.8017178
2006-11-13,7.577713
2006-11-14,5.6209474
2006-11-15,2.2925482
2006-11-16,3.9820156
2006-11-17,3.697281
2006-11-18,3.5235517
2006-11-19,5.70374
2006-11-20,8.034612
2006-11-21,6.968326
2006-11-22,1.6884445
2006-11-23,6.223324
2006-11-24,5.1619573
2006-11-25,4.748529
2006-11-26,3.6547525
2006-11-27,7.0825853
2006-11-28,4.685534
2006-11-29,6.396995
2006-11-30,9.209927
2006-12-01,6.433533
2006-12-02,6.7967486
2006-12-03,10.40143
2006-12-04,8.641584
2006-12-05,4.2458134
2006-12-06,3.5839174
2006-12-07,5.220075
2006-12-08,3.4188752
2006-12-09,3.4329545
2006-12-10,8.576957
2006-12-11,8.110564
2006-12-12,8.588724
2006-12-13,8.423005
2006-12-14,6.75888
2006-12-15,3.4834204
2006-12-16,3.4868572
2006-12-17,2.0764039
2006-12-18,0.74730676
2006-12-19,0.71495783
2006-12-20,1.3012346
2006-12-21,3.4038844
2006-12-22,1.9001608
2006-12-23,1.1139113
2006-12-24,0.7387295
2006-12-25,1.0789485
2006-12-26,1.093737
2006-12-27,1.5138818
2006-12-28,1.8968974
2006-12-29,7.8404503
2006-12-30,5.866901
2006-12-31,7.922005
2007-01-01,6.3676867
2007-01-02,4.49295
2007-01-03,7.523648
2007-01-04,6.8098736
2007-01-05,5.8734074
2007-01-06,5.0636477
2007-01-07,4.752746
2007-01-08,4.614526
2007-01-09,7.3926125
2007-01-10,4.173541
2007-01-11,10.1755705
2007-01-12,9.543212
2007-01-13,7.596789
2007-01-14,8.146776
2007-01-15,9.084835
2007-01-16,1.6402413
2007-01-17,6.261914
2007-01-18,5.10221
2007-01-19,4.9824123
2007-01-20,8.408904
2007-01-21,3.1209154
2007-01-22,2.508228
2007-01-23,1.9333408
2007-01-24,2.6774004
2007-01-25,1.8203198
2007-01-26,3.8826785
2007-01-27,4.1786466
2007-01-28,6.9256935
2007-01-29,3.3744152
2007-01-30,5.264055
2007-01-31,5.3330255
2007-02-01,2.6863189
2007-02-02,3.1726086
2007-02-03,0.98174906
2007-02-04,1.2049215
2007-02-05,0.95621514
2007-02-06,0.27421716
2007-02-07,0.6265771
2007-02-08,3.143198
2007-02-09,3.3710256
2007-02-10,6.774582
2007-02-11,3.4549782
2007-02-12,1.5878344
2007-02-13,3.3032887
2007-02-14,2.7422485
2007-02-15,7.897548
2007-02-16,4.224286
2007-02-17,1.2734278
2007-02-18,1.1927485
2007-02-19,4.0798798
2007-02-20,2.875406
2007-02-21,1.2467294
2007-02-22,3.3400807
2007-02-23,3.4117396
2007-02-24,0.7502203
2007-02-25,1.7793119
2007-02-26,3.0160966
2007-02-27,5.1569333
2007-02-28,8.419881
2007-03-01,6.277832
2007-03-02,1.8152416
2007-03-03,2.9546354
2007-03-04,4.9021707
2007-03-05,8.275541
2007-03-06,6.9474187
2007-03-07,2.915217
2007-03-08,5.049163
2007-03-09,5.8702
2007-03-10,7.138883
2007-03-11,5.5892224
2007-03-12,4.1080704
2007-03-13,4.6803503
2007-03-14,4.354084
2007-03-15,5.4373217
2007-03-16,6.9825277
2007-03-17,7.8317575
2007-03-18,8.141378
2007-03-19,6.3415017
2007-03-20,4.699601
2007-03-21,2.2004511
2007-03-22,1.8656223
2007-03-23,1.6263216
2007-03-24,1.5541723
2007-03-25,2.9602633
2007-03-26,2.4141452
2007-03-27,1.6731801
2007-03-28,1.5284108
2007-03-29,2.3185375
2007-03-30,3.074568
2007-03-31,2.3120937
2007-04-01,1.8478421
2007-04-02,1.3746607
2007-04-03,2.0267487
2007-04-04,1.7406194
2007-04-05,2.61808
2007-04-06,2.0041833
2007-04-07,1.6393907
2007-04-08,4.3188524
2007-04-09,5.086229
2007-04-10,4.4411764
2007-04-11,2.35689
2007-04-12,1.403636
2007-04-13,1.2927604
2007-04-14,0.9985985
2007-04-15,2.0056982
2007-04-16,2.610653
2007-04-17,3.4044516
2007-04-18,3.5970469
2007-04-19,4.287404
2007-04-20,2.252479
2007-04-21,3.544961
2007-04-22,3.803771
2007-04-23,4.468211
2007-04-24,2.9164274
2007-04-25,4.936438
2007-04-26,1.1107153
2007-04-27,2.6788507
2007-04-28,3.6281443
2007-04-29,4.073477
2007-04-30,3.9732711
2007-05-01,3.373639
2007-05-02,1.4997957
2007-05-03,1.3172332
2007-05-04,1.624165
2007-05-05,3.361525
2007-05-06,6.455282
2007-05-07,4.7630596
2007-05-08,4.084939
2007-05-09,2.3843255
2007-05-10,3.2366524
2007-05-11,2.128176
2007-05-12,1.6966676
2007-05-13,2.3677702
2007-05-14,2.3673604
2007-05-15,0.8247492
2007-05-16,1.0853714
2007-05-17,1.8860557
2007-05-18,6.7921867
2007-05-19,7.116093
2007-05-20,3.3322442
2007-05-21,2.7773414
2007-05-22,4.083609
2007-05-23,3.7335732
2007-05-24,3.7110903
2007-05-25,3.1218333
2007-05-26,2.167542
2007-05-27,2.6969924
2007-05-28,2.4745035
2007-05-29,2.5916572
2007-05-30,2.3564172
2007-05-31,2.6627498
2007-06-01,1.763873
2007-06-02,3.5205808
2007-06-03,1.6911038
2007-06-04,1.8400785
2007-06-05,2.0392797
2007-06-06,1.5154538
2007-06-07,1.5678629
2007-06-08,0.65918195
2007-06-09,1.004188
2007-06-10,1.2386531
2007-06-11,0.74903893
2007-06-12,1.7179776
2007-06-13,2.77756
2007-06-14,5.4636993
2007-06-15,5.6222653
2007-06-16,2.5816295
2007-06-17,1.084552
2007-06-18,2.2405586
2007-06-19,2.8788962
2007-06-20,3.0590062
2007-06-21,1.1931387
2007-06-22,1.339625
2007-06-23,2.1738427
2007-06-24,2.0315132
2007-06-25,4.9686203
2007-06-26,3.388627
2007-06-27,3.6759324
2007-06-28,3.3624454
2007-06-29,2.6445944
2007-06-30,2.286193
