summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Air Temperature (K)
2011-11-03,286.742
2011-11-04,283.5708
2011-11-05,278.77878
2011-11-06,277.90866
2011-11-07,278.12225
2011-11-08,282.13647
2011-11-09,284.10483
2011-11-10,284.35092
2011-11-11,284.0363
2011-11-12,283.2885
2011-11-13,282.95465
2011-11-14,282.1966
2011-11-15,281.0391
2011-11-16,279.41882
2011-11-17,282.67282
2011-11-18,286.06955
2011-11-19,284.28842
2011-11-20,283.74188
2011-11-21,283.30087
2011-11-22,280.60703
2011-11-23,283.67303
2011-11-24,283.5866
2011-11-25,279.02185
2011-11-26,284.1746
2011-11-27,281.20377
2011-11-28,282.0424
2011-11-29,281.4833
2011-11-30,280.74576
2011-12-01,277.9057
2011-12-02,278.65536
2011-12-03,279.02234
2011-12-04,275.94342
2011-12-05,275.10617
2011-12-06,275.5531
2011-12-07,277.33188
2011-12-08,279.11337
2011-12-09,275.60275
2011-12-10,276.1017
2011-12-11,278.50613
2011-12-12,277.8522
2011-12-13,277.46582
2011-12-14,277.72406
2011-12-15,276.11047
2011-12-16,273.4906
2011-12-17,275.02054
2011-12-18,274.89764
2011-12-19,277.4677
2011-12-20,278.08502
2011-12-21,281.65662
2011-12-22,284.2268
2011-12-23,279.085
2011-12-24,280.38184
2011-12-25,284.21796
2011-12-26,284.80566
2011-12-27,279.974
2011-12-28,280.00446
2011-12-29,277.77234
2011-12-30,278.05225
2011-12-31,282.44925
2012-01-01,279.415
2012-01-02,276.8363
2012-01-03,278.35614
2012-01-04,279.11658
2012-01-05,278.90103
2012-01-06,279.2978
2012-01-07,280.17972
2012-01-08,281.57294
2012-01-09,280.62686
2012-01-10,281.25168
2012-01-11,281.82047
2012-01-12,280.31677
2012-01-13,275.56277
2012-01-14,275.97662
2012-01-15,274.4628
2012-01-16,274.53403
2012-01-17,279.00534
2012-01-18,280.63412
2012-01-19,277.5473
2012-01-20,278.71698
2012-01-21,279.84814
2012-01-22,279.13535
2012-01-23,277.35297
2012-01-24,277.9172
2012-01-25,281.48563
2012-01-26,275.80405
2012-01-27,275.50543
2012-01-28,274.46548
2012-01-29,276.3568
2012-01-30,275.35916
2012-01-31,275.07364
2012-02-01,273.7537
2012-02-02,272.59946
2012-02-03,273.74118
2012-02-04,276.94452
2012-02-05,277.49368
2012-02-06,276.2818
2012-02-07,274.1251
2012-02-08,275.4071
2012-02-09,278.05423
2012-02-10,277.59167
2012-02-11,278.03168
2012-02-12,277.90097
2012-02-13,279.87454
2012-02-14,280.59552
2012-02-15,281.17563
2012-02-16,281.2217
2012-02-17,280.3708
2012-02-18,277.64798
2012-02-19,275.5891
2012-02-20,280.4783
2012-02-21,282.83096
2012-02-22,283.42047
2012-02-23,283.8026
2012-02-24,280.99768
2012-02-25,280.35727
2012-02-26,281.19138
2012-02-27,283.3432
2012-02-28,283.87326
2012-02-29,282.32068
2012-03-01,282.41748
2012-03-02,281.07742
2012-03-03,280.36966
2012-03-04,277.05713
2012-03-05,277.3477
2012-03-06,278.19507
2012-03-07,279.0637
2012-03-08,280.26053
2012-03-09,283.03473
2012-03-10,282.1458
2012-03-11,282.15298
2012-03-12,281.72
2012-03-13,281.20557
2012-03-14,280.79407
2012-03-15,280.70624
2012-03-16,281.67987
2012-03-17,279.03442
2012-03-18,277.71826
2012-03-19,280.95877
2012-03-20,283.63425
2012-03-21,282.86688
2012-03-22,281.56073
2012-03-23,281.697
2012-03-24,283.5672
2012-03-25,285.02454
2012-03-26,284.3043
2012-03-27,283.71176
2012-03-28,283.45276
2012-03-29,283.0594
2012-03-30,282.9786
2012-03-31,280.85754
2012-04-01,279.989
2012-04-02,280.89157
2012-04-03,276.55872
2012-04-04,276.43857
2012-04-05,277.29135
2012-04-06,281.519
2012-04-07,281.4237
2012-04-08,282.079
2012-04-09,280.24188
2012-04-10,279.37247
2012-04-11,279.91205
2012-04-12,278.93784
2012-04-13,278.22116
2012-04-14,277.9241
2012-04-15,277.4522
2012-04-16,278.47546
2012-04-17,279.60013
2012-04-18,279.54712
2012-04-19,279.8945
2012-04-20,280.29312
2012-04-21,280.6016
2012-04-22,280.84818
2012-04-23,280.4935
2012-04-24,279.63394
2012-04-25,280.01636
2012-04-26,280.6337
2012-04-27,279.05136
2012-04-28,278.72168
2012-04-29,278.52454
2012-04-30,281.72803
2012-05-01,283.34402
2012-05-02,283.31293
2012-05-03,282.7833
2012-05-04,280.2465
2012-05-05,277.5907
2012-05-06,278.395
2012-05-07,278.75302
2012-05-08,280.9897
2012-05-09,281.3455
2012-05-10,280.0841
2012-05-11,279.72375
2012-05-12,281.87906
2012-05-13,281.91437
2012-05-14,281.1951
2012-05-15,280.24872
2012-05-16,279.6843
2012-05-17,279.95502
2012-05-18,280.0772
2012-05-19,280.99518
2012-05-20,282.25638
2012-05-21,284.93607
2012-05-22,287.128
2012-05-23,288.53787
2012-05-24,289.62622
2012-05-25,291.62262
2012-05-26,291.49655
2012-05-27,291.37555
2012-05-28,289.2377
2012-05-29,286.11237
2012-05-30,285.65784
2012-05-31,285.75476
2012-06-01,285.48926
2012-06-02,283.5086
2012-06-03,282.11044
2012-06-04,282.79816
2012-06-05,283.06332
2012-06-06,285.0531
2012-06-07,285.56235
2012-06-08,286.2867
2012-06-09,285.85522
2012-06-10,284.74774
2012-06-11,284.22922
2012-06-12,283.96854
2012-06-13,284.4872
2012-06-14,285.3133
2012-06-15,282.94913
2012-06-16,283.6495
2012-06-17,283.43298
2012-06-18,283.8497
2012-06-19,285.08676
2012-06-20,285.97733
2012-06-21,285.42618
2012-06-22,285.9864
2012-06-23,285.51263
2012-06-24,285.8816
2012-06-25,286.1342
2012-06-26,286.2451
2012-06-27,287.66452
2012-06-28,288.0582
2012-06-29,287.6033
2012-06-30,286.49612
