D,T
-120.38,13.05
-120.92,13.1
-121.46,13.1
-122,13.1
-122.54,13.1
-123.08,13.1
-123.62,13.1
-124.16,13.1
-124.7,13.1
-125.24,13.1
-125.78,13.1
-126.32,13.1
-126.86,13.1
-127.4,13.1
-127.94,13.1
-128.48,13.1
-129.02,13.1
-129.56,13.1
-130.1,13.1
-130.64,13.1
-131.18,13.1
-131.72,13.1
-132.26,13.1
-132.8,13.1
-133.34,13.1
-133.88,13.1
-134.42,13.1
-134.96,13.1
-135.5,13.1
-136.04,13.1
-136.58,13.1
-137.12,13.1
-137.66,13.1
-138.2,13.1
-138.74,13.1
-139.28,13.1
-139.82,13.1
-140.36,13.1
-140.9,13.1
-141.44,13.1
-141.98,13.1
-142.52,13.1
-143.06,13.1
-143.6,13.1
-144.14,13.1
-144.68,13.1
-145.22,13.1
-145.76,13.1
-146.3,13.1
-146.84,13.1
-147.38,13.1
-147.92,13.1
-148.46,13.1
-149,13.21
-149.54,13.67
-150.08,13.76
-150.62,13.76
-151.16,13.77
-151.7,13.75
-152.24,13.89
-152.78,14.07
-153.32,14.25
-153.86,14.42
-154.4,14.57
-154.94,14.75
-155.48,14.94
-156.02,15.1
-156.56,15.1
-157.1,15.1
-157.64,15.1
-158.18,15.1
-158.72,15.1
-159.26,15.1
-159.8,15.1
-160.34,15.1
-160.88,15.1
-161.42,15.1
-161.96,15.1
-162.5,15.1
-163.04,15.1
-163.58,15.1
-164.12,15.1
-164.66,15.1
-165.2,15.1
-165.74,15.1
-166.28,15.1
-166.82,15.1
-167.36,15.1
-167.9,15.1
-168.44,15.1
-168.98,15.1
-169.52,15.1
-170.06,15.1
-170.6,15.1
-171.14,15.1
-171.68,15.1
-172.22,15.1
-172.76,15.1
-173.3,15.1
-173.84,15.1
-174.38,15.1
-174.92,15.1
-175.46,15.1
-176,15.1
-176.54,15.1
-177.08,15.1
-177.62,15.1
-178.16,15.1
-178.7,15.1
-179.24,15.1
-179.78,15.1
-180.32,15.1
-180.86,15.1
-181.4,15.1
-181.94,15.1
-182.48,15.1
-183.02,15.1
-183.56,15.14
-184.1,15.2
-184.64,15.2
-185.18,15.23
-185.72,15.3
-186.26,15.3
-186.8,15.3
-187.34,15.37
-187.88,15.4
-188.42,15.42
-188.96,15.5
-189.5,15.5
-190.04,15.59
-190.58,15.6
-191.12,15.6
-191.66,15.6
-192.2,15.6
-192.74,15.6
-193.28,15.6
-193.82,15.6
-194.36,15.6
-194.9,15.6
-195.44,15.6
-195.98,15.6
-196.52,15.6
-197.06,15.6
-197.6,15.68
-198.14,15.83
-198.68,15.97
-199.22,16.12
-199.76,16.24
-200.3,16.33
-200.84,16.41
-201.38,16.5
-201.92,16.58
-202.46,16.6
-203,16.71
-203.54,16.83
-204.08,16.96
-204.62,17.06
-205.16,17.22
-205.7,17.37
-206.24,17.48
-206.78,17.6
-207.32,17.6
-207.86,17.6
-208.4,17.6
-208.94,17.6
-209.48,17.6
-210.02,17.6
-210.56,17.6
-211.1,17.6
-211.64,17.6
-212.18,17.6
-212.72,17.6
-213.26,17.6
-213.8,17.6
-214.34,17.6
-214.88,17.6
-215.42,17.6
-215.96,17.6
-216.5,17.6
-217.04,17.65
-217.58,17.64
-218.12,17.68
-218.66,17.67
-219.2,17.68
-219.74,17.69
-220.28,17.67
