D,T
-175.235,17.407
-175.635,17.40825
-176.035,17.41325
-176.435,17.418
-176.835,17.41025
-177.235,17.41775
-177.635,17.41725
-178.035,17.41775
-178.435,17.419
-178.835,17.41425
-179.235,17.41675
-179.635,17.4255
-180.035,17.41375
-180.435,17.41925
-180.835,17.41475
-181.235,17.421
-181.635,17.42025
-182.035,17.4185
-182.435,17.4225
-182.835,17.4235
-183.235,17.418
-183.635,17.414
-184.035,17.42475
-184.435,17.41975
-184.835,17.41925
-185.235,17.42025
-185.635,17.42275
-186.035,17.42625
-186.435,17.42075
-186.835,17.4225
-187.235,17.42325
-187.635,17.42525
-188.035,17.42675
-188.435,17.425
-188.835,17.428
-189.235,17.4315
-189.635,17.427
-190.035,17.42875
-190.435,17.42575
-190.835,17.43025
-191.235,17.43325
-191.635,17.42875
-192.035,17.43575
-192.435,17.4325
-192.835,17.4345
-193.235,17.43375
-193.635,17.434
-194.035,17.43325
-194.435,17.428
-194.835,17.43425
-195.235,17.4405
-195.635,17.43525
-196.035,17.43625
-196.435,17.43625
-196.835,17.437
-197.235,17.4385
-197.635,17.43525
-198.035,17.4365
-198.435,17.434
-198.835,17.439
-199.235,17.43775
-199.635,17.438
-200.035,17.437
-200.435,17.442
-200.835,17.44075
-201.235,17.445
-201.635,17.43825
-202.035,17.435
-202.435,17.44375
-202.835,17.43525
-203.235,17.43925
-203.635,17.4425
-204.035,17.442
-204.435,17.44675
-204.835,17.4385
-205.235,17.44475
-205.635,17.4405
-206.035,17.441
-206.435,17.44675
-206.835,17.44725
-207.235,17.44525
-207.635,17.4405
-208.035,17.44225
-208.435,17.44775
-208.835,17.4485
-209.235,17.43875
-209.635,17.44875
-210.035,17.452
-210.435,17.44425
-210.835,17.446
-211.235,17.4445
-211.635,17.4465
-212.035,17.4455
-212.435,17.4425
-212.835,17.44375
-213.235,17.44275
-213.635,17.441
-214.035,17.4465
-214.435,17.4525
-214.835,17.449
-215.235,17.44825
-215.635,17.4465
-216.035,17.44675
-216.435,17.45875
-216.835,17.44425
-217.235,17.44525
-217.635,17.43925
-218.035,17.452
-218.435,17.456
-218.835,17.451
-219.235,17.448
-219.635,17.44675
-220.035,17.45
-220.435,17.443
-220.835,17.45625
-221.235,17.451
-221.635,17.4525
-222.035,17.45675
-222.435,17.44975
-222.835,17.45775
-223.235,17.44925
-223.635,17.45325
-224.035,17.45025
-224.435,17.45575
-224.835,17.455
-225.235,17.4475
-225.635,17.45125
-226.035,17.45
-226.435,17.45825
-226.835,17.4555
-227.235,17.4465
-227.635,17.453
-228.035,17.4605
-228.435,17.4575
-228.835,17.45825
-229.235,17.45525
-229.635,17.457
-230.035,17.46325
-230.435,17.4545
-230.835,17.4615
-231.235,17.46125
-231.635,17.4635
-232.035,17.458
-232.435,17.46025
-232.835,17.46325
-233.235,17.46575
-233.635,17.45625
-234.035,17.45975
-234.435,17.467
-234.835,17.4575
-235.235,17.457
-235.635,17.461
-236.035,17.457
-236.435,17.458
-236.835,17.46875
-237.235,17.4675
-237.635,17.46275
-238.035,17.4665
-238.435,17.471
-238.835,17.46675
-239.235,17.455
-239.635,17.45525
-240.035,17.46225
-240.435,17.45525
-240.835,17.4595
-241.235,17.45475
-241.635,17.46325
-242.035,17.462
-242.435,17.466
-242.835,17.471
-243.235,17.4635
-243.635,17.46275
-244.035,17.467
-244.435,17.4665
-244.835,17.4575
-245.235,17.46025
-245.635,17.4625
-246.035,17.4595
-246.435,17.4555
-246.835,17.462
-247.235,17.45775
-247.635,17.46825
-248.035,17.47075
-248.435,17.45975
-248.835,17.4675
-249.235,17.462
-249.635,17.4605
-250.035,17.463
-250.435,17.4605
-250.835,17.461
-251.235,17.47225
-251.635,17.46875
-252.035,17.50625
-252.435,17.53625
-252.835,17.5365
-253.235,17.54075
-253.635,17.542
-254.035,17.54325
-254.435,17.5495
-254.835,17.54825
-255.235,17.54975
-255.635,17.56225
-256.035,17.5675
-256.435,17.5735
-256.835,17.57325
-257.235,17.5745
-257.635,17.57625
-258.035,17.5805
-258.435,17.59325
-258.835,17.5955
-259.235,17.60975
-259.635,17.6785
-260.035,17.92625
-260.435,18.1175
-260.835,18.25875
-261.235,18.2865
-261.635,18.288
-262.035,18.28475
-262.435,18.28875
-262.835,18.294
-263.235,18.29
-263.635,18.28675
-264.035,18.291
-264.435,18.28825
-264.835,18.29675
-265.235,18.28875
-265.635,18.28725
-266.035,18.29175
-266.435,18.28875
-266.835,18.29475
-267.235,18.30025
-267.635,18.3025
-268.035,18.29075
-268.435,18.292
-268.835,18.29625
-269.235,18.29125
-269.635,18.297
-270.035,18.294
-270.435,18.2945
-270.835,18.294
-271.235,18.29925
-271.635,18.2985
-272.035,18.29725
-272.435,18.29475
-272.835,18.30075
-273.235,18.2985
-273.635,18.29225
-274.035,18.30525
-274.435,18.297
-274.835,18.2965
-275.235,18.306
-275.635,18.30025
-276.035,18.3005
-276.435,18.30075
-276.835,18.29825
-277.235,18.29775
-277.635,18.30525
-278.035,18.30225
-278.435,18.30325
-278.835,18.2975
-279.235,18.3015
-279.635,18.2945
-280.035,18.30275
-280.435,18.316
-280.835,18.80625
-281.235,19.48225
-281.635,19.4525
-282.035,19.2815
-282.435,19.198
-282.835,19.16225
-283.235,19.12475
-283.635,19.08625
-284.035,19.03725
-284.435,18.97075
-284.835,18.9355
-285.235,18.904
-285.635,18.867
-286.035,18.8385
-286.435,18.80625
-286.835,18.77025
-287.235,18.7275
-287.635,18.7015
-288.035,18.6735
-288.435,18.6475
-288.835,18.62
-289.235,18.58325
-289.635,18.56775
-290.035,18.552
-290.435,18.5165
-290.835,18.50325
-291.235,18.46825
-291.635,18.447
-292.035,18.415
-292.435,18.3945
-292.835,18.3805
-293.235,18.36175
-293.635,18.34275
-294.035,18.3205
-294.435,18.31225
-294.835,18.303
-295.235,18.28875
-295.635,18.2895
-296.035,18.275
-296.435,18.26975
-296.835,18.26425
-297.235,18.254
-297.635,18.25325
-298.035,18.24525
-298.435,18.23225
-298.835,18.233
-299.235,18.23075
-299.635,18.22325
-300.035,18.2095
-300.435,18.2095
-300.835,18.204
-301.235,18.195
-301.635,18.191
-302.035,18.1905
-302.435,18.17675
-302.835,18.17575
-303.235,18.16925
-303.635,18.15125
-304.035,18.1535
-304.435,18.143
-304.835,18.1335
-305.235,18.12575
-305.635,18.12225
-306.035,18.12075
-306.435,18.115
-306.835,18.10725
-307.235,18.11025
-307.635,18.10375
-308.035,18.10125
-308.435,18.09525
-308.835,18.109
-309.235,18.09975
-309.635,18.1035
-310.035,18.10375
-310.435,18.10925
-310.835,18.103
-311.235,18.101
-311.635,18.10875
-312.035,18.11475
-312.435,18.1135
-312.835,18.11375
-313.235,18.1235
-313.635,18.129
-314.035,18.14475
-314.435,18.14325
-314.835,18.145
-315.235,18.151
-315.635,18.163
-316.035,18.16775
-316.435,18.18175
-316.835,18.183
-317.235,18.19225
-317.635,18.19675
-318.035,18.20175
-318.435,18.206
-318.835,18.22425
-319.235,18.2385
-319.635,18.24825
-320.035,18.25275
-320.435,18.2625
-320.835,18.26425
-321.235,18.27575
-321.635,18.29625
-322.035,18.30425
-322.435,18.31
-322.835,18.32675
-323.235,18.35175
-323.635,18.3535
-324.035,18.3685
-324.435,18.38675
-324.835,18.412
-325.235,18.42125
-325.635,18.42675
-326.035,18.43475
-326.435,18.43075
-326.835,18.446
-327.235,18.4465
-327.635,18.4535
-328.035,18.4545
-328.435,18.44
-328.835,18.44925
-329.235,18.44075
-329.635,18.4375
-330.035,18.4475
-330.435,18.431
-330.835,18.421
-331.235,18.42375
-331.635,18.4335
-332.035,18.416
-332.435,18.42875
-332.835,18.41125
-333.235,18.41925
-333.635,18.426
-334.035,18.415
-334.435,18.41175
-334.835,18.4095
-335.235,18.41125
-335.635,18.3945
-336.035,18.40325
-336.435,18.39675
-336.835,18.396
-337.235,18.40525
-337.635,18.38925
-338.035,18.39375
-338.435,18.391
-338.835,18.396
-339.235,18.3845
-339.635,18.3885
-340.035,18.3825
-340.435,18.38825
-340.835,18.3835
-341.235,18.3885
-341.635,18.39575
-342.035,18.3865
-342.435,18.39625
-342.835,18.40775
-343.235,18.4025
-343.635,18.40875
-344.035,18.409
-344.435,18.39875
-344.835,18.414
-345.235,18.41875
-345.635,18.4105
-346.035,18.41825
-346.435,18.41525
-346.835,18.41875
-347.235,18.41775
-347.635,18.43025
-348.035,18.43675
-348.435,18.43425
-348.835,18.4455
-349.235,18.45175
-349.635,18.455
-350.035,18.46425
-350.435,18.48725
-350.835,18.48925
-351.235,18.501
-351.635,18.511
-352.035,18.51925
-352.435,18.52425
-352.835,18.526
-353.235,18.5365
-353.635,18.5395
-354.035,18.57475
-354.435,18.61025
-354.835,18.6455
-355.235,18.699
-355.635,18.72575
-356.035,18.767
-356.435,18.952
-356.835,19.11225
-357.235,19.13675
-357.635,19.09125
-358.035,19.06925
-358.435,18.968
-358.835,18.83175
-359.235,18.71775
-359.635,18.64675
-360.035,18.59475
-360.435,18.58675
-360.835,18.58775
-361.235,18.59625
-361.635,18.5925
-362.035,18.5835
-362.435,18.5775
-362.835,18.57275
-363.235,18.5645
-363.635,18.56875
-364.035,18.568
-364.435,18.5715
-364.835,18.55575
-365.235,18.56575
-365.635,18.5665
-366.035,18.552
-366.435,18.5525
-366.835,18.5425
-367.235,18.545
-367.635,18.53075
-368.035,18.5335
-368.435,18.53775
-368.835,18.53675
-369.235,18.549
-369.635,18.55725
-370.035,18.5625
-370.435,18.57325
-370.835,18.58375
-371.235,18.58425
-371.635,18.59425
-372.035,18.61375
-372.435,18.625
-372.835,18.626
-373.235,18.6485
-373.635,18.652
-374.035,18.66675
-374.435,18.6795
-374.835,18.70525
-375.235,18.71975
-375.635,18.728
-376.035,18.74975
-376.435,18.7745
-376.835,18.796
-377.235,18.826
-377.635,18.86475
-378.035,18.90375
-378.435,18.94575
-378.835,18.99025
-379.235,19.03125
-379.635,19.0705
-380.035,19.12525
-380.435,19.16225
-380.835,19.1925
-381.235,19.216
-381.635,19.24275
-382.035,19.282
-382.435,19.34225
-382.835,19.43375
-383.235,19.50875
-383.635,19.61175
-384.035,19.67925
-384.435,19.6895
-384.835,19.69825
-385.235,19.6965
-385.635,19.698
-386.035,19.696
-386.435,19.69425
-386.835,19.7
-387.235,19.69125
-387.635,19.6995
-388.035,19.7005
-388.435,19.69375
-388.835,19.67725
-389.235,19.68
-389.635,19.86725
-390.035,19.9665
-390.435,20.0745
-390.835,20.17025
-391.235,20.25725
-391.635,20.37075
-392.035,20.464
-392.435,20.53625
-392.835,20.64175
-393.235,20.70075
-393.635,20.67225
-394.035,20.652
-394.435,20.57825
-394.835,20.46775
-395.235,20.43075
-395.635,20.4275
-396.035,20.42175
-396.435,20.42325
-396.835,20.40775
-397.235,20.41425
-397.635,20.4225
-398.035,20.41625
-398.435,20.42625
-398.835,20.424
-399.235,20.423
-399.635,20.41875
-400.035,20.41875
-400.435,20.419
-400.835,20.4175
-401.235,20.41875
-401.635,20.41625
-402.035,20.421
-402.435,20.42075
-402.835,20.42075
-403.235,20.42025
-403.635,20.427
-404.035,20.42025
-404.435,20.419
-404.835,20.42525
-405.235,20.42175
-405.635,20.41975
-406.035,20.42275
-406.435,20.4295
-406.835,20.43225
-407.235,20.43
-407.635,20.42
-408.035,20.419
-408.435,20.426
-408.835,20.42525
-409.235,20.428
