D,T
-108.52,13.6
-109.08,13.6
-109.64,13.6
-110.2,13.6
-110.76,13.6
-111.32,13.6
-111.88,13.6
-112.44,13.6
-113,13.6
-113.56,13.6
-114.12,13.6
-114.68,13.6
-115.24,13.6
-115.8,13.6
-116.36,13.6
-116.92,13.6
-117.48,13.6
-118.04,13.6
-118.6,13.6
-119.16,13.6
-119.72,13.6
-120.28,13.6
-120.84,13.6
-121.4,13.6
-121.96,13.6
-122.52,13.6
-123.08,13.6
-123.64,13.6
-124.2,13.6
-124.76,13.6
-125.32,13.6
-125.88,13.6
-126.44,13.6
-127,13.6
-127.56,13.6
-128.12,13.6
-128.68,13.6
-129.24,13.6
-129.8,13.6
-130.36,13.6
-130.92,13.6
-131.48,13.6
-132.04,13.6
-132.6,13.6
-133.16,13.6
-133.72,13.6
-134.28,13.6
-134.84,13.6
-135.4,13.6
-135.96,13.6
-136.52,13.6
-137.08,13.6
-137.64,13.6
-138.2,13.6
-138.76,13.6
-139.32,13.6
-139.88,13.6
-140.44,13.6
-141,13.6
-141.56,13.6
-142.12,13.6
-142.68,13.6
-143.24,13.6
-143.8,13.6
-144.36,13.6
-144.92,13.6
-145.48,13.6
-146.04,13.6
-146.6,13.6
-147.16,13.6
-147.72,13.6
-148.28,13.6
-148.84,13.6
-149.4,13.7
-149.96,13.8
-150.52,13.8
-151.08,13.9
-151.64,14.0
-152.2,14.0
-152.76,14.0
-153.32,14.1
-153.88,14.1
-154.44,14.1
-155,14.2
-155.56,14.2
-156.12,14.2
-156.68,14.2
-157.24,14.2
-157.8,14.3
-158.36,14.3
-158.92,14.3
-159.48,14.3
-160.04,14.3
-160.6,14.4
-161.16,14.4
-161.72,14.4
-162.28,14.4
-162.84,14.4
-163.4,14.4
-163.96,14.5
-164.52,14.5
-165.08,14.5
-165.64,14.5
-166.2,14.5
-166.76,14.5
-167.32,14.5
-167.88,14.6
-168.44,14.6
-169,14.6
-169.56,14.6
-170.12,14.6
-170.68,14.6
-171.24,14.6
-171.8,14.7
-172.36,14.7
-172.92,14.7
-173.48,14.7
-174.04,14.7
-174.6,14.7
-175.16,14.7
-175.72,14.7
-176.28,14.7
-176.84,14.8
-177.4,14.8
-177.96,14.8
-178.52,14.8
-179.08,14.8
-179.64,14.8
-180.2,14.9
-180.76,14.9
-181.32,14.9
-181.88,14.9
-182.44,14.9
-183,14.9
-183.56,14.9
-184.12,15.0
-184.68,15.0
-185.24,15.0
-185.8,15.0
-186.36,15.0
-186.92,15.0
-187.48,15.1
-188.04,15.1
-188.6,15.1
-189.16,15.1
-189.72,15.1
-190.28,15.1
-190.84,15.1
-191.4,15.1
-191.96,15.1
-192.52,15.1
-193.08,15.1
-193.64,15.2
-194.2,15.2
-194.76,15.2
-195.32,15.2
-195.88,15.2
-196.44,15.2
-197,15.2
-197.56,15.2
-198.12,15.2
-198.68,15.2
-199.24,15.2
-199.8,15.2
-200.36,15.2
-200.92,15.3
-201.48,15.3
-202.04,15.3
-202.6,15.3
-203.16,15.3
-203.72,15.3
-204.28,15.3
-204.84,15.3
-205.4,15.3
-205.96,15.3
-206.52,15.3
-207.08,15.4
-207.64,15.4
-208.2,15.4
-208.76,15.4
-209.32,15.4
-209.88,15.4
-210.44,15.4
-211,15.4
-211.56,15.4
-212.12,15.4
-212.68,15.4
-213.24,15.5
-213.8,15.5
-214.36,15.5
-214.92,15.5
-215.48,15.5
-216.04,15.5
-216.6,15.5
-217.16,15.5
-217.72,15.5
-218.28,15.5
-218.84,15.5
-219.4,15.5
-219.96,15.5
-220.52,15.5
-221.08,15.5
-221.64,15.5
-222.2,15.6
-222.76,15.6
-223.32,15.6
-223.88,15.6
-224.44,15.6
-225,15.6
-225.56,15.7
-226.12,15.7
-226.68,15.7
-227.24,15.7
-227.8,15.7
-228.36,15.7
-228.92,15.7
-229.48,15.8
-230.04,15.8
-230.6,15.8
-231.16,15.8
-231.72,15.8
-232.28,15.8
-232.84,15.9
-233.4,15.9
-233.96,15.9
-234.52,15.9
-235.08,15.9
-235.64,16.0
-236.2,16.0
-236.76,16.0
-237.32,16.0
-237.88,16.1
-238.44,16.1
-239,16.1
-239.56,16.2
-240.12,16.2
-240.68,16.3
-241.24,16.3
-241.8,16.4
-242.36,16.5
-242.92,16.6
-243.48,16.8
-244.04,16.8
-244.6,16.9
-245.16,17.0
-245.72,16.9
-246.28,16.9
-246.84,16.9
-247.4,16.9
-247.96,16.8
-248.52,16.8
-249.08,16.8
-249.64,16.8
-250.2,16.8
-250.76,16.7
-251.32,16.7
-251.88,16.7
-252.44,16.7
-253,16.7
-253.56,16.7
-254.12,16.7
-254.68,16.7
-255.24,16.6
-255.8,16.6
-256.36,16.6
-256.92,16.6
-257.48,16.6
-258.04,16.6
-258.6,16.6
-259.16,16.6
-259.72,16.6
-260.28,16.6
-260.84,16.6
-261.4,16.6
-261.96,16.6
-262.52,16.6
-263.08,16.7
-263.64,16.7
-264.2,16.8
-264.76,16.8
-265.32,16.9
-265.88,17.0
-266.44,17.1
-267,17.1
-267.56,17.1
-268.12,17.1
-268.68,17.1
-269.24,17.1
-269.8,17.1
-270.36,17.1
-270.92,17.1
-271.48,17.1
-272.04,17.1
-272.6,17.1
-273.16,17.1
-273.72,17.1
-274.28,17.1
-274.84,17.1
-275.4,17.1
-275.96,17.1
-276.52,17.1
-277.08,17.1
-277.64,17.1
-278.2,17.1
-278.76,17.1
-279.32,17.1
-279.88,17.1
-280.44,17.1
-281,17.1
-281.56,17.1
-282.12,17.1
-282.68,17.1
-283.24,17.1
-283.8,17.1
-284.36,17.1
-284.92,17.1
-285.48,17.1
-286.04,17.1
-286.6,17.1
-287.16,17.1
-287.72,17.1
-288.28,17.1
-288.84,17.1
-289.4,17.1
-289.96,17.1
-290.52,17.1
-291.08,17.1
-291.64,17.1
-292.2,17.1
-292.76,17.1
-293.32,17.1
-293.88,17.1
-294.44,17.1
-295,17.1
-295.56,17.1
-296.12,17.1
-296.68,17.1
-297.24,17.1
-297.8,17.1
-298.36,17.1
-298.92,17.1
-299.48,17.1
-300.04,17.1
-300.6,17.1
-301.16,17.1
-301.72,17.1
-302.28,17.1
-302.84,17.1
-303.4,17.2
-303.96,17.1
-304.52,17.2
-305.08,17.1
-305.64,17.2
-306.2,17.3
-306.76,17.6
-307.32,17.9
-307.88,18.2
-308.44,18.3
-309,18.4
-309.56,18.5
-310.12,18.6
-310.68,18.7
-311.24,18.8
-311.8,18.9
-312.36,18.9
-312.92,18.9
-313.48,18.9
-314.04,18.9
-314.6,18.9
-315.16,18.9
-315.72,18.9
-316.28,18.9
-316.84,18.9
-317.4,18.9
-317.96,18.9
-318.52,18.9
-319.08,18.9
-319.64,18.9
-320.2,18.9
-320.76,18.9
-321.32,18.9
-321.88,18.9
-322.44,18.9
-323,18.9
-323.56,18.9
-324.12,18.9
-324.68,18.9
-325.24,18.9
-325.8,18.9
-326.36,18.9
-326.92,18.9
-327.48,18.9
-328.04,18.9
-328.6,18.9
-329.16,18.9
-329.72,18.9
-330.28,18.9
-330.84,18.9
-331.4,18.9
-331.96,18.9
-332.52,18.9
-333.08,18.9
-333.64,18.9
-334.2,18.9
-334.76,18.9
-335.32,18.9
-335.88,18.9
-336.44,18.9
-337,18.9
-337.56,18.9
-338.12,18.9
-338.68,18.9
-339.24,18.9
-339.8,18.9
-340.36,18.9
-340.92,18.9
-341.48,18.9
-342.04,18.9
-342.6,18.9
-343.16,18.9
-343.72,18.9
-344.28,18.9
-344.84,18.9
-345.4,18.9
-345.96,18.9
-346.52,18.9
-347.08,18.9
-347.64,18.9
-348.2,18.9
-348.76,18.9
-349.32,18.9
-349.88,18.9
-350.44,18.9
-351,18.9
-351.56,18.9
-352.12,18.9
-352.68,18.9
-353.24,18.9
-353.8,18.9
-354.36,18.9
-354.92,18.9
-355.48,18.9
-356.04,18.9
-356.6,18.9
-357.16,18.9
-357.72,18.9
-358.28,18.9
-358.84,18.9
-359.4,18.9
-359.96,18.9
-360.52,18.9
-361.08,18.9
-361.64,18.9
-362.2,18.9
-362.76,18.9
-363.32,18.9
-363.88,18.9
-364.44,18.9
-365,18.9
-365.56,18.9
-366.12,18.9
-366.68,18.9
-367.24,18.9
-367.8,18.9
-368.36,18.9
-368.92,18.9
-369.48,19.0
-370.04,19.0
-370.6,19.1
-371.16,19.1
-371.72,19.1
-372.28,19.1
-372.84,19.1
-373.4,19.1
-373.96,19.1
-374.52,19.1
-375.08,19.1
-375.64,19.1
-376.2,19.1
-376.76,19.1
-377.32,19.1
-377.88,19.1
-378.44,19.1
-379,19.1
-379.56,19.1
-380.12,19.1
-380.68,19.1
-381.24,19.1
-381.8,19.1
-382.36,19.1
-382.92,19.1
-383.48,19.1
-384.04,19.1
-384.6,19.1
-385.16,19.1
-385.72,19.1
-386.28,19.1
-386.84,19.1
-387.4,19.1
-387.96,19.1
-388.52,19.1
-389.08,19.1
-389.64,19.1
-390.2,19.1
-390.76,19.1
-391.32,19.1
-391.88,22.0
-392.44,22.3
-393,22.4
-393.56,22.4
-394.12,22.4
-394.68,22.4
-395.24,22.4
-395.8,22.4
-396.36,22.4
-396.92,22.4
-397.48,22.4
-398.04,22.4
-398.6,22.5
-399.16,22.5
-399.72,22.5
-400.28,22.5
-400.84,22.5
-401.4,22.5
-401.96,22.4
-402.52,22.4
-403.08,22.4
-403.64,22.4
-404.2,22.4
-404.76,22.5
-405.32,22.6
-405.88,22.7
-406.44,22.7
-407,22.7
-407.56,22.7
-408.12,22.8
-408.68,23.2
-409.24,23.2
-409.8,23.2
-410.36,23.2
-410.92,23.2
-411.48,23.2
-412.04,23.2
-412.6,23.2
-413.16,23.2
-413.72,23.2
-414.28,23.2
-414.84,23.2
-415.4,23.2
-415.96,23.2
-416.52,23.2
-417.08,23.2
-417.64,23.2
-418.2,23.2
-418.76,23.2
-419.32,23.2
-419.88,23.2
-420.44,23.2
-421,23.2
-421.56,23.2
-422.12,23.2
-422.68,23.2
-423.24,23.2
-423.8,23.2
-424.36,23.2
-424.92,23.2
-425.48,23.2
-426.04,23.2
-426.6,23.2
-427.16,23.2
-427.72,23.2
-428.28,23.2
-428.84,23.2
-429.4,23.2
-429.96,23.2
-430.52,23.2
-431.08,23.2
-431.64,23.2
-432.2,23.2
-432.76,23.2
-433.32,23.2
-433.88,23.2
-434.44,23.2
-435,23.2
-435.56,23.2
-436.12,23.2
-436.68,23.2
-437.24,23.2
-437.8,23.2
-438.36,23.2
-438.92,23.2
-439.48,23.2
-440.04,23.2
-440.6,23.2
-441.16,23.2
-441.72,23.2
-442.28,23.2
-442.84,23.2
-443.4,23.2
-443.96,23.2
-444.52,23.1
-445.08,23.1
-445.64,23.1
-446.2,23.1
-446.76,23.1
-447.32,23.0
-447.88,23.0
-448.44,23.0
-449,23.0
-449.56,23.0
-450.12,23.0
-450.68,23.0
-451.24,23.0
-451.8,23.0
-452.36,23.0
-452.92,23.0
-453.48,23.0
-454.04,23.0
-454.6,23.0
-455.16,23.0
-455.72,23.0
-456.28,23.0
-456.84,23.0
-457.4,23.0
-457.96,23.0
-458.52,23.0
-459.08,23.0
-459.64,23.0
-460.2,23.0
-460.76,23.0
-461.32,23.0
-461.88,23.0
-462.44,23.0
-463,23.0
-463.56,23.0
-464.12,23.0
-464.68,23.0
-465.24,23.0
-465.8,23.0
-466.36,22.9
-466.92,22.9
-467.48,23.0
-468.04,23.0
-468.6,23.0
-469.16,23.0
-469.72,23.0
-470.28,23.0
-470.84,23.0
-471.4,23.0
-471.96,23.0
-472.52,23.0
-473.08,23.0
-473.64,23.0
-474.2,23.0
-474.76,23.0
-475.32,23.0
-475.88,23.0
-476.44,23.0
-477,23.0
-477.56,23.0
-478.12,23.0
-478.68,23.0
-479.24,23.0
-479.8,23.0
-480.36,23.0
-480.92,23.0
-481.48,23.0
-482.04,23.0
-482.6,23.0
-483.16,23.0
-483.72,23.0
-484.28,23.0
-484.84,23.0
-485.4,23.0
-485.96,23.0
-486.3,23.0
