D,T
-126.535,12.7798
-127.035,12.8254
-127.535,12.8996
-128.035,12.9568
-128.535,12.989
-129.035,13.0128
-129.535,13.0614
-130.035,13.1066
-130.535,13.1626
-131.035,13.2154
-131.535,13.2636
-132.035,13.334
-132.535,13.3784
-133.035,13.4288
-133.535,13.4828
-134.035,13.5148
-134.535,13.5674
-135.035,13.6068
-135.535,13.671
-136.035,13.7746
-136.535,13.8346
-137.035,13.8996
-137.535,13.96
-138.035,14.021
-138.535,14.1044
-139.035,14.18
-139.535,14.234
-140.035,14.2862
-140.535,14.4352
-141.035,14.519
-141.535,14.5292
-142.035,14.5262
-142.535,14.5312
-143.035,14.5292
-143.535,14.5314
-144.035,14.5346
-144.535,14.5276
-145.035,14.5272
-145.535,14.6344
-146.035,14.8716
-146.535,15.1148
-147.035,15.3254
-147.535,15.5302
-148.035,15.7534
-148.535,15.9426
-149.035,16.142
-149.535,16.4568
-150.035,16.7532
-150.535,16.8032
-151.035,16.812
-151.535,16.81
-152.035,16.8134
-152.535,16.8158
-153.035,16.8138
-153.535,16.8168
-154.035,16.8174
-154.535,16.8156
-155.035,16.8238
-155.535,16.821
-156.035,16.8232
-156.535,16.8238
-157.035,16.8332
-157.535,16.828
-158.035,16.832
-158.535,16.8316
-159.035,16.8308
-159.535,16.8354
-160.035,16.8346
-160.535,16.8422
-161.035,16.8348
-161.535,16.8386
-162.035,16.84
-162.535,16.8366
-163.035,16.8448
-163.535,16.8428
-164.035,16.8436
-164.535,16.8436
-165.035,16.8486
-165.535,16.852
-166.035,16.8514
-166.535,17.0012
-167.035,17.4494
-167.535,17.4992
-168.035,17.5056
-168.535,17.5014
-169.035,17.5112
-169.535,17.514
-170.035,17.5204
-170.535,17.522
-171.035,17.525
-171.535,17.5268
-172.035,17.5304
-172.535,17.528
-173.035,17.5332
-173.535,17.5346
-174.035,17.5358
-174.535,17.5314
-175.035,17.5356
-175.535,17.53
-176.035,17.539
-176.535,17.54
-177.035,17.5398
-177.535,17.5376
-178.035,17.5358
-178.535,17.538
-179.035,17.5364
-179.535,17.5444
-180.035,17.544
-180.535,17.5416
-181.035,17.543
-181.535,17.5386
-182.035,17.542
-182.535,17.5476
-183.035,17.5432
-183.535,17.544
-184.035,17.5374
-184.535,17.5422
-185.035,17.5484
-185.535,17.542
-186.035,17.5522
-186.535,17.5508
-187.035,17.5506
-187.535,17.549
-188.035,17.5508
-188.535,17.5458
-189.035,17.547
-189.535,17.5552
-190.035,17.5582
-190.535,17.5522
-191.035,17.5586
-191.535,17.5552
-192.035,17.5528
-192.535,17.561
-193.035,17.5548
-193.535,17.5514
-194.035,17.5598
-194.535,17.5524
-195.035,17.558
-195.535,17.5508
-196.035,17.5586
-196.535,17.5592
-197.035,17.5546
-197.535,17.561
-198.035,17.549
-198.535,17.5588
-199.035,17.5494
-199.535,17.5602
-200.035,17.5548
-200.535,17.5606
-201.035,17.5624
-201.535,17.5678
-202.035,17.559
-202.535,17.5624
-203.035,17.5626
-203.535,17.5688
-204.035,17.5686
-204.535,17.5672
-205.035,17.5676
-205.535,17.5708
-206.035,17.5718
-206.535,17.5664
-207.035,17.571
-207.535,17.5726
-208.035,17.5716
-208.535,17.572
-209.035,17.5674
-209.535,17.5688
-210.035,17.5682
-210.535,17.5736
-211.035,17.5854
-211.535,17.5774
-212.035,17.5764
-212.535,17.5726
-213.035,17.5736
-213.535,17.577
-214.035,17.5812
-214.535,17.585
-215.035,17.5794
-215.535,17.5802
-216.035,17.5766
-216.535,17.5804
-217.035,17.5792
-217.535,17.5794
-218.035,17.5856
-218.535,17.5876
-219.035,17.5814
-219.535,17.5744
-220.035,17.5754
-220.535,17.584
-221.035,17.5794
-221.535,17.5776
-222.035,17.5756
-222.535,17.585
-223.035,17.5876
-223.535,17.5838
-224.035,17.5884
-224.535,17.5904
-225.035,17.586
-225.535,17.5928
-226.035,17.5886
-226.535,17.5878
-227.035,17.5874
-227.535,17.592
-228.035,17.589
-228.535,17.5908
-229.035,17.591
-229.535,17.5902
-230.035,17.5964
-230.535,17.588
-231.035,17.594
-231.535,17.5894
-232.035,17.59
-232.535,17.5878
-233.035,17.5932
-233.535,17.5908
-234.035,17.5944
-234.535,17.5936
-235.035,17.5952
-235.535,17.5946
-236.035,17.5974
-236.535,17.6002
-237.035,17.6004
-237.535,17.5976
-238.035,17.5906
-238.535,17.6012
-239.035,17.5928
-239.535,17.6024
-240.035,17.5994
-240.535,17.5932
-241.035,17.5904
-241.535,17.599
-242.035,17.59
-242.535,17.594
-243.035,17.5962
-243.535,17.6024
-244.035,17.5964
-244.535,17.5928
-245.035,17.5942
-245.535,17.5978
-246.035,17.6014
-246.535,17.5924
-247.035,17.5998
-247.535,17.5972
-248.035,17.5944
-248.535,17.6006
-249.035,17.6002
-249.535,17.5968
-250.035,17.5964
-250.535,17.5996
-251.035,17.6008
-251.535,17.5972
-252.035,17.6016
-252.535,17.5974
-253.035,17.6024
-253.535,17.6272
-254.035,17.6414
-254.535,17.6538
-255.035,17.648
-255.535,17.6476
-256.035,17.6424
-256.535,17.6462
-257.035,17.6522
-257.535,17.6484
-258.035,17.6532
-258.535,17.6526
-259.035,17.6542
-259.535,17.6612
-260.035,17.6634
-260.535,17.6568
-261.035,17.6746
-261.535,17.7556
-262.035,17.8324
-262.535,17.8294
-263.035,17.8342
-263.535,17.8414
-264.035,17.8402
-264.535,17.8508
-265.035,17.8894
-265.535,17.9962
-266.035,18.0248
-266.535,18.0256
-267.035,18.0226
-267.535,18.0262
-268.035,18.0278
-268.535,18.0284
-269.035,18.0248
-269.535,18.028
-270.035,18.031
-270.535,18.025
-271.035,18.0258
-271.535,18.0298
-272.035,18.0358
-272.535,18.0288
-273.035,18.0274
-273.535,18.0294
-274.035,18.0302
-274.535,18.0358
-275.035,18.0362
-275.535,18.037
-276.035,18.032
-276.535,18.034
-277.035,18.0336
-277.535,18.0328
-278.035,18.0314
-278.535,18.029
-279.035,18.0316
-279.535,18.0382
-280.035,18.0354
-280.535,18.0344
-281.035,18.0316
-281.535,18.0968
-282.035,18.7836
-282.535,19.3992
-283.035,19.4994
-283.535,19.4394
-284.035,19.3656
-284.535,19.3162
-285.035,19.2904
-285.535,19.2564
-286.035,19.2212
-286.535,19.181
-287.035,19.1132
-287.535,19.0452
-288.035,18.9926
-288.535,18.9582
-289.035,18.9274
-289.535,18.9162
-290.035,18.9056
-290.535,18.8956
-291.035,18.8762
-291.535,18.8486
-292.035,18.8268
-292.535,18.7876
-293.035,18.7616
-293.535,18.7194
-294.035,18.6794
-294.535,18.648
-295.035,18.6102
-295.535,18.5796
-296.035,18.5474
-296.535,18.462
-297.035,18.3758
-297.535,18.3156
-298.035,18.2754
-298.535,18.2518
-299.035,18.234
-299.535,18.2262
-300.035,18.224
-300.535,18.2438
-301.035,18.2372
-301.535,18.2384
-302.035,18.2494
-302.535,18.2446
-303.035,18.2394
-303.535,18.2508
-304.035,18.2476
-304.535,18.2408
-305.035,18.2376
-305.535,18.2372
-306.035,18.2412
-306.535,18.2428
-307.035,18.2414
-307.535,18.2278
-308.035,18.2408
-308.535,18.2438
-309.035,18.2522
-309.535,18.2368
-310.035,18.2396
-310.535,18.2464
-311.035,18.2426
-311.535,18.234
-312.035,18.2452
-312.535,18.2464
-313.035,18.2446
-313.535,18.2466
-314.035,18.2452
-314.535,18.2428
-315.035,18.245
-315.535,18.245
-316.035,18.2406
-316.535,18.2404
-317.035,18.2354
-317.535,18.2446
-318.035,18.2422
-318.535,18.238
-319.035,18.2454
-319.535,18.2446
-320.035,18.2468
-320.535,18.2504
-321.035,18.2484
-321.535,18.2398
-322.035,18.2388
-322.535,18.248
-323.035,18.2452
-323.535,18.2394
-324.035,18.2402
-324.535,18.2404
-325.035,18.2476
-325.535,18.2494
-326.035,18.245
-326.535,18.2436
-327.035,18.3328
-327.535,18.5322
-328.035,18.6074
-328.535,18.6326
-329.035,18.6494
-329.535,18.6642
-330.035,18.67
-330.535,18.6776
-331.035,18.6798
-331.535,18.6846
-332.035,18.6916
-332.535,18.6998
-333.035,18.6986
-333.535,18.6982
-334.035,18.7128
-334.535,18.7118
-335.035,18.7438
-335.535,18.7596
-336.035,18.7672
-336.535,18.7692
-337.035,18.764
-337.535,18.766
-338.035,18.7688
-338.535,18.7644
-339.035,18.773
-339.535,18.7674
-340.035,18.7656
-340.535,18.7712
-341.035,18.7658
-341.535,18.7666
-342.035,18.7692
-342.535,18.7706
-343.035,18.7672
-343.535,18.7694
-344.035,18.7716
-344.535,18.766
-345.035,18.7762
-345.535,18.7756
-346.035,18.7756
-346.535,18.78
-347.035,18.7746
-347.535,18.7682
-348.035,18.772
-348.535,18.7702
-349.035,18.7734
-349.535,18.774
-350.035,18.7762
-350.535,18.7808
-351.035,18.7748
-351.535,18.7708
-352.035,18.7732
-352.535,18.7786
-353.035,18.7732
-353.535,18.77
-354.035,18.77
-354.535,18.7752
-355.035,18.7782
-355.535,18.7844
-356.035,18.815
-356.535,18.9322
-357.035,18.992
-357.535,19.0894
-358.035,19.1824
-358.535,19.1972
-359.035,19.1708
-359.535,19.1176
-360.035,19.0218
-360.535,18.8874
-361.035,18.731
-361.535,18.6326
-362.035,18.5984
-362.535,18.5652
-363.035,18.526
-363.535,18.498
-364.035,18.4672
-364.535,18.449
-365.035,18.4362
-365.535,18.4126
-366.035,18.3966
-366.535,18.396
-367.035,18.3784
-367.535,18.3742
-368.035,18.385
-368.535,18.3712
-369.035,18.3782
-369.535,18.3666
-370.035,18.3738
-370.535,18.3902
-371.035,18.3948
-371.535,18.397
-372.035,18.4014
-372.535,18.4366
-373.035,18.4496
-373.535,18.4802
-374.035,18.523
-374.535,18.5538
-375.035,18.5922
-375.535,18.6076
-376.035,18.622
-376.535,18.638
-377.035,18.6608
-377.535,18.688
-378.035,18.719
-378.535,18.7534
-379.035,18.8246
-379.535,18.894
-380.035,18.962
-380.535,19.0162
-381.035,19.1062
-381.535,19.205
-382.035,19.2354
-382.535,19.2432
-383.035,19.24
-383.535,19.2532
-384.035,19.3188
-384.535,19.3342
-385.035,19.3388
-385.535,19.338
-386.035,19.3438
-386.535,19.3418
-387.035,19.3462
-387.535,19.3382
-388.035,19.3452
-388.53,19.3444898
