D,T
-119.555,12.189
-120.555,12.1873
-121.555,12.1877
-122.555,12.1902
-123.555,12.1862
-124.555,12.1809
-125.555,12.1845
-126.555,12.1883
-127.555,12.1861
-128.555,12.1865
-129.555,12.1893
-130.555,12.1872
-131.555,12.1835
-132.555,12.2619
-133.555,15.8269
-134.555,16.3512
-135.555,16.3711
-136.555,16.3779
-137.555,16.3847
-138.555,16.3892
-139.555,16.3867
-140.555,16.3908
-141.555,16.3928
-142.555,16.397
-143.555,16.3973
-144.555,16.3953
-145.555,16.3996
-146.555,16.3986
-147.555,16.4093
-148.555,16.4078
-149.555,16.4088
-150.555,16.4089
-151.555,16.413
-152.555,16.4143
-153.555,16.418
-154.555,16.4155
-155.555,16.4139
-156.555,16.418
-157.555,16.4182
-158.555,16.4152
-159.555,16.4154
-160.555,16.4198
-161.555,16.4199
-162.555,16.4189
-163.555,16.4196
-164.555,16.4253
-165.555,16.4244
-166.555,16.4223
-167.555,16.43
-168.555,16.4305
-169.555,16.4334
-170.555,16.4314
-171.555,16.4308
-172.555,16.4322
-173.555,16.4302
-174.555,16.4326
-175.555,16.4297
-176.555,16.4319
-177.555,16.4287
-178.555,16.429
-179.555,16.4315
-180.555,16.4294
-181.555,16.4309
-182.555,16.4333
-183.555,16.4324
-184.555,16.4302
-185.555,16.4359
-186.555,16.4329
-187.555,16.4352
-188.555,16.4375
-189.555,16.4352
-190.555,16.4381
-191.555,16.4348
-192.555,16.4379
-193.555,16.4395
-194.555,16.4356
-195.555,16.4385
-196.555,16.4425
-197.555,16.4398
-198.555,16.4411
-199.555,16.4402
-200.555,16.439
-201.555,16.4382
-202.555,16.4423
-203.555,16.4401
-204.555,16.4412
-205.555,16.4439
-206.555,16.5038
-207.555,16.7075
-208.555,16.8772
-209.555,16.9761
-210.555,16.9869
-211.555,16.9833
-212.555,16.9843
-213.555,16.9853
-214.555,16.9849
-215.555,16.9887
-216.555,17.0112
-217.555,17.0338
-218.555,17.0373
-219.555,17.0344
-220.555,17.0443
-221.555,17.0431
-222.555,17.0501
-223.555,17.0507
-224.555,17.0562
-225.555,17.0571
-226.555,17.0617
-227.555,17.0645
-228.555,17.0696
-229.555,17.0773
-230.555,17.0786
-231.555,17.0787
-232.555,17.0818
-233.555,17.0833
-234.555,17.0866
-235.555,17.0956
-236.555,17.0947
-237.555,17.0987
-238.555,17.1007
-239.555,17.1062
-240.555,17.1115
-241.555,17.1175
-242.555,17.1226
-243.555,17.1251
-244.555,17.127
-245.555,17.1326
-246.555,17.1391
-247.555,17.148
-248.555,17.1538
-249.555,17.1552
-250.555,17.1635
-251.555,17.1702
-252.555,17.171
-253.555,17.1878
-254.555,17.1917
-255.555,17.1951
-256.555,17.1956
-257.555,17.1981
-258.555,17.2041
-259.555,17.2097
-260.555,17.2235
-261.555,17.238
-262.555,17.2412
-263.555,17.2574
-264.555,17.2767
-265.555,17.2757
-266.555,17.2778
-267.555,17.279
-268.555,17.2766
-269.555,17.2827
-270.555,17.2793
-271.555,17.2779
-272.555,17.2812
-273.555,17.2791
-274.555,17.2806
-275.555,17.2817
-276.555,17.28
-277.555,17.2809
-278.555,17.2831
-279.555,17.281
-280.555,17.2807
-281.555,17.2954
-282.555,17.3024
-283.555,17.3127
-284.555,17.3334
-285.555,17.3515
-286.555,17.3565
-287.555,17.3661
-288.555,17.365
-289.555,17.3709
-290.555,17.3844
-291.555,17.3977
-292.555,17.4307
-293.555,17.4492
-294.555,17.5345
-295.555,17.8972
-296.555,18.6246
-297.555,18.7764
-298.555,18.7518
-299.555,18.714
-300.555,18.7307
-301.555,18.7602
-302.555,18.8079
-303.555,18.839
-304.555,18.8623
-305.555,18.8743
-306.555,18.8848
-307.555,18.8944
-308.555,18.9037
-309.5515,18.91766667
