330020.0,664350.2,Considerable,Coal
330543.3076923077,663992.4615384615,Considerable,Coal
328875.14285714284,665905.1428571428,Considerable,Coal
328707.54545454547,666342.8181818182,Considerable,Coal
328809.55555555556,666441.2222222222,Considerable,Coal
329039.9,667216.2,Moderate,Ironstone
328677.25,666202.75,Moderate,Coal
328716.6,665964.2,Considerable,Coal
328764.10714285716,666042.8928571428,Considerable,Coal
328830.4,666170.1,Considerable,Coal
328544.26470588235,666396.6470588235,Considerable,Coal
328793.9583333333,662050.7083333334,Considerable,Coal
328807.6666666667,662116.3333333334,Considerable,Coal
328587.17391304346,665650.3478260869,Considerable,Coal
328263.6,665553.4,Considerable,Coal
328347.97101449274,665680.768115942,Considerable,Coal
328517.0333333333,666224.4666666667,Considerable,Coal
328437.3076923077,666342.8461538461,Considerable,Coal
328044.4285714286,665133.5714285715,665148,328048
328050.85714285716,665056.0,Shallow,Ironstone
328111.0,665149.8,Considerable,Coal
328124.25,665337.0625,Considerable,Coal
327277.3333333333,665095.6666666666,Shallow,Coal
327833.3157894737,664468.8421052631,Considerable,Coal
327827.2,664884.6,Considerable,Coal
329226.2418300654,663959.3529411765,Considerable,Coal
326242.3333333333,663265.3333333334,Considerable,Coal
327232.8,661682.0,Considerable,Coal
327094.94444444444,664064.4444444445,Considerable,Coal
327128.2448979592,664160.5102040817,Considerable,Coal
325775.4,663112.2,Considerable,Coal
326018.54545454547,663338.3636363636,Considerable,Coal
326166.77777777775,663183.6666666666,Considerable,Coal
326209.46153846156,663247.4615384615,Considerable,Coal
335572.8888888889,662788.2222222222,Moderate,Coal
335812.3333333333,666323.2222222222,Considerable,Coal
325597.2,663101.2,Considerable,Coal
325758.8,663126.4,Moderate,Coal
335157.61904761905,661523.4761904762,Moderate,Coal
335039.0,666415.7272727273,Considerable,Coal
335217.0,667140.2,Considerable,Coal
335565.9069767442,661483.3023255814,Moderate,Coal
334619.8,666139.2,Shallow,Coal
334582.2,665834.8,Shallow,Coal
334660.1212121212,666244.4242424242,Shallow,Coal
334781.0,667442.4,Considerable,Coal
328343.8,661910.8,Considerable,Coal
328406.76470588235,663808.0588235294,Considerable,Coal
327950.3888888889,664607.6111111111,Considerable,Coal
328037.85714285716,665144.0,Shallow,Coal
327603.3103448276,664962.8620689656,Considerable,Coal
327889.25,664927.5,Shallow,Coal
327759.8823529412,664696.2352941176,Considerable,Ironstone
328300.2,662087.6,Moderate,Coal
327336.28571428574,665103.2857142857,Considerable,Coal
327352.95,665124.4,Considerable,Coal
327301.4909090909,665071.8727272727,Considerable,Coal
327551.92,665001.44,Considerable,Coal
326699.4,663099.0,Considerable,Coal
326551.60493827163,663644.1481481482,Shallow,Coal
327156.0,664178.8571428572,Shallow,Coal
327288.0,664056.0,Considerable,Coal
326519.63636363635,662682.9545454546,Considerable,Coal
326198.9,663289.0,Moderate,Coal
326495.5394736842,663396.1315789474,Considerable,Coal
326602.46153846156,662886.3076923077,Considerable,Coal
325801.6153846154,663087.3076923077,Moderate,Coal
325889.8,662985.2,Considerable,Coal
326059.4666666667,663288.5333333333,Considerable,Coal
326502.3333333333,662660.1111111111,Considerable,Coal
337162.3333333333,664939.5833333334,Shallow,Coal
337359.7428571429,664850.8714285714,Shallow,Coal
325562.5333333333,663012.9333333333,Considerable,Coal
325760.0,663200.0,Shallow,Coal
334808.04761904763,666503.8095238095,Moderate,Coal
334832.9166666667,666478.5416666666,Considerable,Coal
335029.4,660909.4,Shallow,Coal
335682.2702702703,662887.0540540541,Moderate,Coal
334477.64285714284,662951.8571428572,Shallow,Coal
334663.6666666667,666323.8666666667,Shallow,Coal
334659.7272727273,666391.6363636364,Shallow,Coal
334775.0,666505.3666666667,Moderate,Coal
334251.36666666664,664712.2666666667,Shallow,Coal
334234.4,664784.0,Shallow,Coal
333871.5714285714,666323.5714285715,Moderate,Coal
333902.6,666498.925,Considerable,Coal
333899.6,663511.2,Shallow,Coal
334034.0909090909,664851.9090909091,Moderate,Coal
334087.85714285716,664843.5714285715,Considerable,Coal
334119.29032258067,664970.8709677419,Moderate,Coal
333465.0,663368.2,Shallow,Coal
333245.4,663878.8,Considerable,Coal
333779.4,661195.6,Considerable,Coal
333870.44444444444,661306.3333333334,Considerable,Coal
332998.28571428574,667327.2857142857,Considerable,Coal
333415.875,660241.375,Considerable,Coal
333448.8,660966.2,Considerable,Coal
333869.15625,661383.875,Considerable,Coal
332787.0,661602.6,Considerable,Coal
332796.8,661188.0,Considerable,Coal
333014.9024390244,664710.2195121951,Moderate,Coal
333161.8888888889,664552.1111111111,Considerable,Coal
332278.6,665301.4,Considerable,Coal
332361.2,665395.0,Considerable,Coal
332975.125,660815.5,Considerable,Coal
332687.3461538461,661427.7692307692,Considerable,Coal
331751.0,666781.25,Shallow,Coal
332214.2,660359.8,Considerable,Coal
332263.8,661243.4,Considerable,Coal
332511.0,661676.4642857143,Considerable,Coal
327349.25925925927,663984.6296296297,Considerable,Ironstone
327204.07692307694,665136.7692307692,Considerable,Coal
327203.0,665863.0,Moderate,Oil
327279.2,666173.8,Moderate,Oil
326397.7916666667,663572.6666666666,Considerable,Coal
326645.8,663905.6,Considerable,Coal
326903.2,662955.0,Considerable,Coal
326800.2,663720.0,Shallow,Coal
326005.3333333333,663350.75,Considerable,Coal
326186.45454545453,663452.3636363636,Considerable,Coal
326588.5975609756,663183.231707317,Considerable,Coal
326440.6,663586.6,Considerable,Coal
325706.25,663190.25,Moderate,Coal
325812.0,663079.1111111111,Shallow,Coal
325897.2,663097.2,Shallow,Coal
325874.4285714286,663235.1428571428,Considerable,Coal
335390.3658536585,662736.3414634146,Moderate,Coal
335013.84210526315,666494.1578947369,Considerable,Coal
335055.53571428574,666448.3571428572,Considerable,Coal
337113.77777777775,664946.4444444445,Shallow,Coal
334544.73913043475,666111.9130434783,Moderate,Coal
334647.8181818182,666294.6363636364,Shallow,Coal
334761.0,666535.4285714285,Moderate,Coal
335349.55555555556,661069.4444444445,Moderate,Coal
334109.0,664838.5,Considerable,Coal
334135.1,665006.3,Moderate,Coal
334115.9259259259,665302.1111111111,Considerable,Coal
334573.28571428574,666204.5714285715,Shallow,Coal
333680.4,663645.4,Considerable,Coal
334180.4,662149.4,Moderate,Coal
333711.85714285716,664943.5,Considerable,Coal
333723.625,664931.5625,Considerable,Coal
333430.57692307694,661999.9230769231,Considerable,Coal
333289.5263157895,662460.8947368421,Considerable,Coal
333462.8333333333,663331.0,Shallow,Coal
333464.0,663341.8,Shallow,Coal
332910.77777777775,665016.8888888889,Moderate,Coal
332600.4,665491.75,Considerable,Coal
332939.4,667126.8,Considerable,Coal
333482.0,661088.2,Considerable,Coal
332258.87096774194,666865.5161290322,Considerable,Coal
333034.0,660790.4285714285,Considerable,Coal
333523.4252873563,662014.3333333334,Considerable,Coal
332995.27777777775,663844.3333333334,Considerable,Coal
331873.54285714286,662682.5142857142,Considerable,Coal
331950.6153846154,665093.1538461539,Considerable,Coal
331936.2,665076.44,Considerable,Coal
332436.71428571426,665429.0,Considerable,Coal
330439.5833333333,663725.1666666666,Moderate,Coal
330910.71428571426,664597.2857142857,Considerable,Coal
331312.08771929826,664587.4210526316,Moderate,Coal
331786.71428571426,661944.4285714285,Considerable,Coal
329722.44736842107,661811.7894736842,Considerable,Coal
329755.8,661944.2,Considerable,Coal
330080.6,661758.6,Considerable,Coal
330126.5714285714,664996.0,Considerable,Coal
328676.0833333333,665920.4166666666,Considerable,Coal
329591.4,664637.8,Considerable,Coal
329213.3333333333,667077.6666666666,Considerable,Coal
329302.92307692306,667197.9230769231,Considerable,Coal
327971.9,665182.5,665166,327955
328459.1666666667,665674.8333333334,Considerable,Coal
328205.4,665939.4,Considerable,Coal
328928.4,661498.5333333333,Considerable,Coal
333613.76923076925,666388.5384615385,Considerable,Coal
333906.88732394367,660542.4647887324,Considerable,Coal
334051.1111111111,665118.0,Considerable,Coal
333867.2,666042.2,Moderate,Coal
333515.8,661057.2545454545,Considerable,Coal
333431.5,662437.0,Considerable,Coal
333597.8,663599.2333333333,Considerable,Coal
333657.77777777775,663482.1111111111,Considerable,Coal
332783.1111111111,661168.7777777778,Considerable,Coal
332776.24242424243,666707.6363636364,Considerable,Coal
332920.2,666663.2,Considerable,Coal
333485.3918918919,661157.8378378379,Considerable,Coal
332510.2,660528.0,Considerable,Coal
333149.1111111111,660343.2222222222,Considerable,Coal
332758.85714285716,661178.7142857143,Considerable,Coal
332800.1818181818,661171.5454545454,Considerable,Coal
331693.22222222225,662064.0,Considerable,Coal
331593.5714285714,664046.4285714285,Moderate,Coal
331573.93333333335,664627.7333333333,Considerable,Coal
331833.3703703704,664964.1851851852,Considerable,Coal
330437.3333333333,664924.1111111111,Considerable,Coal
330503.4,665187.4,Considerable,Coal
330934.1818181818,663172.7272727273,Moderate,Coal
330978.8333333333,664175.5833333334,Moderate,Coal
329949.0,666211.2857142857,Considerable,Coal
330758.8,661069.0,Considerable,Coal
330222.8888888889,662086.4444444445,Considerable,Coal
330265.8,664285.8,Considerable,Coal
329216.8,667293.0,Moderate,Coal
330286.25,661238.2777777778,Considerable,Coal
330088.4285714286,662081.8571428572,Considerable,Coal
329809.8,664648.6,Considerable,Coal
328964.5714285714,666466.8571428572,Considerable,Coal
329073.75,666989.625,Shallow,Coal
329709.45454545453,663565.4141414141,Considerable,Coal
329165.8181818182,665099.0909090909,Considerable,Coal
328711.8,665765.0,Considerable,Coal
328532.4516129032,666248.7096774194,Considerable,Coal
328723.2,666425.2,Considerable,Ironstone
328842.6,666517.8,Moderate,Coal
328480.3333333333,666290.5,Considerable,Coal
329079.6,661592.2,Considerable,Coal
328915.3076923077,664685.3076923077,Considerable,Coal
328694.1111111111,665445.1111111111,Considerable,Coal
328295.0,665716.3333333334,Considerable,Coal
328373.0909090909,665541.7272727273,Considerable,Coal
328379.8888888889,665664.8888888889,Considerable,Coal
328472.48484848486,665668.0,Considerable,Coal
328121.0,664948.4375,Considerable,Coal
328052.2,665410.0,Shallow,Coal
328120.6666666667,665346.0,Considerable,Coal
328257.8,665371.8,Considerable,Coal
327473.5,664333.8333333334,Considerable,Coal
327514.27777777775,664032.8055555555,Considerable,Coal
327659.375,664107.5,Considerable,Coal
328393.8095238095,664373.8095238095,Considerable,Coal
327070.6666666667,662827.8888888889,Considerable,Coal
327132.5,662757.9130434783,Considerable,Coal
327158.0,663833.8125,Considerable,Coal
327142.16,664065.12,Considerable,Coal
325923.4117647059,663045.4705882353,Shallow,Coal
325957.71428571426,663390.4285714285,Considerable,Coal
326664.64705882355,663876.9411764706,Considerable,Coal
326694.17391304346,663675.0,Shallow,Coal
330779.6,665928.6,Considerable,Coal
330842.78571428574,663302.9285714285,Moderate,Coal
331006.78571428574,664319.9285714285,Moderate,Coal
331757.56140350876,664935.0350877193,Considerable,Coal
329766.8947368421,660799.1578947369,Moderate,Coal
330222.6666666667,663617.0,Considerable,Coal
330278.1111111111,664616.6666666666,Considerable,Coal
330459.2,665102.2,Considerable,Coal
329354.6,661566.0,Considerable,Coal
329449.23529411765,663138.5882352941,Considerable,Coal
329064.1111111111,667206.4444444445,Moderate,Ironstone
329201.7804878049,667107.8048780488,Considerable,Coal
328530.6153846154,666278.8461538461,Considerable,Coal
328625.6,666198.6,Considerable,Coal
328655.45,665940.05,Considerable,Coal
328946.4,666196.0,Considerable,Coal
328871.6,664291.0,Considerable,Coal
329060.6,665053.6,Considerable,Coal
328598.8,665510.4,Considerable,Coal
328516.75,666043.125,Moderate,Coal
328365.3333333333,665746.2307692308,Considerable,Coal
328512.04545454547,665992.9545454546,Considerable,Coal
329133.7619047619,661639.1904761905,Considerable,Coal
329372.89763779525,663811.4724409449,Considerable,Coal
327943.05555555556,664473.1111111111,Considerable,Coal
327953.1111111111,665172.2222222222,Shallow,Coal
328238.77777777775,665387.0,Considerable,Coal
328316.86666666664,665727.4,Moderate,Coal
327769.0,666008.0,Shallow,Oil
328291.0,662081.2307692308,Considerable,Coal
328649.3703703704,664374.8888888889,Considerable,Coal
328970.7697368421,664044.052631579,Considerable,Coal
327140.8888888889,665938.7777777778,Moderate,Oil
327612.8470588235,664507.694117647,Considerable,Coal
327580.0,664743.4444444445,Considerable,Coal
327887.2727272727,664843.6363636364,Shallow,Coal
326965.1818181818,662955.1818181818,Considerable,Coal
327224.8888888889,663861.2222222222,Moderate,Coal
327390.93333333335,663787.8,Considerable,Coal
327279.6666666667,665077.3333333334,Considerable,Coal
326593.5,663300.7,Considerable,Coal
326279.8181818182,663681.0,Considerable,Coal
326696.22222222225,663757.0,Shallow,Coal
326730.45454545453,663724.6363636364,Shallow,Coal
325977.0,663177.8,Considerable,Coal
325969.13333333336,663335.2666666667,Shallow,Coal
326060.8,663316.0,Considerable,Coal
326091.17647058825,663096.3529411765,Considerable,Coal
326648.2457142857,662631.2457142858,Considerable,Coal\n
325827.4,663063.8,Shallow,Coal
325842.6,663048.2,Considerable,Coal
325935.6,663329.0,Shallow,Coal
335110.22222222225,661479.4444444445,Moderate,Coal
335539.0,662649.3880597015,Shallow,Coal
337225.67741935485,665100.2903225806,Moderate,Coal
337520.34722222225,664800.2361111111,Considerable,Coal
334701.4285714286,666226.5714285715,Shallow,Coal
334689.39130434784,666375.3333333334,Considerable,Coal
334736.6875,667054.5,Considerable,Coal
334833.3,667110.6,Considerable,Coal
334562.14285714284,662290.1428571428,Shallow,Coal
334353.0,664857.8571428572,Considerable,Coal
334432.2926829268,666052.487804878,Moderate,Coal
334616.2,665907.425,Considerable,Coal
443732.5294117647,544132.9019607843,Moderate,Limestone
444199.4,544209.4,Shallow,Limestone
443010.2972972973,544217.1891891892,Moderate,Limestone
438124.5544066666,548686.39534,Considerable,Coal
436212.3196157895,539913.3703368421,Considerable,Coal
441914.8980133334,551321.40336,Moderate,Coal
441889.1176543859,552400.3274333333,Moderate,Coal
445502.0,540405.8,Considerable,Coal
439255.7551122449,548297.7346999999,Considerable,Coal
438810.4735705882,549431.9452705882,Considerable,Coal
439151.12076666666,548375.1517333334,Considerable,Coal
444732.2,538081.8,Considerable,Coal
444778.23076923075,538776.6923076923,Considerable,Coal
445194.0,539612.2,Moderate,Coal
445383.4,539524.4,Considerable,Coal
443522.0,547085.4,Considerable,Coal
444096.4,544566.4,Considerable,Coal
444434.8,544732.2,Considerable,Coal
444423.0,545239.6,Considerable,Coal
443127.8,548201.8,Considerable,Coal
442951.4,550621.2,Considerable,Coal
443323.4,539109.2,Considerable,Coal
443834.85714285716,540646.7142857143,Considerable,Coal
442771.0,539229.0,Considerable,Coal
442807.4,539393.6,Considerable,Coal
442976.8,546383.8,Considerable,Coal
443025.0,546376.8,Considerable,Coal
441796.0,537613.8,Considerable,Coal
442183.76744186046,538900.6511627907,Considerable,Coal
441884.4285714286,539432.5428571429,Considerable,Coal
442267.4,548524.2,Considerable,Coal
441125.6,549820.6,Considerable,Coal
441161.5,549781.25,Considerable,Coal
441161.6,549861.4,Considerable,Coal
441187.6,550357.2,Considerable,Coal
441646.6,545641.6,Considerable,Coal
441099.4,545800.5333333333,Considerable,Coal
441078.6,549379.8,Considerable,Coal
441080.6,549832.2,Considerable,Coal
441443.6,536129.0,Considerable,Coal
441462.4117647059,536570.1176470588,Considerable,Coal
441491.8,538349.2,Considerable,Coal
441267.2,539806.2,Considerable,Coal
440770.5714285714,549852.4285714285,Considerable,Coal
440449.8,550431.6,Considerable,Coal
440753.0,550656.2,Considerable,Coal
441412.6,536075.0,Considerable,Coal
440452.0,546485.6,Considerable,Coal
439931.84210526315,552879.6315789474,Considerable,Coal
440814.85714285716,542715.0,Considerable,Coal
440648.0,543339.0,Considerable,Coal
440007.0,536385.0,Considerable,Coal
440009.8,536351.0,Considerable,Coal
440159.70588235295,538522.5294117647,Considerable,Coal
440121.2,541244.0,Considerable,Coal
434459.2,538044.0,Considerable,Coal
434276.0,550426.4,Considerable,Coal
434185.8,551973.2,Considerable,Coal
434185.4,551970.0,Considerable,Coal
433746.6,535890.0,Considerable,Coal
434061.6666666667,537627.3333333334,Considerable,Coal
433747.6153846154,554817.4615384615,Considerable,Coal
434268.4,536693.2,Considerable,Coal
433291.8,552137.2,Considerable,Coal
433332.4,552591.0,Considerable,Coal
433450.4,553336.6,Considerable,Coal
433509.8,535673.8,Considerable,Coal
432524.125,551280.375,Considerable,Coal
432897.8,535472.4,Considerable,Coal
433194.2,539882.8,Considerable,Coal
433197.4,551880.3,Considerable,Coal
432123.5714285714,537933.4285714285,Considerable,Coal
432510.075,549775.6,Considerable,Coal
432831.0,537640.6,Considerable,Coal
432425.6,546808.6,Considerable,Coal
446370.44444444444,539964.7777777778,Considerable,Coal
446527.8888888889,540303.1111111111,Considerable,Coal
446703.6666666667,540382.3333333334,Considerable,Coal
446986.2,539205.4,Considerable,Coal
445224.6,538374.6,Considerable,Coal
445473.8,540367.4,Considerable,Coal
446224.4,539368.8,Considerable,Coal
446268.55555555556,539374.0,Considerable,Coal
444449.6,544632.2,Considerable,Coal
444385.4285714286,546467.4285714285,Considerable,Coal
444594.5,537972.25,Considerable,Coal
445312.6,537429.2,Considerable,Coal
444016.2,540461.8,Considerable,Coal
444334.2,541158.6,Considerable,Coal
444063.6666666667,542289.4166666666,Considerable,Coal
444145.6,544475.6,Considerable,Coal
443316.8,545968.6,Considerable,Coal
443767.71428571426,538098.4285714285,Considerable,Coal
443740.4,538368.8,Considerable,Coal
443532.6,545737.0,Considerable,Coal
442340.4,549059.6,Considerable,Coal
442473.0,548773.2,Considerable,Coal
442826.4285714286,539236.1428571428,Considerable,Coal
442840.3333333333,539344.5555555555,Considerable,Coal
441853.8,545988.2,Considerable,Coal
441856.0,552232.0,Considerable,Coal
442293.8,539827.8,Considerable,Coal
442224.3333333333,548501.6666666666,Considerable,Coal
441893.8888888889,540313.6666666666,Considerable,Coal
441948.1111111111,543134.7777777778,Considerable,Coal
441676.4,544317.8,Considerable,Coal
441849.6923076923,544829.9230769231,Considerable,Coal
442023.93333333335,539175.2666666667,Considerable,Coal
441915.2,539630.6,Considerable,Coal
441785.4,540247.4,Considerable,Coal
441798.6,540210.6,Considerable,Coal
441371.0,550360.4,Considerable,Coal
441738.0,537490.0,Considerable,Coal
441586.23076923075,538103.6153846154,Considerable,Coal
441841.8,537604.0,Considerable,Coal
441587.5714285714,543758.7142857143,Considerable,Coal
441600.2,549063.8,Considerable,Coal
441157.8,549431.2,Considerable,Coal
441094.6,549840.0,Considerable,Coal
439691.0,543579.8,Considerable,Coal
439743.4,544152.2,Considerable,Coal
439522.6,547909.0,Considerable,Coal
439502.0,554148.4545454546,Considerable,Coal
439787.6,541031.2,Considerable,Coal
439510.6,541551.6,Considerable,Coal
439766.0,541347.8,Considerable,Coal
439534.2,542029.2,Considerable,Coal
438442.6111111111,549493.8333333334,Considerable,Coal
439078.8,543509.9,Considerable,Coal
439399.2,536058.8,Considerable,Coal
439644.2,537103.6,Considerable,Coal
438141.125,539944.375,Considerable,Coal
438198.27777777775,539969.1111111111,Considerable,Coal
438587.5714285714,544485.0,Considerable,Coal
438354.275862069,549820.9655172414,Considerable,Coal
438533.8,538357.6,Considerable,Coal
438174.6666666667,539353.6666666666,Considerable,Coal
438233.8333333333,539833.0,Considerable,Coal
438124.3333333333,539970.5,Considerable,Coal
437988.4,536792.2,Considerable,Coal
437554.77777777775,537735.1111111111,Considerable,Coal
437937.0,546805.8,Considerable,Coal
437925.0,550364.2,Shallow,Coal
437320.6,547581.2,Considerable,Coal
437325.85714285716,547608.2857142857,Considerable,Coal
437095.6,552590.4,Considerable,Coal
437487.8,553519.4,Considerable,Coal
437205.2,540007.0,Considerable,Coal
437438.1,542396.5,Considerable,Coal
437546.4090909091,544975.8181818182,Considerable,Coal
437241.77777777775,547176.2222222222,Considerable,Coal
436557.6,550064.0,Considerable,Coal
436477.2,551764.8,Considerable,Coal
436844.4,553202.0,Considerable,Coal
437025.71428571426,539211.2857142857,Considerable,Coal
436473.5,548070.5,Considerable,Coal
436675.4166666667,548553.9166666666,Considerable,Coal
436412.05555555556,549506.2222222222,Considerable,Coal
436731.3333333333,549444.6666666666,Considerable,Coal
436353.3333333333,540014.5,Considerable,Coal
436822.4,540583.2,Considerable,Coal
436638.8888888889,545105.5555555555,Considerable,Coal
436524.0,547117.9047619047,Considerable,Coal
436614.0,536167.0,Considerable,Coal
436683.2,536150.8,Considerable,Coal
436631.76923076925,537236.5384615385,Considerable,Coal
436599.6666666667,539766.0,Considerable,Coal
435773.3333333333,548186.1666666666,Considerable,Coal
436500.1052631579,548442.052631579,Considerable,Coal
436227.0,551792.0,Considerable,Coal
436637.8,536084.4,Considerable,Coal
435353.2,542005.0,Considerable,Coal
435788.6,539253.2,Considerable,Coal
436149.0,539943.6,Considerable,Coal
436025.2,540833.0,Considerable,Coal
435728.0,535559.0,Considerable,Coal
435740.53846153844,535689.9230769231,Considerable,Coal
435353.6,537940.4,Considerable,Coal
435417.6,541478.0,Considerable,Coal
434457.0,552912.8,Considerable,Coal
435089.8,538693.8,Considerable,Coal
434837.6,554255.6,Considerable,Coal
435690.71428571426,535646.7142857143,Considerable,Coal
434744.8,554461.6,Considerable,Coal
435433.6,539477.6,Considerable,Coal
435281.8,542496.6,Considerable,Coal
435353.8,542544.0,Considerable,Coal
434402.6,552873.2,Considerable,Coal
434666.0,535483.5714285715,Considerable,Coal
434940.2380952381,552424.2857142857,Considerable,Coal
434850.8,554257.0,Considerable,Coal
434540.0,538230.5714285715,Considerable,Coal
434609.8461538461,539539.5384615385,Considerable,Coal
434489.22222222225,552234.2222222222,Considerable,Coal
434075.6,553152.0,Considerable,Coal
434521.6,537534.8,Considerable,Coal
434595.2,537151.0,Considerable,Coal
434369.2,538671.4,Considerable,Coal
434516.8,538283.2,Considerable,Coal
433853.6,538132.4,Considerable,Coal
433849.4,538177.2,Considerable,Coal
433813.5238095238,550322.0,Considerable,Coal
433812.8,553564.0,Considerable,Coal
433243.0,539895.25,Considerable,Coal
433173.36,551916.92,Considerable,Coal
433341.347826087,552649.7391304348,Considerable,Coal
433409.4,553024.4,Considerable,Coal
432597.4,547691.2,Considerable,Coal
433208.4,535530.8,Considerable,Coal
433408.6,535687.6,Considerable,Coal
433003.0,537619.4,Considerable,Coal
432006.4166666667,537939.9166666666,Considerable,Coal
431805.4,538468.8,Considerable,Coal
432650.2,535490.2,Considerable,Coal
432610.6,536016.2,Considerable,Coal
446184.6,539358.8,Considerable,Coal
446214.9411764706,539341.1764705882,Considerable,Coal
446284.2,539422.6,Considerable,Coal
446967.46153846156,539247.7692307692,Considerable,Coal
445067.8,537976.0,Considerable,Coal
445305.4,538418.8,Considerable,Coal
445437.2,540350.2,Considerable,Coal
446174.0,539299.8,Considerable,Coal
443661.4,544783.2,Considerable,Coal
444771.1666666667,541356.3333333334,Considerable,Coal
444079.6,544490.6,Considerable,Coal
444913.8,538204.2,Considerable,Coal
442217.0,540132.6,Considerable,Coal
443041.6666666667,546349.6666666666,Considerable,Coal
443146.6,548270.2,Considerable,Coal
443269.6,548952.6,Considerable,Coal
441578.8,539502.8,Considerable,Coal
441888.6666666667,543225.2222222222,Considerable,Coal
441581.4,547547.8,Considerable,Coal
442664.2,538927.2,Considerable,Coal
441582.4,544233.4,Considerable,Coal
441061.0,546687.6,Considerable,Coal
441044.6,550284.2,Considerable,Coal
441223.0,551380.2,Considerable,Coal
441593.2,540365.6,Considerable,Coal
441245.71428571426,540686.5714285715,Considerable,Coal
441401.4,543863.8,Considerable,Coal
441572.8888888889,543585.2222222222,Considerable,Coal
441408.0,538339.8,Considerable,Coal
441356.6153846154,539533.7692307692,Considerable,Coal
441507.8,539512.6,Considerable,Coal
441100.3846153846,540063.9230769231,Considerable,Coal
440791.1111111111,549903.5555555555,Considerable,Coal
441433.6,537863.4,Considerable,Coal
441088.8,538294.4,Considerable,Coal
441441.0,540765.3846153846,Considerable,Coal
440660.6,543340.0,Considerable,Coal
440585.0,549315.4,Considerable,Coal
440646.0,549291.6,Considerable,Coal
440439.0,549814.8,Considerable,Coal
440421.8,554101.0,Considerable,Coal
440878.04347826086,536251.6521739131,Considerable,Coal
440584.0,537837.0,Considerable,Coal
440635.0,541331.2,Considerable,Coal
439877.2,536249.8,Considerable,Coal
440157.0,538487.2,Considerable,Coal
440404.3333333333,538722.3333333334,Considerable,Coal
440293.0,553045.4,Considerable,Coal
439534.8,543570.4,Considerable,Coal
439625.1111111111,551336.9444444445,Considerable,Coal
439669.84375,551449.125,Considerable,Coal
439806.0,554167.5714285715,Considerable,Coal
439201.5833333333,549258.8333333334,Considerable,Coal
439470.8,535980.6,Considerable,Coal
439546.06666666665,539849.7333333333,Considerable,Coal
439402.8,543609.2,Considerable,Coal
438780.6,547265.2,Considerable,Coal
438823.6666666667,548027.6666666666,Considerable,Coal
439014.0,548539.5555555555,Considerable,Coal
439275.94736842107,548286.0,Considerable,Coal
438278.3181818182,547483.6818181818,Considerable,Coal
438689.7837837838,549213.6486486486,Considerable,Coal
438143.3333333333,549932.1666666666,Considerable,Coal
438245.6153846154,550181.2307692308,Considerable,Coal
438385.6153846154,539133.0769230769,Considerable,Coal
438149.3333333333,539917.5555555555,Considerable,Coal
438605.4,540330.4,Considerable,Coal
438114.13333333336,545955.2666666667,Considerable,Coal
437365.2,547529.4,Considerable,Coal
438191.6,549900.6,Considerable,Coal
438504.0,536614.8333333334,Considerable,Coal
438668.2,536405.2,Considerable,Coal
437432.6,542359.4,Considerable,Coal
437619.625,546763.875,Considerable,Coal
437113.71428571426,547003.4285714285,Considerable,Coal
437156.4285714286,546953.7142857143,Considerable,Coal
