5YSR,unnamed,441288.391509434,539597.6226415094,-176.0566037735849,NE210H,150,5.8,38,
5YSU,unnamed,440637.0,539965.7272727273,-164.8181818181818,NE210H,150,3.1,322,
5YS3,unnamed,441872.9090909091,537946.8181818182,-101.4090909090909,NE210H,110,3.4,32,
3I2U,unnamed,431976.375,551075.5,-110.0,NE210H,170,0,90,
3I33,unnamed,432801.25,551015.75,-132.75,NE210H,193,1.2,81,
3HGF,unnamed,437128.23529411765,549875.0588235294,-146.05882352941177,NE120H,230,1.6,85,
3R9F,unnamed,438044.4375,535552.9375,-118.5,NE280H,127,3.9,319,
3RU4,unnamed,431826.21428571426,554295.9285714285,-256.17857142857144,NE310H,136,3.5,58,
3RVI,unnamed,432476.5,554208.4166666666,-286.4166666666667,NE310H,164,5,42,
3I2X,unnamed,431858.6,552978.6,-121.8,NE210H,71,2.2,43,
3I2I,unnamed,431534.2409638554,551732.7590361446,-91.49397590361446,NE210H,70,1.6,73,
3RWI,unnamed,433396.14285714284,554034.5714285715,-328.42857142857144,NE310H,164,6.9,12,
3RWW,unnamed,432418.4285714286,554872.8928571428,-323.4642857142857,NE310H,167,6.2,53,
3RX4,unnamed,433253.67532467534,554664.1038961039,-361.4935064935065,NE310H,104,2.7,25,
3RW4,unnamed,433055.22222222225,554069.0,-311.1111111111111,NE310H,164,8.3,74,
3RR0,unnamed,434990.93333333335,554065.9333333333,-270.26666666666665,NE140H,90,11.1,85,
3RRE,unnamed,435677.73333333334,554106.0666666667,-312.3333333333333,NE140H,110,3.7,63,
3RQY,unnamed,433514.5,554054.875,-319.0,NE280H,71,5.4,40,
3RVW,unnamed,432733.2,554450.4307692308,-316.24615384615385,NE310H,197,6,42,
3RQE,unnamed,434465.4074074074,554569.7037037037,-237.14814814814815,NE140H,100,2.1,44,
3RQS,unnamed,435080.2676056338,554476.0,-261.7464788732394,NE140H,90,3.5,52,
3RIE,unnamed,431864.484375,554135.75,-103.046875,NE140H,112,4,26,
3RJO,unnamed,431801.75,554423.5080645161,-119.2258064516129,NE140H,112,4,26,
3PU1,unnamed,438190.46153846156,537086.9230769231,-111.38461538461539,NE265H,71,4,352,
3R10,unnamed,439846.0714285714,554390.2142857143,-259.14285714285717,NE070H,90,1.3,250,
3RO0,unnamed,432126.24242424243,554553.5303030303,-140.1969696969697,NE140H,100,4.3,35,
3RP0,unnamed,432970.0,554030.1666666666,-144.66666666666666,NE140H,100,5.4,36,
3PTK,unnamed,437880.4,536865.2,-103.05,NE265H,84,1.6,53,
3PTM,unnamed,436396.9673913043,536510.3532608695,-82.92391304347827,NE265H,132,8,58,
3PTS,unnamed,436618.1111111111,537331.1111111111,-124.33333333333333,NE265H,89,1.7,219,
3PTX,unnamed,438096.0416666667,536763.9166666666,-103.79166666666667,NE265H,61,1.5,3,
3O7E,unnamed,434308.14285714284,536630.2,-57.8,NE265H,90,1.4,20,
3O8S,unnamed,434638.28571428574,537077.8571428572,-81.85714285714286,NE265H,100,1.1,43,
3O90,unnamed,434460.7272727273,537533.9090909091,-84.36363636363636,NE265H,100,1.1,54,
3OAS,unnamed,434039.8,538212.6,-84.8,NE265H,90,7.7,172,
3O25,unnamed,433050.2,538833.2,-46.4,NE265H,70,0.6,63,
3O50,unnamed,432817.44444444444,537257.3333333334,-37.0,NE265H,100,1.7,353,
3O40,unnamed,433230.75,537473.0833333334,-48.833333333333336,NE265H,100,1.7,353,
3O5S,unnamed,432867.5,536591.375,-29.125,NE265H,80,1.8,53,
3O1S,unnamed,432625.0,538180.3846153846,-37.53846153846154,NE265H,100,0.6,64,
3PU9,unnamed,439674.77777777775,538105.1111111111,-127.22222222222223,NE265H,66,5.8,14,
3PUF,unnamed,438487.6,538366.6,-131.4,NE265H,86,1.8,6,
3GRN,unnamed,431987.25,537161.0,-32.5,NE265H,90,0,90,
55PV,unnamed,440704.52,549279.42,-331.44,NE190H,200,2.6,32,
55PW,unnamed,440179.6875,549826.0625,-327.6875,NE190H,190,2.7,32,
55PX,unnamed,440511.3548387097,549491.9354838709,-332.80645161290323,NE190H,100,3.6,24,
55Q4,unnamed,440866.3623188406,551717.6521739131,-411.95652173913044,NE190H,220,2.7,61,
55PR,unnamed,440249.07692307694,548827.3846153846,-309.53846153846155,NE190H,150,4.9,1,
55PS,unnamed,441697.5588235294,549337.2058823529,-341.3529411764706,NE190H,140,4.7,128,
