summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2005-08-24,6.8180027
2005-08-25,3.129881
2005-08-26,4.6431246
2005-08-27,3.713579
2005-08-28,6.634226
2005-08-29,5.52086
2005-08-30,2.7942479
2005-08-31,2.3341756
2005-09-01,3.328359
2005-09-02,2.0530498
2005-09-03,2.8176444
2005-09-04,2.5803826
2005-09-05,1.4681404
2005-09-06,2.7852573
2005-09-07,5.399057
2005-09-08,4.025268
2005-09-09,5.302092
2005-09-10,3.580743
2005-09-11,1.6826537
2005-09-12,2.1785896
2005-09-13,6.8260126
2005-09-14,6.3947587
2005-09-15,2.9334824
2005-09-16,3.1750455
2005-09-17,3.7574866
2005-09-18,4.40817
2005-09-19,5.783473
2005-09-20,3.7543828
2005-09-21,3.8137903
2005-09-22,5.989109
2005-09-23,5.975283
2005-09-24,3.2769008
2005-09-25,3.66321
2005-09-26,5.688534
2005-09-27,7.0452037
2005-09-28,6.3512454
2005-09-29,4.582319
2005-09-30,5.997344
2005-10-01,6.407299
2005-10-02,3.6843176
2005-10-03,2.805515
2005-10-04,2.0209846
2005-10-05,2.2455394
2005-10-06,2.7670538
2005-10-07,4.9227486
2005-10-08,4.6189256
2005-10-09,5.991498
2005-10-10,7.767323
2005-10-11,3.173257
2005-10-12,3.0437498
2005-10-13,1.7948637
2005-10-14,2.0704467
2005-10-15,2.8339052
2005-10-16,3.8177624
2005-10-17,3.8901439
2005-10-18,4.7506886
2005-10-19,3.717025
2005-10-20,4.31225
2005-10-21,2.655816
2005-10-22,2.1047864
2005-10-23,1.9447435
2005-10-24,5.628564
2005-10-25,4.4681973
2005-10-26,4.0950937
2005-10-27,5.077022
2005-10-28,6.208222
2005-10-29,5.1715865
2005-10-30,6.992669
2005-10-31,4.914555
2005-11-01,4.332796
2005-11-02,3.2047498
2005-11-03,3.5545013
2005-11-04,4.7380114
2005-11-05,3.530469
2005-11-06,5.386128
2005-11-07,6.788425
2005-11-08,4.024712
2005-11-09,4.3328032
2005-11-10,6.4659567
2005-11-11,8.981502
2005-11-12,6.60569
2005-11-13,2.8975792
2005-11-14,7.4553895
2005-11-15,4.599808
2005-11-16,3.5739758
2005-11-17,1.6686258
2005-11-18,1.1706928
2005-11-19,1.2218343
2005-11-20,1.9302652
2005-11-21,1.2464463
2005-11-22,1.0135494
2005-11-23,2.1629806
2005-11-24,6.9794493
2005-11-25,5.4079423
2005-11-26,4.1497946
2005-11-27,3.807673
2005-11-28,4.317984
2005-11-29,2.0123072
2005-11-30,2.4298382
2005-12-01,5.3907943
2005-12-02,5.3613257
2005-12-03,3.3901145
2005-12-04,1.7414747
2005-12-05,1.1582206
2005-12-06,2.4768105
2005-12-07,1.809478
2005-12-08,1.2457511
2005-12-09,3.7615721
2005-12-10,5.204258
2005-12-11,5.5187597
2005-12-12,2.0783758
2005-12-13,3.5657248
2005-12-14,3.4783244
2005-12-15,6.9430857
2005-12-16,5.9864483
2005-12-17,3.5577211
2005-12-18,3.4720197
2005-12-19,3.7599082
2005-12-20,3.578845
2005-12-21,5.1425405
2005-12-22,3.946295
2005-12-23,5.403828
2005-12-24,2.8309097
2005-12-25,0.8029324
2005-12-26,2.2126815
2005-12-27,2.3511336
2005-12-28,1.2309154
2005-12-29,1.6572038
2005-12-30,4.0186114
2005-12-31,2.8014731
2006-01-01,1.9292777
2006-01-02,2.2018628
2006-01-03,2.6253402
2006-01-04,0.9204624
2006-01-05,3.1180544
2006-01-06,0.72402173
2006-01-07,1.3748463
2006-01-08,1.010242
2006-01-09,5.281492
2006-01-10,6.9806724
2006-01-11,6.199128
2006-01-12,7.9958334
2006-01-13,8.114805
2006-01-14,2.4607506
2006-01-15,5.2600064
2006-01-16,4.777299
2006-01-17,3.245214
2006-01-18,2.8737254
2006-01-19,6.499482
2006-01-20,7.7517977
2006-01-21,2.814605
2006-01-22,3.6429303
2006-01-23,3.952529
2006-01-24,2.4780445
2006-01-25,2.7286391
2006-01-26,1.7664043
2006-01-27,3.1348548
2006-01-28,1.877004
2006-01-29,0.76519346
2006-01-30,0.7202031
2006-01-31,1.3844591
2006-02-01,1.2543734
2006-02-02,0.6253424
2006-02-03,0.34210765
2006-02-04,1.3066657
2006-02-05,2.7008622
2006-02-06,5.2270684
2006-02-07,7.231334
2006-02-08,4.693743
2006-02-09,3.9823375
2006-02-10,1.599231
2006-02-11,4.579042
2006-02-12,2.6659253
2006-02-13,2.8944755
2006-02-14,5.507721
2006-02-15,6.272719
2006-02-16,5.266467
2006-02-17,2.3606293
2006-02-18,1.0761752
2006-02-19,2.7487788
2006-02-20,3.9814517
2006-02-21,4.4184833
2006-02-22,3.5229583
2006-02-23,3.9425972
2006-02-24,6.0295353
2006-02-25,5.7715845
2006-02-26,4.5325675
2006-02-27,4.047842
2006-02-28,5.8011127
2006-03-01,4.384142
2006-03-02,2.5013201
2006-03-03,2.6636772
2006-03-04,4.098176
2006-03-05,4.2494836
2006-03-06,2.2529128
2006-03-07,3.173565
2006-03-08,1.7011473
2006-03-09,2.7388895
2006-03-10,4.1428914
2006-03-11,4.029763
2006-03-12,6.992998
2006-03-13,6.227918
2006-03-14,3.9395478
2006-03-15,4.977816
2006-03-16,4.8695855
2006-03-17,5.369469
2006-03-18,3.9687572
2006-03-19,2.682321
2006-03-20,3.8891327
2006-03-21,3.2325492
2006-03-22,2.146921
2006-03-23,3.7485616
2006-03-24,6.4553556
2006-03-25,3.6577725
2006-03-26,4.7031035
2006-03-27,3.559487
2006-03-28,5.1103373
2006-03-29,5.13009
2006-03-30,3.575477
2006-03-31,3.5978727
2006-04-01,3.807441
2006-04-02,2.4530659
2006-04-03,4.1853056
2006-04-04,3.9959965
2006-04-05,5.21358
2006-04-06,6.897202
2006-04-07,5.9806013
2006-04-08,4.7733974
2006-04-09,4.4667788
2006-04-10,3.4636493
2006-04-11,6.49139
2006-04-12,6.372856
2006-04-13,8.322342
2006-04-14,5.1099453
2006-04-15,2.6378777
2006-04-16,5.368976
2006-04-17,6.662709
2006-04-18,4.061207
2006-04-19,1.9336185
2006-04-20,1.6090277
2006-04-21,2.063039
2006-04-22,5.3732505
2006-04-23,3.040094
2006-04-24,5.1813245
2006-04-25,7.061735
2006-04-26,4.8806977
2006-04-27,3.151885
2006-04-28,2.7876086
2006-04-29,2.9346266
2006-04-30,2.1418047
2006-05-01,2.970362
2006-05-02,5.9678645
2006-05-03,6.194343
2006-05-04,3.9463375
2006-05-05,3.677323
2006-05-06,2.7210488
2006-05-07,2.710008
2006-05-08,5.783161
2006-05-09,3.7419028
2006-05-10,2.177259
2006-05-11,2.030182
2006-05-12,2.4881175
2006-05-13,2.762695
2006-05-14,2.5372145
2006-05-15,2.3832731
2006-05-16,2.4099221
2006-05-17,4.0626264
2006-05-18,7.509805
2006-05-19,3.5325882
2006-05-20,2.9385426
2006-05-21,2.764101
2006-05-22,4.334744
2006-05-23,4.8597026
2006-05-24,6.2487183
2006-05-25,3.7955163
2006-05-26,3.0198398
2006-05-27,5.626089
2006-05-28,5.9808755
2006-05-29,4.2822056
2006-05-30,4.6951494
2006-05-31,2.6428533
2006-06-01,3.7622147
2006-06-02,3.9869797
2006-06-03,3.1508057
2006-06-04,2.0019703
2006-06-05,1.4628987
2006-06-06,2.2996614
2006-06-07,2.4900086
2006-06-08,2.0550218
2006-06-09,2.6256692
2006-06-10,4.347938
2006-06-11,2.8814864
2006-06-12,4.5482388
2006-06-13,4.387882
2006-06-14,2.3960083
2006-06-15,2.327586
2006-06-16,2.5768101
2006-06-17,2.5148444
2006-06-18,3.5210373
2006-06-19,4.3321886
2006-06-20,5.513538
2006-06-21,8.525299
2006-06-22,6.1918774
2006-06-23,3.262121
2006-06-24,2.0308013
2006-06-25,3.3074567
2006-06-26,2.5919158
2006-06-27,1.5594053
2006-06-28,2.274535
2006-06-29,3.5515778
2006-06-30,2.8793216
