summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2002-11-24,3.0503068
2002-11-25,2.2093723
2002-11-26,3.7077167
2002-11-27,6.9946065
2002-11-28,3.9766312
2002-11-29,1.0383836
2002-11-30,2.2341466
2002-12-01,4.8453555
2002-12-02,4.2280893
2002-12-03,2.6461859
2002-12-04,4.3959928
2002-12-05,2.9830713
2002-12-06,2.4047663
2002-12-07,3.2621193
2002-12-08,5.2052555
2002-12-09,5.737394
2002-12-10,5.714729
2002-12-11,5.2429543
2002-12-12,4.727682
2002-12-13,1.8130066
2002-12-14,3.093231
2002-12-15,3.853979
2002-12-16,2.6832645
2002-12-17,1.3148116
2002-12-18,0.73811144
2002-12-19,1.2827299
2002-12-20,0.8783377
2002-12-21,2.4277828
2002-12-22,2.7297187
2002-12-23,4.994475
2002-12-24,4.7680116
2002-12-25,2.4313138
2002-12-26,3.3478246
2002-12-27,1.9710206
2002-12-28,3.7758253
2002-12-29,2.748924
2002-12-30,3.7816365
2002-12-31,3.281824
2003-01-01,3.3461454
2003-01-02,4.9198194
2003-01-03,3.5972404
2003-01-04,2.642028
2003-01-05,1.2180512
2003-01-06,1.3349364
2003-01-07,1.9225132
2003-01-08,2.5966756
2003-01-09,3.463779
2003-01-10,2.528684
2003-01-11,1.5227741
2003-01-12,5.481797
2003-01-13,7.622975
2003-01-14,8.486205
2003-01-15,9.685706
2003-01-16,7.9124107
2003-01-17,9.118147
2003-01-18,5.147986
2003-01-19,1.9642398
2003-01-20,3.492332
2003-01-21,1.6885972
2003-01-22,4.017373
2003-01-23,2.6346855
2003-01-24,7.017089
2003-01-25,7.3741727
2003-01-26,5.986052
2003-01-27,7.690728
2003-01-28,8.570789
2003-01-29,6.7819204
2003-01-30,6.849078
2003-01-31,3.9361074
2003-02-01,4.41457
2003-02-02,6.6754036
2003-02-03,5.823642
2003-02-04,5.9729877
2003-02-05,2.5167298
2003-02-06,4.455399
2003-02-07,4.2439427
2003-02-08,5.4641795
2003-02-09,2.4241362
2003-02-10,4.1129785
2003-02-11,1.6489819
2003-02-12,0.29573235
2003-02-13,1.6450355
2003-02-14,1.1531496
2003-02-15,1.3684787
2003-02-16,3.4354386
2003-02-17,2.5057557
2003-02-18,3.942745
2003-02-19,4.7811866
2003-02-20,2.874054
2003-02-21,1.3463709
2003-02-22,3.5640647
2003-02-23,4.7873793
2003-02-24,1.9038947
2003-02-25,4.027978
2003-02-26,3.7362256
2003-02-27,2.9908447
2003-02-28,4.1538224
2003-03-01,3.8043504
2003-03-02,3.3325663
2003-03-03,2.5561533
2003-03-04,5.6727004
2003-03-05,5.8543706
2003-03-06,4.8084803
2003-03-07,4.6901474
2003-03-08,4.7321057
2003-03-09,7.831731
2003-03-10,8.721642
2003-03-11,7.8081565
2003-03-12,3.825503
2003-03-13,1.8876278
2003-03-14,2.6849804
2003-03-15,2.5555642
2003-03-16,1.6500392
2003-03-17,1.6390992
2003-03-18,1.1663946
2003-03-19,1.0515338
2003-03-20,2.564544
2003-03-21,2.9308302
2003-03-22,3.3707192
2003-03-23,1.5763962
2003-03-24,1.8458403
2003-03-25,2.3485212
2003-03-26,1.2469534
2003-03-27,1.2083614
2003-03-28,1.5348402
2003-03-29,3.637862
2003-03-30,4.2795815
2003-03-31,4.5060973
2003-04-01,8.251222
2003-04-02,5.344173
2003-04-03,3.446682
2003-04-04,4.133223
2003-04-05,1.6911974
2003-04-06,2.170072
2003-04-07,2.870664
2003-04-08,1.9177278
2003-04-09,2.6805882
2003-04-10,1.7622496
2003-04-11,3.9822705
2003-04-12,1.9184214
2003-04-13,4.27035
2003-04-14,3.8118508
2003-04-15,2.5398154
2003-04-16,1.9552858
2003-04-17,2.917696
2003-04-18,2.626263
2003-04-19,4.008075
2003-04-20,5.1226945
2003-04-21,3.2591338
2003-04-22,2.2964308
2003-04-23,1.7832834
2003-04-24,3.572102
2003-04-25,3.5899506
2003-04-26,4.8751144
2003-04-27,5.25291
2003-04-28,3.7374852
2003-04-29,4.7222095
2003-04-30,2.862169
2003-05-01,2.778602
2003-05-02,3.3975205
2003-05-03,4.381062
2003-05-04,6.16162
2003-05-05,6.0753717
2003-05-06,5.852658
2003-05-07,5.121616
2003-05-08,7.639524
2003-05-09,5.255253
2003-05-10,5.3176346
2003-05-11,4.822459
2003-05-12,4.768997
2003-05-13,5.34358
2003-05-14,4.542934
2003-05-15,2.7271004
2003-05-16,4.926625
2003-05-17,3.2198799
2003-05-18,4.789635
2003-05-19,4.16743
2003-05-20,3.4678228
2003-05-21,3.4159796
2003-05-22,4.352211
2003-05-23,5.407828
2003-05-24,2.2171767
2003-05-25,2.6689653
2003-05-26,3.454397
2003-05-27,1.8268002
2003-05-28,3.0152767
2003-05-29,2.5383453
2003-05-30,2.1102421
2003-05-31,2.4637194
2003-06-01,2.2007723
2003-06-02,3.5974424
2003-06-03,3.386188
2003-06-04,2.515172
2003-06-05,4.567949
2003-06-06,5.0423975
2003-06-07,4.3507233
2003-06-08,2.0928762
2003-06-09,3.243576
2003-06-10,5.7657366
2003-06-11,4.9718747
2003-06-12,4.5224457
2003-06-13,4.4491005
2003-06-14,1.9597927
2003-06-15,2.8338304
2003-06-16,2.0289204
2003-06-17,2.2198226
2003-06-18,5.162433
2003-06-19,6.54683
2003-06-20,6.3808904
2003-06-21,2.2914383
2003-06-22,2.684488
2003-06-23,4.783777
2003-06-24,3.418652
2003-06-25,2.181214
2003-06-26,3.639045
2003-06-27,2.35132
2003-06-28,2.5349045
2003-06-29,2.7031
2003-06-30,4.493222
