1.16E-01,1.00E+02
1.17E-01,1.00E+02
1.18E-01,1.00E+02
1.19E-01,1.00E+02
1.20E-01,1.00E+02
1.21E-01,1.00E+02
1.22E-01,1.00E+02
1.23E-01,1.00E+02
1.24E-01,1.00E+02
1.25E-01,1.00E+02
1.26E-01,1.00E+02
1.27E-01,1.00E+02
1.28E-01,1.00E+02
1.29E-01,1.00E+02
1.30E-01,1.00E+02
1.31E-01,1.00E+02
1.32E-01,1.00E+02
1.33E-01,1.00E+02
1.34E-01,1.00E+02
1.35E-01,1.00E+02
1.36E-01,1.00E+02
1.37E-01,1.00E+02
1.38E-01,1.00E+02
1.39E-01,1.00E+02
1.40E-01,1.00E+02
1.41E-01,1.00E+02
1.42E-01,1.00E+02
1.43E-01,1.00E+02
1.44E-01,1.00E+02
1.45E-01,1.00E+02
1.46E-01,1.00E+02
1.47E-01,1.00E+02
1.48E-01,1.00E+02
1.49E-01,1.00E+02
1.50E-01,1.00E+02
1.51E-01,1.00E+02
1.52E-01,1.00E+02
1.53E-01,1.00E+02
1.54E-01,1.00E+02
1.55E-01,1.00E+02
1.56E-01,1.00E+02
1.57E-01,1.00E+02
1.58E-01,1.00E+02
1.59E-01,1.00E+02
1.60E-01,1.00E+02
1.61E-01,1.00E+02
1.62E-01,1.00E+02
1.63E-01,1.00E+02
1.64E-01,1.00E+02
1.65E-01,1.00E+02
1.66E-01,1.00E+02
1.67E-01,1.00E+02
1.68E-01,1.00E+02
1.69E-01,1.00E+02
1.70E-01,1.00E+02
1.71E-01,1.00E+02
1.72E-01,1.00E+02
1.73E-01,1.00E+02
1.74E-01,1.00E+02
1.75E-01,1.00E+02
1.76E-01,1.00E+02
1.77E-01,1.00E+02
1.78E-01,1.00E+02
1.79E-01,1.00E+02
1.80E-01,1.00E+02
1.81E-01,1.00E+02
1.82E-01,1.00E+02
1.83E-01,1.00E+02
1.84E-01,1.00E+02
1.85E-01,9.99E+01
1.86E-01,9.99E+01
1.87E-01,9.99E+01
1.88E-01,9.99E+01
1.89E-01,9.99E+01
1.90E-01,9.99E+01
1.91E-01,9.99E+01
1.92E-01,9.99E+01
1.93E-01,9.99E+01
1.94E-01,9.99E+01
1.95E-01,9.98E+01
1.96E-01,9.98E+01
1.97E-01,9.98E+01
1.98E-01,9.98E+01
1.99E-01,9.98E+01
2.00E-01,9.97E+01
2.01E-01,9.97E+01
2.02E-01,9.97E+01
2.03E-01,9.96E+01
2.04E-01,9.96E+01
2.05E-01,9.95E+01
2.06E-01,9.95E+01
2.07E-01,9.95E+01
2.08E-01,9.94E+01
2.09E-01,9.93E+01
2.10E-01,9.93E+01
2.11E-01,9.92E+01
2.12E-01,9.91E+01
2.13E-01,9.91E+01
2.14E-01,9.90E+01
2.15E-01,9.89E+01
2.16E-01,9.88E+01
2.17E-01,9.87E+01
2.18E-01,9.85E+01
2.19E-01,9.84E+01
2.20E-01,9.83E+01
2.21E-01,9.81E+01
2.22E-01,9.80E+01
2.23E-01,9.78E+01
2.24E-01,9.76E+01
2.25E-01,9.75E+01
2.26E-01,9.73E+01
2.27E-01,9.70E+01
2.28E-01,9.68E+01
2.29E-01,9.66E+01
2.30E-01,9.63E+01
2.31E-01,9.60E+01
2.32E-01,9.57E+01
2.33E-01,9.54E+01
2.34E-01,9.51E+01
2.35E-01,9.48E+01
2.36E-01,9.44E+01
2.37E-01,9.40E+01
2.38E-01,9.36E+01
2.39E-01,9.32E+01
2.40E-01,9.28E+01
2.41E-01,9.23E+01
2.42E-01,9.18E+01
2.43E-01,9.13E+01
2.44E-01,9.08E+01
2.45E-01,9.02E+01
2.46E-01,8.97E+01
2.47E-01,8.91E+01
2.48E-01,8.84E+01
2.49E-01,8.78E+01
2.50E-01,8.71E+01
2.51E-01,8.64E+01
2.52E-01,8.57E+01
2.53E-01,8.49E+01
2.54E-01,8.41E+01
2.55E-01,8.33E+01
2.56E-01,8.25E+01
2.57E-01,8.16E+01
2.58E-01,8.07E+01
2.59E-01,7.98E+01
2.60E-01,7.89E+01
2.61E-01,7.79E+01
2.62E-01,7.69E+01
2.63E-01,7.59E+01
2.64E-01,7.49E+01
2.65E-01,7.38E+01
2.66E-01,7.28E+01
2.67E-01,7.17E+01
2.68E-01,7.05E+01
2.69E-01,6.94E+01
2.70E-01,6.82E+01
2.71E-01,6.71E+01
2.72E-01,6.59E+01
2.73E-01,6.47E+01
2.74E-01,6.34E+01
2.75E-01,6.22E+01
2.76E-01,6.09E+01
2.77E-01,5.97E+01
2.78E-01,5.84E+01
2.79E-01,5.71E+01
2.80E-01,5.58E+01
2.81E-01,5.45E+01
2.82E-01,5.32E+01
2.83E-01,5.19E+01
2.84E-01,5.06E+01
2.85E-01,4.93E+01
2.86E-01,4.80E+01
2.87E-01,4.67E+01
2.88E-01,4.54E+01
2.89E-01,4.41E+01
2.90E-01,4.28E+01
2.91E-01,4.15E+01
2.92E-01,4.02E+01
2.93E-01,3.90E+01
2.94E-01,3.77E+01
2.95E-01,3.65E+01
2.96E-01,3.53E+01
2.97E-01,3.41E+01
2.98E-01,3.29E+01
2.99E-01,3.17E+01
3.00E-01,3.05E+01
3.01E-01,2.94E+01
3.02E-01,2.83E+01
3.03E-01,2.72E+01
3.04E-01,2.61E+01
3.05E-01,2.50E+01
3.06E-01,2.40E+01
3.07E-01,2.30E+01
3.08E-01,2.20E+01
3.09E-01,2.11E+01
3.10E-01,2.01E+01
3.11E-01,1.92E+01
3.12E-01,1.83E+01
3.13E-01,1.75E+01
3.14E-01,1.67E+01
3.15E-01,1.58E+01
3.16E-01,1.51E+01
3.17E-01,1.43E+01
3.18E-01,1.36E+01
3.19E-01,1.29E+01
3.20E-01,1.22E+01
3.21E-01,1.16E+01
3.22E-01,1.09E+01
3.23E-01,1.03E+01
3.24E-01,9.75E+00
3.25E-01,9.20E+00
3.26E-01,8.67E+00
3.27E-01,8.17E+00
3.28E-01,7.68E+00
3.29E-01,7.22E+00
3.30E-01,6.78E+00
3.31E-01,6.36E+00
3.32E-01,5.96E+00
3.33E-01,5.59E+00
3.34E-01,5.23E+00
3.35E-01,4.89E+00
3.36E-01,4.56E+00
3.37E-01,4.26E+00
3.38E-01,3.97E+00
3.39E-01,3.70E+00
3.40E-01,3.44E+00
3.41E-01,3.20E+00
3.42E-01,2.97E+00
3.43E-01,2.75E+00
3.44E-01,2.55E+00
3.45E-01,2.36E+00
3.46E-01,2.19E+00
3.47E-01,2.02E+00
3.48E-01,1.87E+00
3.49E-01,1.72E+00
3.50E-01,1.59E+00
3.51E-01,1.46E+00
3.52E-01,1.34E+00
3.53E-01,1.24E+00
3.54E-01,1.13E+00
3.55E-01,1.04E+00
3.56E-01,9.54E-01
3.57E-01,8.73E-01
3.58E-01,7.99E-01
3.59E-01,7.30E-01
3.60E-01,6.66E-01
3.61E-01,6.07E-01
3.62E-01,5.53E-01
3.63E-01,5.04E-01
3.64E-01,4.58E-01
3.65E-01,4.16E-01
3.66E-01,3.77E-01
3.67E-01,3.42E-01
3.68E-01,3.10E-01
3.69E-01,2.80E-01
3.70E-01,2.53E-01
3.71E-01,2.29E-01
3.72E-01,2.06E-01
3.73E-01,1.86E-01
3.74E-01,1.68E-01
3.75E-01,1.51E-01
3.76E-01,1.35E-01
3.77E-01,1.22E-01
3.78E-01,1.09E-01
3.79E-01,9.76E-02
3.80E-01,8.73E-02
3.81E-01,7.81E-02
3.82E-01,6.97E-02
3.83E-01,6.22E-02
3.84E-01,5.55E-02
3.85E-01,4.94E-02
3.86E-01,4.39E-02
3.87E-01,3.90E-02
3.88E-01,3.47E-02
3.89E-01,3.07E-02
3.90E-01,2.72E-02
3.91E-01,2.41E-02
3.92E-01,2.13E-02
3.93E-01,1.88E-02
3.94E-01,1.66E-02
3.95E-01,1.46E-02
3.96E-01,1.29E-02
3.97E-01,1.13E-02
3.98E-01,9.97E-03
3.99E-01,8.75E-03
4.00E-01,7.67E-03
4.01E-01,6.72E-03
4.02E-01,5.88E-03
4.03E-01,5.14E-03
4.04E-01,4.49E-03
4.05E-01,3.92E-03
4.06E-01,3.42E-03
4.07E-01,2.98E-03
4.08E-01,2.59E-03
4.09E-01,2.25E-03
4.10E-01,1.95E-03
4.11E-01,1.69E-03
4.12E-01,1.47E-03
4.13E-01,1.27E-03
4.14E-01,1.10E-03
4.15E-01,9.48E-04
4.16E-01,8.18E-04
4.17E-01,7.05E-04
4.18E-01,6.07E-04
4.19E-01,5.22E-04
4.20E-01,4.48E-04
4.21E-01,3.85E-04
4.22E-01,3.30E-04
4.23E-01,2.83E-04
4.24E-01,2.42E-04
4.25E-01,2.07E-04
4.26E-01,1.76E-04
4.27E-01,1.51E-04
4.28E-01,1.28E-04
4.29E-01,1.09E-04
4.30E-01,9.29E-05
4.31E-01,7.89E-05
4.32E-01,6.69E-05
4.33E-01,5.67E-05
4.34E-01,4.80E-05
4.35E-01,4.06E-05
4.36E-01,3.43E-05
4.37E-01,2.90E-05
4.38E-01,2.44E-05
4.39E-01,2.06E-05
4.40E-01,1.73E-05
4.41E-01,1.46E-05
4.42E-01,1.22E-05
4.43E-01,1.03E-05
4.44E-01,8.60E-06
4.45E-01,7.20E-06
4.46E-01,6.02E-06
4.47E-01,5.03E-06
4.48E-01,4.20E-06
4.49E-01,3.50E-06
4.50E-01,2.91E-06
4.51E-01,2.42E-06
4.52E-01,2.02E-06
4.53E-01,1.67E-06
4.54E-01,1.39E-06
4.55E-01,1.15E-06
4.56E-01,9.51E-07
4.57E-01,7.86E-07
4.58E-01,6.49E-07
4.59E-01,5.36E-07
4.60E-01,4.41E-07
4.61E-01,3.63E-07
4.62E-01,2.99E-07
4.63E-01,2.46E-07
4.64E-01,2.01E-07
4.65E-01,1.65E-07
4.66E-01,1.35E-07
4.67E-01,1.11E-07
4.68E-01,9.04E-08
4.69E-01,7.38E-08
4.70E-01,6.02E-08
4.71E-01,4.90E-08
4.72E-01,3.99E-08
4.73E-01,3.24E-08
4.74E-01,2.63E-08
4.75E-01,2.14E-08
4.76E-01,1.73E-08
4.77E-01,1.40E-08
4.78E-01,1.13E-08
4.79E-01,9.15E-09
4.80E-01,7.39E-09
4.81E-01,5.95E-09
4.82E-01,4.79E-09
4.83E-01,3.86E-09
4.84E-01,3.10E-09
4.85E-01,2.49E-09
4.86E-01,1.99E-09
4.87E-01,1.60E-09
4.88E-01,1.28E-09
4.89E-01,1.02E-09
4.90E-01,8.15E-10
4.91E-01,6.50E-10
4.92E-01,5.18E-10
4.93E-01,4.12E-10
4.94E-01,3.28E-10
4.95E-01,2.60E-10
4.96E-01,2.06E-10
4.97E-01,1.64E-10
4.98E-01,1.30E-10
4.99E-01,1.02E-10
5.00E-01,8.09E-11
5.01E-01,6.39E-11
5.02E-01,5.03E-11
5.03E-01,3.96E-11
5.04E-01,3.12E-11
5.05E-01,2.45E-11
5.06E-01,1.92E-11
5.07E-01,1.51E-11
5.08E-01,1.18E-11
5.09E-01,9.24E-12
5.10E-01,7.22E-12
5.11E-01,5.64E-12
5.12E-01,4.40E-12
5.13E-01,3.43E-12
5.14E-01,2.67E-12
5.15E-01,2.07E-12
5.16E-01,1.61E-12
5.17E-01,1.25E-12
5.18E-01,9.68E-13
5.19E-01,7.49E-13
5.20E-01,5.79E-13
5.21E-01,4.48E-13
5.22E-01,3.45E-13
5.23E-01,2.66E-13
5.24E-01,2.05E-13
5.25E-01,1.58E-13
5.26E-01,1.21E-13
5.27E-01,9.30E-14
5.28E-01,7.13E-14
5.29E-01,5.46E-14
5.30E-01,4.18E-14
5.31E-01,3.19E-14
5.32E-01,2.44E-14
5.33E-01,1.86E-14
5.34E-01,1.42E-14
5.35E-01,1.08E-14
5.36E-01,8.19E-15
5.37E-01,6.22E-15
5.38E-01,4.72E-15
5.39E-01,3.58E-15
5.40E-01,2.71E-15
5.41E-01,2.05E-15
5.42E-01,1.55E-15
5.43E-01,1.17E-15
5.44E-01,8.79E-16
5.45E-01,6.62E-16
5.46E-01,4.97E-16
5.47E-01,3.74E-16
5.48E-01,2.80E-16
5.49E-01,2.10E-16
5.50E-01,1.57E-16
5.51E-01,1.18E-16
5.52E-01,8.80E-17
5.53E-01,6.57E-17
5.54E-01,4.90E-17
5.55E-01,3.65E-17
5.56E-01,2.71E-17
5.57E-01,2.02E-17
5.58E-01,1.50E-17
5.59E-01,1.11E-17
5.60E-01,8.22E-18
5.61E-01,6.09E-18
5.62E-01,4.50E-18
5.63E-01,3.32E-18
5.64E-01,2.45E-18
5.65E-01,1.81E-18
5.66E-01,1.33E-18
5.67E-01,9.77E-19
5.68E-01,7.18E-19
5.69E-01,5.26E-19
5.70E-01,3.86E-19
5.71E-01,2.82E-19
5.72E-01,2.07E-19
5.73E-01,1.51E-19
5.74E-01,1.10E-19
5.75E-01,8.02E-20
5.76E-01,5.84E-20
5.77E-01,4.25E-20
5.78E-01,3.09E-20
5.79E-01,2.24E-20
5.80E-01,1.62E-20
5.81E-01,1.18E-20
5.82E-01,8.51E-21
5.83E-01,6.15E-21
5.84E-01,4.44E-21
5.85E-01,3.20E-21
5.86E-01,2.31E-21
5.87E-01,1.66E-21
5.88E-01,1.19E-21
5.89E-01,8.56E-22
5.90E-01,6.14E-22
5.91E-01,4.40E-22
5.92E-01,3.15E-22
5.93E-01,2.25E-22
5.94E-01,1.61E-22
5.95E-01,1.15E-22
5.96E-01,8.16E-23
5.97E-01,5.81E-23
5.98E-01,4.13E-23
5.99E-01,2.93E-23
6.00E-01,2.08E-23
6.01E-01,1.48E-23
6.02E-01,1.04E-23
6.03E-01,7.38E-24
6.04E-01,5.22E-24
6.05E-01,3.68E-24
6.06E-01,2.59E-24
6.07E-01,1.83E-24
6.08E-01,1.28E-24
6.09E-01,9.02E-25
6.10E-01,6.33E-25
6.11E-01,4.44E-25
6.12E-01,3.11E-25
6.13E-01,2.17E-25
6.14E-01,1.52E-25
6.15E-01,1.06E-25
6.16E-01,7.39E-26
6.17E-01,5.15E-26
6.18E-01,3.58E-26
6.19E-01,2.49E-26
6.20E-01,1.73E-26
6.21E-01,1.20E-26
6.22E-01,8.30E-27
6.23E-01,5.74E-27
6.24E-01,3.97E-27
6.25E-01,2.74E-27
6.26E-01,1.89E-27
6.27E-01,1.30E-27
6.28E-01,8.96E-28
6.29E-01,6.16E-28
6.30E-01,4.23E-28
6.31E-01,2.90E-28
6.32E-01,1.99E-28
6.33E-01,1.36E-28
6.34E-01,9.30E-29
6.35E-01,6.35E-29
6.36E-01,4.33E-29
6.37E-01,2.95E-29
6.38E-01,2.01E-29
6.39E-01,1.37E-29
6.40E-01,9.28E-30
6.41E-01,6.30E-30
6.42E-01,4.27E-30
6.43E-01,2.89E-30
6.44E-01,1.95E-30
6.45E-01,1.32E-30
6.46E-01,8.90E-31
6.47E-01,6.00E-31
6.48E-01,4.04E-31
6.49E-01,2.72E-31
6.50E-01,1.83E-31
6.51E-01,1.23E-31
6.52E-01,8.21E-32
6.53E-01,5.50E-32
6.54E-01,3.68E-32
6.55E-01,2.46E-32
6.56E-01,1.64E-32
6.57E-01,1.09E-32
6.58E-01,7.29E-33
6.59E-01,4.85E-33
6.60E-01,3.22E-33
6.61E-01,2.14E-33
6.62E-01,1.42E-33
6.63E-01,9.39E-34
6.64E-01,6.21E-34
6.65E-01,4.11E-34
6.66E-01,2.71E-34
6.67E-01,1.79E-34
6.68E-01,1.18E-34
6.69E-01,7.75E-35
6.70E-01,5.09E-35
6.71E-01,3.34E-35
6.72E-01,2.19E-35
6.73E-01,1.44E-35
6.74E-01,9.40E-36
6.75E-01,6.14E-36
6.76E-01,4.01E-36
6.77E-01,2.62E-36
6.78E-01,1.70E-36
6.79E-01,1.11E-36
6.80E-01,7.21E-37
6.81E-01,4.68E-37
6.82E-01,3.04E-37
6.83E-01,1.97E-37
6.84E-01,1.27E-37
6.85E-01,8.24E-38
6.86E-01,5.32E-38
6.87E-01,3.43E-38
6.88E-01,2.21E-38
6.89E-01,1.42E-38
6.90E-01,9.16E-39
6.91E-01,5.88E-39
6.92E-01,3.77E-39
6.93E-01,2.42E-39
6.94E-01,1.55E-39
6.95E-01,9.90E-40
6.96E-01,6.32E-40
6.97E-01,4.04E-40
6.98E-01,2.57E-40
6.99E-01,1.64E-40
7.00E-01,1.04E-40
7.01E-01,6.62E-41
7.02E-01,4.20E-41
7.03E-01,2.66E-41
7.04E-01,1.69E-41
7.05E-01,1.07E-41
7.06E-01,6.73E-42
7.07E-01,4.25E-42
7.08E-01,2.68E-42
7.09E-01,1.69E-42
7.10E-01,1.06E-42
7.11E-01,6.67E-43
7.12E-01,4.19E-43
7.13E-01,2.62E-43
7.14E-01,1.64E-43
7.15E-01,1.03E-43
7.16E-01,6.42E-44
7.17E-01,4.01E-44
7.18E-01,2.50E-44
7.19E-01,1.56E-44
7.20E-01,9.69E-45
7.21E-01,6.02E-45
7.22E-01,3.74E-45
7.23E-01,2.32E-45
7.24E-01,1.44E-45
7.25E-01,8.88E-46
7.26E-01,5.49E-46
7.27E-01,3.39E-46
7.28E-01,2.09E-46
7.29E-01,1.29E-46
7.30E-01,7.92E-47
7.31E-01,4.87E-47
7.32E-01,2.99E-47
7.33E-01,1.83E-47
7.34E-01,1.12E-47
7.35E-01,6.87E-48
7.36E-01,4.20E-48
7.37E-01,2.57E-48
7.38E-01,1.56E-48
7.39E-01,9.53E-49
7.40E-01,5.80E-49
7.41E-01,3.53E-49
7.42E-01,2.14E-49
7.43E-01,1.30E-49
7.44E-01,7.87E-50
7.45E-01,4.76E-50
7.46E-01,2.88E-50
7.47E-01,1.74E-50
7.48E-01,1.05E-50
7.49E-01,6.32E-51
7.50E-01,3.81E-51
7.51E-01,2.29E-51
7.52E-01,1.37E-51
7.53E-01,8.25E-52
7.54E-01,4.94E-52
7.55E-01,2.96E-52
7.56E-01,1.77E-52
7.57E-01,1.06E-52
7.58E-01,6.30E-53
7.59E-01,3.76E-53
7.60E-01,2.24E-53
7.61E-01,1.33E-53
7.62E-01,7.90E-54
7.63E-01,4.69E-54
7.64E-01,2.78E-54
7.65E-01,1.64E-54
7.66E-01,9.72E-55
7.67E-01,5.74E-55
7.68E-01,3.39E-55
7.69E-01,2.00E-55
7.70E-01,1.18E-55
7.71E-01,6.92E-56
7.72E-01,4.06E-56
7.73E-01,2.38E-56
7.74E-01,1.40E-56
7.75E-01,8.19E-57
7.76E-01,4.79E-57
7.77E-01,2.80E-57
7.78E-01,1.63E-57
7.79E-01,9.52E-58
7.80E-01,5.54E-58
7.81E-01,3.22E-58
7.82E-01,1.87E-58
7.83E-01,1.09E-58
7.84E-01,6.30E-59
7.85E-01,3.65E-59
7.86E-01,2.11E-59
7.87E-01,1.22E-59
7.88E-01,7.04E-60
7.89E-01,4.06E-60
7.90E-01,2.34E-60
7.91E-01,1.35E-60
7.92E-01,7.73E-61
7.93E-01,4.44E-61
7.94E-01,2.54E-61
7.95E-01,1.46E-61
7.96E-01,8.34E-62
7.97E-01,4.76E-62
7.98E-01,2.72E-62
7.99E-01,1.55E-62
8.00E-01,8.83E-63
8.01E-01,5.03E-63
8.02E-01,2.86E-63
8.03E-01,1.62E-63
8.04E-01,9.20E-64
8.05E-01,5.21E-64
8.06E-01,2.95E-64
8.07E-01,1.67E-64
8.08E-01,9.41E-65
8.09E-01,5.31E-65
8.10E-01,2.99E-65
8.11E-01,1.68E-65
8.12E-01,9.46E-66
8.13E-01,5.31E-66
8.14E-01,2.98E-66
8.15E-01,1.67E-66
8.16E-01,9.34E-67
8.17E-01,5.22E-67
8.18E-01,2.91E-67
8.19E-01,1.63E-67
8.20E-01,9.06E-68
8.21E-01,5.04E-68
8.22E-01,2.80E-68
8.23E-01,1.56E-68
8.24E-01,8.63E-69
8.25E-01,4.78E-69
8.26E-01,2.65E-69
8.27E-01,1.46E-69
8.28E-01,8.09E-70
8.29E-01,4.46E-70
8.30E-01,2.46E-70
8.31E-01,1.35E-70
8.32E-01,7.44E-71
8.33E-01,4.09E-71
8.34E-01,2.24E-71
8.35E-01,1.23E-71
8.36E-01,6.73E-72
8.37E-01,3.68E-72
8.38E-01,2.01E-72
8.39E-01,1.10E-72
8.40E-01,5.98E-73
8.41E-01,3.25E-73
8.42E-01,1.77E-73
8.43E-01,9.61E-74
8.44E-01,5.22E-74
8.45E-01,2.83E-74
8.46E-01,1.53E-74
8.47E-01,8.28E-75
8.48E-01,4.47E-75
8.49E-01,2.41E-75
8.50E-01,1.30E-75
8.51E-01,7.01E-76
8.52E-01,3.77E-76
8.53E-01,2.03E-76
8.54E-01,1.09E-76
8.55E-01,5.83E-77
8.56E-01,3.12E-77
8.57E-01,1.67E-77
8.58E-01,8.92E-78
8.59E-01,4.76E-78
8.60E-01,2.54E-78
8.61E-01,1.35E-78
8.62E-01,7.20E-79
8.63E-01,3.82E-79
8.64E-01,2.03E-79
8.65E-01,1.08E-79
8.66E-01,5.70E-80
8.67E-01,3.02E-80
8.68E-01,1.59E-80
8.69E-01,8.42E-81
8.70E-01,4.44E-81
8.71E-01,2.34E-81
8.72E-01,1.23E-81
8.73E-01,6.47E-82
8.74E-01,3.40E-82
8.75E-01,1.78E-82
8.76E-01,9.33E-83
8.77E-01,4.88E-83
8.78E-01,2.55E-83
8.79E-01,1.33E-83
8.80E-01,6.95E-84
8.81E-01,3.62E-84
8.82E-01,1.89E-84
8.83E-01,9.80E-85
8.84E-01,5.09E-85
8.85E-01,2.64E-85
8.86E-01,1.37E-85
8.87E-01,7.09E-86
8.88E-01,3.66E-86
8.89E-01,1.89E-86
8.90E-01,9.76E-87
8.91E-01,5.03E-87
8.92E-01,2.59E-87
8.93E-01,1.33E-87
8.94E-01,6.84E-88
8.95E-01,3.51E-88
8.96E-01,1.80E-88
8.97E-01,9.21E-89
8.98E-01,4.71E-89
8.99E-01,2.41E-89
9.00E-01,1.23E-89
9.01E-01,6.26E-90
9.02E-01,3.19E-90
9.03E-01,1.62E-90
9.04E-01,8.24E-91
9.05E-01,4.18E-91
9.06E-01,2.12E-91
9.07E-01,1.07E-91
9.08E-01,5.44E-92
9.09E-01,2.75E-92
9.10E-01,1.39E-92
9.11E-01,6.99E-93
9.12E-01,3.52E-93
9.13E-01,1.77E-93
9.14E-01,8.91E-94
9.15E-01,4.47E-94
9.16E-01,2.24E-94
9.17E-01,1.12E-94
9.18E-01,5.62E-95
9.19E-01,2.81E-95
9.20E-01,1.40E-95
9.21E-01,7.00E-96
9.22E-01,3.49E-96
9.23E-01,1.74E-96
9.24E-01,8.63E-97
9.25E-01,4.29E-97
9.26E-01,2.13E-97
9.27E-01,1.05E-97
9.28E-01,5.22E-98
9.29E-01,2.58E-98
9.30E-01,1.27E-98
9.31E-01,6.29E-99
9.32E-01,3.10E-99
9.33E-01,1.53E-99
9.34E-01,7.50E-100
9.35E-01,3.69E-100
9.36E-01,1.81E-100
9.37E-01,8.87E-101
9.38E-01,4.34E-101
9.39E-01,2.12E-101
9.40E-01,1.04E-101
9.41E-01,5.07E-102
9.42E-01,2.47E-102
9.43E-01,1.20E-102
9.44E-01,5.85E-103
9.45E-01,2.84E-103
9.46E-01,1.38E-103
9.47E-01,6.70E-104
9.48E-01,3.24E-104
9.49E-01,1.57E-104
9.50E-01,7.59E-105
9.51E-01,3.66E-105
9.52E-01,1.77E-105
9.53E-01,8.52E-106
9.54E-01,4.10E-106
9.55E-01,1.97E-106
9.56E-01,9.47E-107
9.57E-01,4.54E-107
9.58E-01,2.19E-107
9.59E-01,1.10E-107
9.60E-01,7.77E-108
