t,T
9.98E+02,6.23E-04
9.99E+02,6.26E-04
1.00E+03,6.28E-04
1.00E+03,6.30E-04
1.00E+03,6.33E-04
1.00E+03,6.35E-04
1.00E+03,6.38E-04
1.01E+03,6.40E-04
1.01E+03,6.43E-04
1.01E+03,6.45E-04
1.01E+03,6.47E-04
1.01E+03,6.50E-04
1.01E+03,6.52E-04
1.01E+03,6.55E-04
1.01E+03,6.57E-04
1.01E+03,6.60E-04
1.01E+03,6.62E-04
1.02E+03,6.65E-04
1.02E+03,6.67E-04
1.02E+03,6.70E-04
1.02E+03,6.72E-04
1.02E+03,6.74E-04
1.02E+03,6.77E-04
1.02E+03,6.79E-04
1.02E+03,6.82E-04
1.02E+03,6.84E-04
1.02E+03,6.87E-04
1.03E+03,6.89E-04
1.03E+03,6.92E-04
1.03E+03,6.94E-04
1.03E+03,6.97E-04
1.03E+03,6.99E-04
1.03E+03,7.02E-04
1.03E+03,7.04E-04
1.03E+03,7.07E-04
1.03E+03,7.10E-04
1.03E+03,7.12E-04
1.04E+03,7.15E-04
1.04E+03,7.17E-04
1.04E+03,7.20E-04
1.04E+03,7.22E-04
1.04E+03,7.25E-04
1.04E+03,7.27E-04
1.04E+03,7.30E-04
1.04E+03,7.32E-04
1.04E+03,7.35E-04
1.04E+03,7.37E-04
1.05E+03,7.40E-04
1.05E+03,7.43E-04
1.05E+03,7.45E-04
1.05E+03,7.48E-04
1.05E+03,7.50E-04
1.05E+03,7.53E-04
1.05E+03,7.55E-04
1.05E+03,7.58E-04
1.05E+03,7.61E-04
1.05E+03,7.63E-04
1.06E+03,7.66E-04
1.06E+03,7.68E-04
1.06E+03,7.71E-04
1.06E+03,7.74E-04
1.06E+03,7.76E-04
1.06E+03,7.79E-04
1.06E+03,7.81E-04
1.06E+03,7.84E-04
1.06E+03,7.87E-04
1.06E+03,7.89E-04
1.07E+03,7.92E-04
1.07E+03,7.94E-04
1.07E+03,7.97E-04
1.07E+03,8.00E-04
1.07E+03,8.02E-04
1.07E+03,8.05E-04
1.07E+03,8.08E-04
1.07E+03,8.10E-04
1.07E+03,8.13E-04
1.07E+03,8.15E-04
1.08E+03,8.18E-04
1.08E+03,8.21E-04
1.08E+03,8.23E-04
1.08E+03,8.26E-04
1.08E+03,8.29E-04
1.08E+03,8.31E-04
1.08E+03,8.34E-04
1.08E+03,8.37E-04
1.08E+03,8.39E-04
1.08E+03,8.42E-04
1.09E+03,8.45E-04
1.09E+03,8.47E-04
1.09E+03,8.50E-04
1.09E+03,8.53E-04
1.09E+03,8.55E-04
1.09E+03,8.58E-04
1.09E+03,8.61E-04
1.09E+03,8.63E-04
1.09E+03,8.66E-04
1.09E+03,8.69E-04
1.10E+03,8.71E-04
1.10E+03,8.74E-04
1.10E+03,8.77E-04
1.10E+03,8.79E-04
1.10E+03,8.82E-04
1.10E+03,8.85E-04
1.10E+03,8.88E-04
1.10E+03,8.90E-04
1.10E+03,8.93E-04
1.10E+03,8.96E-04
1.11E+03,8.98E-04
1.11E+03,9.01E-04
1.11E+03,9.04E-04
1.11E+03,9.07E-04
1.11E+03,9.09E-04
1.11E+03,9.12E-04
1.11E+03,9.15E-04
1.11E+03,9.17E-04
1.11E+03,9.20E-04
1.11E+03,9.23E-04
1.12E+03,9.26E-04
1.12E+03,9.28E-04
1.12E+03,9.31E-04
1.12E+03,9.34E-04
1.12E+03,9.37E-04
1.12E+03,9.39E-04
1.12E+03,9.42E-04
1.12E+03,9.45E-04
1.12E+03,9.48E-04
1.12E+03,9.50E-04
1.13E+03,9.53E-04
1.13E+03,9.56E-04
1.13E+03,9.59E-04
1.13E+03,9.61E-04
1.13E+03,9.64E-04
1.13E+03,9.67E-04
1.13E+03,9.70E-04
1.13E+03,9.72E-04
1.13E+03,9.75E-04
1.13E+03,9.78E-04
1.14E+03,9.81E-04
1.14E+03,9.83E-04
1.14E+03,9.86E-04
1.14E+03,9.89E-04
1.14E+03,9.92E-04
1.14E+03,9.95E-04
1.14E+03,9.97E-04
1.14E+03,1.00E-03
1.14E+03,1.00E-03
1.14E+03,1.01E-03
1.15E+03,1.01E-03
1.15E+03,1.01E-03
1.15E+03,1.01E-03
1.15E+03,1.02E-03
1.15E+03,1.02E-03
1.15E+03,1.02E-03
1.15E+03,1.03E-03
1.15E+03,1.03E-03
1.15E+03,1.03E-03
1.15E+03,1.03E-03
1.16E+03,1.04E-03
1.16E+03,1.04E-03
1.16E+03,1.04E-03
1.16E+03,1.04E-03
1.16E+03,1.05E-03
1.16E+03,1.05E-03
1.16E+03,1.05E-03
1.16E+03,1.06E-03
1.16E+03,1.06E-03
1.16E+03,1.06E-03
1.17E+03,1.06E-03
1.17E+03,1.07E-03
1.17E+03,1.07E-03
1.17E+03,1.07E-03
1.17E+03,1.08E-03
1.17E+03,1.08E-03
1.17E+03,1.08E-03
1.17E+03,1.08E-03
1.17E+03,1.09E-03
1.17E+03,1.09E-03
1.18E+03,1.09E-03
1.18E+03,1.10E-03
1.18E+03,1.10E-03
1.18E+03,1.10E-03
1.18E+03,1.10E-03
1.18E+03,1.11E-03
1.18E+03,1.11E-03
1.18E+03,1.11E-03
1.18E+03,1.12E-03
1.18E+03,1.12E-03
1.19E+03,1.12E-03
1.19E+03,1.12E-03
1.19E+03,1.13E-03
1.19E+03,1.13E-03
1.19E+03,1.13E-03
1.19E+03,1.14E-03
1.19E+03,1.14E-03
1.19E+03,1.14E-03
1.19E+03,1.14E-03
1.19E+03,1.15E-03
1.20E+03,1.15E-03
1.20E+03,1.15E-03
1.20E+03,1.16E-03
1.20E+03,1.16E-03
1.20E+03,1.16E-03
1.20E+03,1.16E-03
1.20E+03,1.17E-03
1.20E+03,1.17E-03
1.20E+03,1.17E-03
1.20E+03,1.18E-03
1.21E+03,1.18E-03
1.21E+03,1.18E-03
1.21E+03,1.18E-03
1.21E+03,1.19E-03
1.21E+03,1.19E-03
1.21E+03,1.19E-03
1.21E+03,1.20E-03
1.21E+03,1.20E-03
1.21E+03,1.20E-03
1.21E+03,1.20E-03
1.22E+03,1.21E-03
1.22E+03,1.21E-03
1.22E+03,1.21E-03
1.22E+03,1.22E-03
1.22E+03,1.22E-03
1.22E+03,1.22E-03
1.22E+03,1.22E-03
1.22E+03,1.23E-03
1.22E+03,1.23E-03
1.22E+03,1.23E-03
1.23E+03,1.24E-03
1.23E+03,1.24E-03
1.23E+03,1.24E-03
1.23E+03,1.24E-03
1.23E+03,1.25E-03
1.23E+03,1.25E-03
1.23E+03,1.25E-03
1.23E+03,1.26E-03
1.23E+03,1.26E-03
1.23E+03,1.26E-03
1.24E+03,1.26E-03
1.24E+03,1.27E-03
1.24E+03,1.27E-03
1.24E+03,1.27E-03
1.24E+03,1.28E-03
1.24E+03,1.28E-03
1.24E+03,1.28E-03
1.24E+03,1.29E-03
1.24E+03,1.29E-03
1.24E+03,1.29E-03
1.25E+03,1.29E-03
1.25E+03,1.30E-03
1.25E+03,1.30E-03
1.25E+03,1.30E-03
1.25E+03,1.31E-03
1.25E+03,1.31E-03
1.25E+03,1.31E-03
1.25E+03,1.31E-03
1.25E+03,1.32E-03
1.25E+03,1.32E-03
1.26E+03,1.32E-03
1.26E+03,1.33E-03
1.26E+03,1.33E-03
1.26E+03,1.33E-03
1.26E+03,1.33E-03
1.26E+03,1.34E-03
1.26E+03,1.34E-03
1.26E+03,1.34E-03
1.26E+03,1.35E-03
1.26E+03,1.35E-03
1.27E+03,1.35E-03
1.27E+03,1.35E-03
1.27E+03,1.36E-03
1.27E+03,1.36E-03
1.27E+03,1.36E-03
1.27E+03,1.37E-03
1.27E+03,1.37E-03
1.27E+03,1.37E-03
1.27E+03,1.38E-03
1.27E+03,1.38E-03
1.28E+03,1.38E-03
1.28E+03,1.38E-03
1.28E+03,1.39E-03
1.28E+03,1.39E-03
1.28E+03,1.39E-03
1.28E+03,1.40E-03
1.28E+03,1.40E-03
1.28E+03,1.40E-03
1.28E+03,1.40E-03
1.28E+03,1.41E-03
1.29E+03,1.41E-03
1.29E+03,1.41E-03
1.29E+03,1.42E-03
1.29E+03,1.42E-03
1.29E+03,1.42E-03
1.29E+03,1.42E-03
1.29E+03,1.43E-03
1.29E+03,1.43E-03
1.29E+03,1.43E-03
1.29E+03,1.44E-03
1.30E+03,1.44E-03
1.30E+03,1.44E-03
1.30E+03,1.45E-03
1.30E+03,1.45E-03
1.30E+03,1.45E-03
1.30E+03,1.45E-03
1.30E+03,1.46E-03
1.30E+03,1.46E-03
1.30E+03,1.46E-03
1.30E+03,1.47E-03
1.31E+03,1.47E-03
1.31E+03,1.47E-03
1.31E+03,1.47E-03
1.31E+03,1.48E-03
1.31E+03,1.48E-03
1.31E+03,1.48E-03
1.31E+03,1.49E-03
1.31E+03,1.49E-03
1.31E+03,1.49E-03
1.31E+03,1.49E-03
1.32E+03,1.50E-03
1.32E+03,1.50E-03
1.32E+03,1.50E-03
1.32E+03,1.51E-03
1.32E+03,1.51E-03
1.32E+03,1.51E-03
1.32E+03,1.52E-03
1.32E+03,1.52E-03
1.32E+03,1.52E-03
1.32E+03,1.52E-03
1.33E+03,1.53E-03
1.33E+03,1.53E-03
1.33E+03,1.53E-03
1.33E+03,1.54E-03
1.33E+03,1.54E-03
1.33E+03,1.54E-03
1.33E+03,1.54E-03
1.33E+03,1.55E-03
1.33E+03,1.55E-03
1.33E+03,1.55E-03
1.34E+03,1.56E-03
1.34E+03,1.56E-03
1.34E+03,1.56E-03
1.34E+03,1.56E-03
1.34E+03,1.57E-03
1.34E+03,1.57E-03
1.34E+03,1.57E-03
1.34E+03,1.58E-03
1.34E+03,1.58E-03
1.34E+03,1.58E-03
1.35E+03,1.59E-03
1.35E+03,1.59E-03
1.35E+03,1.59E-03
1.35E+03,1.59E-03
1.35E+03,1.60E-03
1.35E+03,1.60E-03
1.35E+03,1.60E-03
1.35E+03,1.61E-03
1.35E+03,1.61E-03
1.35E+03,1.61E-03
1.36E+03,1.61E-03
1.36E+03,1.62E-03
1.36E+03,1.62E-03
1.36E+03,1.62E-03
1.36E+03,1.63E-03
1.36E+03,1.63E-03
1.36E+03,1.63E-03
1.36E+03,1.63E-03
1.36E+03,1.64E-03
1.36E+03,1.64E-03
1.37E+03,1.64E-03
1.37E+03,1.65E-03
1.37E+03,1.65E-03
1.37E+03,1.65E-03
1.37E+03,1.65E-03
1.37E+03,1.66E-03
1.37E+03,1.66E-03
1.37E+03,1.66E-03
1.37E+03,1.67E-03
1.37E+03,1.67E-03
1.38E+03,1.67E-03
1.38E+03,1.68E-03
1.38E+03,1.68E-03
1.38E+03,1.68E-03
1.38E+03,1.68E-03
1.38E+03,1.69E-03
1.38E+03,1.69E-03
1.38E+03,1.69E-03
1.38E+03,1.70E-03
1.38E+03,1.70E-03
1.39E+03,1.70E-03
1.39E+03,1.70E-03
1.39E+03,1.71E-03
1.39E+03,1.71E-03
1.39E+03,1.71E-03
1.39E+03,1.72E-03
1.39E+03,1.72E-03
1.39E+03,1.72E-03
1.39E+03,1.72E-03
1.39E+03,1.73E-03
1.40E+03,1.73E-03
1.40E+03,1.73E-03
1.40E+03,1.74E-03
1.40E+03,1.74E-03
1.40E+03,1.74E-03
1.40E+03,1.74E-03
1.40E+03,1.75E-03
1.40E+03,1.75E-03
1.40E+03,1.75E-03
1.40E+03,1.76E-03
1.41E+03,1.76E-03
1.41E+03,1.76E-03
1.41E+03,1.76E-03
1.41E+03,1.77E-03
1.41E+03,1.77E-03
1.41E+03,1.77E-03
1.41E+03,1.78E-03
1.41E+03,1.78E-03
1.41E+03,1.78E-03
1.41E+03,1.78E-03
1.42E+03,1.79E-03
1.42E+03,1.79E-03
1.42E+03,1.79E-03
1.42E+03,1.80E-03
1.42E+03,1.80E-03
1.42E+03,1.80E-03
1.42E+03,1.80E-03
1.42E+03,1.81E-03
1.42E+03,1.81E-03
1.42E+03,1.81E-03
1.43E+03,1.82E-03
1.43E+03,1.82E-03
1.43E+03,1.82E-03
1.43E+03,1.82E-03
1.43E+03,1.83E-03
1.43E+03,1.83E-03
1.43E+03,1.83E-03
1.43E+03,1.84E-03
1.43E+03,1.84E-03
1.43E+03,1.84E-03
1.44E+03,1.84E-03
1.44E+03,1.85E-03
1.44E+03,1.85E-03
1.44E+03,1.85E-03
1.44E+03,1.86E-03
1.44E+03,1.86E-03
1.44E+03,1.86E-03
1.44E+03,1.86E-03
1.44E+03,1.87E-03
1.44E+03,1.87E-03
1.45E+03,1.87E-03
1.45E+03,1.88E-03
1.45E+03,1.88E-03
1.45E+03,1.88E-03
1.45E+03,1.88E-03
1.45E+03,1.89E-03
1.45E+03,1.89E-03
1.45E+03,1.89E-03
1.45E+03,1.90E-03
1.45E+03,1.90E-03
1.46E+03,1.90E-03
1.46E+03,1.90E-03
1.46E+03,1.91E-03
1.46E+03,1.91E-03
1.46E+03,1.91E-03
1.46E+03,1.92E-03
1.46E+03,1.92E-03
1.46E+03,1.92E-03
1.46E+03,1.92E-03
1.46E+03,1.93E-03
1.47E+03,1.93E-03
1.47E+03,1.93E-03
1.47E+03,1.94E-03
1.47E+03,1.94E-03
1.47E+03,1.94E-03
1.47E+03,1.94E-03
1.47E+03,1.95E-03
1.47E+03,1.95E-03
1.47E+03,1.95E-03
1.47E+03,1.96E-03
1.48E+03,1.96E-03
1.48E+03,1.96E-03
1.48E+03,1.96E-03
1.48E+03,1.97E-03
1.48E+03,1.97E-03
1.48E+03,1.97E-03
1.48E+03,1.98E-03
1.48E+03,1.98E-03
1.48E+03,1.98E-03
1.48E+03,1.98E-03
1.49E+03,1.99E-03
1.49E+03,1.99E-03
1.49E+03,1.99E-03
1.49E+03,1.99E-03
1.49E+03,2.00E-03
1.49E+03,2.00E-03
1.49E+03,2.00E-03
1.49E+03,2.01E-03
1.49E+03,2.01E-03
1.49E+03,2.01E-03
1.50E+03,2.01E-03
1.50E+03,2.02E-03
1.50E+03,2.02E-03
1.50E+03,2.02E-03
1.50E+03,2.03E-03
1.50E+03,2.03E-03
1.50E+03,2.03E-03
1.50E+03,2.03E-03
1.50E+03,2.04E-03
1.50E+03,2.04E-03
1.51E+03,2.04E-03
1.51E+03,2.04E-03
1.51E+03,2.05E-03
1.51E+03,2.05E-03
1.51E+03,2.05E-03
1.51E+03,2.06E-03
1.51E+03,2.06E-03
1.51E+03,2.06E-03
1.51E+03,2.06E-03
1.51E+03,2.07E-03
1.52E+03,2.07E-03
1.52E+03,2.07E-03
1.52E+03,2.08E-03
1.52E+03,2.08E-03
1.52E+03,2.08E-03
1.52E+03,2.08E-03
1.52E+03,2.09E-03
1.52E+03,2.09E-03
1.52E+03,2.09E-03
1.52E+03,2.09E-03
1.53E+03,2.10E-03
1.53E+03,2.10E-03
1.53E+03,2.10E-03
1.53E+03,2.11E-03
1.53E+03,2.11E-03
1.53E+03,2.11E-03
1.53E+03,2.11E-03
1.53E+03,2.12E-03
1.53E+03,2.12E-03
1.53E+03,2.12E-03
1.54E+03,2.12E-03
1.54E+03,2.13E-03
1.54E+03,2.13E-03
1.54E+03,2.13E-03
1.54E+03,2.14E-03
1.54E+03,2.14E-03
1.54E+03,2.14E-03
1.54E+03,2.14E-03
1.54E+03,2.15E-03
1.54E+03,2.15E-03
1.55E+03,2.15E-03
1.55E+03,2.15E-03
1.55E+03,2.16E-03
1.55E+03,2.16E-03
1.55E+03,2.16E-03
1.55E+03,2.17E-03
1.55E+03,2.17E-03
1.55E+03,2.17E-03
1.55E+03,2.17E-03
1.55E+03,2.18E-03
1.56E+03,2.18E-03
1.56E+03,2.18E-03
1.56E+03,2.18E-03
1.56E+03,2.19E-03
1.56E+03,2.19E-03
1.56E+03,2.19E-03
1.56E+03,2.20E-03
1.56E+03,2.20E-03
1.56E+03,2.20E-03
1.56E+03,2.20E-03
1.57E+03,2.21E-03
1.57E+03,2.21E-03
1.57E+03,2.21E-03
1.57E+03,2.21E-03
1.57E+03,2.22E-03
1.57E+03,2.22E-03
1.57E+03,2.22E-03
1.57E+03,2.23E-03
1.57E+03,2.23E-03
1.57E+03,2.23E-03
1.58E+03,2.23E-03
1.58E+03,2.24E-03
1.58E+03,2.24E-03
1.58E+03,2.24E-03
1.58E+03,2.24E-03
1.58E+03,2.25E-03
1.58E+03,2.25E-03
1.58E+03,2.25E-03
1.58E+03,2.25E-03
1.58E+03,2.26E-03
1.59E+03,2.26E-03
1.59E+03,2.26E-03
1.59E+03,2.27E-03
1.59E+03,2.27E-03
1.59E+03,2.27E-03
1.59E+03,2.27E-03
1.59E+03,2.28E-03
1.59E+03,2.28E-03
1.59E+03,2.28E-03
1.59E+03,2.28E-03
1.60E+03,2.29E-03
1.60E+03,2.29E-03
1.60E+03,2.29E-03
1.60E+03,2.29E-03
1.60E+03,2.30E-03
1.60E+03,2.30E-03
1.60E+03,2.30E-03
1.60E+03,2.30E-03
1.60E+03,2.31E-03
1.60E+03,2.31E-03
1.61E+03,2.31E-03
1.61E+03,2.32E-03
1.61E+03,2.32E-03
1.61E+03,2.32E-03
1.61E+03,2.32E-03
1.61E+03,2.33E-03
1.61E+03,2.33E-03
1.61E+03,2.33E-03
1.61E+03,2.33E-03
1.61E+03,2.34E-03
1.62E+03,2.34E-03
1.62E+03,2.34E-03
1.62E+03,2.34E-03
1.62E+03,2.35E-03
1.62E+03,2.35E-03
1.62E+03,2.35E-03
1.62E+03,2.35E-03
1.62E+03,2.36E-03
1.62E+03,2.36E-03
1.62E+03,2.36E-03
1.63E+03,2.36E-03
1.63E+03,2.37E-03
1.63E+03,2.37E-03
1.63E+03,2.37E-03
1.63E+03,2.38E-03
1.63E+03,2.38E-03
1.63E+03,2.38E-03
1.63E+03,2.38E-03
1.63E+03,2.39E-03
1.63E+03,2.39E-03
1.64E+03,2.39E-03
1.64E+03,2.39E-03
1.64E+03,2.40E-03
1.64E+03,2.40E-03
1.64E+03,2.40E-03
1.64E+03,2.40E-03
1.64E+03,2.41E-03
1.64E+03,2.41E-03
1.64E+03,2.41E-03
1.64E+03,2.41E-03
1.65E+03,2.42E-03
1.65E+03,2.42E-03
1.65E+03,2.42E-03
1.65E+03,2.42E-03
1.65E+03,2.43E-03
1.65E+03,2.43E-03
1.65E+03,2.43E-03
1.65E+03,2.43E-03
1.65E+03,2.44E-03
1.65E+03,2.44E-03
1.66E+03,2.44E-03
1.66E+03,2.44E-03
1.66E+03,2.45E-03
1.66E+03,2.45E-03
1.66E+03,2.45E-03
1.66E+03,2.45E-03
1.66E+03,2.46E-03
1.66E+03,2.46E-03
1.66E+03,2.46E-03
1.66E+03,2.46E-03
1.67E+03,2.47E-03
1.67E+03,2.47E-03
1.67E+03,2.47E-03
1.67E+03,2.47E-03
1.67E+03,2.48E-03
1.67E+03,2.48E-03
1.67E+03,2.48E-03
1.67E+03,2.49E-03
1.67E+03,2.49E-03
1.67E+03,2.49E-03
1.68E+03,2.49E-03
1.68E+03,2.50E-03
1.68E+03,2.50E-03
1.68E+03,2.50E-03
1.68E+03,2.50E-03
1.68E+03,2.51E-03
1.68E+03,2.51E-03
1.68E+03,2.51E-03
1.68E+03,2.51E-03
1.68E+03,2.52E-03
1.69E+03,2.52E-03
1.69E+03,2.52E-03
1.69E+03,2.52E-03
1.69E+03,2.53E-03
1.69E+03,2.53E-03
1.69E+03,2.53E-03
1.69E+03,2.53E-03
1.69E+03,2.53E-03
1.69E+03,2.54E-03
1.69E+03,2.54E-03
1.70E+03,2.54E-03
1.70E+03,2.54E-03
1.70E+03,2.55E-03
1.70E+03,2.55E-03
1.70E+03,2.55E-03
1.70E+03,2.55E-03
1.70E+03,2.56E-03
1.70E+03,2.56E-03
1.70E+03,2.56E-03
1.70E+03,2.56E-03
1.71E+03,2.57E-03
1.71E+03,2.57E-03
1.71E+03,2.57E-03
1.71E+03,2.57E-03
1.71E+03,2.58E-03
1.71E+03,2.58E-03
1.71E+03,2.58E-03
1.71E+03,2.58E-03
1.71E+03,2.59E-03
1.71E+03,2.59E-03
1.72E+03,2.59E-03
1.72E+03,2.59E-03
1.72E+03,2.60E-03
1.72E+03,2.60E-03
1.72E+03,2.60E-03
1.72E+03,2.60E-03
1.72E+03,2.61E-03
1.72E+03,2.61E-03
1.72E+03,2.61E-03
1.72E+03,2.61E-03
1.73E+03,2.62E-03
1.73E+03,2.62E-03
1.73E+03,2.62E-03
1.73E+03,2.62E-03
1.73E+03,2.63E-03
1.73E+03,2.63E-03
1.73E+03,2.63E-03
1.73E+03,2.63E-03
1.73E+03,2.63E-03
1.73E+03,2.64E-03
1.74E+03,2.64E-03
1.74E+03,2.64E-03
1.74E+03,2.64E-03
1.74E+03,2.65E-03
1.74E+03,2.65E-03
1.74E+03,2.65E-03
1.74E+03,2.65E-03
1.74E+03,2.66E-03
1.74E+03,2.66E-03
1.74E+03,2.66E-03
1.75E+03,2.66E-03
1.75E+03,2.67E-03
1.75E+03,2.67E-03
1.75E+03,2.67E-03
1.75E+03,2.67E-03
1.75E+03,2.68E-03
1.75E+03,2.68E-03
1.75E+03,2.68E-03
1.75E+03,2.68E-03
1.75E+03,2.68E-03
1.76E+03,2.69E-03
1.76E+03,2.69E-03
1.76E+03,2.69E-03
1.76E+03,2.69E-03
1.76E+03,2.70E-03
1.76E+03,2.70E-03
1.76E+03,2.70E-03
1.76E+03,2.70E-03
1.76E+03,2.71E-03
1.76E+03,2.71E-03
1.77E+03,2.71E-03
1.77E+03,2.71E-03
1.77E+03,2.72E-03
1.77E+03,2.72E-03
1.77E+03,2.72E-03
1.77E+03,2.72E-03
1.77E+03,2.72E-03
1.77E+03,2.73E-03
1.77E+03,2.73E-03
1.77E+03,2.73E-03
1.78E+03,2.73E-03
1.78E+03,2.74E-03
1.78E+03,2.74E-03
1.78E+03,2.74E-03
1.78E+03,2.74E-03
1.78E+03,2.75E-03
1.78E+03,2.75E-03
1.78E+03,2.75E-03
1.78E+03,2.75E-03
1.78E+03,2.75E-03
1.79E+03,2.76E-03
1.79E+03,2.76E-03
1.79E+03,2.76E-03
1.79E+03,2.76E-03
1.79E+03,2.77E-03
1.79E+03,2.77E-03
1.79E+03,2.77E-03
1.79E+03,2.77E-03
1.79E+03,2.78E-03
1.79E+03,2.78E-03
1.80E+03,2.78E-03
1.80E+03,2.78E-03
1.80E+03,2.78E-03
1.80E+03,2.79E-03
1.80E+03,2.79E-03
1.80E+03,2.79E-03
1.80E+03,2.79E-03
1.80E+03,2.80E-03
1.80E+03,2.80E-03
1.80E+03,2.80E-03
1.81E+03,2.80E-03
1.81E+03,2.80E-03
1.81E+03,2.81E-03
1.81E+03,2.81E-03
1.81E+03,2.81E-03
1.81E+03,2.81E-03
1.81E+03,2.82E-03
1.81E+03,2.82E-03
1.81E+03,2.82E-03
1.81E+03,2.82E-03
1.82E+03,2.83E-03
1.82E+03,2.83E-03
1.82E+03,2.83E-03
1.82E+03,2.83E-03
1.82E+03,2.83E-03
1.82E+03,2.84E-03
1.82E+03,2.84E-03
1.82E+03,2.84E-03
1.82E+03,2.84E-03
1.82E+03,2.85E-03
1.83E+03,2.85E-03
1.83E+03,2.85E-03
1.83E+03,2.85E-03
1.83E+03,2.85E-03
1.83E+03,2.86E-03
1.83E+03,2.86E-03
1.83E+03,2.86E-03
1.83E+03,2.86E-03
1.83E+03,2.87E-03
1.83E+03,2.87E-03
1.84E+03,2.87E-03
1.84E+03,2.87E-03
1.84E+03,2.87E-03
1.84E+03,2.88E-03
1.84E+03,2.88E-03
1.84E+03,2.88E-03
1.84E+03,2.88E-03
1.84E+03,2.88E-03
1.84E+03,2.89E-03
1.84E+03,2.89E-03
1.85E+03,2.89E-03
1.85E+03,2.89E-03
1.85E+03,2.90E-03
1.85E+03,2.90E-03
1.85E+03,2.90E-03
1.85E+03,2.90E-03
1.85E+03,2.90E-03
1.85E+03,2.91E-03
1.85E+03,2.91E-03
1.85E+03,2.91E-03
1.86E+03,2.91E-03
1.86E+03,2.92E-03
1.86E+03,2.92E-03
1.86E+03,2.92E-03
1.86E+03,2.92E-03
1.86E+03,2.92E-03
1.86E+03,2.93E-03
1.86E+03,2.93E-03
1.86E+03,2.93E-03
1.86E+03,2.93E-03
1.87E+03,2.93E-03
1.87E+03,2.94E-03
1.87E+03,2.94E-03
1.87E+03,2.94E-03
1.87E+03,2.94E-03
1.87E+03,2.95E-03
1.87E+03,2.95E-03
1.87E+03,2.95E-03
1.87E+03,2.95E-03
1.87E+03,2.95E-03
1.88E+03,2.96E-03
1.88E+03,2.96E-03
1.88E+03,2.96E-03
1.88E+03,2.96E-03
1.88E+03,2.96E-03
1.88E+03,2.97E-03
1.88E+03,2.97E-03
1.88E+03,2.97E-03
1.88E+03,2.97E-03
1.88E+03,2.98E-03
1.89E+03,2.98E-03
1.89E+03,2.98E-03
1.89E+03,2.98E-03
1.89E+03,2.98E-03
1.89E+03,2.99E-03
1.89E+03,2.99E-03
1.89E+03,2.99E-03
1.89E+03,2.99E-03
1.89E+03,2.99E-03
1.89E+03,3.00E-03
1.90E+03,3.00E-03
1.90E+03,3.00E-03
1.90E+03,3.00E-03
1.90E+03,3.00E-03
1.90E+03,3.01E-03
1.90E+03,3.01E-03
1.90E+03,3.01E-03
1.90E+03,3.01E-03
1.90E+03,3.01E-03
1.90E+03,3.02E-03
1.91E+03,3.02E-03
1.91E+03,3.02E-03
1.91E+03,3.02E-03
1.91E+03,3.02E-03
1.91E+03,3.03E-03
1.91E+03,3.03E-03
1.91E+03,3.03E-03
1.91E+03,3.03E-03
1.91E+03,3.04E-03
1.91E+03,3.04E-03
1.92E+03,3.04E-03
1.92E+03,3.04E-03
1.92E+03,3.04E-03
1.92E+03,3.05E-03
1.92E+03,3.05E-03
1.92E+03,3.05E-03
1.92E+03,3.05E-03
1.92E+03,3.05E-03
1.92E+03,3.06E-03
1.92E+03,3.06E-03
1.93E+03,3.06E-03
1.93E+03,3.06E-03
1.93E+03,3.06E-03
1.93E+03,3.07E-03
1.93E+03,3.07E-03
1.93E+03,3.07E-03
1.93E+03,3.07E-03
1.93E+03,3.07E-03
1.93E+03,3.08E-03
1.93E+03,3.08E-03
1.94E+03,3.08E-03
1.94E+03,3.08E-03
1.94E+03,3.08E-03
1.94E+03,3.09E-03
1.94E+03,3.09E-03
1.94E+03,3.09E-03
1.94E+03,3.09E-03
1.94E+03,3.09E-03
1.94E+03,3.10E-03
1.94E+03,3.10E-03
1.95E+03,3.10E-03
1.95E+03,3.10E-03
1.95E+03,3.10E-03
1.95E+03,3.11E-03
1.95E+03,3.11E-03
1.95E+03,3.11E-03
1.95E+03,3.11E-03
1.95E+03,3.11E-03
1.95E+03,3.12E-03
1.95E+03,3.12E-03
1.96E+03,3.12E-03
1.96E+03,3.12E-03
1.96E+03,3.12E-03
1.96E+03,3.13E-03
1.96E+03,3.13E-03
1.96E+03,3.13E-03
1.96E+03,3.13E-03
1.96E+03,3.13E-03
1.96E+03,3.13E-03
1.96E+03,3.14E-03
1.97E+03,3.14E-03
1.97E+03,3.14E-03
1.97E+03,3.14E-03
1.97E+03,3.14E-03
1.97E+03,3.15E-03
1.97E+03,3.15E-03
1.97E+03,3.15E-03
1.97E+03,3.15E-03
1.97E+03,3.15E-03
1.97E+03,3.16E-03
1.98E+03,3.16E-03
1.98E+03,3.16E-03
1.98E+03,3.16E-03
1.98E+03,3.16E-03
1.98E+03,3.17E-03
1.98E+03,3.17E-03
1.98E+03,3.17E-03
1.98E+03,3.17E-03
1.98E+03,3.17E-03
1.98E+03,3.18E-03
1.99E+03,3.18E-03
1.99E+03,3.18E-03
1.99E+03,3.18E-03
1.99E+03,3.18E-03
1.99E+03,3.18E-03
1.99E+03,3.19E-03
1.99E+03,3.19E-03
1.99E+03,3.19E-03
1.99E+03,3.19E-03
1.99E+03,3.19E-03
2.00E+03,3.20E-03
2.00E+03,3.20E-03
