summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":248249.29832359683,"y":664355.3510028278,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Air Temperature (K)
2003-09-16,288.28793
2003-09-17,289.72122
2003-09-18,288.37054
2003-09-19,286.06516
2003-09-20,284.53256
2003-09-21,284.7986
2003-09-22,283.58813
2003-09-23,280.53256
2003-09-24,285.09103
2003-09-25,286.49512
2003-09-26,284.63345
2003-09-27,282.12357
2003-09-28,282.97458
2003-09-29,284.28378
2003-09-30,283.35812
2003-10-01,283.96555
2003-10-02,283.5958
2003-10-03,284.68143
2003-10-04,280.40024
2003-10-05,281.26718
2003-10-06,282.01102
2003-10-07,281.2143
2003-10-08,285.15427
2003-10-09,286.40338
2003-10-10,284.1909
2003-10-11,283.35043
2003-10-12,284.9818
2003-10-13,284.9476
2003-10-14,284.4727
2003-10-15,282.77502
2003-10-16,282.0905
2003-10-17,280.69696
2003-10-18,279.24918
2003-10-19,278.8597
2003-10-20,276.63715
2003-10-21,275.89954
2003-10-22,277.5294
2003-10-23,278.1604
2003-10-24,278.8189
2003-10-25,280.25876
2003-10-26,278.27756
2003-10-27,282.95636
2003-10-28,282.94244
2003-10-29,278.48248
2003-10-30,277.4868
2003-10-31,280.15097
2003-11-01,278.7586
2003-11-02,281.9914
2003-11-03,281.30487
2003-11-04,283.4494
2003-11-05,287.0538
2003-11-06,285.02087
2003-11-07,285.4615
2003-11-08,282.01868
2003-11-09,281.8338
2003-11-10,283.0627
2003-11-11,282.94473
2003-11-12,282.5765
2003-11-13,281.4138
2003-11-14,282.26413
2003-11-15,281.6963
2003-11-16,279.93118
2003-11-17,283.47263
2003-11-18,285.4732
2003-11-19,282.8649
2003-11-20,281.08676
2003-11-21,277.84024
2003-11-22,277.43326
2003-11-23,275.95004
2003-11-24,278.26965
2003-11-25,280.01642
2003-11-26,278.58832
2003-11-27,279.65427
2003-11-28,279.3129
2003-11-29,282.02582
2003-11-30,277.90445
2003-12-01,277.2027
2003-12-02,281.151
2003-12-03,280.23422
2003-12-04,279.15616
2003-12-05,281.27463
2003-12-06,278.9229
2003-12-07,275.0351
2003-12-08,272.1528
2003-12-09,278.6932
2003-12-10,282.36877
2003-12-11,277.1983
2003-12-12,278.5021
2003-12-13,281.92188
2003-12-14,279.00598
2003-12-15,275.62708
2003-12-16,279.7376
2003-12-17,281.58676
2003-12-18,280.38522
2003-12-19,278.17917
2003-12-20,277.3222
2003-12-21,276.16547
2003-12-22,275.5929
2003-12-23,282.09137
2003-12-24,283.5603
2003-12-25,281.79688
2003-12-26,279.60864
2003-12-27,276.52054
2003-12-28,276.36206
2003-12-29,271.27417
2003-12-30,269.35162
2003-12-31,274.08188
2004-01-01,279.17276
2004-01-02,275.44196
2004-01-03,279.32755
2004-01-04,278.75015
2004-01-05,281.8441
2004-01-06,280.6362
2004-01-07,281.55063
2004-01-08,281.3478
2004-01-09,279.33353
2004-01-10,280.9623
2004-01-11,278.60828
2004-01-12,278.05533
2004-01-13,277.1027
2004-01-14,277.1226
2004-01-15,276.90387
2004-01-16,276.11224
2004-01-17,274.31012
2004-01-18,277.9199
2004-01-19,283.5048
2004-01-20,282.8093
2004-01-21,280.70486
2004-01-22,281.5847
2004-01-23,281.0134
2004-01-24,278.15024
2004-01-25,276.7701
2004-01-26,274.8273
2004-01-27,273.89047
2004-01-28,273.9092
2004-01-29,276.516
2004-01-30,278.21527
2004-01-31,275.80014
2004-02-01,277.93427
2004-02-02,282.19714
2004-02-03,284.55978
2004-02-04,283.0467
2004-02-05,282.971
2004-02-06,280.45325
2004-02-07,277.19257
2004-02-08,275.95764
2004-02-09,275.50787
2004-02-10,282.246
2004-02-11,281.9494
2004-02-12,279.82593
2004-02-13,280.2063
2004-02-14,278.02927
2004-02-15,277.66492
2004-02-16,278.53528
2004-02-17,277.8824
2004-02-18,274.73288
2004-02-19,274.85907
2004-02-20,275.62204
2004-02-21,275.16943
2004-02-22,275.10193
2004-02-23,276.1893
2004-02-24,277.20474
2004-02-25,273.74396
2004-02-26,273.78198
2004-02-27,274.32867
2004-02-28,273.71927
2004-02-29,273.3904
2004-03-01,274.38663
2004-03-02,276.47958
2004-03-03,279.2921
2004-03-04,279.24936
2004-03-05,278.92804
2004-03-06,278.15775
2004-03-07,278.33307
2004-03-08,276.22656
2004-03-09,275.46445
2004-03-10,276.11328
2004-03-11,276.43655
2004-03-12,276.63068
2004-03-13,278.44296
2004-03-14,280.76935
2004-03-15,282.36877
2004-03-16,283.759
2004-03-17,281.80774
2004-03-18,280.1321
2004-03-19,278.17548
2004-03-20,279.51263
2004-03-21,278.52777
2004-03-22,278.70264
2004-03-23,278.20297
2004-03-24,278.55338
2004-03-25,279.83054
2004-03-26,280.802
2004-03-27,282.06003
2004-03-28,281.9349
2004-03-29,281.42618
2004-03-30,282.1225
2004-03-31,281.6294
2004-04-01,282.3187
2004-04-02,283.02237
2004-04-03,281.4839
2004-04-04,279.77216
2004-04-05,279.18527
2004-04-06,279.72894
2004-04-07,279.86255
2004-04-08,279.50418
2004-04-09,282.88226
2004-04-10,281.76608
2004-04-11,282.2626
2004-04-12,282.24414
2004-04-13,282.12762
2004-04-14,283.58057
2004-04-15,281.06445
2004-04-16,280.31406
2004-04-17,278.49362
2004-04-18,279.8288
2004-04-19,280.40967
2004-04-20,281.8613
2004-04-21,284.09897
2004-04-22,282.70706
2004-04-23,283.4458
2004-04-24,285.4028
2004-04-25,284.0477
2004-04-26,283.3052
2004-04-27,283.04868
2004-04-28,282.87732
2004-04-29,281.42654
2004-04-30,282.8927
2004-05-01,284.5064
2004-05-02,282.93658
2004-05-03,281.3993
2004-05-04,280.84216
2004-05-05,280.95532
2004-05-06,282.07727
2004-05-07,283.59464
2004-05-08,284.43936
2004-05-09,285.86536
2004-05-10,285.8971
2004-05-11,284.93787
2004-05-12,284.85953
2004-05-13,284.83725
2004-05-14,285.9552
2004-05-15,287.13364
2004-05-16,287.3839
2004-05-17,285.1072
2004-05-18,284.42688
2004-05-19,285.08252
2004-05-20,283.178
2004-05-21,281.855
2004-05-22,283.0796
2004-05-23,283.96475
2004-05-24,284.56638
2004-05-25,283.82373
2004-05-26,283.2834
2004-05-27,285.0252
2004-05-28,285.8507
2004-05-29,286.90176
2004-05-30,286.70203
2004-05-31,286.57245
2004-06-01,286.14288
2004-06-02,286.6105
2004-06-03,286.8825
2004-06-04,286.60413
2004-06-05,288.16864
2004-06-06,288.27942
2004-06-07,287.25885
2004-06-08,288.3943
2004-06-09,288.83517
2004-06-10,288.22327
2004-06-11,286.4512
2004-06-12,287.7836
2004-06-13,287.91833
2004-06-14,288.90222
2004-06-15,287.86627
2004-06-16,286.49243
2004-06-17,286.24738
2004-06-18,283.81305
2004-06-19,282.51257
2004-06-20,284.05484
2004-06-21,284.59653
2004-06-22,286.11575
2004-06-23,285.72437
2004-06-24,284.32236
2004-06-25,286.03973
2004-06-26,285.67557
2004-06-27,287.22516
2004-06-28,285.97852
2004-06-29,286.88306
2004-06-30,287.10852
