summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Air Temperature (K)
2001-11-30,283.98346
2001-12-01,279.44553
2001-12-02,278.29312
2001-12-03,280.6129
2001-12-04,280.21283
2001-12-05,276.49557
2001-12-06,276.3136
2001-12-07,283.51468
2001-12-08,283.39383
2001-12-09,278.04965
2001-12-10,275.09402
2001-12-11,276.0601
2001-12-12,276.17438
2001-12-13,276.32773
2001-12-14,278.02878
2001-12-15,277.5952
2001-12-16,278.26355
2001-12-17,276.703
2001-12-18,275.19992
2001-12-19,277.25586
2001-12-20,275.60425
2001-12-21,278.70822
2001-12-22,273.80362
2001-12-23,277.52414
2001-12-24,281.00375
2001-12-25,275.15823
2001-12-26,274.20837
2001-12-27,278.46155
2001-12-28,276.1767
2001-12-29,273.05704
2001-12-30,273.0614
2001-12-31,272.78748
2002-01-01,274.8198
2002-01-02,273.2877
2002-01-03,276.35278
2002-01-04,275.63843
2002-01-05,277.83936
2002-01-06,279.29572
2002-01-07,281.14734
2002-01-08,280.65765
2002-01-09,278.43542
2002-01-10,276.87555
2002-01-11,279.53772
2002-01-12,282.2668
2002-01-13,282.42587
2002-01-14,281.94043
2002-01-15,278.6694
2002-01-16,281.30557
2002-01-17,279.75974
2002-01-18,278.9435
2002-01-19,279.46036
2002-01-20,281.8782
2002-01-21,282.56763
2002-01-22,280.69406
2002-01-23,280.42093
2002-01-24,276.89734
2002-01-25,275.58044
2002-01-26,279.8874
2002-01-27,279.632
2002-01-28,280.8092
2002-01-29,279.60718
2002-01-30,280.7433
2002-01-31,279.2874
2002-02-01,281.11835
2002-02-02,281.51297
2002-02-03,278.5025
2002-02-04,278.37137
2002-02-05,279.06165
2002-02-06,278.60016
2002-02-07,279.96158
2002-02-08,282.00766
2002-02-09,279.44052
2002-02-10,279.63806
2002-02-11,281.74097
2002-02-12,280.008
2002-02-13,276.76898
2002-02-14,275.86627
2002-02-15,279.8188
2002-02-16,281.18936
2002-02-17,279.75632
2002-02-18,278.15433
2002-02-19,279.1599
2002-02-20,277.57205
2002-02-21,278.89355
2002-02-22,277.6354
2002-02-23,275.08545
2002-02-24,275.0911
2002-02-25,278.3679
2002-02-26,278.29028
2002-02-27,276.96014
2002-02-28,276.32
2002-03-01,275.9048
2002-03-02,278.74777
2002-03-03,281.39093
2002-03-04,280.4254
2002-03-05,279.6624
2002-03-06,282.0483
2002-03-07,280.46683
2002-03-08,281.0739
2002-03-09,276.577
2002-03-10,277.82394
2002-03-11,278.61194
2002-03-12,277.3929
2002-03-13,276.02814
2002-03-14,276.83392
2002-03-15,277.53705
2002-03-16,280.18552
2002-03-17,281.85226
2002-03-18,281.2187
2002-03-19,278.29526
2002-03-20,278.96616
2002-03-21,280.55225
2002-03-22,281.43387
2002-03-23,281.5584
2002-03-24,282.38135
2002-03-25,280.8235
2002-03-26,278.32706
2002-03-27,281.03265
2002-03-28,281.5556
2002-03-29,279.8844
2002-03-30,279.44556
2002-03-31,283.12857
2002-04-01,281.639
2002-04-02,281.31317
2002-04-03,284.7717
2002-04-04,282.51355
2002-04-05,281.46463
2002-04-06,280.7991
2002-04-07,279.33252
2002-04-08,279.62988
2002-04-09,281.93576
2002-04-10,281.6931
2002-04-11,279.90833
2002-04-12,280.21222
2002-04-13,279.10168
2002-04-14,279.61588
2002-04-15,278.72595
2002-04-16,281.13123
2002-04-17,282.93204
2002-04-18,281.51874
2002-04-19,281.8721
2002-04-20,282.7939
2002-04-21,284.6135
2002-04-22,284.53973
2002-04-23,285.30582
2002-04-24,283.8492
2002-04-25,282.62814
2002-04-26,280.96414
2002-04-27,279.71088
2002-04-28,279.42282
2002-04-29,279.99103
2002-04-30,279.3213
2002-05-01,280.8664
2002-05-02,281.33966
2002-05-03,281.59705
2002-05-04,281.92545
2002-05-05,283.13174
2002-05-06,283.27905
2002-05-07,284.65335
2002-05-08,284.37057
2002-05-09,283.72424
2002-05-10,283.8804
2002-05-11,282.88214
2002-05-12,282.13177
2002-05-13,284.31824
2002-05-14,284.18643
2002-05-15,284.63382
2002-05-16,287.56036
2002-05-17,286.90826
2002-05-18,282.56644
2002-05-19,284.7471
2002-05-20,285.6733
2002-05-21,285.60184
2002-05-22,286.2886
2002-05-23,284.8911
2002-05-24,283.88815
2002-05-25,283.82773
2002-05-26,284.07996
2002-05-27,283.83453
2002-05-28,284.75287
2002-05-29,284.22354
2002-05-30,283.6875
2002-05-31,284.49554
2002-06-01,287.13928
2002-06-02,287.07385
2002-06-03,284.93005
2002-06-04,283.67654
2002-06-05,286.05063
2002-06-06,289.9428
2002-06-07,289.17313
2002-06-08,287.74823
2002-06-09,285.70557
2002-06-10,284.33728
2002-06-11,284.3878
2002-06-12,283.5234
2002-06-13,285.18506
2002-06-14,285.22226
2002-06-15,287.0499
2002-06-16,287.06573
2002-06-17,288.79456
2002-06-18,286.85956
2002-06-19,286.08063
2002-06-20,286.4126
2002-06-21,286.06433
2002-06-22,286.1159
2002-06-23,285.9461
2002-06-24,285.44662
2002-06-25,285.87775
2002-06-26,285.58792
2002-06-27,285.20276
2002-06-28,285.21042
2002-06-29,286.1394
2002-06-30,285.1961
