summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":248249.29832359683,"y":664355.3510028278,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Air Temperature (K)
2003-02-04,274.6305
2003-02-05,273.3769
2003-02-06,278.49478
2003-02-07,280.12848
2003-02-08,281.4167
2003-02-09,278.16678
2003-02-10,277.7768
2003-02-11,278.8714
2003-02-12,275.82385
2003-02-13,276.03003
2003-02-14,273.99884
2003-02-15,273.70636
2003-02-16,275.23654
2003-02-17,275.58737
2003-02-18,275.12708
2003-02-19,275.77777
2003-02-20,276.3093
2003-02-21,278.23233
2003-02-22,277.58044
2003-02-23,279.69553
2003-02-24,278.95007
2003-02-25,280.75955
2003-02-26,280.73575
2003-02-27,280.27075
2003-02-28,281.39557
2003-03-01,279.8055
2003-03-02,279.245
2003-03-03,279.39874
2003-03-04,282.174
2003-03-05,280.34753
2003-03-06,279.76636
2003-03-07,280.15237
2003-03-08,279.90997
2003-03-09,282.56226
2003-03-10,281.20438
2003-03-11,280.79324
2003-03-12,277.94717
2003-03-13,276.3739
2003-03-14,278.42166
2003-03-15,278.996
2003-03-16,278.11844
2003-03-17,277.6681
2003-03-18,276.8958
2003-03-19,277.3105
2003-03-20,279.87286
2003-03-21,281.42816
2003-03-22,280.1085
2003-03-23,280.2655
2003-03-24,280.95505
2003-03-25,281.51343
2003-03-26,281.3781
2003-03-27,282.02588
2003-03-28,282.09055
2003-03-29,281.23492
2003-03-30,280.98862
2003-03-31,279.6498
2003-04-01,280.14236
2003-04-02,280.15912
2003-04-03,282.97424
2003-04-04,283.45258
2003-04-05,281.49365
2003-04-06,282.11954
2003-04-07,280.14508
2003-04-08,280.13672
2003-04-09,279.89157
2003-04-10,278.56598
2003-04-11,279.64304
2003-04-12,280.9691
2003-04-13,283.02524
2003-04-14,286.09067
2003-04-15,287.423
2003-04-16,287.95428
2003-04-17,287.70947
2003-04-18,285.8536
2003-04-19,282.58737
2003-04-20,281.74887
2003-04-21,281.08224
2003-04-22,282.27448
2003-04-23,282.3359
2003-04-24,282.2692
2003-04-25,282.6345
2003-04-26,283.5557
2003-04-27,283.54114
2003-04-28,282.4373
2003-04-29,283.53787
2003-04-30,282.1767
2003-05-01,281.76846
2003-05-02,281.73676
2003-05-03,282.2066
2003-05-04,283.58728
2003-05-05,282.18167
2003-05-06,282.7388
2003-05-07,282.72687
2003-05-08,283.14084
2003-05-09,280.8343
2003-05-10,281.46454
2003-05-11,281.9457
2003-05-12,280.63367
2003-05-13,281.50348
2003-05-14,281.94095
2003-05-15,281.18896
2003-05-16,282.06656
2003-05-17,284.23444
2003-05-18,284.1624
2003-05-19,283.5025
2003-05-20,283.7805
2003-05-21,284.1586
2003-05-22,285.5531
2003-05-23,283.84787
2003-05-24,283.61075
2003-05-25,284.67096
2003-05-26,284.2335
2003-05-27,286.05795
2003-05-28,286.74417
2003-05-29,287.44205
2003-05-30,289.25876
2003-05-31,289.4703
2003-06-01,288.66483
2003-06-02,287.89166
2003-06-03,287.2764
2003-06-04,286.56927
2003-06-05,286.63773
2003-06-06,287.2714
2003-06-07,286.634
2003-06-08,285.66806
2003-06-09,286.15253
2003-06-10,287.44833
2003-06-11,286.53015
2003-06-12,286.33273
2003-06-13,286.45538
2003-06-14,287.4333
2003-06-15,287.77948
2003-06-16,288.4387
2003-06-17,287.7805
2003-06-18,287.06262
2003-06-19,286.41638
2003-06-20,286.01794
2003-06-21,286.17072
2003-06-22,287.57086
2003-06-23,286.7653
2003-06-24,287.40546
2003-06-25,289.002
2003-06-26,290.65997
2003-06-27,287.81964
2003-06-28,287.61136
2003-06-29,288.34656
2003-06-30,287.9842
