summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Air Temperature (K)
2008-10-02,280.7208
2008-10-03,279.90692
2008-10-04,281.4917
2008-10-05,280.38608
2008-10-06,282.28564
2008-10-07,285.73956
2008-10-08,283.87296
2008-10-09,284.53854
2008-10-10,287.1451
2008-10-11,284.47406
2008-10-12,283.35913
2008-10-13,285.017
2008-10-14,282.15747
2008-10-15,281.8395
2008-10-16,281.56573
2008-10-17,282.86783
2008-10-18,283.361
2008-10-19,285.10757
2008-10-20,283.7375
2008-10-21,279.71283
2008-10-22,281.68506
2008-10-23,284.94424
2008-10-24,281.71695
2008-10-25,284.22775
2008-10-26,280.8911
2008-10-27,278.70923
2008-10-28,275.80502
2008-10-29,276.62848
2008-10-30,276.59933
2008-10-31,277.40268
2008-11-01,276.72787
2008-11-02,277.76584
2008-11-03,277.53027
2008-11-04,279.79727
2008-11-05,280.01532
2008-11-06,281.38544
2008-11-07,282.04877
2008-11-08,282.399
2008-11-09,278.24606
2008-11-10,279.8429
2008-11-11,281.2167
2008-11-12,280.71393
2008-11-13,283.50293
2008-11-14,285.619
2008-11-15,282.7863
2008-11-16,278.70297
2008-11-17,279.49606
2008-11-18,282.54105
2008-11-19,283.88086
2008-11-20,282.28644
2008-11-21,278.2982
2008-11-22,275.6919
2008-11-23,277.5865
2008-11-24,277.87738
2008-11-25,278.8485
2008-11-26,283.3901
2008-11-27,279.9119
2008-11-28,275.56256
2008-11-29,272.17166
2008-11-30,271.3228
2008-12-01,274.39005
2008-12-02,274.46478
2008-12-03,272.48193
2008-12-04,276.35165
2008-12-05,277.026
2008-12-06,274.16556
2008-12-07,277.87573
2008-12-08,278.10623
2008-12-09,276.80298
2008-12-10,276.2477
2008-12-11,273.2379
2008-12-12,277.71646
2008-12-13,277.98935
2008-12-14,276.10184
2008-12-15,277.36798
2008-12-16,281.5141
2008-12-17,279.746
2008-12-18,280.8626
2008-12-19,279.49423
2008-12-20,279.8693
2008-12-21,283.37955
2008-12-22,282.3652
2008-12-23,280.66486
2008-12-24,279.87454
2008-12-25,278.86722
2008-12-26,276.45563
2008-12-27,272.5464
2008-12-28,273.35944
2008-12-29,273.99683
2008-12-30,271.78854
2008-12-31,272.42776
2009-01-01,272.86566
2009-01-02,273.9597
2009-01-03,273.58606
2009-01-04,275.5322
2009-01-05,273.14594
2009-01-06,274.3242
2009-01-07,277.41772
2009-01-08,277.95236
2009-01-09,277.15274
2009-01-10,279.5603
2009-01-11,283.2645
2009-01-12,281.00714
2009-01-13,277.1864
2009-01-14,275.3925
2009-01-15,281.29337
2009-01-16,280.34116
2009-01-17,279.1907
2009-01-18,276.70215
2009-01-19,275.98645
2009-01-20,276.39697
2009-01-21,276.73914
2009-01-22,278.37158
2009-01-23,276.4038
2009-01-24,276.23917
2009-01-25,277.5071
2009-01-26,277.01956
2009-01-27,279.02875
2009-01-28,277.38226
2009-01-29,278.40604
2009-01-30,279.83203
2009-01-31,279.4143
2009-02-01,275.79837
2009-02-02,274.02203
2009-02-03,275.75778
2009-02-04,273.6764
2009-02-05,273.41782
2009-02-06,274.01358
2009-02-07,274.526
2009-02-08,270.98944
2009-02-09,271.7217
2009-02-10,273.2722
2009-02-11,274.27612
2009-02-12,275.50485
2009-02-13,275.86804
2009-02-14,277.84998
2009-02-15,280.57825
2009-02-16,281.80508
2009-02-17,282.31824
2009-02-18,280.3068
2009-02-19,279.5725
2009-02-20,277.89886
2009-02-21,281.70154
2009-02-22,281.20636
2009-02-23,282.01724
2009-02-24,280.18018
2009-02-25,280.50906
2009-02-26,281.08215
2009-02-27,282.16205
2009-02-28,281.1175
2009-03-01,279.47812
2009-03-02,279.18628
2009-03-03,277.30988
2009-03-04,274.93585
2009-03-05,274.37503
2009-03-06,277.25394
2009-03-07,280.37854
2009-03-08,276.93823
2009-03-09,278.38922
2009-03-10,277.9833
2009-03-11,279.90234
2009-03-12,281.28085
2009-03-13,280.30606
2009-03-14,281.70462
2009-03-15,282.209
2009-03-16,281.1532
2009-03-17,279.7592
2009-03-18,280.92212
2009-03-19,280.98383
2009-03-20,279.91016
2009-03-21,279.80408
2009-03-22,282.14398
2009-03-23,279.94318
2009-03-24,278.77838
2009-03-25,280.61072
2009-03-26,279.60666
2009-03-27,279.1472
2009-03-28,277.0294
2009-03-29,277.62793
2009-03-30,282.21777
2009-03-31,283.15228
2009-04-01,282.16525
2009-04-02,282.82175
2009-04-03,281.99973
2009-04-04,280.63336
2009-04-05,280.8669
2009-04-06,280.88342
2009-04-07,280.9178
2009-04-08,280.95447
2009-04-09,282.63934
2009-04-10,282.6245
2009-04-11,280.72467
2009-04-12,280.96085
2009-04-13,281.80286
2009-04-14,282.21198
2009-04-15,282.89288
2009-04-16,283.41397
2009-04-17,281.70276
2009-04-18,280.78674
2009-04-19,281.16037
2009-04-20,282.82187
2009-04-21,282.50412
2009-04-22,281.92035
2009-04-23,284.19794
2009-04-24,284.2045
2009-04-25,284.2529
2009-04-26,281.9937
2009-04-27,281.4588
2009-04-28,283.01
2009-04-29,283.02405
2009-04-30,283.5738
2009-05-01,282.52664
2009-05-02,282.3823
2009-05-03,281.3749
2009-05-04,282.60852
2009-05-05,282.86865
2009-05-06,282.58936
2009-05-07,281.37045
2009-05-08,281.16226
2009-05-09,280.90375
2009-05-10,281.88464
2009-05-11,282.62506
2009-05-12,282.5449
2009-05-13,283.7675
2009-05-14,284.4053
2009-05-15,282.4675
2009-05-16,283.60355
2009-05-17,283.41492
2009-05-18,283.26733
2009-05-19,284.02982
2009-05-20,284.00464
2009-05-21,283.29526
2009-05-22,283.99933
2009-05-23,283.9338
2009-05-24,283.7631
2009-05-25,285.11185
2009-05-26,283.2646
2009-05-27,284.2899
2009-05-28,286.4387
2009-05-29,289.2639
2009-05-30,290.48895
2009-05-31,289.10526
2009-06-01,290.52127
2009-06-02,289.0191
2009-06-03,285.67764
2009-06-04,284.14163
2009-06-05,282.26382
2009-06-06,282.48166
2009-06-07,283.22977
2009-06-08,283.5082
2009-06-09,283.6056
2009-06-10,283.68463
2009-06-11,283.91144
2009-06-12,284.345
2009-06-13,286.33994
2009-06-14,286.30713
2009-06-15,286.06958
2009-06-16,287.32516
2009-06-17,285.8597
2009-06-18,284.66226
2009-06-19,285.04294
2009-06-20,285.83328
2009-06-21,286.27417
2009-06-22,288.89343
2009-06-23,290.80984
2009-06-24,290.77615
2009-06-25,289.82928
2009-06-26,290.79926
2009-06-27,290.58978
2009-06-28,290.27716
2009-06-29,292.45215
2009-06-30,292.29938
