ZONE,T="TIME=3.162240000000e+07"
78.3,6.682722375
78.4,6.685763904
78.5,6.688802884
78.6,6.691839224
78.7,6.694872825
78.8,6.69790359
78.9,6.700931416
79,6.7039562
79.1,6.706977834
79.2,6.70999621
79.3,6.713011214
79.4,6.716022732
79.5,6.719030644
79.6,6.722034831
79.7,6.725035169
79.8,6.72803153
79.9,6.731023786
80,6.734011803
80.1,6.736995447
80.2,6.739974579
80.3,6.742949059
80.4,6.745918741
80.5,6.748883478
80.6,6.751843121
80.7,6.754797518
80.8,6.75774651
80.9,6.760689942
81,6.763627649
81.1,6.766559469
81.2,6.769485233
81.3,6.772404772
81.4,6.775317912
81.5,6.778224478
81.6,6.781124291
81.7,6.784017171
81.8,6.786902933
81.9,6.789781391
82,6.792652356
82.1,6.795515638
82.2,6.798371041
82.3,6.80121837
82.4,6.804057426
82.5,6.806888008
82.6,6.809709915
82.7,6.812522939
82.8,6.815326876
82.9,6.818121515
83,6.820906646
83.1,6.823682056
83.2,6.826447532
83.3,6.829202857
83.4,6.831947815
83.5,6.834682186
83.6,6.837405752
83.7,6.840118291
83.8,6.842819582
83.9,6.845509402
84,6.848187527
84.1,6.850853733
84.2,6.853507796
84.3,6.856149492
84.4,6.858778593
84.5,6.861394877
84.6,6.863998116
84.7,6.866588088
84.8,6.869164565
84.9,6.871727325
85,6.874276145
85.1,6.8768108
85.2,6.879331071
85.3,6.881836735
85.4,6.884327573
85.5,6.886803368
85.6,6.889263903
85.7,6.891708964
85.8,6.894138337
85.9,6.896551813
86,6.898949182
86.1,6.901330238
86.2,6.903694778
86.3,6.906042601
86.4,6.908373509
86.5,6.910687306
86.6,6.912983802
86.7,6.915262808
86.8,6.917524138
86.9,6.919767612
87,6.921993052
87.1,6.924200284
87.2,6.926389139
87.3,6.928559451
87.4,6.93071106
87.5,6.93284381
87.6,6.934957548
87.7,6.937052129
87.8,6.939127409
87.9,6.941183252
88,6.943219527
88.1,6.945236107
88.2,6.947232871
88.3,6.949209703
88.4,6.951166493
88.5,6.953103139
88.6,6.95501954
88.7,6.956915605
88.8,6.958791247
88.9,6.960646386
89,6.962480948
89.1,6.964294864
89.2,6.966088074
89.3,6.967860521
89.4,6.969612156
89.5,6.971342938
89.6,6.97305283
89.7,6.974741802
89.8,6.976409832
89.9,6.978056902
90,6.979683004
