Timestamp,Value
Jan 2010,36.8
Feb 2010,68.6
Mar 2010,78.2
Apr 2010,19
May 2010,37
Jun 2010,33.8
Jul 2010,82.8
Aug 2010,49.4
Sep 2010,68.8
Oct 2010,52
Nov 2010,85.4
Dec 2010,29.6
Jan 2011,56.2
Feb 2011,93.6
Mar 2011,52
Apr 2011,12.4
May 2011,43.6
Jun 2011,66.6
Jul 2011,96
Aug 2011,154.4
Sep 2011,37
Oct 2011,83.8
Nov 2011,47.4
Dec 2011,65.2
Jan 2012,27.2
Feb 2012,11.2
Mar 2012,9.4
Apr 2012,89.8
May 2012,80.8
Jun 2012,128.6
Jul 2012,134.8
Aug 2012,17.2
Sep 2012,56.8
Oct 2012,111
Nov 2012,58.8
Dec 2012,74.8
Jan 2013,58.6
Feb 2013,24.2
Mar 2013,46
Apr 2013,29.6
May 2013,33.2
Jun 2013,25.2
Jul 2013,80.8
Aug 2013,17.8
Sep 2013,54.2
Oct 2013,82.4
Nov 2013,25.6
Dec 2013,124.6
Jan 2014,54.8
Feb 2014,65.6
Mar 2014,45.8
Apr 2014,58
May 2014,59.4
Jun 2014,74
Jul 2014,27.2
Aug 2014,37.6
Sep 2014,12.6
Oct 2014,97
Nov 2014,44.2
Dec 2014,68.2
Jan 2015,69.8
Feb 2015,36
Mar 2015,52.4
Apr 2015,21
May 2015,60.4
Jun 2015,29.2
Jul 2015,95.2
Aug 2015,42.8
Sep 2015,28.6
Oct 2015,23.2
Nov 2015,140
Dec 2015,172
Jan 2016,91.8
Feb 2016,53.8
Mar 2016,22.8
Apr 2016,68.8
May 2016,31
Jun 2016,89.4
Jul 2016,51.8
Aug 2016,33.8
Sep 2016,31.8
Oct 2016,28.2
Nov 2016,50.2
Dec 2016,54
Jan 2017,22
Feb 2017,49.2
Mar 2017,38.6
Apr 2017,5.2
May 2017,25.2
Jun 2017,184.8
Jul 2017,80.4
Aug 2017,65.4
Sep 2017,70.2
Oct 2017,47.6
Nov 2017,40.6
Dec 2017,45.8
Jan 2018,63.4
Feb 2018,32.4
Mar 2018,49.8
Apr 2018,71.6
May 2018,20.2
Jun 2018,57.8
Jul 2018,25.2
Aug 2018,60.4
Sep 2018,51.4
Oct 2018,32.6
Nov 2018,52.2
Dec 2018,27.2
Jan 2019,9.8
Feb 2019,13.6
Mar 2019,71.2
Apr 2019,38.2
May 2019,73
Jun 2019,95
Jul 2019,95.6
Aug 2019,86.2
Sep 2019,74.8
Oct 2019,90.8
Nov 2019,81.6
Dec 2019,18
