Timestamp,Value
Jan 2010,46.2
Feb 2010,30.2
Mar 2010,56
Apr 2010,99.2
May 2010,35.2
Jun 2010,40.4
Jul 2010,190.6
Aug 2010,49.2
Sep 2010,163.2
Oct 2010,158.6
Nov 2010,143
Dec 2010,65.6
Jan 2011,136.6
Feb 2011,0.8
Mar 2011,144
Apr 2011,96.4
May 2011,175.8
Jun 2011,145.4
Jul 2011,42
Aug 2011,153.4
Sep 2011,61.8
Oct 2011,186.4
Nov 2011,214.8
Dec 2011,313
Jan 2012,170.4
Feb 2012,101.2
Mar 2012,81.2
Apr 2012,91.2
May 2012,84.4
Jun 2012,151.8
Jul 2012,193.4
Aug 2012,146.8
Sep 2012,145
Oct 2012,88.8
Nov 2012,161.8
Dec 2012,234
Jan 2013,187
Feb 2013,70.4
Mar 2013,56.2
Apr 2013,122.8
May 2013,116.4
Jun 2013,52.2
Jul 2013,86.2
Aug 2013,50
Sep 2013,85.4
Oct 2013,221
Nov 2013,96
Dec 2013,295.6
Jan 2014,190.2
Feb 2014,174
Mar 2014,158.6
Apr 2014,70.8
May 2014,77.6
Jun 2014,81.6
Jul 2014,81
Aug 2014,151.4
Sep 2014,4
Oct 2014,186.4
Nov 2014,87.2
Dec 2014,224.2
Jan 2015,308.8
Feb 2015,175.2
Mar 2015,211.4
Apr 2015,92
May 2015,180.6
Jun 2015,93.8
Jul 2015,209.6
Aug 2015,81.8
Sep 2015,40
Oct 2015,100.8
Nov 2015,371.4
Dec 2015,383.4
Jan 2016,267.2
Feb 2016,187.4
Mar 2016,57.4
Apr 2016,51.2
May 2016,93.8
Jun 2016,98.6
Jul 2016,147.2
Aug 2016,106.2
Sep 2016,200.4
Oct 2016,87
Nov 2016,108.4
Dec 2016,137.2
Jan 2017,68
Feb 2017,176.2
Mar 2017,135.8
Apr 2017,20.4
May 2017,71.2
Jun 2017,193.2
Jul 2017,125.2
Aug 2017,158.8
Sep 2017,123.2
Oct 2017,179
Nov 2017,112.2
Dec 2017,144
Jan 2018,237.2
Feb 2018,78.4
Mar 2018,110.6
Apr 2018,78.4
May 2018,29.6
Jun 2018,92.8
Jul 2018,57.4
Aug 2018,138.2
Sep 2018,165.8
Oct 2018,166.2
Nov 2018,196
Dec 2018,136.4
Jan 2019,51.6
Feb 2019,102
Mar 2019,187.2
Apr 2019,45.6
May 2019,92.4
Jun 2019,105
Jul 2019,136.6
Aug 2019,216.4
Sep 2019,167.6
Oct 2019,145.2
Nov 2019,104.4
Dec 2019,94.2
