Timestamp,Value
Jan 2010,52.6
Feb 2010,69.2
Mar 2010,87.2
Apr 2010,56.6
May 2010,24.4
Jun 2010,42.2
Jul 2010,172
Aug 2010,79.6
Sep 2010,125
Oct 2010,132.6
Nov 2010,91.2
Dec 2010,45.2
Jan 2011,97.2
Feb 2011,160.2
Mar 2011,95
Apr 2011,48.4
May 2011,155.4
Jun 2011,81
Jul 2011,9.8
Aug 2011,118.8
Sep 2011,155.6
Oct 2011,243.8
Nov 2011,138.4
Dec 2011,226.4
Jan 2012,137.4
Feb 2012,69.8
Mar 2012,33.4
Apr 2012,57.2
May 2012,50.6
Jun 2012,148.8
Jul 2012,81.8
Aug 2012,3.2
Sep 2012,91.4
Oct 2012,157.8
Nov 2012,21.6
Dec 2012,166.4
Jan 2013,130.8
Feb 2013,70.6
Mar 2013,36.6
Apr 2013,96
May 2013,112.4
Jun 2013,68.4
Jul 2013,92.4
Aug 2013,47.4
Sep 2013,75.8
Oct 2013,192
Nov 2013,78.4
Dec 2013,132.6
Jan 2014,150.8
Feb 2014,156
Mar 2014,102.6
Apr 2014,89.2
May 2014,90.6
Jun 2014,41.6
Jul 2014,49
Aug 2014,74.6
Sep 2014,15
Oct 2014,130
Nov 2014,89.4
Dec 2014,177.2
Jan 2015,149
Feb 2015,76.2
Mar 2015,131
Apr 2015,41.8
May 2015,138.4
Jun 2015,81.8
Jul 2015,133
Aug 2015,107
Sep 2015,26.6
Oct 2015,92.6
Nov 2015,207
Dec 2015,159.6
Jan 2016,161
Feb 2016,125.8
Mar 2016,61.8
Apr 2016,92.8
May 2016,83
Jun 2016,43.6
Jul 2016,93.6
Aug 2016,88.6
Sep 2016,102.4
Oct 2016,42.6
Nov 2016,98
Dec 2016,74.6
Jan 2017,109.2
Feb 2017,151
Mar 2017,108.6
Apr 2017,23.8
May 2017,61.2
Jun 2017,125.2
Jul 2017,84.8
Aug 2017,114.4
Sep 2017,119.2
Oct 2017,124.4
Nov 2017,105.8
Dec 2017,72.2
Jan 2018,173.6
Feb 2018,33.4
Mar 2018,72.4
Apr 2018,83
May 2018,26.4
Jun 2018,39
Jul 2018,91
Aug 2018,107.2
Sep 2018,63
Oct 2018,65.8
Nov 2018,122.4
Dec 2018,112.2
Jan 2019,54
Feb 2019,64
Mar 2019,121.4
Apr 2019,58.6
May 2019,56.6
Jun 2019,84.6
Jul 2019,124.6
Aug 2019,155.6
Sep 2019,100.4
Oct 2019,126.8
Nov 2019,76
Dec 2019,25.6
