Timestamp,Value
Jan 2010,66
Feb 2010,60.2
Mar 2010,59.4
Apr 2010,54.2
May 2010,41.6
Jun 2010,26.8
Jul 2010,146
Aug 2010,30
Sep 2010,15
Oct 2010,72.8
Nov 2010,78.4
Dec 2010,31.6
Jan 2011,29.6
Feb 2011,27.2
Mar 2011,1
Apr 2011,0
May 2011,0
Jun 2011,8.8
Jul 2011,101.6
Aug 2011,148.6
Sep 2011,53.8
Oct 2011,84.6
Nov 2011,76.2
Dec 2011,75.6
Jan 2012,35
Feb 2012,22.4
Mar 2012,10.4
Apr 2012,117.8
May 2012,74.4
Jun 2012,111.2
Jul 2012,124.4
Aug 2012,129.4
Sep 2012,62
Oct 2012,107.8
Nov 2012,57.6
Dec 2012,149.4
Jan 2013,104.6
Feb 2013,33
Mar 2013,57.6
Apr 2013,24.8
May 2013,20.2
Jun 2013,26.6
Jul 2013,58.6
Aug 2013,22.2
Sep 2013,26.6
Oct 2013,123
Nov 2013,45.2
Dec 2013,25.6
Jan 2014,0
Feb 2014,0
Mar 2014,49
Apr 2014,71.4
May 2014,53.8
Jun 2014,101.2
Jul 2014,31.4
Aug 2014,87.8
Sep 2014,19.8
Oct 2014,106.8
Nov 2014,100.6
Dec 2014,51.6
Jan 2015,84.2
Feb 2015,44.8
Mar 2015,58.4
Apr 2015,29.4
May 2015,91.6
Jun 2015,39
Jul 2015,119.6
Aug 2015,68.4
Sep 2015,31
Oct 2015,48.2
Nov 2015,171.4
Dec 2015,166.6
Jan 2016,188.6
Feb 2016,76
Mar 2016,34.4
Apr 2016,84.2
May 2016,35.8
Jun 2016,106.8
Jul 2016,60
Aug 2016,36
Sep 2016,40
Oct 2016,54
Nov 2016,25
Dec 2016,63.4
Jan 2017,24.4
Feb 2017,77.8
Mar 2017,57
Apr 2017,5
May 2017,44
Jun 2017,159.6
Jul 2017,59.6
Aug 2017,81.2
Sep 2017,78.6
Oct 2017,53
Nov 2017,38.8
Dec 2017,39
Jan 2018,93.2
Feb 2018,26.6
Mar 2018,115
Apr 2018,67.2
May 2018,31.8
Jun 2018,32.6
Jul 2018,51.8
Aug 2018,65.6
Sep 2018,58.4
Oct 2018,47.4
Nov 2018,124.8
Dec 2018,50.8
Jan 2019,14.2
Feb 2019,33.8
Mar 2019,87.4
Apr 2019,40.2
May 2019,84
Jun 2019,58.6
Jul 2019,78
Aug 2019,117.4
Sep 2019,74.4
Oct 2019,67.2
Nov 2019,116.8
Dec 2019,9.4
