Timestamp,Value
Jan 2010,6.6
Feb 2010,118.4
Mar 2010,68.4
Apr 2010,51.6
May 2010,35
Jun 2010,33.4
Jul 2010,83.4
Aug 2010,51.6
Sep 2010,46.4
Oct 2010,39
Nov 2010,66.2
Dec 2010,13.6
Jan 2011,39.4
Feb 2011,158.2
Mar 2011,98.2
Apr 2011,19.2
May 2011,20.4
Jun 2011,62
Jul 2011,92.2
Aug 2011,131.6
Sep 2011,69.2
Oct 2011,127.8
Nov 2011,103.6
Dec 2011,98.8
Jan 2012,34.8
Feb 2012,17.4
Mar 2012,24.2
Apr 2012,101.8
May 2012,76
Jun 2012,120.4
Jul 2012,143.6
Aug 2012,119.8
Sep 2012,112.8
Oct 2012,112.6
Nov 2012,76.2
Dec 2012,164.6
Jan 2013,105.2
Feb 2013,35.6
Mar 2013,53.8
Apr 2013,52.8
May 2013,57.6
Jun 2013,33.2
Jul 2013,97.2
Aug 2013,25.2
Sep 2013,43.8
Oct 2013,171.6
Nov 2013,48
Dec 2013,148
Jan 2014,106.6
Feb 2014,100.8
Mar 2014,99
Apr 2014,77.6
May 2014,61.2
Jun 2014,39.6
Jul 2014,48.2
Aug 2014,92.2
Sep 2014,16
Oct 2014,98.6
Nov 2014,91.4
Dec 2014,61.8
Jan 2015,116.2
Feb 2015,68
Mar 2015,94
Apr 2015,54.4
May 2015,106.2
Jun 2015,48.8
Jul 2015,160.6
Aug 2015,47
Sep 2015,28.4
Oct 2015,47
Nov 2015,213.4
Dec 2015,153.4
Jan 2016,62.2
Feb 2016,99.2
Mar 2016,25.6
Apr 2016,58.4
May 2016,50.2
Jun 2016,63
Jul 2016,99.6
Aug 2016,52.6
Sep 2016,50
Oct 2016,40.6
Nov 2016,56.2
Dec 2016,58
Jan 2017,28.4
Feb 2017,88
Mar 2017,80
Apr 2017,1.4
May 2017,6
Jun 2017,114.8
Jul 2017,72.8
Aug 2017,127
Sep 2017,87.8
Oct 2017,54.8
Nov 2017,44.8
Dec 2017,71.2
Jan 2018,112.4
Feb 2018,37.8
Mar 2018,118.2
Apr 2018,62.2
May 2018,23.4
Jun 2018,43.6
Jul 2018,34.4
Aug 2018,65.2
Sep 2018,76.4
Oct 2018,47.8
Nov 2018,102.8
Dec 2018,67.6
Jan 2019,15.8
Feb 2019,38
Mar 2019,82
Apr 2019,43
May 2019,72
Jun 2019,69
Jul 2019,90.4
Aug 2019,150.6
Sep 2019,91.8
Oct 2019,74.4
Nov 2019,80.4
Dec 2019,32
